sample,taps_from_fp,amplitude,amplitude_norm
698,-50.5312,378.89,0.43803
699,-49.5312,587.26,0.67891
700,-48.5312,398.53,0.46073
701,-47.5312,87.66,0.10135
702,-46.5312,145,0.16763
703,-45.5312,160.51,0.18557
704,-44.5312,97.17,0.11234
705,-43.5312,71.56,0.08273
706,-42.5312,144.31,0.16683
707,-41.5312,315.03,0.36419
708,-40.5312,391.22,0.45228
709,-39.5312,288.23,0.33321
710,-38.5312,297.11,0.34348
711,-37.5312,66.61,0.07701
712,-36.5312,221.89,0.25652
713,-35.5312,118.38,0.13685
714,-34.5312,313,0.36185
715,-33.5312,389.98,0.45084
716,-32.5312,129.63,0.14987
717,-31.5312,495.46,0.57279
718,-30.5312,861.37,0.99581
719,-29.5312,364.51,0.42139
720,-28.5312,186.82,0.21597
721,-27.5312,565.9,0.65422
722,-26.5312,460.77,0.53268
723,-25.5312,189.62,0.21921
724,-24.5312,90.7,0.10485
725,-23.5312,400.32,0.4628
726,-22.5312,528.64,0.61115
727,-21.5312,291.67,0.33719
728,-20.5312,416.16,0.48111
729,-19.5312,48.47,0.05603
730,-18.5312,196.41,0.22707
731,-17.5312,431.61,0.49897
732,-16.5312,492.67,0.56956
733,-15.5312,118.85,0.1374
734,-14.5312,52.33,0.06049
735,-13.5312,180.16,0.20828
736,-12.5312,179.41,0.20741
737,-11.5312,135,0.15607
738,-10.5312,23.02,0.02661
739,-9.53120000000001,299,0.34567
740,-8.53120000000001,642.01,0.74221
741,-7.53120000000001,491.95,0.56872
742,-6.53120000000001,89.59,0.10357
743,-5.53120000000001,109.24,0.12629
744,-4.53120000000001,211.75,0.24479
745,-3.53120000000001,167.29,0.1934
746,-2.53120000000001,79.08,0.09142
747,-1.53120000000001,469.13,0.54235
748,-0.531200000000013,3459.26,3.99915
749,0.468799999999987,12950.86,14.97209
750,1.46879999999999,16436.58,19.00183
751,2.46879999999999,16417.5,18.97976
752,3.46879999999999,10936.32,12.64314
753,4.46879999999999,13844.14,16.00478
754,5.46879999999999,9227.03,10.66709
755,6.46879999999999,9753.3,11.27549
756,7.46879999999999,11300.26,13.06389
757,8.46879999999999,2723.46,3.14851
758,9.46879999999999,7690.83,8.89113
759,10.4688,3373.21,3.89966
760,11.4688,1320.66,1.52677
761,12.4688,442.63,0.51172
762,13.4688,1512.26,1.74828
763,14.4688,2542.07,2.9388
764,15.4688,2085.53,2.41102
765,16.4688,1398.4,1.61665
766,17.4688,321.28,0.37142
767,18.4688,513.06,0.59314
768,19.4688,848.29,0.98068
769,20.4688,1176.79,1.36045
770,21.4688,1617.51,1.86996
771,22.4688,3649.32,4.21887
772,23.4688,7457.54,8.62143
773,24.4688,9014.05,10.42087
774,25.4688,4964.3,5.73907
775,26.4688,735.4,0.85017
776,27.4688,1923.16,2.2233
777,28.4688,1770.72,2.04708
778,29.4688,3172.23,3.66732
779,30.4688,3603.79,4.16623
780,31.4688,1609.58,1.86078
781,32.4688,3295.59,3.80993
782,33.4688,4164.28,4.8142
783,34.4688,761.08,0.87986
784,35.4688,4144.75,4.79162
785,36.4688,4695,5.42775
786,37.4688,1313.03,1.51795
787,38.4688,3595.37,4.1565
788,39.4688,1686.73,1.94998
789,40.4688,7245.39,8.37618
790,41.4688,4491.46,5.19244
791,42.4688,2094.27,2.42112
792,43.4688,3790.62,4.38222
793,44.4688,765.97,0.88552
794,45.4688,3941.79,4.55698
795,46.4688,7105.66,8.21463
796,47.4688,5142.18,5.94472
797,48.4688,1207.33,1.39575
798,49.4688,1198.85,1.38596
799,50.4688,630.1,0.72844
800,51.4688,1197.67,1.38459
801,52.4688,654.78,0.75697
802,53.4688,1742.12,2.01402
803,54.4688,576.02,0.66592
804,55.4688,1610.05,1.86134
805,56.4688,1757.38,2.03165
806,57.4688,1492.5,1.72544
807,58.4688,1629.52,1.88384
808,59.4688,2465.31,2.85007
809,60.4688,1722.88,1.99177
810,61.4688,770.07,0.89025
811,62.4688,743.28,0.85928
812,63.4688,777.04,0.89831
813,64.4688,1221.66,1.41232
814,65.4688,599.72,0.69332
815,66.4688,874.52,1.01101
816,67.4688,1593.74,1.84248
817,68.4688,103.25,0.11936
818,69.4688,2362.61,2.73135
819,70.4688,2735.35,3.16225
820,71.4688,725.12,0.83828
821,72.4688,2754.56,3.18447
822,73.4688,2536.79,2.93271
823,74.4688,1182.87,1.36748
824,75.4688,317.91,0.36752
825,76.4688,1546.66,1.78805
826,77.4688,2599.41,3.0051
827,78.4688,2564.57,2.96482
828,79.4688,1438.02,1.66245
829,80.4688,312.54,0.36132
830,81.4688,1119.93,1.29472
831,82.4688,1262.28,1.45928
832,83.4688,1007.75,1.16503
833,84.4688,570.71,0.65978
834,85.4688,641.63,0.74177
835,86.4688,2091.89,2.41837
836,87.4688,2596.75,3.00202
837,88.4688,1960.21,2.26614
838,89.4688,1177.39,1.36115
839,90.4688,597.17,0.69038
840,91.4688,1366.2,1.57942
841,92.4688,966.73,1.11761
842,93.4688,690.1,0.7978
843,94.4688,1725.27,1.99453
844,95.4688,996.08,1.15154
845,96.4688,71.84,0.08305
846,97.4688,595.6,0.68856
847,98.4688,1176.05,1.35959
