sample,taps_from_fp,amplitude,amplitude_norm
697,-50.8905999999999,399.59,0.38871
698,-49.8905999999999,634.09,0.61682
699,-48.8905999999999,669.48,0.65125
700,-47.8905999999999,278.22,0.27064
701,-46.8905999999999,114.13,0.11102
702,-45.8905999999999,208.43,0.20276
703,-44.8905999999999,223.14,0.21707
704,-43.8905999999999,94.54,0.09197
705,-42.8905999999999,152.55,0.1484
706,-41.8905999999999,335.29,0.32616
707,-40.8905999999999,658.16,0.64023
708,-39.8905999999999,466.51,0.4538
709,-38.8905999999999,293.82,0.28582
710,-37.8905999999999,87.05,0.08468
711,-36.8905999999999,304.96,0.29665
712,-35.8905999999999,215.24,0.20938
713,-34.8905999999999,269,0.26167
714,-33.8905999999999,503.87,0.49014
715,-32.8905999999999,467.89,0.45514
716,-31.8905999999999,283.3,0.27559
717,-30.8905999999999,899.03,0.87454
718,-29.8905999999999,524.39,0.51011
719,-28.8905999999999,481.86,0.46873
720,-27.8905999999999,436.96,0.42505
721,-26.8905999999999,782.3,0.76099
722,-25.8905999999999,368.57,0.35853
723,-24.8905999999999,121.76,0.11844
724,-23.8905999999999,347.41,0.33795
725,-22.8905999999999,516.44,0.50238
726,-21.8905999999999,368.71,0.35867
727,-20.8905999999999,364.93,0.35499
728,-19.8905999999999,119.52,0.11626
729,-18.8905999999999,339.01,0.32978
730,-17.8905999999999,473.03,0.46014
731,-16.8905999999999,607.54,0.591
732,-15.8905999999999,369.69,0.35962
733,-14.8905999999999,76.01,0.07394
734,-13.8905999999999,120.67,0.11739
735,-12.8905999999999,314.67,0.3061
736,-11.8905999999999,271.36,0.26397
737,-10.8905999999999,97.01,0.09436
738,-9.89059999999995,156.4,0.15214
739,-8.89059999999995,580.77,0.56495
740,-7.89059999999995,674.59,0.65621
741,-6.89059999999995,220.45,0.21444
742,-5.89059999999995,97.53,0.09487
743,-4.89059999999995,219.74,0.21375
744,-3.89059999999995,258.52,0.25148
745,-2.89059999999995,81.01,0.0788
746,-1.89059999999995,227.04,0.22085
747,-0.890599999999949,1711.25,1.66464
748,0.109400000000051,11089.13,10.7871
749,1.10940000000005,18813.63,18.3012
750,2.10940000000005,19629.55,19.09489
751,3.10940000000005,16832.53,16.37406
752,4.10940000000005,13807.2,13.43113
753,5.10940000000005,16215.73,15.77406
754,6.10940000000005,5102.09,4.96312
755,7.10940000000005,15544.49,15.12109
756,8.10940000000005,4731.84,4.60296
757,9.10940000000005,8872.12,8.63047
758,10.1094000000001,6422.22,6.24729
759,11.1094000000001,1759.76,1.71183
760,12.1094000000001,936.39,0.91089
