sample,taps_from_fp,amplitude,amplitude_norm
698,-50.4062,243.03,0.28096
699,-49.4062,391.03,0.45206
700,-48.4062,198.54,0.22953
701,-47.4062,145.99,0.16877
702,-46.4062,85,0.09827
703,-45.4062,35.47,0.041
704,-44.4062,67.78,0.07836
705,-43.4062,183,0.21156
706,-42.4062,179.78,0.20784
707,-41.4062,395.25,0.45693
708,-40.4062,500.34,0.57843
709,-39.4062,510.82,0.59055
710,-38.4062,447.58,0.51743
711,-37.4062,115,0.13295
712,-36.4062,113.36,0.13105
713,-35.4062,156.29,0.18068
714,-34.4062,310.23,0.35865
715,-33.4062,335.73,0.38812
716,-32.4062,104.65,0.12098
717,-31.4062,711.4,0.82243
718,-30.4062,931.91,1.07735
719,-29.4062,516.14,0.5967
720,-28.4062,272.36,0.31487
721,-27.4062,419.57,0.48505
722,-26.4062,278.6,0.32209
723,-25.4062,318.28,0.36796
724,-24.4062,119.52,0.13817
725,-23.4062,278.06,0.32146
726,-22.4062,332.23,0.38408
727,-21.4062,403.28,0.46622
728,-20.4062,388.05,0.44861
729,-19.4062,98.72,0.11412
730,-18.4062,122,0.14105
731,-17.4062,304.63,0.35217
732,-16.4062,296.22,0.34245
733,-15.4062,152.3,0.17606
734,-14.4062,186.25,0.21532
735,-13.4062,128.56,0.14863
736,-12.4062,65.39,0.0756
737,-11.4062,56.86,0.06573
738,-10.4062,204.12,0.23598
739,-9.40620000000001,394.04,0.45554
740,-8.40620000000001,620.21,0.717
741,-7.40620000000001,422.04,0.48791
742,-6.40620000000001,204,0.23584
743,-5.40620000000001,70.77,0.08182
744,-4.40620000000001,31.4,0.0363
745,-3.40620000000001,102,0.11792
746,-2.40620000000001,362.85,0.41947
747,-1.40620000000001,645.2,0.7459
748,-0.406200000000013,4510.03,5.2139
749,0.593799999999987,13946.58,16.12321
750,1.59379999999999,16521.82,19.10037
751,2.59379999999999,16142.99,18.66241
752,3.59379999999999,9830.32,11.36453
753,4.59379999999999,14295.86,16.52701
754,5.59379999999999,7256.14,8.3886
755,6.59379999999999,11215.23,12.96558
756,7.59379999999999,10005.42,11.56696
757,8.59379999999999,3797.75,4.39046
758,9.59379999999999,7615.41,8.80395
759,10.5938,2882.49,3.33236
760,11.5938,1188.53,1.37402
761,12.5938,137.44,0.15889
762,13.5938,1773.92,2.05077
763,14.5938,2587.55,2.99139
764,15.5938,1986.62,2.29666
765,16.5938,1153.67,1.33373
766,17.5938,274.3,0.31711
767,18.5938,659.28,0.76217
768,19.5938,958.75,1.10838
769,20.5938,1249.89,1.44496
770,21.5938,1790.35,2.06976
771,22.5938,4213.04,4.87057
772,23.5938,7988.36,9.2351
773,24.5938,8885.79,10.27259
774,25.5938,4244.63,4.90708
775,26.5938,737.13,0.85217
776,27.5938,1805.54,2.08733
777,28.5938,2073.05,2.39659
778,29.5938,3521.59,4.0712
779,30.5938,3632.21,4.19908
780,31.5938,1368.26,1.5818
781,32.5938,3865.94,4.46929
782,33.5938,4076.5,4.71272
783,34.5938,508.42,0.58777
784,35.5938,4533.19,5.24068
785,36.5938,3825.89,4.42299
786,37.5938,2178.74,2.51878
787,38.5938,3471.04,4.01276
788,39.5938,2391.91,2.76521
789,40.5938,7243.36,8.37383
790,41.5938,3366.71,3.89215
791,42.5938,2787.48,3.22251
792,43.5938,3626.4,4.19237
793,44.5938,701.69,0.8112
794,45.5938,4339.49,5.01675
795,46.5938,7121.02,8.23239
796,47.5938,4592.72,5.3095
797,48.5938,1290.47,1.49187
798,49.5938,1127.84,1.30386
799,50.5938,781.17,0.90309
800,51.5938,895.26,1.03498
801,52.5938,848.06,0.98042
802,53.5938,1750.99,2.02426
803,54.5938,438.33,0.50674
804,55.5938,1835.82,2.12234
805,56.5938,1831.24,2.11704
806,57.5938,1810.91,2.09353
807,58.5938,1721.15,1.98977
808,59.5938,2399.16,2.7736
809,60.5938,1360.7,1.57306
810,61.5938,1019.51,1.17862
811,62.5938,967.06,1.11799
812,63.5938,758.62,0.87702
813,64.5938,872.15,1.00826
814,65.5938,379.8,0.43908
815,66.5938,839.22,0.9702
816,67.5938,1463.75,1.6922
817,68.5938,431.19,0.49848
818,69.5938,2854,3.29943
819,70.5938,2395.41,2.76926
820,71.5938,843.2,0.9748
821,72.5938,2847.47,3.29187
822,73.5938,2380.13,2.7516
823,74.5938,1193.85,1.38017
824,75.5938,230.08,0.26599
825,76.5938,1530.05,1.76885
826,77.5938,2743.7,3.1719
827,78.5938,2553.3,2.95179
828,79.5938,1341.86,1.55128
829,80.5938,455.2,0.52625
830,81.5938,1153.1,1.33306
831,82.5938,1295.24,1.49739
832,83.5938,1097.08,1.2683
833,84.5938,557.78,0.64483
834,85.5938,829.61,0.95908
835,86.5938,2224.78,2.572
836,87.5938,2565.36,2.96573
837,88.5938,1822.37,2.10678
838,89.5938,972.48,1.12426
839,90.5938,847.16,0.97937
840,91.5938,1572.67,1.81812
841,92.5938,864.85,0.99982
842,93.5938,918.09,1.06137
843,94.5938,1705.04,1.97114
844,95.5938,919.8,1.06335
845,96.5938,65.92,0.07621
846,97.5938,447.79,0.51768
847,98.5938,1080.54,1.24917
