sample,real,imag,amplitude,amplitude_norm
727,37,-107,113.22,0.12483
728,198,-264,330,0.36384
729,145,-37,149.65,0.16499
730,276,198,339.68,0.37451
731,153,333,366.47,0.40404
732,-159,242,289.56,0.31925
733,-388,148,415.27,0.45785
734,-71,76,104,0.11467
735,304,72,312.41,0.34444
736,272,97,288.78,0.31839
737,22,-35,41.34,0.04558
738,-32,17,36.24,0.03995
739,47,51,69.35,0.07647
740,148,92,174.26,0.19213
741,72,25,76.22,0.08403
742,-40,-16,43.08,0.0475
743,-51,0,51,0.05623
744,50,76,90.97,0.1003
745,26,84,87.93,0.09695
746,0,59,59,0.06505
747,1092,544,1220,1.34509
748,10046,4772,11121.79,12.26217
749,15666,7172,17229.66,18.99632
750,15980,7204,17528.78,19.32611
751,16412,6054,17492.99,19.28665
752,9667,-5272,11011.12,12.14016
753,-8813,-13581,16189.89,17.84993
754,-8216,-13664,15943.89,17.57871
755,2823,-5385,6080.09,6.70352
756,2126,4882,5324.83,5.87081
757,-7926,4736,9233.16,10.17989
758,-8868,1628,9016.2,9.94068
759,2878,2301,3684.76,4.06258
760,8528,5848,10340.5,11.40077
761,1009,3689,3824.5,4.21665
762,-6426,4105,7625.25,8.40712
763,-9785,1723,9935.54,10.95429
764,-8428,-6941,10918.27,12.03779
765,-6786,-12762,14454.01,15.93606
766,-5776,-6821,8938.02,9.85449
767,-1676,1252,2092,2.30651
768,1596,2339,2831.63,3.12198
769,1962,169,1969.27,2.17119
770,-105,-343,358.71,0.39549
771,-2036,44,2036.48,2.24529
772,-2141,75,2142.31,2.36198
773,-960,-172,975.29,1.07529
774,-337,-276,435.6,0.48026
775,-415,-300,512.08,0.56459
776,-1037,-687,1243.92,1.37147
777,-1821,-1778,2545.06,2.80602
778,-1780,-1855,2570.88,2.83449
779,-737,-255,779.87,0.85983
780,45,928,929.09,1.02436
781,2,410,410,0.45205
782,-334,-324,465.33,0.51304
783,-766,-855,1147.95,1.26565
784,-1272,-899,1557.62,1.71733
785,-927,337,986.36,1.08749
786,-522,303,603.57,0.66545
787,-723,-436,844.29,0.93086
788,-793,-612,1001.7,1.1044
789,-765,165,782.59,0.86284
790,-1201,336,1247.12,1.37499
791,-1911,85,1912.89,2.10903
792,-2277,-119,2280.11,2.5139
793,-1348,-30,1348.33,1.48659
794,-915,151,927.38,1.02247
795,-666,-42,667.32,0.73575
796,-1589,-321,1621.1,1.78732
797,-2206,30,2206.2,2.43242
798,-1592,-610,1704.86,1.87967
799,-128,-627,639.93,0.70555
800,-113,-360,377.32,0.41601
801,-1011,33,1011.54,1.11526
802,-1178,-5,1178.01,1.2988
803,-1152,-316,1194.55,1.31704
804,-927,-265,964.13,1.06299
805,-705,16,705.18,0.77749
806,-787,279,834.99,0.92061
807,-838,263,878.3,0.96836
808,-837,-3,837.01,0.92283
809,-862,-143,873.78,0.96337
810,-962,-209,984.44,1.08538
811,-850,-38,850.85,0.93809
812,-795,783,1115.85,1.23026
813,-506,1366,1456.71,1.60607
814,-587,1439,1554.12,1.71347
815,-694,1397,1559.89,1.71983
816,-212,625,659.98,0.72765
817,367,-610,711.89,0.78489
818,493,-558,744.59,0.82094
819,-65,312,318.7,0.35138
820,-730,524,898.6,0.99074
821,-986,-79,989.16,1.09058
822,-1121,-82,1124,1.23924
823,-1185,717,1385.03,1.52705
824,-1649,752,1812.38,1.99821
825,-1083,58,1084.55,1.19576
826,-1396,-205,1410.97,1.55565
827,-970,-510,1095.9,1.20827
828,-289,-282,403.79,0.44519
829,111,-302,321.75,0.35474
830,-628,-584,857.58,0.94551
831,-960,-196,979.8,1.08027
