sample,real,imag,amplitude,amplitude_norm
733,-257,-215,335.07,0.33208
734,-242,-7,242.1,0.23994
735,64,152,164.92,0.16345
736,299,402,501,0.49654
737,137,530,547.42,0.54254
738,-144,519,538.61,0.5338
739,-117,297,319.21,0.31637
740,192,30,194.33,0.1926
741,218,-24,219.32,0.21736
742,133,-24,135.15,0.13394
743,-93,29,97.42,0.09655
744,-99,69,120.67,0.1196
745,-10,87,87.57,0.08679
746,21,118,119.85,0.11879
747,-4,131,131.06,0.12989
748,-51,100,112.25,0.11125
749,39,94,101.77,0.10086
750,155,124,198.5,0.19673
751,172,160,234.91,0.23282
752,367,2,367.01,0.36373
753,5442,-3227,6326.84,6.27041
754,14994,-9456,17726.7,17.56858
755,16315,-10326,19308.17,19.13595
756,16348,-10373,19361.2,19.18851
757,15857,-10180,18843.48,18.6754
758,160,676,694.68,0.68848
759,-12618,10800,16608.85,16.4607
760,-1858,2996,3525.36,3.49392
761,1851,-1696,2510.5,2.48811
762,-3094,3549,4708.32,4.66632
763,-6978,11704,13626.3,13.50476
764,2033,4693,5114.42,5.06881
765,6703,-4204,7912.26,7.84168
766,817,-2492,2622.51,2.59912
767,-4659,3336,5730.2,5.67909
768,-10112,10576,14632.3,14.50179
769,-14001,6449,15414.85,15.27735
770,-16413,-2814,16652.48,16.50395
771,-14401,-4792,15177.35,15.04198
772,-6072,-377,6083.69,6.02943
773,790,888,1188.55,1.17795
774,2642,-458,2681.4,2.65749
775,1429,9,1429.03,1.41628
776,-420,2023,2066.14,2.04771
777,-1776,2608,3155.29,3.12714
778,-2142,1123,2418.53,2.39696
779,-1664,-50,1664.75,1.6499
780,-1050,177,1064.81,1.05532
781,-1619,1251,2046.01,2.02776
782,-4170,2044,4644.01,4.60259
783,-5738,1498,5930.32,5.87742
784,-3235,786,3329.12,3.29942
785,-380,650,752.93,0.74621
786,168,444,474.72,0.47049
787,-421,120,437.77,0.43386
788,-1162,68,1163.99,1.15361
789,-1509,-97,1512.11,1.49863
790,-1643,230,1659.02,1.64422
791,-306,111,325.51,0.32261
792,-375,-333,501.51,0.49704
793,-1006,-15,1006.11,0.99714
794,-1449,1170,1862.39,1.84578
795,-1320,1773,2210.41,2.1907
796,-1525,2379,2825.82,2.80062
797,-2398,2507,3469.22,3.43827
798,-1468,1895,2397.09,2.37571
799,-1537,1269,1993.17,1.97539
800,-941,632,1133.54,1.12343
801,-1072,849,1367.47,1.35528
802,-1691,1917,2556.24,2.53344
803,-2268,1357,2642.97,2.61939
804,-2010,-240,2024.28,2.00622
805,-776,-514,930.79,0.92249
806,-829,415,927.07,0.9188
807,-1203,1198,1697.77,1.68262
808,-1375,1203,1826.97,1.81068
809,-1510,945,1781.33,1.76544
810,-1256,674,1425.42,1.4127
811,-905,831,1228.65,1.21769
812,-805,957,1250.55,1.23939
813,-967,1054,1430.39,1.41763
814,-1171,1108,1612.11,1.59773
815,-1153,1050,1559.46,1.54555
816,-1123,972,1485.23,1.47198
817,-734,1247,1446.98,1.43408
818,548,1389,1493.19,1.47987
819,764,1422,1614.24,1.59984
820,736,1573,1736.67,1.72118
821,583,1599,1701.97,1.68679
822,-830,920,1239.07,1.22802
823,-1280,-331,1322.1,1.31031
824,-636,609,880.55,0.8727
825,-83,502,508.82,0.50428
826,-854,617,1053.57,1.04417
827,-1440,629,1571.38,1.55737
828,-757,1753,1909.47,1.89243
829,-584,2054,2135.41,2.11636
830,-552,1137,1263.91,1.25264
831,-1641,900,1871.6,1.8549
832,-1581,116,1585.25,1.57111
833,-976,-276,1014.27,1.00523
834,-422,-225,478.24,0.47397
835,-666,-2,666,0.66006
836,-1628,490,1700.14,1.68498
837,-973,681,1187.64,1.17705
838,-818,857,1184.72,1.17416
839,-673,761,1015.9,1.00684
840,-919,815,1228.33,1.21737
841,-1089,743,1318.32,1.30656
842,-972,479,1083.62,1.07395
843,-774,378,861.37,0.85369
844,-676,509,846.2,0.83865
845,-866,662,1090.05,1.08032
846,-1236,556,1355.3,1.34321
847,-1391,421,1453.31,1.44035
848,-1142,514,1252.34,1.24117
849,-569,1135,1269.64,1.25832
850,749,1584,1752.16,1.73653
851,908,1530,1779.15,1.76328
852,702,1521,1675.19,1.66024
853,670,1456,1602.76,1.58846
854,-718,466,855.97,0.84833
855,-1247,-837,1501.86,1.48846
856,-724,302,784.46,0.77746
857,-452,675,812.36,0.80511
858,-744,76,747.87,0.7412
859,-1899,-182,1907.7,1.89069
860,-1280,717,1467.14,1.45405
861,-563,1203,1328.22,1.31638
862,-328,602,685.56,0.67944
863,-1158,223,1179.28,1.16876
864,-1614,-340,1649.42,1.63471
865,-1122,-797,1376.26,1.36398
866,-345,-840,908.09,0.89999
867,-390,-673,777.84,0.7709
868,-961,4,961.01,0.95244
869,-592,454,746.04,0.73939
870,-617,707,938.37,0.93
871,-645,598,879.56,0.87172
872,-720,506,880.02,0.87217
873,-888,512,1025.03,1.01589
874,-765,294,819.55,0.81224
875,-453,216,501.86,0.49739
876,-405,329,521.79,0.51714
877,-596,350,691.17,0.68501
878,-841,253,878.23,0.8704
879,-929,63,931.13,0.92283
880,-771,236,806.31,0.79912
881,-664,65,667.17,0.66122
882,-850,-790,1160.43,1.15008
883,-986,-1052,1441.84,1.42898
884,-1193,-1064,1598.54,1.58429
885,-1096,-983,1472.24,1.45911
886,-261,421,495.34,0.49092
887,864,1238,1509.68,1.49622
888,87,540,546.96,0.54208
889,-453,280,532.55,0.5278
890,128,491,507.41,0.50288
891,562,979,1128.84,1.11877
892,-134,337,362.66,0.35943
893,-747,-136,759.28,0.75251
894,-574,321,657.66,0.65179
895,-36,654,654.99,0.64915
896,572,1101,1240.72,1.22965
897,194,1412,1425.26,1.41255
898,-657,1684,1807.62,1.7915
899,-971,1407,1709.53,1.69428
900,-490,648,812.41,0.80516
901,-153,163,223.56,0.22156
902,-433,85,441.26,0.43733
903,-424,107,437.29,0.43339
904,-70,37,79.18,0.07847
905,82,215,230.11,0.22805
906,-6,243,243.07,0.24091
907,-145,160,215.93,0.214
908,-187,171,253.4,0.25114
909,-112,230,255.82,0.25354
910,-119,478,492.59,0.4882
911,-261,582,637.84,0.63215
912,-215,359,418.46,0.41472
913,-278,44,281.46,0.27895
914,24,-233,234.23,0.23214
915,133,-299,327.25,0.32433
916,220,-325,392.46,0.38896
917,223,-219,312.55,0.30977
918,-239,301,384.35,0.38092
919,-134,373,396.34,0.3928
920,-301,326,443.71,0.43975
921,-216,160,268.8,0.26641
922,4,346,346.02,0.34294
923,-61,452,456.1,0.45203
924,-50,274,278.52,0.27604
925,-112,169,202.74,0.20094
926,99,77,125.42,0.1243
927,-204,365,418.14,0.41441
928,-172,481,510.83,0.50627
929,-213,443,491.55,0.48716
930,-112,574,584.82,0.57961
931,-256,551,607.57,0.60215
932,-546,406,680.41,0.67434
