sample,real,imag,amplitude,amplitude_norm
730,159,271,314.2,0.36366
731,196,351,402.02,0.4653
732,106,180,208.89,0.24177
733,-114,-67,132.23,0.15304
734,-67,-205,215.67,0.24962
735,274,-215,348.28,0.40311
736,448,-192,487.41,0.56413
737,251,-62,258.54,0.29924
738,-71,110,130.92,0.15153
739,53,202,208.84,0.24171
740,144,213,257.11,0.29758
741,135,127,185.35,0.21452
742,127,61,140.89,0.16307
743,130,72,148.61,0.172
744,215,71,226.42,0.26206
745,154,37,158.38,0.18331
746,122,53,133.02,0.15395
747,70,72,100.42,0.11623
748,3,37,37.12,0.04296
749,-22,34,40.5,0.04687
750,-1486,295,1515,1.75347
751,-11518,1440,11607.67,13.4348
752,-16169,2023,16295.06,18.86003
753,-16408,1996,16528.96,19.13074
754,-16307,2409,16483.98,19.07868
755,-7020,5025,8633.13,9.99205
756,14505,3101,14832.78,17.16756
757,11480,4845,12460.51,14.42189
758,-4285,3285,5399.3,6.24919
759,-2883,-2915,4099.87,4.74522
760,7070,-8064,10724.41,12.41251
761,6381,-5562,8464.81,9.79723
762,-4970,-131,4971.73,5.75431
763,-6164,1113,6263.68,7.24963
764,1058,-1391,1747.64,2.02273
765,6958,-6761,9701.8,11.22893
766,10131,-5568,11560.27,13.37994
767,11816,3280,12262.8,14.19306
768,11857,7693,14134.03,16.35883
769,9443,4250,10355.33,11.98533
770,2900,765,2999.2,3.4713
771,-1270,1101,1680.8,1.94537
772,-2526,1467,2921.09,3.38089
773,-682,-325,755.48,0.8744
774,1584,-1365,2091,2.42014
775,2846,-596,2907.74,3.36544
776,2074,472,2127.03,2.46184
777,829,416,927.52,1.07352
778,519,-37,520.32,0.60222
779,1510,-181,1520.81,1.7602
780,3250,206,3256.52,3.76912
781,3170,149,3173.5,3.67303
782,1377,-120,1382.22,1.59979
783,238,-17,238.61,0.27616
784,179,329,374.54,0.4335
785,523,371,641.23,0.74216
786,990,423,1076.58,1.24604
787,1872,472,1930.59,2.23448
788,952,-261,987.13,1.14251
789,525,320,614.84,0.71162
790,837,1306,1551.19,1.79536
791,1141,623,1300,1.50463
792,871,-380,950.28,1.09987
793,1036,-949,1404.95,1.6261
794,1718,-688,1850.64,2.14194
795,2359,-519,2415.42,2.79562
796,1681,-381,1723.64,1.99495
797,1321,-136,1327.98,1.53702
798,817,238,850.96,0.98491
799,1480,-267,1503.89,1.74061
800,1914,-688,2033.9,2.35405
801,1975,377,2010.66,2.32715
802,1205,879,1491.53,1.72631
803,781,451,901.87,1.04383
804,1290,-309,1326.49,1.53529
805,1249,-506,1347.6,1.55973
806,1467,-357,1509.81,1.74747
807,1663,-54,1663.88,1.92578
808,1243,21,1243.18,1.43886
809,771,-240,807.49,0.9346
810,669,-362,760.66,0.88039
811,847,-317,904.38,1.04673
812,1161,-157,1171.57,1.35598
813,1232,-91,1235.36,1.42981
814,968,-94,972.55,1.12564
815,418,-915,1005.96,1.1643
816,-156,-1274,1283.52,1.48555
817,-108,-1388,1392.2,1.61134
818,51,-1354,1354.96,1.56824
819,480,-643,802.4,0.92871
820,536,835,992.23,1.14841
821,441,640,777.23,0.89957
822,405,-430,590.7,0.68368
823,746,-453,872.77,1.01015
824,1247,177,1259.5,1.45775
825,1333,-310,1368.57,1.584
826,1111,-1138,1590.4,1.84074
827,1221,-960,1553.2,1.79769
828,1224,-344,1271.42,1.47155
829,1665,31,1665.29,1.92742
830,1212,452,1293.54,1.49715
831,596,530,797.57,0.92311
832,317,536,622.72,0.72075
833,1132,605,1283.53,1.48557
834,1361,250,1383.77,1.60159
835,827,-255,865.42,1.00164
836,806,-438,917.32,1.06172
837,751,-184,773.21,0.89492
838,977,-147,988,1.14351
839,1073,7,1073.02,1.24192
840,849,35,849.72,0.98347
841,563,-37,564.21,0.65303
842,512,-100,521.67,0.60379
843,724,-57,726.24,0.84056
844,1062,92,1065.98,1.23377
