taps_from_fp,amplitude_norm_diff,background_mean,phase2_mean,n_background,n_phase2
-50,-0.0469588767033314,0.248857332083333,0.201898455380002,96,100
-49.5,-0.00580002801791663,0.272264959697916,0.26646493168,96,100
-49,0.0314988180954164,0.388993841864585,0.420492659960001,96,100
-48.5,0.0770088843595828,0.547573968260418,0.624582852620001,96,100
-48,0.0516412369179147,0.757560977802085,0.80920221472,96,100
-47.5,-0.0115157677166685,0.941336260166669,0.92982049245,96,100
-47,-0.0143787357141679,0.984838680854166,0.970459945139998,96,100
-46.5,-0.0122160712587506,0.95952828721875,0.947312215959999,96,100
-46,0.033861798943751,0.863604058656249,0.8974658576,96,100
-45.5,0.0810377837333357,0.778555980416665,0.85959376415,96,100
-45,0.0941334211162507,0.75444562784375,0.84857904896,96,100
-44.5,0.100159858717084,0.719208325322917,0.819368184040001,96,100
-44,0.119311540104168,0.570393119145831,0.689704659249999,96,100
-43.5,0.0858618995870847,0.373627949072915,0.459489848659999,96,100
-43,0.034536185760416,0.233033890989584,0.26757007675,96,100
-42.5,0.052800855002499,0.1585622059375,0.211363060939999,96,100
-42,0.0743273983304159,0.148615074489584,0.22294247282,96,100
-41.5,0.0658500729183323,0.140711056291668,0.20656112921,96,100
-41,0.036339692426249,0.14156551509375,0.177905207519999,96,100
-40.5,0.0151936862204164,0.174494235989582,0.189687922209998,96,100
-40,-0.0321882755870841,0.268669452677084,0.23648117709,96,100
-39.5,-0.0742365799516669,0.353578958041668,0.279342378090001,96,100
-39,-0.0768710783416667,0.351423484041666,0.2745524057,96,100
-38.5,-0.0810370802008339,0.301532653270834,0.22049557307,96,100
-38,-0.0454543370891647,0.204862706979166,0.159408369890001,96,100
-37.5,-0.0046653779937481,0.120604139843749,0.11593876185,96,100
-37,0.00482909876958379,0.0926819455104168,0.0975110442800005,96,100
-36.5,0.0111104649295844,0.0930978475104159,0.10420831244,96,100
-36,-0.0261039729704168,0.158578672510417,0.13247469954,96,100
-35.5,-0.0910505790187499,0.27322726121875,0.1821766822,96,100
-35,-0.222131276787084,0.497809846677085,0.275678569890001,96,100
-34.5,-0.310267733300419,0.734494620760419,0.42422688746,96,100
-34,-0.275307538838333,0.852817466958333,0.57750992812,96,100
-33.5,-0.224209661493751,0.869890480093752,0.645680818600001,96,100
-33,-0.112081520622501,0.668682417562498,0.556600896939997,96,100
-32.5,-0.0145733696016664,0.405012882791664,0.390439513189998,96,100
-32,0.0479223367412502,0.241990149468749,0.28991248621,96,100
-31.5,0.0583533908816701,0.19538026620833,0.25373365709,96,100
-31,-0.094004892441249,0.406243454281254,0.312238561840005,96,100
-30.5,-0.196361237727501,0.707280497437503,0.510919259710002,96,100
-30,-0.224252254922917,0.897742463572915,0.673490208649998,96,100
-29.5,-0.278046679130421,0.92176623426042,0.643719555129999,96,100
-29,-0.174558317769582,0.687232149239581,0.512673831469999,96,100
-28.5,-0.0111974404970804,0.455643373177079,0.444445932679999,96,100
-28,0.0296230286304174,0.405324913489584,0.434947942120001,96,100
-27.5,-0.0306927692933309,0.407065375833332,0.376372606540001,96,100
-27,-0.0964595064166691,0.396047040916668,0.299587534499999,96,100
-26.5,-0.0858993589133379,0.362890097833337,0.276990738919999,96,100
-26,-0.0445248417029177,0.320309187322917,0.275784345619999,96,100
