FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,4861124221,751.6719,751,950,-58.49,148,13,1924,753,16608,701,0.4278809,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,11250855407,749.8281,749,958,-57.84,160,13,2080,773,16820,699,0.5377433,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,17640725319,747.2031,747,956,-58.16,140,13,1820,771,17260,697,0.6256793,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,24030518418,752.25,752,1007,-58.43,152,13,1976,754,17706,702,0.7369191,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,30420297150,749.1875,749,971,-58.05,144,13,1872,773,17242,699,0.8335655,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,36810090184,751.9687,751,985,-58.45,156,13,2028,753,17072,701,0.9289589,1.5,150,02_lde_aligned\frame_0006_aligned.csv
7,43199883172,747.6562,747,945,-58.52,152,13,1976,749,16646,697,1.032471,1.5,150,02_lde_aligned\frame_0007_aligned.csv
8,49589676103,750.4531,750,948,-58.36,148,13,1924,774,17064,700,1.123628,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,55979469536,752.9687,752,991,-58.02,156,13,2028,754,16861,702,1.2362867,1.5,150,02_lde_aligned\frame_0009_aligned.csv
10,62369262400,746.7187,746,986,-58.45,160,13,2080,770,17466,696,1.3298133,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,68759055247,748.0781,748,998,-57.99,156,13,2028,750,16948,698,1.4336654,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,75148848084,748.7812,748,947,-58.53,148,13,1924,750,16636,698,1.5297397,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,81538640848,748.8437,748,1058,-58.1,160,13,2080,750,18261,698,1.6257133,1.5,150,02_lde_aligned\frame_0013_aligned.csv
14,87928433609,749.4844,749,947,-58.21,148,13,1924,773,17005,699,1.7369207,1.5,150,02_lde_aligned\frame_0014_aligned.csv
15,94318226862,747.6875,747,956,-58.55,148,13,1924,749,17037,697,1.8317552,1.5,150,02_lde_aligned\frame_0015_aligned.csv
16,100708019565,746.7969,746,977,-58.43,160,13,2080,770,17117,696,1.9255996,1.5,150,02_lde_aligned\frame_0016_aligned.csv
17,107097812229,746.2969,746,1022,-57.94,152,13,1976,770,18210,696,2.0393431,1.5,150,02_lde_aligned\frame_0017_aligned.csv
18,113487604873,752.6094,752,931,-58.71,152,13,1976,754,16489,702,2.1376782,1.5,150,02_lde_aligned\frame_0018_aligned.csv
19,119877397516,749.2812,749,963,-58.31,144,13,1872,773,17030,699,2.2294548,1.5,150,02_lde_aligned\frame_0019_aligned.csv
20,126267190104,747.3437,747,959,-58.34,144,13,1872,771,17318,697,2.3242797,1.5,150,02_lde_aligned\frame_0020_aligned.csv
21,132656982686,752.8125,752,1068,-58.29,164,13,2132,754,18574,702,2.4336876,1.5,150,02_lde_aligned\frame_0021_aligned.csv
22,139046775775,748.7031,748,956,-58.24,156,13,2028,750,17150,698,2.5296192,1.5,150,02_lde_aligned\frame_0022_aligned.csv
23,145436568301,753.7969,753,950,-58.72,148,13,1924,755,16577,703,2.6380976,1.5,150,02_lde_aligned\frame_0023_aligned.csv
24,151826360794,749,749,988,-58.05,148,13,1924,750,17254,699,2.7369576,1.5,150,02_lde_aligned\frame_0024_aligned.csv
25,158216153251,752.5156,752,946,-57.79,144,13,1872,754,17200,702,2.8305456,1.5,150,02_lde_aligned\frame_0025_aligned.csv
26,164605945730,747.125,747,979,-58.53,144,13,1872,749,16735,697,2.9261923,1.5,150,02_lde_aligned\frame_0026_aligned.csv
27,170995738138,750.5,750,931,-58.13,148,13,1924,752,16820,700,3.0362172,1.5,150,02_lde_aligned\frame_0027_aligned.csv
28,177385530542,752.4375,752,1003,-58.38,152,13,1976,776,17985,702,3.1303065,1.5,150,02_lde_aligned\frame_0028_aligned.csv
29,183775323444,746.5312,746,926,-58.26,144,13,1872,770,16676,696,3.2367528,1.5,150,02_lde_aligned\frame_0029_aligned.csv
30,190165115817,748.9844,748,1037,-58.43,156,13,2028,773,17582,698,3.3328433,1.5,150,02_lde_aligned\frame_0030_aligned.csv
