sample,taps_from_fp,excess_path_m,reflector_off_m,amplitude,amplitude_norm
698,-50.7030999999999,-15.225126868,NaN,193.28,0.20895
699,-49.7030999999999,-14.924846868,NaN,490.86,0.53066
700,-48.7030999999999,-14.624566868,NaN,165.13,0.17852
701,-47.7030999999999,-14.324286868,NaN,84.06,0.09088
702,-46.7030999999999,-14.024006868,NaN,71.7,0.07751
703,-45.7030999999999,-13.723726868,NaN,157.99,0.1708
704,-44.7030999999999,-13.423446868,NaN,224.64,0.24286
705,-43.7030999999999,-13.123166868,NaN,200.18,0.21641
706,-42.7030999999999,-12.822886868,NaN,127.53,0.13787
707,-41.7030999999999,-12.522606868,NaN,112,0.12109
708,-40.7030999999999,-12.222326868,NaN,78.77,0.08516
709,-39.7030999999999,-11.922046868,NaN,97,0.10486
710,-38.7030999999999,-11.621766868,NaN,111.36,0.12039
711,-37.7030999999999,-11.321486868,NaN,65.6,0.07092
712,-36.7030999999999,-11.021206868,NaN,47.13,0.05095
713,-35.7030999999999,-10.720926868,NaN,36.06,0.03898
714,-34.7030999999999,-10.420646868,NaN,157.87,0.17067
715,-33.7030999999999,-10.120366868,NaN,164.01,0.17731
716,-32.7030999999999,-9.82008686799998,NaN,171.43,0.18533
717,-31.7030999999999,-9.51980686799998,NaN,333.77,0.36083
718,-30.7030999999999,-9.21952686799998,NaN,394.38,0.42636
719,-29.7030999999999,-8.91924686799998,NaN,427.67,0.46235
720,-28.7030999999999,-8.61896686799999,NaN,290.33,0.31387
721,-27.7030999999999,-8.31868686799998,NaN,259.74,0.2808
722,-26.7030999999999,-8.01840686799999,NaN,329.36,0.35606
723,-25.7030999999999,-7.71812686799998,NaN,322.89,0.34907
724,-24.7030999999999,-7.41784686799998,NaN,376.24,0.40675
725,-23.7030999999999,-7.11756686799998,NaN,432.54,0.46761
726,-22.7030999999999,-6.81728686799998,NaN,82.87,0.08959
727,-21.7030999999999,-6.51700686799998,NaN,151.46,0.16374
728,-20.7030999999999,-6.21672686799998,NaN,321.64,0.34772
729,-19.7030999999999,-5.91644686799998,NaN,199.47,0.21565
730,-18.7030999999999,-5.61616686799998,NaN,56.04,0.06058
731,-17.7030999999999,-5.31588686799998,NaN,91.59,0.09901
732,-16.7030999999999,-5.01560686799998,NaN,55.54,0.06005
733,-15.7030999999999,-4.71532686799998,NaN,114.95,0.12427
734,-14.7030999999999,-4.41504686799999,NaN,74.22,0.08023
735,-13.7030999999999,-4.11476686799998,NaN,97.19,0.10507
736,-12.7030999999999,-3.81448686799998,NaN,113.64,0.12285
737,-11.7030999999999,-3.51420686799998,NaN,167.45,0.18103
738,-10.7030999999999,-3.21392686799998,NaN,132.32,0.14305
739,-9.70309999999995,-2.91364686799998,NaN,71.06,0.07683
740,-8.70309999999995,-2.61336686799998,NaN,70.71,0.07644
741,-7.70309999999995,-2.31308686799998,NaN,76.22,0.0824
742,-6.70309999999995,-2.01280686799998,NaN,84.58,0.09144
743,-5.70309999999995,-1.71252686799998,NaN,99.3,0.10735
744,-4.70309999999995,-1.41224686799998,NaN,133.87,0.14472
745,-3.70309999999995,-1.11196686799998,NaN,151.17,0.16343
746,-2.70309999999995,-0.811686867999985,NaN,85.6,0.09254
747,-1.70309999999995,-0.511406867999985,NaN,126.29,0.13653
748,-0.703099999999949,-0.211126867999985,NaN,1643.07,1.77629
749,0.296900000000051,0.0891531320000152,0.182183057489873,12666.85,13.69389
750,1.29690000000005,0.389433132000015,0.417392066617036,17872.24,19.32134
751,2.29690000000005,0.689713132000015,0.60027131141953,18083.02,19.54921
752,3.29690000000005,0.989993132000015,0.769102851738183,16485.49,17.82215
