sample,taps_from_fp,excess_path_m,reflector_off_m,amplitude,amplitude_norm
699,-50.2812,-15.098438736,NaN,170.84,0.18982
700,-49.2812,-14.798158736,NaN,279.58,0.31064
701,-48.2812,-14.497878736,NaN,45.61,0.05067
702,-47.2812,-14.197598736,NaN,216.6,0.24067
703,-46.2812,-13.897318736,NaN,116.21,0.12912
704,-45.2812,-13.597038736,NaN,96.77,0.10753
705,-44.2812,-13.296758736,NaN,183.88,0.20431
706,-43.2812,-12.996478736,NaN,100.85,0.11205
707,-42.2812,-12.696198736,NaN,180.24,0.20026
708,-41.2812,-12.395918736,NaN,188.32,0.20925
709,-40.2812,-12.095638736,NaN,158.38,0.17598
710,-39.2812,-11.795358736,NaN,97.58,0.10842
711,-38.2812,-11.495078736,NaN,112.36,0.12485
712,-37.2812,-11.194798736,NaN,150.99,0.16776
713,-36.2812,-10.894518736,NaN,153.68,0.17076
714,-35.2812,-10.594238736,NaN,101.21,0.11246
715,-34.2812,-10.293958736,NaN,91.68,0.10187
716,-33.2812,-9.993678736,NaN,76.49,0.08498
717,-32.2812,-9.693398736,NaN,140.43,0.15603
718,-31.2812,-9.393118736,NaN,278.36,0.30929
719,-30.2812,-9.092838736,NaN,334.12,0.37124
720,-29.2812,-8.792558736,NaN,345.73,0.38415
721,-28.2812,-8.492278736,NaN,106.71,0.11856
722,-27.2812,-8.191998736,NaN,386.86,0.42984
723,-26.2812,-7.891718736,NaN,400.19,0.44466
724,-25.2812,-7.591438736,NaN,243.37,0.27041
725,-24.2812,-7.291158736,NaN,317,0.35222
726,-23.2812,-6.990878736,NaN,194.03,0.21559
727,-22.2812,-6.690598736,NaN,316.97,0.35219
728,-21.2812,-6.390318736,NaN,197.23,0.21915
729,-20.2812,-6.090038736,NaN,174.23,0.19359
730,-19.2812,-5.789758736,NaN,127.91,0.14212
731,-18.2812,-5.489478736,NaN,136.88,0.15209
732,-17.2812,-5.189198736,NaN,211.4,0.23489
733,-16.2812,-4.888918736,NaN,112.31,0.12479
734,-15.2812,-4.588638736,NaN,29.15,0.03239
735,-14.2812,-4.288358736,NaN,76.4,0.08489
736,-13.2812,-3.988078736,NaN,118.46,0.13162
737,-12.2812,-3.687798736,NaN,131.03,0.14559
738,-11.2812,-3.387518736,NaN,136.34,0.15149
739,-10.2812,-3.087238736,NaN,132.31,0.14701
740,-9.28120000000001,-2.786958736,NaN,108.23,0.12026
741,-8.28120000000001,-2.486678736,NaN,81.63,0.0907
742,-7.28120000000001,-2.186398736,NaN,40.85,0.04539
743,-6.28120000000001,-1.886118736,NaN,37.34,0.04148
744,-5.28120000000001,-1.585838736,NaN,34.01,0.03779
745,-4.28120000000001,-1.285558736,NaN,63.29,0.07032
746,-3.28120000000001,-0.985278736000004,NaN,105,0.11667
747,-2.28120000000001,-0.684998736000004,NaN,159.81,0.17756
748,-1.28120000000001,-0.384718736000004,NaN,241.36,0.26818
749,-0.281200000000013,-0.0844387360000038,NaN,5429.9,6.03322
750,0.718799999999987,0.215841263999996,0.29528173870268,16162.93,17.95881
751,1.71879999999999,0.516121263999996,0.49723005961852,17629.73,19.58859
752,2.71879999999999,0.816401263999996,0.672583227835185,17667.8,19.63089
753,3.71879999999999,1.116681264,0.838202066176263,12225.22,13.58358
754,4.71879999999999,1.416961264,0.998940062425727,13382.41,14.86935
755,5.71879999999999,1.717241264,1.15683353689979,17314.88,19.23876
756,6.71879999999999,2.017521264,1.31290915720511,9511.4,10.56822
757,7.71879999999999,2.317801264,1.46774695273061,15175.47,16.86163
758,8.71879999999999,2.618081264,1.62170151958582,6810.54,7.56726
759,9.71879999999999,2.918361264,1.77500269273145,14045,15.60556
760,10.7188,3.218641264,1.92780635411881,9463.29,10.51477
761,11.7188,3.518921264,2.08022214149303,10149.64,11.27738
762,12.7188,3.819201264,2.23232950438209,7818.15,8.68683
763,13.7188,4.119481264,2.38418747448932,2282.36,2.53596
764,14.7188,4.419761264,2.53584085661713,4230.87,4.70096
765,15.7188,4.720041264,2.68732428744014,897.32,0.99702
766,16.7188,5.020321264,2.83866497509703,134.35,0.14927
767,17.7188,5.320601264,2.98988459560224,1170.87,1.30096
768,18.7188,5.620881264,3.14100063489273,3240.02,3.60002
769,19.7188,5.921161264,3.29202735726383,3136.84,3.48538
770,20.7188,6.221441264,3.442976516439,1238.43,1.37603
771,21.7188,6.521721264,3.59385788585573,1129.95,1.2555
772,22.7188,6.822001264,3.74467965971782,2220.44,2.46715
773,23.7188,7.122281264,3.89544876019199,2509.72,2.78858
774,24.7188,7.422561264,4.04617107545619,1114.86,1.23874
775,25.7188,7.722841264,4.19685164613133,730.17,0.8113
776,26.7188,8.023121264,4.34749481271827,1154.03,1.28225
777,27.7188,8.323401264,4.49810433324853,786.03,0.87337
778,28.7188,8.623681264,4.64868347795009,758.84,0.84316
779,29.7188,8.923961264,4.79923510600836,2368.92,2.63213
780,30.7188,9.224241264,4.94976172825724,1987.65,2.2085
781,31.7188,9.524521264,5.1002655587231,893.3,0.99255
782,32.7188,9.824801264,5.25074855727009,381.21,0.42357
783,33.7188,10.125081264,5.40121246509068,710.57,0.78952
784,34.7188,10.425361264,5.55165883440507,861.84,0.9576
785,35.7188,10.725641264,5.70208905344391,718.43,0.79826
786,36.7188,11.025921264,5.85250436756623,255.35,0.28372
787,37.7188,11.326201264,6.00290589719336,501.2,0.55688
788,38.7188,11.626481264,6.15329465310542,1052.6,1.16956
789,39.7188,11.926761264,6.30367154954259,1465.31,1.62812
790,40.7188,12.227041264,6.45403741547023,2615.99,2.90666
791,41.7188,12.527321264,6.6043930043015,1692.83,1.88093
792,42.7188,12.827601264,6.75473900231856,2193.69,2.43743
793,43.7188,13.127881264,6.90507603599124,1839.6,2.044
794,44.7188,13.428161264,7.05540467835811,1829.55,2.03283
795,45.7188,13.728441264,7.20572545460722,2276.67,2.52963
796,46.7188,14.028721264,7.35603884697134,2902.05,3.2245
797,47.7188,14.329001264,7.5063452990339,1406.9,1.56322
798,48.7188,14.629281264,7.65664521952698,546.44,0.60716
799,49.7188,14.929561264,7.80693898568974,703.71,0.7819
800,50.7188,15.229841264,7.95722694624574,1536.63,1.70736
801,51.7188,15.530121264,8.10750942404856,1730.64,1.92293
802,52.7188,15.830401264,8.25778671843813,1016.68,1.12964
803,53.7188,16.130681264,8.40805910734398,793.82,0.88202
804,54.7188,16.430961264,8.55832684916667,1084.51,1.20502
805,55.7188,16.731241264,8.70859018446407,1169.52,1.29947
806,56.7188,17.031521264,8.85884933746595,804.01,0.89334
807,57.7188,17.331801264,9.00910451743668,577.2,0.64133
808,58.7188,17.632081264,9.1593559199037,576.02,0.64002
809,59.7188,17.932361264,9.30960372776693,517.22,0.57469
810,60.7188,18.232641264,9.45984811230227,529.46,0.58829
811,61.7188,18.532921264,9.61008923407092,703.64,0.78182
812,62.7188,18.833201264,9.76032724374458,758.7,0.843
813,63.7188,19.133481264,9.91056228285559,917.2,1.01911
814,64.7188,19.433761264,10.0607944844797,1051.42,1.16824
815,65.7188,19.734041264,10.2110239738585,875.26,0.97251
816,66.7188,20.034321264,10.361250868968,763.84,0.84871
817,67.7188,20.334601264,10.5114752810377,565.29,0.6281
818,68.7188,20.634881264,10.6616973150266,722.66,0.80295
819,69.7188,20.935161264,10.8119170700585,934.65,1.03849
820,70.7188,21.235441264,10.9621346398226,989.15,1.09905
821,71.7188,21.535721264,11.1123501129408,814.71,0.90523
822,72.7188,21.836001264,11.2625635733057,314.25,0.34917
823,73.7188,22.136281264,11.4127751003921,549.54,0.6106
824,74.7188,22.436561264,11.562984769544,1299.37,1.44374
825,75.7188,22.736841264,11.7131926522397,1280.53,1.42282
826,76.7188,23.037121264,11.8633988163367,1077.34,1.19705
827,77.7188,23.337401264,12.013603326298,953.19,1.0591
828,78.7188,23.637681264,12.1638062434015,1211.45,1.34605
829,79.7188,23.937961264,12.3140076259352,690.86,0.76762
830,80.7188,24.238241264,12.4642075293766,373.3,0.41478
831,81.7188,24.538521264,12.6144060065603,680.07,0.75563
832,82.7188,24.838801264,12.7646031078339,1411.26,1.56807
833,83.7188,25.139081264,12.9147988812021,1366.42,1.51825
834,84.7188,25.439361264,13.064993372462,807.25,0.89695
835,85.7188,25.739641264,13.2151866253282,710.04,0.78894
836,86.7188,26.039921264,13.3653786815499,913.58,1.01509
