sample,taps_from_fp,excess_path_m,reflector_off_m,amplitude,amplitude_norm
701,-50.875,-15.276745,NaN,302.03,0.34597
702,-49.875,-14.976465,NaN,459.24,0.52605
703,-48.875,-14.676185,NaN,85.84,0.09833
704,-47.875,-14.375905,NaN,158.39,0.18143
705,-46.875,-14.075625,NaN,234,0.26804
706,-45.875,-13.775345,NaN,365.01,0.4181
707,-44.875,-13.475065,NaN,332.88,0.38131
708,-43.875,-13.174785,NaN,136.5,0.15636
709,-42.875,-12.874505,NaN,31.89,0.03653
710,-41.875,-12.574225,NaN,84.5,0.0968
711,-40.875,-12.273945,NaN,72.99,0.08361
712,-39.875,-11.973665,NaN,68.15,0.07807
713,-38.875,-11.673385,NaN,126,0.14433
714,-37.875,-11.373105,NaN,61.2,0.07011
715,-36.875,-11.072825,NaN,54.82,0.06279
716,-35.875,-10.772545,NaN,110.48,0.12655
717,-34.875,-10.472265,NaN,134.24,0.15377
718,-33.875,-10.171985,NaN,122.67,0.14052
719,-32.875,-9.871705,NaN,148.93,0.1706
720,-31.875,-9.571425,NaN,326.12,0.37356
721,-30.875,-9.271145,NaN,512.82,0.58742
722,-29.875,-8.970865,NaN,571.05,0.65412
723,-28.875,-8.670585,NaN,495.26,0.56731
724,-27.875,-8.370305,NaN,384.08,0.43995
725,-26.875,-8.070025,NaN,289.44,0.33154
726,-25.875,-7.769745,NaN,73.5,0.08419
727,-24.875,-7.469465,NaN,484.53,0.55502
728,-23.875,-7.169185,NaN,276.83,0.3171
729,-22.875,-6.868905,NaN,225.38,0.25816
730,-21.875,-6.568625,NaN,168.91,0.19348
731,-20.875,-6.268345,NaN,270.68,0.31006
732,-19.875,-5.968065,NaN,231.68,0.26539
733,-18.875,-5.667785,NaN,21.93,0.02512
734,-17.875,-5.367505,NaN,32.56,0.03729
735,-16.875,-5.067225,NaN,136.69,0.15658
736,-15.875,-4.766945,NaN,127.91,0.14652
737,-14.875,-4.466665,NaN,113.99,0.13057
738,-13.875,-4.166385,NaN,103.48,0.11854
739,-12.875,-3.866105,NaN,58.08,0.06653
740,-11.875,-3.565825,NaN,66.84,0.07657
741,-10.875,-3.265545,NaN,158.82,0.18193
742,-9.875,-2.965265,NaN,180.47,0.20672
743,-8.875,-2.664985,NaN,173.4,0.19863
744,-7.875,-2.364705,NaN,74.06,0.08483
745,-6.875,-2.064425,NaN,123.43,0.14139
746,-5.875,-1.764145,NaN,171.84,0.19684
747,-4.875,-1.463865,NaN,135.21,0.15488
