sample,taps_from_fp,excess_path_m,reflector_off_m,amplitude,amplitude_norm
700,-50.75,-15.23921,NaN,149.16,0.16666
701,-49.75,-14.93893,NaN,273.21,0.30527
702,-48.75,-14.63865,NaN,189.45,0.21167
703,-47.75,-14.33837,NaN,185.37,0.20711
704,-46.75,-14.03809,NaN,198.67,0.22198
705,-45.75,-13.73781,NaN,209.31,0.23386
706,-44.75,-13.43753,NaN,268,0.29944
707,-43.75,-13.13725,NaN,164.47,0.18376
708,-42.75,-12.83697,NaN,29.15,0.03258
709,-41.75,-12.53669,NaN,77.39,0.08647
710,-40.75,-12.23641,NaN,144.27,0.16119
711,-39.75,-11.93613,NaN,53.82,0.06014
712,-38.75,-11.63585,NaN,96.57,0.1079
713,-37.75,-11.33557,NaN,139.59,0.15597
714,-36.75,-11.03529,NaN,144.92,0.16192
715,-35.75,-10.73501,NaN,133.96,0.14967
716,-34.75,-10.43473,NaN,258.86,0.28923
717,-33.75,-10.13445,NaN,218.5,0.24413
718,-32.75,-9.83417,NaN,179.45,0.2005
719,-31.75,-9.53389,NaN,322.3,0.36011
720,-30.75,-9.23361,NaN,467.33,0.52216
721,-29.75,-8.93333,NaN,468.71,0.52369
722,-28.75,-8.63305,NaN,480.6,0.53699
723,-27.75,-8.33277,NaN,199.58,0.223
724,-26.75,-8.03249,NaN,307.16,0.34319
725,-25.75,-7.73221,NaN,273.15,0.30519
726,-24.75,-7.43193,NaN,296.66,0.33147
727,-23.75,-7.13165,NaN,414.74,0.4634
728,-22.75,-6.83137,NaN,214.28,0.23942
729,-21.75,-6.53109,NaN,133.09,0.14871
730,-20.75,-6.23081,NaN,129.12,0.14427
731,-19.75,-5.93053,NaN,287.99,0.32177
732,-18.75,-5.63025,NaN,113.28,0.12657
733,-17.75,-5.32997,NaN,94.87,0.106
734,-16.75,-5.02969,NaN,127.48,0.14243
735,-15.75,-4.72941,NaN,146.18,0.16333
736,-14.75,-4.42913,NaN,76.49,0.08546
737,-13.75,-4.12885,NaN,141.15,0.15771
738,-12.75,-3.82857,NaN,113.11,0.12638
739,-11.75,-3.52829,NaN,53.01,0.05923
740,-10.75,-3.22801,NaN,83.74,0.09356
741,-9.75,-2.92773,NaN,135.33,0.1512
742,-8.75,-2.62745,NaN,139.45,0.1558
743,-7.75,-2.32717,NaN,128.79,0.1439
744,-6.75,-2.02689,NaN,129.03,0.14416
745,-5.75,-1.72661,NaN,116.11,0.12973
746,-4.75,-1.42633,NaN,105.12,0.11745
747,-3.75,-1.12605,NaN,114.95,0.12843
748,-2.75,-0.82577,NaN,75.17,0.08398
749,-1.75,-0.52549,NaN,120.1,0.13419
750,-0.75,-0.22521,NaN,1208.83,1.35065
751,0.25,0.07507,0.166383220983968,11568.68,12.9259
752,1.25,0.37535,0.408159779528802,17356.44,19.39267
753,2.25,0.67563,0.592105965368531,17617.78,19.68467
754,3.25,0.97591,0.761359692934292,17527.27,19.58355
755,4.25,1.27619,0.924030155906721,2769.22,3.0941
756,5.25,1.57647,1.08308767661025,17026.98,19.02456
757,6.25,1.87675,1.23992344143701,15285.22,17.07846
758,7.25,2.17703,1.39528685410026,9753.6,10.89787
759,8.25,2.47731,1.54962082750104,12362.06,13.81236
760,9.25,2.77759,1.70320522898005,10006.62,11.18058
761,10.25,3.07787,1.85622612691046,13473.23,15.05389
762,11.25,3.37815,2.00881229974953,5546.96,6.19772
763,12.25,3.67843,2.16105583366673,11214.88,12.5306
764,13.25,3.97871,2.31302438725254,3594.85,4.01659
765,14.25,4.27899,2.46476882385042,3254.83,3.63669
766,15.25,4.57927,2.61632813943989,2149.88,2.4021
767,16.25,4.87955,2.76773274552024,137.71,0.15387
768,17.25,5.17983,2.91900671585815,825.85,0.92274
769,18.25,5.48011,3.07016936064202,2457.96,2.74632
770,19.25,5.78039,3.22123635240027,3861.65,4.3147
771,20.25,6.08067,3.37222054620172,2158.69,2.41194
772,21.25,6.38095,3.5231325870062,828.55,0.92576
773,22.25,6.68123,3.67398136606938,1237.81,1.38303
774,23.25,6.98151,3.82477436851182,1977.68,2.2097
775,24.25,7.28179,3.97551794122791,1347.08,1.50512
776,25.25,7.58207,4.12621750168662,517.81,0.57856
777,26.25,7.88235,4.27687770232269,817.91,0.91387
778,27.25,8.18263,4.42750256117656,760.79,0.85005
779,28.25,8.48291,4.57809556661119,386.6,0.43195
780,29.25,8.78319,4.7286597619225,2251.23,2.51535
781,30.25,9.08347,4.87919781421342,3038.74,3.39524
782,31.25,9.38375,5.0297120708471,1832.75,2.04777
783,32.25,9.68403,5.18020460601944,792.24,0.88518
784,33.25,9.98431,5.3306772594132,809.58,0.90456
785,34.25,10.28459,5.48113166846273,1084.6,1.21185
786,35.25,10.58487,5.63156929542956,1159.16,1.29515
787,36.25,10.88515,5.78199145023797,704.47,0.78711
788,37.25,11.18543,5.93239930982608,185.07,0.20678
789,38.25,11.48571,6.08279393461796,540.41,0.60382
790,39.25,11.78599,6.23317628260464,1313.34,1.46742
791,40.25,12.08627,6.38354722142987,2232.93,2.49489
792,41.25,12.38655,6.53390753880287,2325.43,2.59825
793,42.25,12.68683,6.68425795150254,1824.71,2.03878
794,43.25,12.98711,6.83459911319054,2071.76,2.31482
795,44.25,13.28739,6.98493162121327,1660.85,1.8557
796,45.25,13.58767,7.13525602254222,1725.15,1.92754
797,46.25,13.88795,7.28557281897758,2486.89,2.77865
798,47.25,14.18823,7.43588247171948,2055.85,2.29704
799,48.25,14.48851,7.58618540539479,872.87,0.97528
800,49.25,14.78879,7.73648201161387,783.82,0.87578
801,50.25,15.08907,7.88677265211981,1228.34,1.37245
802,51.25,15.38935,8.03705766158393,1791.76,2.00197
803,52.25,15.68963,8.18733735009283,1310.71,1.46448
804,53.25,15.98991,8.3376120053661,784.97,0.87706
805,54.25,16.29019,8.48788189473823,922.83,1.0311
806,55.25,16.59047,8.63814726693317,1144.43,1.27869
807,56.25,16.89075,8.78840835365682,1012.85,1.13168
808,57.25,17.19103,8.93866537102855,674.09,0.75317
809,58.25,17.49131,9.08891852087062,614.22,0.68627
810,59.25,17.79159,9.23916799187162,628.94,0.70273
811,60.25,18.09187,9.38941396063806,639.51,0.71454
812,61.25,18.39215,9.53965659264656,807.25,0.90195
813,62.25,18.69243,9.68989604310722,885.62,0.98951
814,63.25,18.99271,9.84013245774796,840.55,0.93916
815,64.25,19.29299,9.99036597352795,763.32,0.85287
816,65.25,19.59327,10.1405967192875,838.4,0.93676
817,66.25,19.89355,10.2908248163413,729.75,0.81537
818,67.25,20.19383,10.4410503790196,680.62,0.76047
819,68.25,20.49411,10.5912735151645,527.1,0.58894
820,69.25,20.79439,10.7414943265835,1082.7,1.20972
821,70.25,21.09467,10.8917129094658,1226.49,1.37038
822,71.25,21.39495,11.0419293547652,637.91,0.71274
823,72.25,21.69523,11.1921437485508,310.27,0.34667
824,73.25,21.99551,11.3423561723314,446.53,0.49891
825,74.25,22.29579,11.4925667033533,995.34,1.11211
826,75.25,22.59607,11.6427754148753,1387.95,1.55078
827,76.25,22.89635,11.7929823764231,1161.54,1.29782
828,77.25,23.19663,11.9431876540237,982.95,1.09827
829,78.25,23.49691,12.0933913104234,1144.2,1.27844
830,79.25,23.79719,12.2435934052885,1006.05,1.12408
831,80.25,24.09747,12.3937939953924,553.81,0.61878
832,81.25,24.39775,12.5439931347887,660.52,0.73801
833,82.25,24.69803,12.6941908749721,1237.21,1.38236
834,83.25,24.99831,12.8443872650284,1625.85,1.81659
835,84.25,25.29859,12.9945823517736,1188.62,1.32807
836,85.25,25.59887,13.1447761798832,805.14,0.89959
837,86.25,25.89915,13.294968792014,890.09,0.99452
838,87.25,26.19943,13.445160228916,1054.82,1.17857
839,88.25,26.49971,13.5953505295386,871.83,0.97411
840,89.25,26.79999,13.7455397311282,545.11,0.60906
841,90.25,27.10027,13.895727869321,436.93,0.48819
842,91.25,27.40055,14.0459149782285,436.81,0.48805
843,92.25,27.70083,14.1961010905187,510.05,0.56988
844,93.25,28.00111,14.346286237491,727.62,0.81298
845,94.25,28.30139,14.4964704491481,856.24,0.95669
