sample,taps_from_fp,amplitude,amplitude_norm
696,-50.5469000000001,22.02,0.02321
697,-49.5469000000001,687.53,0.72447
698,-48.5469000000001,702.17,0.73991
699,-47.5469000000001,217.34,0.22902
700,-46.5469000000001,450.57,0.47478
701,-45.5469000000001,379.35,0.39973
702,-44.5469000000001,730.56,0.76983
703,-43.5469000000001,763.49,0.80452
704,-42.5469000000001,754.19,0.79472
705,-41.5469000000001,539.48,0.56847
706,-40.5469000000001,167.36,0.17635
707,-39.5469000000001,39.56,0.04169
708,-38.5469000000001,82.39,0.08682
709,-37.5469000000001,149.33,0.15735
710,-36.5469000000001,100.44,0.10584
711,-35.5469000000001,26.91,0.02835
712,-34.5469000000001,260.86,0.27488
713,-33.5469000000001,520.95,0.54894
714,-32.5469000000001,527.36,0.5557
715,-31.5469000000001,209.48,0.22074
716,-30.5469000000001,237,0.24974
717,-29.5469000000001,394.51,0.41571
718,-28.5469000000001,413.58,0.43581
719,-27.5469000000001,411.68,0.4338
720,-26.5469000000001,509.75,0.53715
721,-25.5469000000001,123.17,0.12979
722,-24.5469000000001,392.67,0.41378
723,-23.5469000000001,416.45,0.43883
724,-22.5469000000001,274.77,0.28953
725,-21.5469000000001,262.88,0.27701
726,-20.5469000000001,361.45,0.38087
727,-19.5469000000001,235.59,0.24826
728,-18.5469000000001,290.26,0.30586
729,-17.5469000000001,315.54,0.3325
730,-16.5469000000001,226.37,0.23854
731,-15.5469000000001,139.82,0.14733
732,-14.5469000000001,222.89,0.23487
733,-13.5469000000001,80.96,0.08531
734,-12.5469000000001,142.84,0.15051
735,-11.5469000000001,81.05,0.08541
736,-10.5469000000001,150,0.15806
737,-9.54690000000005,263.87,0.27805
738,-8.54690000000005,209.47,0.22073
739,-7.54690000000005,196.89,0.20747
740,-6.54690000000005,123.41,0.13004
741,-5.54690000000005,45.01,0.04743
742,-4.54690000000005,115.04,0.12122
743,-3.54690000000005,177.55,0.18709
744,-2.54690000000005,229.6,0.24193
745,-1.54690000000005,566.3,0.59673
746,-0.546900000000051,3551.7,3.74257
747,0.453099999999949,13042.99,13.74393
748,1.45309999999995,17322.97,18.25392
749,2.45309999999995,16069.7,16.9333
750,3.45309999999995,13276.12,13.98959
751,4.45309999999995,16474.73,17.3601
752,5.45309999999995,12555.2,13.22993
753,6.45309999999995,192.33,0.20267
754,7.45309999999995,5613.98,5.91568
755,8.45309999999995,3299.19,3.47649
756,9.45309999999995,1115.5,1.17545
757,10.4530999999999,2753.8,2.90179
758,11.4530999999999,6501.75,6.85116
759,12.4530999999999,5836.63,6.15029
760,13.4530999999999,2757.68,2.90588
761,14.4530999999999,12209.47,12.86561
762,15.4530999999999,11971.93,12.61531
763,16.4530999999999,1456.7,1.53498
764,17.4530999999999,5429.87,5.72168
765,18.4530999999999,5130.07,5.40577
766,19.4530999999999,10914.96,11.50153
767,20.4530999999999,10583.24,11.15199
768,21.4530999999999,10250.22,10.80108
769,22.4530999999999,4947.18,5.21304
770,23.4530999999999,1436.73,1.51394
771,24.4530999999999,2908.52,3.06482
772,25.4530999999999,1751.88,1.84602
773,26.4530999999999,1535.31,1.61782
774,27.4530999999999,1037.63,1.09339
775,28.4530999999999,2253.96,2.37509
776,29.4530999999999,3560.65,3.752
777,30.4530999999999,7106.04,7.48793
778,31.4530999999999,4276.39,4.50621
779,32.4530999999999,1329.34,1.40078
780,33.4530999999999,1274.79,1.3433
781,34.4530999999999,371.56,0.39153
782,35.4530999999999,460.34,0.48508
783,36.4530999999999,3855.19,4.06237
784,37.4530999999999,6097.85,6.42555
785,38.4530999999999,3428.11,3.61234
786,39.4530999999999,4277.03,4.50688
