FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,1818627940,746.2812,746,870,-60.95,72,13,936,749,16565,696,0.375136,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,8208408986,751.5,751,905,-61.49,80,13,1040,754,17468,701,0.4737071,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,14598201334,752.4375,752,874,-60.88,68,13,884,755,16800,702,0.5844691,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,20988005964,745.2812,745,875,-60.77,68,13,884,747,16875,695,0.6733096,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,27377804453,747.0469,747,887,-61.09,72,13,936,749,17330,697,0.7774155,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,33767579385,748.1094,748,898,-61.38,72,13,936,750,17594,698,0.8715565,1.5,150,02_lde_aligned\frame_0006_aligned.csv
7,40157371703,749.0781,749,940,-61.56,96,13,1248,754,17592,699,0.9701909,1.5,150,02_lde_aligned\frame_0007_aligned.csv
8,46547176298,749.875,749,972,-61.97,80,13,1040,755,17387,699,1.078929,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,52936957315,750.7656,750,860,-61.33,64,13,832,753,16468,700,1.1731002,1.5,150,02_lde_aligned\frame_0009_aligned.csv
10,59326749594,751,751,864,-61.21,64,13,832,753,16875,701,1.275536,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,65716554141,751.4219,751,884,-60.83,60,13,780,753,17228,701,1.3714389,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,72106352526,751.1875,751,910,-61.1,72,13,936,753,17738,701,1.4818994,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,78496127349,750.9219,750,953,-62.06,96,13,1248,753,17754,700,1.5775151,1.5,150,02_lde_aligned\frame_0013_aligned.csv
14,84885931853,749.1719,749,881,-61.39,76,13,988,751,17265,699,1.680054,1.5,150,02_lde_aligned\frame_0014_aligned.csv
15,91275729677,749.1719,749,906,-61.37,80,13,1040,751,17519,699,1.7702051,1.5,150,02_lde_aligned\frame_0015_aligned.csv
16,97665516752,747.2187,747,880,-61.2,72,13,936,749,17061,697,1.8801617,1.5,150,02_lde_aligned\frame_0016_aligned.csv
17,104055315057,747.2344,747,893,-60.97,84,13,1092,749,17473,697,1.9747525,1.5,150,02_lde_aligned\frame_0017_aligned.csv
18,110445089809,752.7344,752,921,-61.46,76,13,988,755,17858,702,2.0695751,1.5,150,02_lde_aligned\frame_0018_aligned.csv
19,116834881962,751.25,751,890,-61.51,88,13,1144,753,17418,701,2.1810871,1.5,150,02_lde_aligned\frame_0019_aligned.csv
20,123224686377,749.2344,749,991,-62.04,92,13,1196,754,18258,699,2.2775244,1.5,150,02_lde_aligned\frame_0020_aligned.csv
21,129614467236,747.1562,747,901,-61.15,76,13,988,749,17614,697,2.3732652,1.5,150,02_lde_aligned\frame_0021_aligned.csv
22,136004259340,753.1562,753,917,-61.88,76,13,988,755,17331,703,2.4694306,1.5,150,02_lde_aligned\frame_0022_aligned.csv
23,142394063727,750.3281,750,884,-60.74,72,13,936,752,17183,700,2.5802151,1.5,150,02_lde_aligned\frame_0023_aligned.csv
24,148783844534,747.3125,747,895,-60.7,72,13,936,749,17426,697,2.6745021,1.5,150,02_lde_aligned\frame_0024_aligned.csv
25,155173636607,752.4531,752,974,-62.19,84,13,1092,755,18334,702,2.7714248,1.5,150,02_lde_aligned\frame_0025_aligned.csv
26,161563440944,750.0937,750,887,-60.91,76,13,988,752,17306,700,2.8750468,1.5,150,02_lde_aligned\frame_0026_aligned.csv
27,167953233496,745.8437,745,871,-61.03,76,13,988,751,16682,695,2.9709718,1.5,150,02_lde_aligned\frame_0027_aligned.csv
28,174343025522,751.125,751,894,-60.96,72,13,936,753,17480,701,3.0827618,1.5,150,02_lde_aligned\frame_0028_aligned.csv
29,180732806271,747.0781,747,881,-60.92,76,13,988,749,17145,697,3.1764062,1.5,150,02_lde_aligned\frame_0029_aligned.csv
30,187122598257,750.3594,750,1009,-62.03,88,13,1144,753,18655,700,3.270852,1.5,150,02_lde_aligned\frame_0030_aligned.csv
31,193512402529,746.1094,746,864,-60.9,80,13,1040,748,16759,696,3.3747533,1.5,150,02_lde_aligned\frame_0031_aligned.csv
32,199902183231,750.0781,750,914,-61.37,80,13,1040,755,17358,700,3.4781237,1.5,150,02_lde_aligned\frame_0032_aligned.csv
33,206291975196,752.4062,752,871,-61.37,88,13,1144,754,16945,702,3.5738445,1.5,150,02_lde_aligned\frame_0033_aligned.csv
34,212681779424,748.7187,748,880,-61.23,76,13,988,751,17179,698,3.6841449,1.5,150,02_lde_aligned\frame_0034_aligned.csv
35,219071560088,751.2187,751,861,-60.84,68,13,884,753,16499,701,3.780365,1.5,150,02_lde_aligned\frame_0035_aligned.csv
36,225461352006,745.3125,745,887,-60.76,76,13,988,747,17327,695,3.8810573,1.5,150,02_lde_aligned\frame_0036_aligned.csv
37,231851156201,748.3594,748,866,-60.81,72,13,936,750,16670,698,3.9840421,1.5,150,02_lde_aligned\frame_0037_aligned.csv
38,238240954228,751.0312,751,865,-60.96,88,13,1144,753,16765,701,4.0802332,1.5,150,02_lde_aligned\frame_0038_aligned.csv
39,244630728706,752.625,752,874,-61.21,72,13,936,755,16968,702,4.1748977,1.5,150,02_lde_aligned\frame_0039_aligned.csv
40,251020532870,746.5625,746,962,-61.14,80,13,1040,748,18101,696,4.2695685,1.5,150,02_lde_aligned\frame_0040_aligned.csv
41,257410330889,749.2344,749,935,-61.54,76,13,988,754,17556,699,4.3810134,1.5,150,02_lde_aligned\frame_0041_aligned.csv
42,263800105335,750.2031,750,860,-60.79,76,13,988,752,16423,700,4.4710465,1.5,150,02_lde_aligned\frame_0042_aligned.csv
43,270189909481,752.2344,752,896,-61.57,80,13,1040,754,17181,702,4.5800401,1.5,150,02_lde_aligned\frame_0043_aligned.csv
44,276579706936,746.3437,746,968,-61.51,100,13,1300,751,17566,696,4.6833875,1.5,150,02_lde_aligned\frame_0044_aligned.csv
45,282969493641,747.2344,747,930,-61.41,76,13,988,752,17394,697,4.7785793,1.5,150,02_lde_aligned\frame_0045_aligned.csv
46,289359291598,748.1875,748,866,-60.8,68,13,884,750,16742,698,4.8734226,1.5,150,02_lde_aligned\frame_0046_aligned.csv
47,295749065976,749.3437,749,930,-61.36,88,13,1144,751,17392,699,4.9744225,1.5,150,02_lde_aligned\frame_0047_aligned.csv
48,302138870053,749.0469,749,874,-60.96,92,13,1196,751,17133,699,5.0709186,1.5,150,02_lde_aligned\frame_0048_aligned.csv
49,308528667454,749.3125,749,879,-60.7,72,13,936,751,16956,699,5.181466,1.5,150,02_lde_aligned\frame_0049_aligned.csv
50,314918454086,750.1875,750,907,-61.27,76,13,988,752,17681,700,5.2774041,1.5,150,02_lde_aligned\frame_0050_aligned.csv
51,321308251979,750.0156,750,920,-61.68,76,13,988,752,17777,700,5.3721072,1.5,150,02_lde_aligned\frame_0051_aligned.csv
52,327698026299,750.1406,750,912,-61.82,76,13,988,752,17274,700,5.4729927,1.5,150,02_lde_aligned\frame_0052_aligned.csv
53,334087830302,749.8125,749,922,-61.47,80,13,1040,752,17883,699,5.5793406,1.5,150,02_lde_aligned\frame_0053_aligned.csv
54,340477628162,749.25,749,860,-60.88,88,13,1144,751,16467,699,5.6732416,1.5,150,02_lde_aligned\frame_0054_aligned.csv
55,346867402455,747.8281,747,973,-61.87,76,13,988,750,18036,697,5.7848002,1.5,150,02_lde_aligned\frame_0055_aligned.csv
56,353257194130,747.375,747,874,-60.83,76,13,988,750,16678,697,5.8800094,1.5,150,02_lde_aligned\frame_0056_aligned.csv
57,359646998030,705.2031,705,966,-85.58,88,13,1144,708,17937,655,5.9697434,1.5,150,02_lde_aligned\frame_0057_aligned.csv
58,366036790249,753.1094,753,858,-60.88,72,13,936,755,16380,703,6.0741741,1.5,150,02_lde_aligned\frame_0058_aligned.csv
59,372426582401,751.3594,751,934,-61.44,84,13,1092,753,17348,701,6.1693683,1.5,150,02_lde_aligned\frame_0059_aligned.csv
60,378816374028,749.7812,749,925,-61.4,80,13,1040,752,17954,699,6.2808076,1.5,150,02_lde_aligned\frame_0060_aligned.csv
61,385206154390,747.5625,747,1009,-61.64,88,13,1144,753,18468,697,6.3776069,1.5,150,02_lde_aligned\frame_0061_aligned.csv
62,391595946008,753.3437,753,906,-60.85,80,13,1040,755,17622,703,6.4692976,1.5,150,02_lde_aligned\frame_0062_aligned.csv
63,397985749913,751.1094,751,858,-60.87,64,13,832,753,16360,701,6.5697546,1.5,150,02_lde_aligned\frame_0063_aligned.csv
64,404375547660,748.4062,748,939,-60.98,76,13,988,750,18039,698,6.6799873,1.5,150,02_lde_aligned\frame_0064_aligned.csv
65,410765321854,746.4375,746,915,-61.89,100,13,1300,749,17591,696,6.7746884,1.5,150,02_lde_aligned\frame_0065_aligned.csv
66,417155125731,752.8906,752,861,-60.92,72,13,936,755,16627,702,6.8697168,1.5,150,02_lde_aligned\frame_0066_aligned.csv
67,423544923469,750.1719,750,863,-60.85,80,13,1040,752,16748,700,6.9802838,1.5,150,02_lde_aligned\frame_0067_aligned.csv
68,429934709421,747.9219,747,974,-61.88,80,13,1040,750,17978,697,7.0844067,1.5,150,02_lde_aligned\frame_0068_aligned.csv
69,436324501513,753.3594,753,931,-61.04,96,13,1248,755,17977,703,7.1795365,1.5,150,02_lde_aligned\frame_0069_aligned.csv
70,442714293085,749.6719,749,956,-61.04,80,13,1040,755,18042,699,7.2750091,1.5,150,02_lde_aligned\frame_0070_aligned.csv
71,449104073382,747.9375,747,878,-60.95,76,13,988,750,16890,697,7.3697117,1.5,150,02_lde_aligned\frame_0071_aligned.csv
72,455493864940,753.2812,753,910,-61.23,80,13,1040,755,17329,703,7.4795658,1.5,150,02_lde_aligned\frame_0072_aligned.csv
73,461883668781,749.9219,749,937,-61.16,88,13,1144,755,17882,699,7.5780705,1.5,150,02_lde_aligned\frame_0073_aligned.csv
74,468273466453,746.6719,746,894,-61.16,76,13,988,749,17517,696,7.6754089,1.5,150,02_lde_aligned\frame_0074_aligned.csv
75,474663240566,750.0625,750,941,-61.51,80,13,1040,752,18146,700,7.776742,1.5,150,02_lde_aligned\frame_0075_aligned.csv
76,481053044348,746.5312,746,1026,-61.61,112,13,1456,752,18229,696,7.8722306,1.5,150,02_lde_aligned\frame_0076_aligned.csv
77,487442841458,750.625,750,881,-61.26,68,13,884,753,16938,700,7.9834284,1.5,150,02_lde_aligned\frame_0077_aligned.csv
78,493832627814,746.5625,746,883,-61.4,76,13,988,748,17031,696,8.0795279,1.5,150,02_lde_aligned\frame_0078_aligned.csv
79,500222425422,749.4375,749,885,-60.98,88,13,1144,751,17140,699,8.1832439,1.5,150,02_lde_aligned\frame_0079_aligned.csv
80,506612199462,753.8125,753,995,-62.12,84,13,1092,756,18686,703,8.2767133,1.5,150,02_lde_aligned\frame_0080_aligned.csv
81,513002003191,748.3281,748,898,-61.45,76,13,988,750,17434,698,8.3825301,1.5,150,02_lde_aligned\frame_0081_aligned.csv
82,519391800243,751.8906,751,1024,-62.36,84,13,1092,754,17874,701,8.4784794,1.5,150,02_lde_aligned\frame_0082_aligned.csv
83,525781586544,746.3437,746,874,-60.83,92,13,1196,748,17016,696,8.5736806,1.5,150,02_lde_aligned\frame_0083_aligned.csv
84,532171384089,748.8594,748,993,-61.44,84,13,1092,754,18541,698,8.6753529,1.5,150,02_lde_aligned\frame_0084_aligned.csv
85,538561158077,752.1719,752,886,-61.2,100,13,1300,754,17352,702,8.7711328,1.5,150,02_lde_aligned\frame_0085_aligned.csv
86,544950949464,746.5937,746,899,-60.54,80,13,1040,748,17431,696,8.8819767,1.5,150,02_lde_aligned\frame_0086_aligned.csv
87,551340753117,748.2969,748,906,-60.85,80,13,1040,750,17654,698,8.9772339,1.5,150,02_lde_aligned\frame_0087_aligned.csv
88,557730533212,750.9062,750,867,-60.97,80,13,1040,753,16859,700,9.0715909,1.5,150,02_lde_aligned\frame_0088_aligned.csv
89,564120324573,752.1719,752,888,-61.09,80,13,1040,754,17336,702,9.1755826,1.5,150,02_lde_aligned\frame_0089_aligned.csv
90,570510128209,746.7344,746,952,-61.5,84,13,1092,749,18258,696,9.2707726,1.5,150,02_lde_aligned\frame_0090_aligned.csv
91,576899920042,747.375,747,957,-61.24,84,13,1092,749,18230,697,9.3817245,1.5,150,02_lde_aligned\frame_0091_aligned.csv
92,583289711363,749.2656,749,877,-60.82,76,13,988,751,17160,699,9.4776266,1.5,150,02_lde_aligned\frame_0092_aligned.csv
93,589679491416,750.4687,750,900,-61.73,96,13,1248,753,17269,700,9.5816816,1.5,150,02_lde_aligned\frame_0093_aligned.csv
94,596069282717,751.1719,751,874,-61.06,72,13,936,753,17122,701,9.6721162,1.5,150,02_lde_aligned\frame_0094_aligned.csv
95,602459086287,752.7031,752,1043,-61.87,92,13,1196,758,18721,702,9.7835549,1.5,150,02_lde_aligned\frame_0095_aligned.csv
96,608848883712,752.8437,752,905,-61.16,80,13,1040,755,17685,702,9.8785325,1.5,150,02_lde_aligned\frame_0096_aligned.csv
97,615238657578,745.25,745,865,-60.9,88,13,1144,747,16726,695,9.9732189,1.5,150,02_lde_aligned\frame_0097_aligned.csv
98,621628448852,745.6562,745,891,-60.68,76,13,988,747,17185,695,10.081308,1.5,150,02_lde_aligned\frame_0098_aligned.csv
99,628018252385,746.3594,746,907,-60.83,80,13,1040,748,17698,696,10.1766648,1.5,150,02_lde_aligned\frame_0099_aligned.csv
100,634408031858,746.75,746,1023,-61.83,108,13,1404,752,18274,696,10.2850492,1.5,150,02_lde_aligned\frame_0100_aligned.csv
101,640797835380,747.1562,747,860,-60.82,68,13,884,749,16538,697,10.3825475,1.5,150,02_lde_aligned\frame_0101_aligned.csv
102,647187615341,746.6719,746,944,-60.83,80,13,1040,748,17821,696,10.4761595,1.5,150,02_lde_aligned\frame_0102_aligned.csv
103,653577406548,746.2812,746,931,-61.01,76,13,988,748,17937,696,10.5698756,1.5,150,02_lde_aligned\frame_0103_aligned.csv
104,659967210042,745.625,745,878,-61.3,76,13,988,747,16804,695,10.6823327,1.5,150,02_lde_aligned\frame_0104_aligned.csv
105,666357006863,753.5781,753,888,-61.46,76,13,988,756,17083,703,10.7853115,1.5,150,02_lde_aligned\frame_0105_aligned.csv
106,672746792921,752.2344,752,993,-61.86,88,13,1144,757,18209,702,10.8810206,1.5,150,02_lde_aligned\frame_0106_aligned.csv
107,679136589711,751.4531,751,920,-60.91,80,13,1040,753,17832,701,10.9757149,1.5,150,02_lde_aligned\frame_0107_aligned.csv
108,685526375742,750.1875,750,874,-60.91,68,13,884,752,16963,700,11.0709067,1.5,150,02_lde_aligned\frame_0108_aligned.csv
109,691916173015,747.5781,747,882,-60.74,84,13,1092,749,17046,697,11.1824381,1.5,150,02_lde_aligned\frame_0109_aligned.csv
110,698305958500,746.2812,746,866,-60.86,76,13,988,748,16802,696,11.2718723,1.5,150,02_lde_aligned\frame_0110_aligned.csv
111,704695755761,752.3594,752,872,-60.92,68,13,884,754,16677,702,11.3821345,1.5,150,02_lde_aligned\frame_0111_aligned.csv
112,711085529453,750.2969,750,894,-60.94,80,13,1040,752,17435,700,11.4781773,1.5,150,02_lde_aligned\frame_0112_aligned.csv
113,717475320558,748.4375,748,997,-62.07,76,13,988,751,18585,698,11.5721375,1.5,150,02_lde_aligned\frame_0113_aligned.csv
114,723865123951,746.2031,746,859,-61,80,13,1040,748,16341,696,11.6838623,1.5,150,02_lde_aligned\frame_0114_aligned.csv
115,730254915575,753.2031,753,886,-61.29,72,13,936,755,17360,703,11.7774376,1.5,150,02_lde_aligned\frame_0115_aligned.csv
116,736644706677,750.5469,750,985,-61.78,80,13,1040,753,18485,700,11.8755462,1.5,150,02_lde_aligned\frame_0116_aligned.csv
117,743034498285,748.4219,748,866,-60.63,64,13,832,750,16656,698,11.9803289,1.5,150,02_lde_aligned\frame_0117_aligned.csv
118,749424289377,746.2344,746,862,-60.77,84,13,1092,748,16622,696,12.0757453,1.5,150,02_lde_aligned\frame_0118_aligned.csv
119,755814080971,743.5156,743,911,-60.64,76,13,988,745,17534,693,12.1710594,1.5,150,02_lde_aligned\frame_0119_aligned.csv
120,762203872051,749.8906,749,901,-61.04,76,13,988,752,17589,699,12.2822549,1.5,150,02_lde_aligned\frame_0120_aligned.csv
121,768593651354,747.5,747,892,-60.45,72,13,936,749,17380,697,12.3691574,1.5,150,02_lde_aligned\frame_0121_aligned.csv
122,774983454709,752.9219,752,876,-60.98,72,13,936,755,17052,702,12.4801549,1.5,150,02_lde_aligned\frame_0122_aligned.csv
123,781373234512,750.0937,750,878,-61.01,76,13,988,752,17205,700,12.5764832,1.5,150,02_lde_aligned\frame_0123_aligned.csv
124,787763025577,747.2344,747,890,-60.88,76,13,988,749,17317,697,12.6710928,1.5,150,02_lde_aligned\frame_0124_aligned.csv
