FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,2031833675,750.6406,750,943,-55.61,132,13,1716,781,16894,700,0.3934842,1,150,02_lde_aligned\frame_0001_aligned.csv
2,8421619963,745.5156,745,950,-55.45,132,13,1716,776,17152,695,0.4873954,1,150,02_lde_aligned\frame_0002_aligned.csv
3,14811406305,748.7344,748,993,-56.22,132,13,1716,779,16605,698,0.5898369,1,150,02_lde_aligned\frame_0003_aligned.csv
4,21201192626,752.25,752,987,-56.06,136,13,1768,754,16980,702,0.6897042,1,150,02_lde_aligned\frame_0004_aligned.csv
5,27590978962,747.75,747,982,-56.23,140,13,1820,749,16352,697,0.7879005,1,150,02_lde_aligned\frame_0005_aligned.csv
6,33980765280,751.3437,751,967,-55.71,132,13,1716,782,17423,701,0.9021954,1,150,02_lde_aligned\frame_0006_aligned.csv
7,40370551579,746.2656,746,965,-55.94,136,13,1768,777,17218,696,1.0013547,1,150,02_lde_aligned\frame_0007_aligned.csv
8,46760338391,749.0781,749,973,-55.91,136,13,1768,780,16274,699,1.1011908,1,150,02_lde_aligned\frame_0008_aligned.csv
9,53150124675,751.6406,751,947,-55.47,136,13,1768,782,17012,701,1.2011526,1,150,02_lde_aligned\frame_0009_aligned.csv
10,59539910954,746.625,746,966,-56.43,136,13,1768,748,16332,696,1.3005488,1,150,02_lde_aligned\frame_0010_aligned.csv
11,65929697212,748.4062,748,944,-55.69,140,13,1820,779,17016,698,1.3975077,1,150,02_lde_aligned\frame_0011_aligned.csv
12,72319483474,750.75,750,981,-56.37,136,13,1768,752,16646,700,1.502383,1,150,02_lde_aligned\frame_0012_aligned.csv
13,78709269726,744.9375,744,973,-55.61,140,13,1820,764,17013,694,1.5990341,1,150,02_lde_aligned\frame_0013_aligned.csv
14,85099055964,746.7812,746,953,-55.35,124,13,1612,777,16977,696,1.6934642,1,150,02_lde_aligned\frame_0014_aligned.csv
15,91488842200,749.0937,749,978,-55.95,132,13,1716,780,16957,699,1.7889419,1,150,02_lde_aligned\frame_0015_aligned.csv
16,97878628442,750.75,750,935,-55.52,124,13,1612,781,16815,700,1.8935405,1,150,02_lde_aligned\frame_0016_aligned.csv
17,104268414671,744.9531,744,967,-56.08,128,13,1664,746,16017,694,1.9870788,1,150,02_lde_aligned\frame_0017_aligned.csv
18,110658200899,746.7656,746,938,-55.51,128,13,1664,777,16839,696,2.0870797,1,150,02_lde_aligned\frame_0018_aligned.csv
19,117047987629,748.4219,748,972,-56.19,136,13,1768,765,16478,698,2.1993889,1,150,02_lde_aligned\frame_0019_aligned.csv
20,123437773863,749.8281,749,988,-55.9,136,13,1768,769,17028,699,2.294166,1,150,02_lde_aligned\frame_0020_aligned.csv
21,129827560078,751.8125,751,949,-55.27,128,13,1664,771,16794,701,2.3894544,1,150,02_lde_aligned\frame_0021_aligned.csv
22,136217346296,745.2187,745,970,-55.52,128,13,1664,776,17250,695,2.4999772,1,150,02_lde_aligned\frame_0022_aligned.csv
23,142607132504,746.8437,746,954,-55.31,136,13,1768,766,16856,696,2.5883372,1,150,02_lde_aligned\frame_0023_aligned.csv
24,148996918730,748.625,748,981,-56.04,176,13,2288,750,17108,698,2.6962294,1,150,02_lde_aligned\frame_0024_aligned.csv
25,155386704936,750.0937,750,985,-55.94,140,13,1820,769,16347,700,2.7966945,1,150,02_lde_aligned\frame_0025_aligned.csv
26,161776491140,751.4062,751,987,-55.84,132,13,1716,782,17764,701,2.8926684,1,150,02_lde_aligned\frame_0026_aligned.csv
27,168166277349,745.4219,745,952,-55.39,144,13,1872,776,17171,695,2.9883448,1,150,02_lde_aligned\frame_0027_aligned.csv
28,174556063554,746.625,746,974,-55.48,136,13,1768,748,17204,696,3.1030797,1,150,02_lde_aligned\frame_0028_aligned.csv
29,180945850273,747.8594,747,946,-55.42,128,13,1664,778,16814,697,3.1863075,1,150,02_lde_aligned\frame_0029_aligned.csv
30,187335636478,749.4375,749,950,-55.56,132,13,1716,780,17292,699,3.2987452,1,150,02_lde_aligned\frame_0030_aligned.csv
31,193725422681,750.9844,750,971,-56.15,128,13,1664,781,16642,700,3.3992734,1,150,02_lde_aligned\frame_0031_aligned.csv
32,200115208876,752.4062,752,952,-55.48,136,13,1768,783,17106,702,3.4943072,1,150,02_lde_aligned\frame_0032_aligned.csv
33,206504995078,745.8125,745,964,-55.89,132,13,1716,765,16755,695,3.5903757,1,150,02_lde_aligned\frame_0033_aligned.csv
34,212894781272,747.0937,747,964,-55.52,132,13,1716,766,16595,697,3.688493,1,150,02_lde_aligned\frame_0034_aligned.csv
35,219284567467,748.0156,748,971,-55.39,136,13,1768,767,17115,698,3.7857598,1,150,02_lde_aligned\frame_0035_aligned.csv
36,225674353652,749.4062,749,986,-56.21,136,13,1768,780,17202,699,3.8977527,1,150,02_lde_aligned\frame_0036_aligned.csv
37,232064140358,750.8125,750,961,-55.41,132,13,1716,770,17132,700,3.9941173,1,150,02_lde_aligned\frame_0037_aligned.csv
38,238453926544,751.7187,751,945,-55.66,128,13,1664,771,16854,701,4.0895851,1,150,02_lde_aligned\frame_0038_aligned.csv
39,244843712728,745.2187,745,967,-55.7,144,13,1872,776,16996,695,4.1870334,1,150,02_lde_aligned\frame_0039_aligned.csv
40,251233498904,746.3437,746,946,-55.32,136,13,1768,777,16889,696,4.2968991,1,150,02_lde_aligned\frame_0040_aligned.csv
