sample,taps_from_fp,excess_path_m,reflector_off_m,amplitude,amplitude_norm
698,-50.7344000000001,-15.234525632,NaN,544.97,0.5322
699,-49.7344000000001,-14.934245632,NaN,364.66,0.35612
700,-48.7344000000001,-14.633965632,NaN,131.03,0.12796
701,-47.7344000000001,-14.333685632,NaN,148.72,0.14523
702,-46.7344000000001,-14.033405632,NaN,55.23,0.05393
703,-45.7344000000001,-13.733125632,NaN,154.12,0.1505
704,-44.7344000000001,-13.432845632,NaN,414.61,0.40489
705,-43.7344000000001,-13.132565632,NaN,339.63,0.33167
706,-42.7344000000001,-12.832285632,NaN,72.95,0.07124
707,-41.7344000000001,-12.532005632,NaN,215.04,0.21
708,-40.7344000000001,-12.231725632,NaN,185.27,0.18093
709,-39.7344000000001,-11.931445632,NaN,117.41,0.11466
710,-38.7344000000001,-11.631165632,NaN,406.56,0.39703
711,-37.7344000000001,-11.330885632,NaN,476.79,0.46562
712,-36.7344000000001,-11.030605632,NaN,329.83,0.3221
713,-35.7344000000001,-10.730325632,NaN,275.62,0.26916
714,-34.7344000000001,-10.430045632,NaN,300.42,0.29338
715,-33.7344000000001,-10.129765632,NaN,274.32,0.26789
716,-32.7344000000001,-9.82948563200002,NaN,257.98,0.25193
717,-31.7344000000001,-9.52920563200001,NaN,256.35,0.25034
718,-30.7344000000001,-9.22892563200002,NaN,352.7,0.34443
719,-29.7344000000001,-8.92864563200001,NaN,444.23,0.43382
720,-28.7344000000001,-8.62836563200002,NaN,441.1,0.43076
721,-27.7344000000001,-8.32808563200001,NaN,377.9,0.36904
722,-26.7344000000001,-8.02780563200002,NaN,230.25,0.22486
723,-25.7344000000001,-7.72752563200001,NaN,150.79,0.14726
724,-24.7344000000001,-7.42724563200002,NaN,231.04,0.22562
725,-23.7344000000001,-7.12696563200002,NaN,240.65,0.23501
726,-22.7344000000001,-6.82668563200002,NaN,179.12,0.17492
727,-21.7344000000001,-6.52640563200001,NaN,250.73,0.24485
728,-20.7344000000001,-6.22612563200001,NaN,175.65,0.17153
729,-19.7344000000001,-5.92584563200001,NaN,146.11,0.14269
730,-18.7344000000001,-5.62556563200001,NaN,130.48,0.12743
731,-17.7344000000001,-5.32528563200002,NaN,211.57,0.20661
732,-16.7344000000001,-5.02500563200002,NaN,162.86,0.15905
733,-15.7344000000001,-4.72472563200002,NaN,141.74,0.13842
734,-14.7344000000001,-4.42444563200002,NaN,102.88,0.10047
735,-13.7344000000001,-4.12416563200001,NaN,145.89,0.14247
736,-12.7344000000001,-3.82388563200002,NaN,250.22,0.24435
737,-11.7344000000001,-3.52360563200001,NaN,155.9,0.15225
738,-10.7344000000001,-3.22332563200001,NaN,126.21,0.12325
739,-9.73440000000005,-2.92304563200002,NaN,146.81,0.14337
740,-8.73440000000005,-2.62276563200002,NaN,78.23,0.0764
741,-7.73440000000005,-2.32248563200001,NaN,109.2,0.10664
742,-6.73440000000005,-2.02220563200002,NaN,213,0.20801
743,-5.73440000000005,-1.72192563200002,NaN,218.39,0.21327
744,-4.73440000000005,-1.42164563200002,NaN,165.19,0.16132
745,-3.73440000000005,-1.12136563200002,NaN,107.48,0.10496
746,-2.73440000000005,-0.821085632000015,NaN,57.63,0.05628
747,-1.73440000000005,-0.520805632000015,NaN,289.64,0.28285
748,-0.734400000000051,-0.220525632000015,NaN,2690.96,2.62789
749,0.265599999999949,0.0797543679999848,0.171767920764513,10760.33,10.50813
750,1.26559999999995,0.380034367999985,0.411240269204369,17421.17,17.01286
751,2.26559999999995,0.680314367999985,0.594825132813669,18300.2,17.87129
752,3.26559999999995,0.980594367999985,0.763936749632008,14677.71,14.33371
753,4.26559999999995,1.28087436799998,0.926534303439346,4004.35,3.9105
754,5.26559999999995,1.58115436799998,1.08554885318964,8175.5,7.98389
755,6.26559999999995,1.88143436799998,1.24235697328621,5726.2,5.592
756,7.26559999999995,2.18171436799998,1.39770147910217,1086.83,1.06135
757,8.26559999999995,2.48199436799998,1.5520219197859,1590.32,1.55305
758,9.26559999999995,2.78227436799998,1.70559628678871,4744.12,4.63293
759,10.2655999999999,3.08255436799998,1.85860953046059,8232.99,8.04003
760,11.2655999999999,3.38283436799998,2.01118972728344,10571.04,10.32329
761,12.2655999999999,3.68311436799998,2.16342850372782,10368.7,10.12569
762,13.2655999999999,3.98339436799998,2.31539320668294,7269.02,7.09865
763,14.2655999999999,4.28367436799998,2.46713448185643,3415.61,3.33556
764,15.2655999999999,4.58395436799998,2.61869116941585,276.62,0.27014
765,16.2655999999999,4.88423436799998,2.77009356686521,2405.6,2.34922
766,17.2655999999999,5.18451436799998,2.92136566297332,1078.59,1.05331
767,18.2655999999999,5.48479436799999,3.07252670348218,4805.17,4.69255
768,19.2655999999999,5.78507436799998,3.22359231132329,9379.76,9.15992
769,20.2655999999999,6.08535436799998,3.37457530288392,7200.15,7.03139
770,21.2655999999999,6.38563436799998,3.5254862925908,2910.39,2.84218
771,22.2655999999999,6.68591436799998,3.67633414733443,3686.15,3.59975
772,23.2655999999999,6.98619436799998,3.82712633259848,2757.96,2.69332
773,24.2655999999999,7.28647436799998,3.97786917930695,1306.85,1.27622
774,25.2655999999999,7.58675436799998,4.1285680918318,5491.2,5.3625
775,26.2655999999999,7.88703436799999,4.27922771178436,6446.76,6.29567
776,27.2655999999999,8.18731436799998,4.42985204819695,4256,4.15625
777,28.2655999999999,8.48759436799998,4.58044458188572,2751.32,2.68684
778,29.2655999999999,8.78787436799998,4.73100834978525,2996.26,2.92603
779,30.2655999999999,9.08815436799999,4.88154601360566,2588.01,2.52736
780,31.2655999999999,9.38843436799998,5.03205991611396,1362.29,1.33036
781,32.2655999999999,9.68871436799999,5.18255212756923,285.16,0.27848
782,33.2655999999999,9.98899436799998,5.3330244842663,770.02,0.75197
783,34.2655999999999,10.289274368,5.48347862071107,841.09,0.82137
784,35.2655999999999,10.589554368,5.63391599662321,457.48,0.44675
785,36.2655999999999,10.889834368,5.78433791971202,971,0.94825
786,37.2655999999999,11.190114368,5.93474556497833,1799.13,1.75696
787,38.2655999999999,11.490394368,6.08513999114576,1589.31,1.55206
788,39.2655999999999,11.790674368,6.23552215470789,1283.66,1.25357
789,40.2655999999999,12.090954368,6.3858929219855,1076.26,1.05104
790,41.2655999999999,12.391234368,6.53625307951551,667.31,0.65167
791,42.2655999999999,12.691514368,6.68660334303505,1136.28,1.10965
792,43.2655999999999,12.991794368,6.83694436527745,1318.05,1.28716
793,44.2655999999999,13.292074368,6.98727674275969,963.53,0.94095
794,45.2655999999999,13.592354368,7.13760102171045,932.95,0.91108
795,46.2655999999999,13.892634368,7.28791770326295,779.82,0.76154
796,47.2655999999999,14.192914368,7.43822724801717,184.02,0.17971
797,48.2655999999999,14.493194368,7.58853008005876,572.39,0.55898
798,49.2655999999999,14.793474368,7.73882659050893,947.81,0.92559
799,50.2655999999999,15.093754368,7.88911714066787,789.33,0.77083
800,51.2655999999999,15.394034368,8.03940206480502,404.28,0.39481
801,52.2655999999999,15.694314368,8.18968167264166,275.54,0.26909
802,53.2655999999999,15.994594368,8.33995625156476,389.67,0.38053
803,54.2655999999999,16.294874368,8.49022606860534,520.97,0.50876
804,55.2655999999999,16.595154368,8.6404913722101,467.08,0.45613
805,56.2655999999999,16.895434368,8.79075239383119,392.15,0.38296
806,57.2655999999999,17.195714368,8.94100934935538,554.73,0.54173
807,58.2655999999999,17.495994368,9.09126244039142,487.21,0.47579
808,59.2655999999999,17.796274368,9.24151185543163,246.74,0.24096
809,60.2655999999999,18.096554368,9.39175777090183,281.3,0.27471
810,61.2655999999999,18.396834368,9.54200035211204,425.03,0.41507
811,62.2655999999999,18.697114368,9.69223975411864,418.77,0.40896
812,63.2655999999999,18.997394368,9.84247612250745,229.99,0.2246
813,64.2655999999999,19.297674368,9.99270959410614,534.82,0.52228
814,65.2655999999999,19.597954368,10.1429402976332,821.85,0.80259
815,66.2655999999999,19.898234368,10.2931683542903,806.2,0.78731
816,67.2655999999999,20.198514368,10.4433938783029,772.91,0.75479
817,68.2655999999999,20.498794368,10.5936169774156,361.58,0.35311
818,69.2655999999999,20.799074368,10.7438377533449,192.02,0.18752
819,70.2655999999999,21.099354368,10.8940563021957,74.63,0.07288
820,71.2655999999999,21.399634368,11.0442727148428,298.76,0.29176
821,72.2655999999999,21.699914368,11.194487077282,411.34,0.4017
822,73.2655999999999,22.000194368,11.3446994709531,324.84,0.31723
823,74.2655999999999,22.300474368,11.4949099730383,363.11,0.3546
824,75.2655999999999,22.600754368,11.6451186567363,344.14,0.33608
825,76.2655999999999,22.901034368,11.7953255915163,236.44,0.2309
826,77.2655999999999,23.201314368,11.9455308433527,139.92,0.13664
827,78.2655999999999,23.501594368,12.0957344749421,216.72,0.21164
828,79.2655999999999,23.801874368,12.2459365459043,316.66,0.30924
829,80.2655999999999,24.102154368,12.3961371129689,358.05,0.34966
830,81.2655999999999,24.402434368,12.5463362301485,231.01,0.22559
831,82.2655999999999,24.702714368,12.6965339488991,311.11,0.30382
832,83.2655999999999,25.002994368,12.8467303182701,605.18,0.59099
833,84.2655999999999,25.303274368,12.9969253850428,510.78,0.49881
834,85.2655999999999,25.603554368,13.1471191938608,347.71,0.33956
835,86.2655999999999,25.903834368,13.2973117873499,428.48,0.41843
836,87.2655999999999,26.204114368,13.4475032062315,341.98,0.33396
837,88.2655999999999,26.504394368,13.5976934894274,210.92,0.20598
838,89.2655999999999,26.804674368,13.7478826741585,234.05,0.22857
839,90.2655999999999,27.104954368,13.8980707960364,177,0.17285
840,91.2655999999999,27.405234368,14.0482578891495,225.83,0.22054
841,92.2655999999999,27.705514368,14.1984439861438,286.57,0.27986
842,93.2655999999999,28.005794368,14.3486291182982,171.42,0.1674
843,94.2655999999999,28.306074368,14.4988133155954,80.06,0.07819
844,95.2655999999999,28.606354368,14.6489966067884,246.03,0.24027
845,96.2655999999999,28.906634368,14.7991790194629,645.64,0.6305
846,97.2655999999999,29.206914368,14.9493605800958,980.7,0.95772
847,98.2655999999999,29.507194368,15.0995413141106,1099.02,1.07326
