taps_from_fp,excess_path_m,reflector_off_m,amplitude_norm_mean,amplitude_norm_sd,n_frames
-20,-6.0056,NaN,0.229289252205387,0.0923761438058806,297
-19.5,-5.85546,NaN,0.200696586518518,0.0806834891070894,297
-19,-5.70532,NaN,0.177480523599326,0.0726356899607642,297
-18.5,-5.55518,NaN,0.16316001742761,0.0673930856017958,297
-18,-5.40504,NaN,0.154535645468013,0.0615871017672483,297
-17.5,-5.2549,NaN,0.146982907410774,0.0526442588292493,297
-17,-5.10476,NaN,0.144208777420876,0.0412913353440912,297
-16.5,-4.95462,NaN,0.146101117343434,0.040934653568754,297
-16,-4.80448,NaN,0.149744107717172,0.0472048175015089,297
-15.5,-4.65434,NaN,0.153668619215488,0.0506324420260754,297
-15,-4.5042,NaN,0.153864981542087,0.0490605633865629,297
-14.5,-4.35406,NaN,0.157807166727273,0.04812515757093,297
-14,-4.20392,NaN,0.170160342572391,0.0591568167123578,297
-13.5,-4.05378,NaN,0.18934394323569,0.0792922940190615,297
-13,-3.90364,NaN,0.209592727855219,0.091725923703863,297
-12.5,-3.7535,NaN,0.209252576255892,0.090257934969224,297
-12,-3.60336,NaN,0.187153372855219,0.0777792457889471,297
-11.5,-3.45322,NaN,0.164147196239057,0.0599122618456662,297
-11,-3.30308,NaN,0.15275821516835,0.0445561813441745,297
-10.5,-3.15294,NaN,0.151303370198653,0.041246421037235,297
-10,-3.0028,NaN,0.152599233383838,0.0448276234372771,297
-9.5,-2.85266,NaN,0.151440580161616,0.0468644886033391,297
-9,-2.70252,NaN,0.147214277407408,0.0447397431048661,297
-8.5,-2.55238,NaN,0.14645281823569,0.0452772327866185,297
-8,-2.40224,NaN,0.152469772713805,0.0572486883607115,297
-7.5,-2.2521,NaN,0.16634066156229,0.0709275083671231,297
-7,-2.10196,NaN,0.181562730313131,0.0796705856370968,297
-6.5,-1.95182,NaN,0.186565661538721,0.0833605470311292,297
-6,-1.80168,NaN,0.181200674430976,0.0820880669441337,297
-5.5,-1.65154,NaN,0.169667941602694,0.0746383567942439,297
-5,-1.5014,NaN,0.160051888670034,0.0677167435587019,297
-4.5,-1.35126,NaN,0.157089073592593,0.0635222141150823,297
-4,-1.20112,NaN,0.157624406,0.0616276254708561,297
-3.5,-1.05098,NaN,0.159084445824916,0.0618299291683359,297
-3,-0.90084,NaN,0.1576731186734,0.0611535401581314,297
-2.5,-0.7507,NaN,0.188365168885522,0.0708553647680197,297
-2,-0.60056,NaN,0.353149831272726,0.124990924419721,297
-1.5,-0.45042,NaN,1.02437767108418,0.348114170654478,297
-1,-0.30028,NaN,2.53708660285186,0.495127908151499,297
-0.5,-0.15014,NaN,5.32033784090238,0.881979254508702,297
0,0,0,9.22565430698656,0.922018660371153,297
0.5,0.15014,0.241214644870497,13.0035124540977,0.739457015521527,297
1,0.30028,0.357267434284179,15.8260993851078,0.628967011212523,297
1.5,0.45042,0.456471843709993,17.341002107,0.317862652549652,297
2,0.60056,0.548054813317062,17.7957331882323,0.277970538954256,297
2.5,0.7507,0.63532088152366,17.3091597502155,0.544821961570965,297
3,0.90084,0.719841771780438,15.4369123606801,0.866428823845372,297
3.5,1.05098,0.802485351953542,11.4744858854276,1.51579737674271,297
4,1.20112,0.883778430150906,6.62067276940062,1.68481536078333,297
4.5,1.35126,0.964062703821697,4.94492233747812,1.28565178724511,297
5,1.5014,1.04357102776955,6.45435614781484,1.28187858824818,297
5.5,1.65154,1.12246830373958,7.01352961626262,1.16488545585626,297
6,1.80168,1.20087497500781,5.47677612442086,0.915598253690399,297
6.5,1.95182,1.27888127990834,3.36538100237035,0.831539971809436,297
7,2.10196,1.35655628722143,1.88901314956227,0.66659343732158,297
7.5,2.2521,1.43395383555399,1.54760740541414,0.6500851747378,297
8,2.40224,1.51111655883985,1.9044482659798,0.757949880486204,297
8.5,2.55238,1.58807868699885,2.59590599553536,0.726948818141571,297
9,2.70252,1.66486803909499,3.67621736011785,0.672942564115148,297
9.5,2.85266,1.7415074702395,5.14416129324244,1.04732435271677,297
10,3.0028,1.81801594052417,6.89176096107072,1.28681935550911,297
10.5,3.15294,1.89440931714875,8.49913873666667,1.23796688885651,297
11,3.30308,1.97070098482748,9.66613309690573,0.978661070217915,297
11.5,3.45322,2.04690231620857,9.91407262921886,0.776578252613822,297
12,3.60336,2.12302303859379,9.13731868221549,0.906215458523345,297
12.5,3.7535,2.19907152282503,7.68906408551851,1.11748647957563,297
13,3.90364,2.27505501304914,5.95514176010436,1.16595460718654,297
13.5,4.05378,2.35097981107878,4.47540191858248,0.889566249587089,297
14,4.20392,2.42685142553062,3.32707678102693,0.53157043947401,297
14.5,4.35406,2.50267469338306,2.37910755054208,0.414631581509855,297
15,4.5042,2.57845387975042,1.80573890911447,0.529862272689111,297
15.5,4.65434,2.65419276031339,1.96499515188552,0.600905300208367,297
16,4.80448,2.72989468983695,2.54035649079798,0.873807374432302,297
16.5,4.95462,2.80556265944997,2.62520966327946,1.21091958110366,297
17,5.10476,2.88119934478682,2.30363757169023,1.38620593418777,297
