sample,taps_from_fp,excess_path_m,reflector_off_m,amplitude,amplitude_norm
699,-50.5625,-15.1829075,NaN,25.94,0.02751
700,-49.5625,-14.8826275,NaN,81.39,0.08631
701,-48.5625,-14.5823475,NaN,151.08,0.16022
702,-47.5625,-14.2820675,NaN,240.68,0.25523
703,-46.5625,-13.9817875,NaN,303.45,0.3218
704,-45.5625,-13.6815075,NaN,526.37,0.55818
705,-44.5625,-13.3812275,NaN,559.66,0.59349
706,-43.5625,-13.0809475,NaN,347.97,0.36901
707,-42.5625,-12.7806675,NaN,214.7,0.22768
708,-41.5625,-12.4803875,NaN,165.42,0.17542
709,-40.5625,-12.1801075,NaN,103.6,0.10986
710,-39.5625,-11.8798275,NaN,212.85,0.22572
711,-38.5625,-11.5795475,NaN,270.5,0.28685
712,-37.5625,-11.2792675,NaN,227.19,0.24092
713,-36.5625,-10.9789875,NaN,174.39,0.18493
714,-35.5625,-10.6787075,NaN,86.37,0.09159
715,-34.5625,-10.3784275,NaN,77.23,0.0819
716,-33.5625,-10.0781475,NaN,100.69,0.10677
717,-32.5625,-9.7778675,NaN,178.06,0.18882
718,-31.5625,-9.4775875,NaN,299.83,0.31795
719,-30.5625,-9.1773075,NaN,217.01,0.23012
720,-29.5625,-8.8770275,NaN,230.22,0.24413
721,-28.5625,-8.5767475,NaN,161.6,0.17137
722,-27.5625,-8.2764675,NaN,171.14,0.18149
723,-26.5625,-7.9761875,NaN,207.2,0.21972
724,-25.5625,-7.6759075,NaN,148.82,0.15782
725,-24.5625,-7.3756275,NaN,96.26,0.10208
726,-23.5625,-7.0753475,NaN,71.85,0.07619
727,-22.5625,-6.7750675,NaN,139.3,0.14772
728,-21.5625,-6.4747875,NaN,201.81,0.21401
729,-20.5625,-6.1745075,NaN,266.68,0.2828
730,-19.5625,-5.8742275,NaN,238.21,0.25261
731,-18.5625,-5.5739475,NaN,238.54,0.25296
732,-17.5625,-5.2736675,NaN,151.95,0.16114
733,-16.5625,-4.9733875,NaN,155.65,0.16506
734,-15.5625,-4.6731075,NaN,164.6,0.17455
735,-14.5625,-4.3728275,NaN,142.62,0.15124
736,-13.5625,-4.0725475,NaN,38.42,0.04074
737,-12.5625,-3.7722675,NaN,96.54,0.10238
738,-11.5625,-3.4719875,NaN,22.47,0.02383
739,-10.5625,-3.1717075,NaN,132.55,0.14056
740,-9.5625,-2.8714275,NaN,212.01,0.22482
741,-8.5625,-2.5711475,NaN,139.52,0.14795
742,-7.5625,-2.2708675,NaN,180,0.19088
743,-6.5625,-1.9705875,NaN,247.48,0.26244
744,-5.5625,-1.6703075,NaN,187.02,0.19833
745,-4.5625,-1.3700275,NaN,174.83,0.1854
746,-3.5625,-1.0697475,NaN,235.48,0.24971
747,-2.5625,-0.7694675,NaN,180.42,0.19133
748,-1.5625,-0.4691875,NaN,644.38,0.68333
749,-0.5625,-0.1689075,NaN,5098.51,5.40669
750,0.4375,0.1313725,0.224265597983869,13250.87,14.05182
751,1.4375,0.4316525,0.444588962063907,16610.99,17.61504
752,2.4375,0.7319325,0.624585999794314,16692.61,17.7016
753,3.4375,1.0322125,0.792237361078776,10418.5,11.04825
754,4.4375,1.3324925,0.954073603365622,5336.85,5.65943
755,5.4375,1.6327725,1.11263510828531,8133.57,8.62521
756,6.4375,1.9330525,1.26914985992162,1793.71,1.90213
757,7.4375,2.2333325,1.42429276796909,1615.83,1.7135
758,8.4375,2.5336125,1.57846838740567,1845.33,1.95687
759,9.4375,2.8338925,1.73193505951842,4923.65,5.22126
760,10.4375,3.1341725,1.88486596073542,8771.72,9.30193
761,11.4375,3.4344525,2.03738174348576,10024.19,10.63011
762,12.4375,3.7347325,2.18956915548221,7016.05,7.44013
763,13.4375,4.0350125,2.3414922258656,3783.48,4.01217
764,14.4375,4.3352925,2.49319927806404,2078.27,2.2039
765,15.4375,4.6355725,2.64472748609173,1654.79,1.75482
766,16.4375,4.9358525,2.7961059261836,2360.87,2.50358
767,17.4375,5.2361325,2.9473576750013,1837.74,1.94882
768,18.4375,5.5364125,3.0985012857088,6994.27,7.41704
769,19.4375,5.8366925,3.24955184754591,7968.96,8.45065
770,20.4375,6.1369725,3.40052176017726,2922.84,3.09951
771,21.4375,6.4372525,3.55142130874233,2301.82,2.44095
772,22.4375,6.7375325,3.70225909711072,3175.24,3.36717
773,23.4375,7.0378125,3.8530423786002,1288.46,1.36635
774,24.4375,7.3380925,4.00377731144466,4280.35,4.53908
775,25.4375,7.6383725,4.15446915829075,6452.57,6.8426
776,26.4375,7.9386525,4.30512244354781,5091.14,5.39888
777,27.4375,8.2389325,4.45574107864102,4019.27,4.26222
778,28.4375,8.5392125,4.60632846256529,3982.44,4.22316
779,29.4375,8.8394925,4.75688756324859,2915.07,3.09127
780,30.4375,9.1397725,4.90742098387117,1332.18,1.41271
781,31.4375,9.4400525,5.05793101729245,592.89,0.62873
782,32.4375,9.7403325,5.20841969100408,619.54,0.65699
783,33.4375,10.0406125,5.35888880448074,825.7,0.87561
784,34.4375,10.3408925,5.509339960389,589.47,0.6251
785,35.4375,10.6411725,5.6597745908021,645.27,0.68428
786,36.4375,10.9414525,5.8101939793297,1325.63,1.40576
787,37.4375,11.2417325,5.96059927988697,1574.61,1.66979
788,38.4375,11.5420125,6.11099153268429,1211.15,1.28436
789,39.4375,11.8422925,6.26137167790645,1244.98,1.32024
790,40.4375,12.1425725,6.41174056746209,1120.24,1.18795
791,41.4375,12.4428525,6.56209897511376,483.92,0.51317
