sample,taps_from_fp,excess_path_m,reflector_off_m,amplitude,amplitude_norm
697,-50.5625,-15.1829075,NaN,288.9,0.28379
698,-49.5625,-14.8826275,NaN,177.18,0.17405
699,-48.5625,-14.5823475,NaN,218.69,0.21482
700,-47.5625,-14.2820675,NaN,226.81,0.2228
701,-46.5625,-13.9817875,NaN,76.9,0.07554
702,-45.5625,-13.6815075,NaN,340.32,0.33431
703,-44.5625,-13.3812275,NaN,401.66,0.39456
704,-43.5625,-13.0809475,NaN,260.73,0.25612
705,-42.5625,-12.7806675,NaN,139.7,0.13723
706,-41.5625,-12.4803875,NaN,293.4,0.28821
707,-40.5625,-12.1801075,NaN,190.54,0.18717
708,-39.5625,-11.8798275,NaN,196.64,0.19317
709,-38.5625,-11.5795475,NaN,311.95,0.30643
710,-37.5625,-11.2792675,NaN,399.33,0.39226
711,-36.5625,-10.9789875,NaN,380.91,0.37418
712,-35.5625,-10.6787075,NaN,377.52,0.37085
713,-34.5625,-10.3784275,NaN,306.28,0.30087
714,-33.5625,-10.0781475,NaN,197.12,0.19364
715,-32.5625,-9.7778675,NaN,222.91,0.21897
716,-31.5625,-9.4775875,NaN,397.37,0.39034
717,-30.5625,-9.1773075,NaN,447.97,0.44005
718,-29.5625,-8.8770275,NaN,412.81,0.40551
719,-28.5625,-8.5767475,NaN,396.88,0.38986
720,-27.5625,-8.2764675,NaN,216.94,0.21311
721,-26.5625,-7.9761875,NaN,132.91,0.13056
722,-25.5625,-7.6759075,NaN,199.72,0.19619
723,-24.5625,-7.3756275,NaN,277.97,0.27305
724,-23.5625,-7.0753475,NaN,211.3,0.20757
725,-22.5625,-6.7750675,NaN,58.6,0.05756
726,-21.5625,-6.4747875,NaN,63.89,0.06276
727,-20.5625,-6.1745075,NaN,138.81,0.13635
728,-19.5625,-5.8742275,NaN,159.35,0.15654
729,-18.5625,-5.5739475,NaN,168.34,0.16537
730,-17.5625,-5.2736675,NaN,234.97,0.23081
731,-16.5625,-4.9733875,NaN,203.48,0.19988
732,-15.5625,-4.6731075,NaN,95.82,0.09412
733,-14.5625,-4.3728275,NaN,109.6,0.10767
734,-13.5625,-4.0725475,NaN,270.43,0.26565
735,-12.5625,-3.7722675,NaN,445.39,0.43752
736,-11.5625,-3.4719875,NaN,181.79,0.17858
737,-10.5625,-3.1717075,NaN,94.81,0.09313
738,-9.5625,-2.8714275,NaN,85.7,0.08419
739,-8.5625,-2.5711475,NaN,228.25,0.22422
740,-7.5625,-2.2708675,NaN,298.61,0.29333
741,-6.5625,-1.9705875,NaN,284.06,0.27904
742,-5.5625,-1.6703075,NaN,175.56,0.17245
743,-4.5625,-1.3700275,NaN,76.84,0.07549
744,-3.5625,-1.0697475,NaN,188.68,0.18534
745,-2.5625,-0.7694675,NaN,300.71,0.29539
746,-1.5625,-0.4691875,NaN,590.91,0.58046
747,-0.5625,-0.1689075,NaN,3659.95,3.59524
748,0.4375,0.1313725,0.224265597983869,12311.39,12.09371
749,1.4375,0.4316525,0.444588962063907,17796.83,17.48215
750,2.4375,0.7319325,0.624585999794314,18493.68,18.16668
751,3.4375,1.0322125,0.792237361078776,14737.68,14.4771
752,4.4375,1.3324925,0.954073603365622,2253.41,2.21356
753,5.4375,1.6327725,1.11263510828531,9239.27,9.0759
754,6.4375,1.9330525,1.26914985992162,4475.19,4.39606
755,7.4375,2.2333325,1.42429276796909,1555.87,1.52836
756,8.4375,2.5336125,1.57846838740567,725.28,0.71245
757,9.4375,2.8338925,1.73193505951842,4166.83,4.09315
758,10.4375,3.1341725,1.88486596073542,8636.95,8.48423
759,11.4375,3.4344525,2.03738174348576,10979.8,10.78566
760,12.4375,3.7347325,2.18956915548221,8236.43,8.0908
761,13.4375,4.0350125,2.3414922258656,4136.12,4.06298
762,14.4375,4.3352925,2.49319927806404,3113.28,3.05823
763,15.4375,4.6355725,2.64472748609173,2086.89,2.04999
764,16.4375,4.9358525,2.7961059261836,2608.11,2.56199
765,17.4375,5.2361325,2.9473576750013,1281.12,1.25847
766,18.4375,5.5364125,3.0985012857088,6936.85,6.8142
767,19.4375,5.8366925,3.24955184754591,9721.83,9.54994
768,20.4375,6.1369725,3.40052176017726,4612.06,4.53051
769,21.4375,6.4372525,3.55142130874233,1789.76,1.75811
770,22.4375,6.7375325,3.70225909711072,3306.2,3.24774
771,23.4375,7.0378125,3.8530423786002,1350.38,1.32651
772,24.4375,7.3380925,4.00377731144466,3736.18,3.67012
773,25.4375,7.6383725,4.15446915829075,7026.17,6.90194
774,26.4375,7.9386525,4.30512244354781,6537.4,6.42181
775,27.4375,8.2389325,4.45574107864102,5118.65,5.02815
776,28.4375,8.5392125,4.60632846256529,4565.29,4.48457
777,29.4375,8.8394925,4.75688756324859,3563.19,3.50019
778,30.4375,9.1397725,4.90742098387117,2072.62,2.03597
779,31.4375,9.4400525,5.05793101729245,1327.23,1.30376
