sample,taps_from_fp,excess_path_m,reflector_off_m,amplitude,amplitude_norm
695,-50.4530999999999,-15.150056868,NaN,275.19,0.3034
696,-49.4530999999999,-14.849776868,NaN,171.41,0.18898
697,-48.4530999999999,-14.549496868,NaN,189.45,0.20887
698,-47.4530999999999,-14.249216868,NaN,157.2,0.17332
699,-46.4530999999999,-13.948936868,NaN,95.19,0.10495
700,-45.4530999999999,-13.648656868,NaN,282.94,0.31195
701,-44.4530999999999,-13.348376868,NaN,387.36,0.42708
702,-43.4530999999999,-13.048096868,NaN,108.81,0.11997
703,-42.4530999999999,-12.747816868,NaN,115.11,0.12691
704,-41.4530999999999,-12.447536868,NaN,177.05,0.19521
705,-40.4530999999999,-12.147256868,NaN,179.61,0.19803
706,-39.4530999999999,-11.846976868,NaN,387.8,0.42756
707,-38.4530999999999,-11.546696868,NaN,460.43,0.50764
708,-37.4530999999999,-11.246416868,NaN,354.42,0.39076
709,-36.4530999999999,-10.946136868,NaN,266.83,0.29419
710,-35.4530999999999,-10.645856868,NaN,246.76,0.27206
711,-34.4530999999999,-10.345576868,NaN,191.17,0.21077
712,-33.4530999999999,-10.045296868,NaN,219.15,0.24162
713,-32.4530999999999,-9.74501686799998,NaN,291.62,0.32153
714,-31.4530999999999,-9.44473686799998,NaN,317.65,0.35022
715,-30.4530999999999,-9.14445686799998,NaN,401.12,0.44225
716,-29.4530999999999,-8.84417686799998,NaN,421.1,0.46428
717,-28.4530999999999,-8.54389686799998,NaN,413.1,0.45546
718,-27.4530999999999,-8.24361686799998,NaN,288.14,0.31768
719,-26.4530999999999,-7.94333686799998,NaN,147.12,0.16221
720,-25.4530999999999,-7.64305686799998,NaN,155.35,0.17128
721,-24.4530999999999,-7.34277686799998,NaN,184.69,0.20363
722,-23.4530999999999,-7.04249686799998,NaN,158.69,0.17496
723,-22.4530999999999,-6.74221686799998,NaN,207.17,0.22841
724,-21.4530999999999,-6.44193686799998,NaN,311.17,0.34308
725,-20.4530999999999,-6.14165686799999,NaN,191.64,0.21129
726,-19.4530999999999,-5.84137686799998,NaN,75.74,0.08351
727,-18.4530999999999,-5.54109686799998,NaN,69.03,0.07611
728,-17.4530999999999,-5.24081686799998,NaN,178.64,0.19696
729,-16.4530999999999,-4.94053686799998,NaN,155.19,0.17111
730,-15.4530999999999,-4.64025686799998,NaN,132.44,0.14602
731,-14.4530999999999,-4.33997686799998,NaN,110.68,0.12203
732,-13.4530999999999,-4.03969686799998,NaN,241.5,0.26626
733,-12.4530999999999,-3.73941686799998,NaN,282.73,0.31172
734,-11.4530999999999,-3.43913686799998,NaN,164.98,0.1819
735,-10.4530999999999,-3.13885686799998,NaN,128.55,0.14173
736,-9.45309999999995,-2.83857686799998,NaN,216.01,0.23816
737,-8.45309999999995,-2.53829686799998,NaN,159.81,0.17619
738,-7.45309999999995,-2.23801686799998,NaN,27.73,0.03057
739,-6.45309999999995,-1.93773686799998,NaN,74.41,0.08204
740,-5.45309999999995,-1.63745686799998,NaN,72.9,0.08037
741,-4.45309999999995,-1.33717686799998,NaN,113.89,0.12556
742,-3.45309999999995,-1.03689686799998,NaN,129.28,0.14254
743,-2.45309999999995,-0.736616867999985,NaN,169.05,0.18638
