sample,taps_from_fp,excess_path_m,reflector_off_m,amplitude,amplitude_norm
697,-50.6875,-15.2204425,NaN,271.06,0.27688
698,-49.6875,-14.9201625,NaN,218.16,0.22284
699,-48.6875,-14.6198825,NaN,131.23,0.13404
700,-47.6875,-14.3196025,NaN,73.74,0.07532
701,-46.6875,-14.0193225,NaN,79.61,0.08131
702,-45.6875,-13.7190425,NaN,317.03,0.32383
703,-44.6875,-13.4187625,NaN,489.77,0.50027
704,-43.6875,-13.1184825,NaN,424.84,0.43395
705,-42.6875,-12.8182025,NaN,183.14,0.18707
706,-41.6875,-12.5179225,NaN,80.75,0.08248
707,-40.6875,-12.2176425,NaN,64.54,0.06592
708,-39.6875,-11.9173625,NaN,188.38,0.19242
709,-38.6875,-11.6170825,NaN,444.44,0.45397
710,-37.6875,-11.3168025,NaN,473.66,0.48382
711,-36.6875,-11.0165225,NaN,338.6,0.34586
712,-35.6875,-10.7162425,NaN,207.39,0.21183
713,-34.6875,-10.4159625,NaN,237.61,0.24271
714,-33.6875,-10.1156825,NaN,188.01,0.19204
715,-32.6875,-9.8154025,NaN,152.51,0.15578
716,-31.6875,-9.5151225,NaN,81.6,0.08335
717,-30.6875,-9.2148425,NaN,256.76,0.26227
718,-29.6875,-8.9145625,NaN,386.57,0.39486
719,-28.6875,-8.6142825,NaN,284.99,0.2911
720,-27.6875,-8.3140025,NaN,310.94,0.31761
721,-26.6875,-8.0137225,NaN,343.33,0.3507
722,-25.6875,-7.7134425,NaN,148.41,0.15159
723,-24.6875,-7.4131625,NaN,143.18,0.14625
724,-23.6875,-7.1128825,NaN,151.27,0.15451
725,-22.6875,-6.8126025,NaN,168.37,0.17198
726,-21.6875,-6.5123225,NaN,257.71,0.26324
727,-20.6875,-6.2120425,NaN,275.76,0.28167
728,-19.6875,-5.9117625,NaN,301.08,0.30754
729,-18.6875,-5.6114825,NaN,161.6,0.16506
730,-17.6875,-5.3112025,NaN,67.01,0.06844
731,-16.6875,-5.0109225,NaN,64.08,0.06545
732,-15.6875,-4.7106425,NaN,126.4,0.12911
733,-14.6875,-4.4103625,NaN,149.91,0.15312
734,-13.6875,-4.1100825,NaN,179.85,0.1837
735,-12.6875,-3.8098025,NaN,259.65,0.26522
736,-11.6875,-3.5095225,NaN,152.05,0.15531
737,-10.6875,-3.2092425,NaN,119.89,0.12246
738,-9.6875,-2.9089625,NaN,200.06,0.20435
739,-8.6875,-2.6086825,NaN,205.37,0.20978
740,-7.6875,-2.3084025,NaN,95.34,0.09739
741,-6.6875,-2.0081225,NaN,134.11,0.13699
742,-5.6875,-1.7078425,NaN,34.54,0.03528
743,-4.6875,-1.4075625,NaN,39.56,0.04041
744,-3.6875,-1.1072825,NaN,56.32,0.05753
745,-2.6875,-0.8070025,NaN,44.38,0.04534
746,-1.6875,-0.5067225,NaN,115.83,0.11832
747,-0.6875,-0.2064425,NaN,2474.64,2.52772
748,0.3125,0.0938375,0.187201747057987,10319.08,10.54042
749,1.3125,0.3941175,0.420444141297703,16569.04,16.92445
750,2.3125,0.6943975,0.602981008823298,17431.46,17.80537
751,3.3125,0.9946775,0.77167542221556,14113.89,14.41664
752,4.3125,1.2949575,0.934057737349016,4262.41,4.35384
753,5.3125,1.5952375,1.09294501021395,7588.35,7.75113
754,6.3125,1.8955175,1.24967106600159,5186.88,5.29814
755,7.3125,2.1957975,1.40495935537351,864.53,0.88307
756,8.3125,2.4960775,1.55923950902405,1664.3,1.7
757,9.3125,2.7963575,1.71278397410519,4819.63,4.92301
758,10.3125,3.0966375,1.86577439059538,8002.48,8.17413
759,11.3125,3.3969175,2.01833675348084,10170.01,10.38816
760,12.3125,3.6971975,2.1705613245199,9796.09,10.00622
761,13.3125,3.9974775,2.32251452433598,6645.07,6.78761
762,14.3125,4.2977575,2.47424635135662,2941.23,3.00432
763,15.3125,4.5980375,2.62579518200707,552.74,0.5646
764,16.3125,4.8983175,2.77719097429427,2596.85,2.65255
765,17.3125,5.1985975,2.92845746370876,1102.66,1.12631
766,18.3125,5.4988775,3.07961370385988,4850.82,4.95487
767,19.3125,5.7991575,3.23067516975191,9198.17,9.39548
768,20.3125,6.0994375,3.38165456235577,6971.54,7.12108
769,21.3125,6.3997175,3.53256240496209,2975.72,3.03955
770,22.3125,6.6999975,3.6834074917122,3751.78,3.83226
771,23.3125,7.0002775,3.83419722944081,2835.04,2.89586
772,24.3125,7.3005575,3.98493790136077,1233.34,1.2598
773,25.3125,7.6008375,4.13563487270716,5383.54,5.49902
774,26.3125,7.9011175,4.28629275274118,5984.85,6.11323
775,27.3125,8.2013975,4.43691552356494,3778.06,3.8591
776,28.3125,8.5016775,4.5875066434286,2291.81,2.34097
777,29.3125,8.8019575,4.73806913024193,2394.25,2.44561
778,30.3125,9.1022375,4.88860562958412,2082.41,2.12708
779,31.3125,9.4025175,5.03911847047195,1014.54,1.0363
780,32.3125,9.7027975,5.18960971138501,294.36,0.30068
781,33.3125,10.0030775,5.34008117847955,851.07,0.86933
782,34.3125,10.3033575,5.49053449749672,872.78,0.89151
783,35.3125,10.6036375,5.64097112054756,281.58,0.28762
784,36.3125,10.9039175,5.79139234871042,818.7,0.83627
785,37.3125,11.2041975,5.94179935118576,1570.3,1.60398
786,38.3125,11.5044775,6.09219318160558,1282.88,1.3104
787,39.3125,11.8047575,6.24257479197899,1021.17,1.04308
788,40.3125,12.1050375,6.39294504466459,1024.1,1.04606
789,41.3125,12.4053175,6.54330472268804,793.77,0.81079
790,42.3125,12.7055975,6.69365453866582,1242.53,1.26919
791,43.3125,13.0058775,6.84399514255026,1356.7,1.3858
792,44.3125,13.3061575,6.9943271283735,1131.19,1.15545
793,45.3125,13.6064375,7.14465104013846,1085.82,1.10911
794,46.3125,13.9067175,7.29496737697994,743.41,0.75936
795,47.3125,14.2069975,7.44527659769948,226.4,0.23126
796,48.3125,14.5072775,7.59557912476077,848.42,0.86662
797,49.3125,14.8075575,7.74587534781909,1208.33,1.23425
798,50.3125,15.1078375,7.89616562684709,1031.76,1.0539
799,51.3125,15.4081175,8.04645029490965,520.78,0.53195
800,52.3125,15.7083975,8.19672966063305,405.83,0.41454
801,53.3125,16.0086775,8.34700401040706,539.43,0.55101
802,54.3125,16.3089575,8.497273610353,764.39,0.78078
803,55.3125,16.6092375,8.64753870808634,595.13,0.6079
804,56.3125,16.9095175,8.79779953429842,636.3,0.64994
805,57.3125,17.2097975,8.94805630417867,805.08,0.82235
806,58.3125,17.5100775,9.09830921869561,652.36,0.66636
807,59.3125,17.8103575,9.248558465753,466.49,0.47649
808,60.3125,18.1106375,9.39880422123482,483.03,0.49339
809,61.3125,18.4109175,9.54904664995158,673.97,0.68842
810,62.3125,18.7111975,9.69928590649856,646.08,0.65994
811,63.3125,19.0114775,9.84952213603541,429.47,0.43868
812,64.3125,19.3117575,9.99975547499545,499.9,0.51062
813,65.3125,19.6120375,10.1499860517319,865.73,0.8843
814,66.3125,19.9123175,10.3002139871073,939.2,0.95934
815,67.3125,20.2125975,10.4504393950327,917.89,0.93758
816,68.3125,20.5128775,10.6006623829599,478.81,0.48908
817,69.3125,20.8131575,10.7508830523335,144.64,0.14774
818,70.3125,21.1134375,10.9011014990047,205.65,0.21006
819,71.3125,21.4137175,11.0513178136117,357.84,0.36552
820,72.3125,21.7139975,11.2015320819298,422.8,0.43187
821,73.3125,22.0142775,11.3517443851926,437.1,0.44648
822,74.3125,22.3145575,11.5019548003894,440.73,0.45018
823,75.3125,22.6148375,11.6521634005386,380.47,0.38863
824,76.3125,22.9151175,11.8023702549404,308.78,0.3154
