sample,taps_from_fp,excess_path_m,reflector_off_m,amplitude,amplitude_norm
695,-50.7969000000001,-15.253293132,NaN,183,0.19635
696,-49.7969000000001,-14.953013132,NaN,33.24,0.03567
697,-48.7969000000001,-14.652733132,NaN,105.15,0.11282
698,-47.7969000000001,-14.352453132,NaN,174.48,0.18722
699,-46.7969000000001,-14.052173132,NaN,219.48,0.23549
700,-45.7969000000001,-13.751893132,NaN,526.78,0.56522
701,-44.7969000000001,-13.451613132,NaN,640.22,0.68693
702,-43.7969000000001,-13.151333132,NaN,358.71,0.38488
703,-42.7969000000001,-12.851053132,NaN,125.4,0.13455
704,-41.7969000000001,-12.550773132,NaN,196.02,0.21033
705,-40.7969000000001,-12.250493132,NaN,193.83,0.20797
706,-39.7969000000001,-11.950213132,NaN,146.54,0.15723
707,-38.7969000000001,-11.649933132,NaN,285.59,0.30643
708,-37.7969000000001,-11.349653132,NaN,256.73,0.27546
709,-36.7969000000001,-11.049373132,NaN,142.08,0.15244
710,-35.7969000000001,-10.749093132,NaN,55.61,0.05966
711,-34.7969000000001,-10.448813132,NaN,43.38,0.04655
712,-33.7969000000001,-10.148533132,NaN,52.15,0.05596
713,-32.7969000000001,-9.84825313200001,NaN,92.85,0.09962
714,-31.7969000000001,-9.54797313200002,NaN,176.01,0.18885
715,-30.7969000000001,-9.24769313200001,NaN,256.01,0.27469
716,-29.7969000000001,-8.94741313200002,NaN,327.02,0.35088
717,-28.7969000000001,-8.64713313200001,NaN,196.9,0.21127
718,-27.7969000000001,-8.34685313200002,NaN,190.65,0.20456
719,-26.7969000000001,-8.04657313200001,NaN,254.34,0.2729
720,-25.7969000000001,-7.74629313200002,NaN,114.84,0.12322
721,-24.7969000000001,-7.44601313200002,NaN,78.87,0.08463
722,-23.7969000000001,-7.14573313200002,NaN,34.48,0.037
723,-22.7969000000001,-6.84545313200002,NaN,81.22,0.08714
724,-21.7969000000001,-6.54517313200001,NaN,130.94,0.1405
725,-20.7969000000001,-6.24489313200001,NaN,215.64,0.23137
726,-19.7969000000001,-5.94461313200001,NaN,251.07,0.26939
727,-18.7969000000001,-5.64433313200001,NaN,244.35,0.26217
728,-17.7969000000001,-5.34405313200002,NaN,86.54,0.09285
729,-16.7969000000001,-5.04377313200002,NaN,118.02,0.12663
730,-15.7969000000001,-4.74349313200002,NaN,144.84,0.15541
731,-14.7969000000001,-4.44321313200002,NaN,141.45,0.15177
732,-13.7969000000001,-4.14293313200001,NaN,35.78,0.03839
733,-12.7969000000001,-3.84265313200002,NaN,65.8,0.0706
734,-11.7969000000001,-3.54237313200001,NaN,105.12,0.11279
735,-10.7969000000001,-3.24209313200002,NaN,203.04,0.21785
736,-9.79690000000005,-2.94181313200002,NaN,159.15,0.17077
737,-8.79690000000005,-2.64153313200002,NaN,127.78,0.1371
738,-7.79690000000005,-2.34125313200001,NaN,201.42,0.21612
739,-6.79690000000005,-2.04097313200002,NaN,261.81,0.28091
