FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,4418843188,750.7812,750,907,-59.72,128,13,1664,753,17672,700,0.420608,1,150,02_lde_aligned\frame_0001_aligned.csv
2,10808596238,745.5625,745,868,-59.91,124,13,1612,747,16832,695,0.5117177,1,150,02_lde_aligned\frame_0002_aligned.csv
3,17198518738,748.875,748,866,-60.01,124,13,1612,751,16800,698,0.6222362,1,150,02_lde_aligned\frame_0003_aligned.csv
4,23588318852,751.4062,751,903,-59.75,136,13,1768,753,17612,701,0.7170852,1,150,02_lde_aligned\frame_0004_aligned.csv
5,29978042636,745.2812,745,892,-59.79,140,13,1820,747,17379,695,0.8142369,1,150,02_lde_aligned\frame_0005_aligned.csv
6,36367795555,747.6406,747,933,-60.12,128,13,1664,750,17985,697,0.9188043,1,150,02_lde_aligned\frame_0006_aligned.csv
7,42757717925,748.0469,748,900,-60,136,13,1768,750,17549,698,1.0092216,1,150,02_lde_aligned\frame_0007_aligned.csv
8,49147442095,748.2031,748,875,-59.77,124,13,1612,750,16806,698,1.1175705,1,150,02_lde_aligned\frame_0008_aligned.csv
9,55537194389,748.1719,748,924,-60.13,128,13,1664,750,17893,698,1.2107588,1,150,02_lde_aligned\frame_0009_aligned.csv
10,61927117145,747.6094,747,899,-59.28,128,13,1664,749,17340,697,1.3144741,1,150,02_lde_aligned\frame_0010_aligned.csv
11,68316840699,746.3906,746,970,-60.24,132,13,1716,748,18422,696,1.4101979,1,150,02_lde_aligned\frame_0011_aligned.csv
12,74706640509,752.4219,752,988,-60.42,132,13,1716,754,18576,702,1.5158007,1,150,02_lde_aligned\frame_0012_aligned.csv
13,81096392678,748.9375,748,877,-59.65,144,13,1872,751,16940,698,1.6182534,1,150,02_lde_aligned\frame_0013_aligned.csv
14,87486315306,746,746,895,-59.96,124,13,1612,748,17462,696,1.7145778,1,150,02_lde_aligned\frame_0014_aligned.csv
15,93876038740,751.4062,751,991,-60.46,132,13,1716,753,18538,701,1.817372,1,150,02_lde_aligned\frame_0015_aligned.csv
16,100265838436,747.0312,747,1056,-60.58,144,13,1872,749,18477,697,1.9123517,1,150,02_lde_aligned\frame_0016_aligned.csv
17,106655590472,751.3437,751,874,-59.76,124,13,1612,753,16586,701,2.0229416,1,150,02_lde_aligned\frame_0017_aligned.csv
18,113045512979,746.6406,746,1045,-60.83,144,13,1872,748,18959,696,2.1143993,1,150,02_lde_aligned\frame_0018_aligned.csv
19,119435236285,748.7969,748,900,-59.66,132,13,1716,751,17523,698,2.2113128,1,150,02_lde_aligned\frame_0019_aligned.csv
20,125825035858,750.375,750,872,-59.57,120,13,1560,752,16989,700,2.3091478,1,150,02_lde_aligned\frame_0020_aligned.csv
