taps_from_fp,amplitude_norm_diff,background_mean,phase2_mean,n_background,n_phase2
-50,-0.0168185884202671,0.167340053521277,0.15052146510101,94,99
-49.5,-0.0100125035929511,0.160947256340426,0.150934752747475,94,99
-49,-0.00303703333118477,0.154087441957447,0.151050408626263,94,99
-48.5,0.00103864987395183,0.146499773095745,0.147538422969697,94,99
-48,0.00300226444132798,0.141053432861702,0.14405569730303,94,99
-47.5,0.00195271916763379,0.139678237680851,0.141630956848485,94,99
-47,-4.2196503652947e-05,0.14073853637234,0.140696339868687,94,99
-46.5,-0.0015804390183749,0.142151435563829,0.140570996545454,94,99
-46,-0.00255116846389394,0.143548974585106,0.140997806121212,94,99
-45.5,-0.00288040888136662,0.145812848851064,0.142932439969697,94,99
-45,-0.00372141876499071,0.146902311946809,0.143180893181818,94,99
-44.5,-0.00697417708413975,0.148868224265958,0.141894047181818,94,99
-44,-0.0111860849096284,0.151162528010639,0.13997644310101,94,99
-43.5,-0.0115655503621323,0.149421382170213,0.137855831808081,94,99
-43,-0.013445672634967,0.147920959372341,0.134475286737374,94,99
-42.5,-0.0162697362092199,0.149099541542553,0.132829805333333,94,99
-42,-0.0142379798998496,0.151590268617021,0.137352288717172,94,99
-41.5,-0.0113036941697829,0.155746868361702,0.144443174191919,94,99
-41,-0.00963866230722102,0.159512605882979,0.149873943575758,94,99
-40.5,-0.0128152122627337,0.164940605202127,0.152125392939394,94,99
-40,-0.0171591559976358,0.169176663553191,0.152017507555556,94,99
-39.5,-0.0164317574282183,0.167026607478723,0.150594850050505,94,99
-39,-0.014770448894691,0.163427393914893,0.148656945020202,94,99
-38.5,-0.0116909920868255,0.158548695319149,0.146857703232323,94,99
-38,-0.00690316575972535,0.153676597042554,0.146773431282828,94,99
-37.5,-0.00492433760412606,0.152222790361702,0.147298452757576,94,99
-37,-0.00359572172856254,0.150480127425533,0.14688440569697,94,99
-36.5,-0.000483649894047145,0.146345995702128,0.145862345808081,94,99
-36,0.000571737790780541,0.142797251542552,0.143368989333333,94,99
-35.5,-0.000843129472382964,0.142763539553191,0.141920410080808,94,99
-35,-0.00230837743026013,0.144324381319149,0.142016003888889,94,99
-34.5,-0.00515162314334897,0.146905271638298,0.141753648494949,94,99
-34,-0.00890139465710343,0.151295211010638,0.142393816353535,94,99
-33.5,-0.0135057321841827,0.158447025446808,0.144941293262625,94,99
-33,-0.0176528492514513,0.172842164978723,0.155189315727272,94,99
-32.5,-0.0172718559387486,0.202412469787234,0.185140613848485,94,99
-32,-0.0126210351949261,0.242493190659573,0.229872155464647,94,99
-31.5,-0.00727626723382624,0.288744875829786,0.28146860859596,94,99
-31,-0.00565121159638915,0.32688239280851,0.321231181212121,94,99
-30.5,-0.0113402658914682,0.344610476851064,0.333270210959596,94,99
-30,-0.0187138250847846,0.339423321478724,0.32070949639394,94,99
-29.5,-0.0186306796960035,0.305830926180852,0.287200246484849,94,99
-29,-0.0167476258139915,0.263337137117023,0.246589511303031,94,99
-28.5,-0.00775763318590153,0.221561464680852,0.213803831494951,94,99
-28,0.0191790194018923,0.191742177042553,0.210921196444446,94,99
-27.5,0.0521787216055253,0.188852887010637,0.241031608616163,94,99
-27,0.0751141773867048,0.202540583276595,0.2776547606633,94,99
-26.5,0.0864437670561292,0.214865790755319,0.301309557811448,94,99
-26,0.0892554145696326,0.211755792521276,0.301011207090909,94,99
-25.5,0.0817375493628471,0.190869769148937,0.272607318511784,94,99
-25,0.0592629150529027,0.171568237819149,0.230831152872052,94,99
-24.5,0.0288009294285399,0.160904347914894,0.189705277343434,94,99
-24,0.00953639065226694,0.153635387085107,0.163171777737374,94,99
-23.5,0.000820315667418303,0.151747395585106,0.152567711252525,94,99
-23,-0.00612729557828323,0.155120601500001,0.148993305921717,94,99
-22.5,-0.0197786137772945,0.167199766340426,0.147421152563132,94,99
-22,-0.0330227165403506,0.177760573148936,0.144737856608586,94,99
-21.5,-0.0658254387787991,0.208415967170213,0.142590528391414,94,99
-21,-0.0964179648417689,0.237131635117021,0.140713670275252,94,99
-20.5,-0.0907611824312272,0.23207183711557,0.141310654684343,94,99
-20,-0.080644020043736,0.223444574106867,0.142800554063131,94,99
-19.5,-0.0723779352693964,0.217584366438588,0.145206431169192,94,99
-19,-0.0703390586758002,0.215601366749033,0.145262308073233,94,99
-18.5,-0.0743716299456266,0.215774702155223,0.141403072209596,94,99
-18,-0.0746021895573818,0.215400332731625,0.140798143174243,94,99
-17.5,-0.0741314870830642,0.217026710403772,0.142895223320707,94,99
-17,-0.0776190439338063,0.220126582512089,0.142507538578283,94,99
-16.5,-0.0782183509211722,0.222219888482108,0.144001537560936,94,99
-16,-0.0745930094970003,0.223398310781915,0.148805301284915,94,99
-15.5,-0.0705151467160682,0.225603561017892,0.155088414301823,94,99
-15,-0.0679054672183953,0.226576139062379,0.158670671843984,94,99
-14.5,-0.0661525597883132,0.223393588245165,0.157241028456851,94,99
-14,-0.061620744411851,0.218468137289652,0.156847392877801,94,99
-13.5,-0.0574719717895268,0.216446226866054,0.158974255076527,94,99
-13,-0.0563703223637422,0.216829270133945,0.160458947770203,94,99
-12.5,-0.0571016204128137,0.217466109603965,0.160364489191151,94,99
-12,-0.0559902772997318,0.217689287063346,0.161699009763614,94,99
-11.5,-0.0515426637236145,0.218069099554643,0.166526435831028,94,99
-11,-0.0493924678272734,0.219625634705512,0.170233166878239,94,99
-10.5,-0.0476286391626108,0.221490030643617,0.173861391481006,94,99
-10,-0.0446887711102417,0.224493529305126,0.179804758194884,94,99
-9.5,-0.0402259257803096,0.226689706870889,0.18646378109058,94,99
-9,-0.0340410937582436,0.226248680532399,0.192207586774155,94,99
-8.5,-0.0315199453089265,0.227037569534333,0.195517624225407,94,99
-8,-0.0333244794863012,0.229563237344778,0.196238757858476,94,99
-7.5,-0.0353928484885206,0.231392795687138,0.195999947198617,94,99
-7,-0.0342161377050634,0.233898615423114,0.19968247771805,94,99
-6.5,-0.0334800106785917,0.240201897297389,0.206721886618797,94,99
-6,-0.0366043266253629,0.251106583841876,0.214502257216513,94,99
-5.5,-0.0437025469331912,0.2647194945353,0.221016947602108,94,99
-5,-0.0480878363447167,0.269644127281915,0.221556290937198,94,99
-4.5,-0.042903046946871,0.260586248602998,0.217683201656127,94,99
-4,-0.0370141490660043,0.249761727360252,0.212747578294248,94,99
-3.5,-0.030834738771533,0.242533310128143,0.21169857135661,94,99
-3,-0.0188444170748483,0.242061941332205,0.223217524257357,94,99
-2.5,-0.00911586018344923,0.289892908280947,0.280777048097498,94,99
-2,0.0115703417284768,0.483675938623308,0.495246280351785,94,99
-1.5,0.037622672245174,1.0883424373912,1.12596510963637,94,99
-1,0.100588909945518,2.14102528972292,2.24161419966844,94,99
-0.5,0.150998849240961,3.93628066767166,4.08727951691262,94,99
0,0.237113426777534,6.11379785004594,6.35091127682347,94,99
0.5,0.315887336551805,8.38066042331383,8.69654775986563,94,99
1,0.343587891531412,10.2138683733158,10.5574562648472,94,99
1.5,0.354364148563631,11.0360923006489,11.3904564492126,94,99
2,0.266265091324886,11.0755559470106,11.3418210383355,94,99
2.5,0.22079515369672,10.091119498883,10.3119146525797,94,99
3,0.341940617848818,8.62177869910638,8.96371931695519,94,99
3.5,1.02792509644804,6.95210505127659,7.98003014772463,94,99
4,2.12939490020889,5.88946646044681,8.0188613606557,94,99
4.5,3.08858291523203,6.2310466802234,9.31962959545543,94,99
5,3.68038692269413,7.01592176730851,10.6963086900026,94,99
5.5,3.91192474888017,7.36738245465958,11.2793072035397,94,99
6,3.86734030672857,6.99119463509574,10.8585349418243,94,99
6.5,3.42609376873628,5.77048943402128,9.19658320275756,94,99
7,2.62367425893152,4.41330890575532,7.03698316468685,94,99
7.5,1.67338296482192,3.22155894392554,4.89494190874746,94,99
8,1.05999158547258,2.29844669104256,3.35843827651514,94,99
8.5,0.62667259218385,2.16528922815958,2.79196182034343,94,99
9,-0.109543711797223,2.8561986915851,2.74665497978788,94,99
9.5,-1.2791334922378,4.21308901330851,2.93395552107071,94,99
10,-2.26413478891725,5.17125883836169,2.90712404944444,94,99
10.5,-2.58009409654285,5.0634205970984,2.48332650055555,94,99
11,-2.36049042980108,4.27329950481118,1.9128090750101,94,99
11.5,-1.37357223022199,2.88812041954522,1.51454818932323,94,99
12,-0.194823714436808,1.61359450659843,1.41877079216162,94,99
12.5,0.60669735471762,0.914004872140967,1.52070222685859,94,99
13,0.858941402038067,0.647389247396273,1.50633064943434,94,99
13.5,0.59815269388816,0.717851208364362,1.31600390225252,94,99
14,0.326812660015824,0.809382966236701,1.13619562625253,94,99
14.5,0.136540954268942,0.944416971124998,1.08095792539394,94,99
15,0.046125014196627,1.07931851415691,1.12544352835354,94,99
15.5,0.14372007342723,1.08652641139096,1.23024648481818,94,99
16,0.323710800412287,0.996155097486703,1.31986589789899,94,99
16.5,0.511333830719508,0.826872571603725,1.33820640232323,94,99
17,0.611439358041123,0.657591521635643,1.26903087967677,94,99
17.5,0.519524546280109,0.559820229103728,1.07934477538384,94,99
18,0.308968190735409,0.54497281868883,0.85394100942424,94,99
18.5,0.049485688852997,0.676203368510637,0.725689057363634,94,99
19,-0.105240850303887,0.860597217617019,0.755356367313132,94,99
19.5,-0.0887425262820748,1.01186682358511,0.923124297303031,94,99
20,-0.0304816281605418,1.06955218697872,1.03907055881818,94,99
20.5,-0.00813292408757849,0.978010814734042,0.969877890646463,94,99
21,-0.0619952592347961,0.857990734648936,0.79599547541414,94,99
21.5,-0.147217723618849,0.744508135053192,0.597290411434343,94,99
22,-0.130367606803565,0.630895720510641,0.500528113707076,94,99
22.5,-0.0565931257519774,0.727269892489358,0.67067676673738,94,99
23,-0.131803361127434,1.1674458257234,1.03564246459596,94,99
23.5,-0.488409118432618,1.89405551776595,1.40564639933334,94,99
24,-0.880989154136259,2.36033447929787,1.47934532516161,94,99
24.5,-1.00486833103537,2.09800081350001,1.09313248246464,94,99
25,-0.727777681591019,1.60566512270214,0.877887441111117,94,99
25.5,-0.103104993722416,1.66226807790424,1.55916308418183,94,99
26,0.243274529592226,2.40072399407445,2.64399852366668,94,99
26.5,0.0459093957831662,3.42484998589361,3.47075938167677,94,99
27,-0.204881987559532,3.92997468647872,3.72509269891919,94,99
27.5,-0.237978967944997,3.46009663951065,3.22211767156565,94,99
28,-0.195746280816375,2.63613293856384,2.44038665774747,94,99
28.5,-0.155599993968418,1.94617322957447,1.79057323560605,94,99
29,-0.201013533981843,1.67328497284043,1.47227143885859,94,99
29.5,-0.404691381001295,1.73786607642554,1.33317469542424,94,99
30,-0.571607376225985,1.60289383207447,1.03128645584849,94,99
30.5,-0.417047586841397,1.11753928565958,0.70049169881818,94,99
31,0.0118157689344529,0.761951698297876,0.773767467232329,94,99
31.5,0.360385744482712,0.90272272004255,1.26310846452526,94,99
32,0.433138108231792,1.13383454001063,1.56697264824242,94,99
32.5,0.337519574032661,1.06323977455319,1.40075934858585,94,99
33,0.225816069767126,0.782514090010643,1.00833015977777,94,99
33.5,0.120761987851057,0.58579863914894,0.706560626999998,94,99
34,0.0402982212353379,0.721695411340426,0.761993632575764,94,99
34.5,-0.0243491160554383,1.23072714529787,1.20637802924243,94,99
35,-0.0597001035889591,1.80837371486169,1.74867361127274,94,99
35.5,-0.0859710279978332,2.48745460795744,2.4014835799596,94,99
