taps_from_fp,amplitude_norm_mean,amplitude_norm_sd,n_frames
-50,0.15052146510101,0.0539052816312105,99
-49.5,0.150934752747475,0.0486231402321049,99
-49,0.151050408626263,0.0473359355064416,99
-48.5,0.147538422969697,0.0459460735027358,99
-48,0.14405569730303,0.0441754204978968,99
-47.5,0.141630956848485,0.0421431011826475,99
-47,0.140696339868687,0.0439283321119413,99
-46.5,0.140570996545454,0.0435021612415723,99
-46,0.140997806121212,0.04301806654559,99
-45.5,0.142932439969697,0.0398984683618777,99
-45,0.143180893181818,0.0390323940342325,99
-44.5,0.141894047181818,0.0392627657899598,99
-44,0.13997644310101,0.0398695650121377,99
-43.5,0.137855831808081,0.0381461500018705,99
-43,0.134475286737374,0.0410449035493526,99
-42.5,0.132829805333333,0.0419029755849908,99
-42,0.137352288717172,0.0468767972064111,99
-41.5,0.144443174191919,0.051932989149447,99
-41,0.149873943575758,0.0585378390176986,99
-40.5,0.152125392939394,0.05994875647127,99
-40,0.152017507555556,0.0610275240166492,99
-39.5,0.150594850050505,0.0591181394744426,99
-39,0.148656945020202,0.0563499267235932,99
-38.5,0.146857703232323,0.0482317574102664,99
-38,0.146773431282828,0.0402101733860533,99
-37.5,0.147298452757576,0.0404653977979414,99
-37,0.14688440569697,0.0441086594107727,99
-36.5,0.145862345808081,0.0438255626227076,99
-36,0.143368989333333,0.0423513217079301,99
-35.5,0.141920410080808,0.0371753921452887,99
-35,0.142016003888889,0.0350881243098224,99
-34.5,0.141753648494949,0.0357355801107089,99
-34,0.142393816353535,0.0424054553355764,99
-33.5,0.144941293262625,0.0534045337594317,99
-33,0.155189315727272,0.0670735302653169,99
-32.5,0.185140613848485,0.0837349324641762,99
-32,0.229872155464647,0.0982945106987816,99
-31.5,0.28146860859596,0.103914047188055,99
-31,0.321231181212121,0.10828111638044,99
-30.5,0.333270210959596,0.109699829746353,99
-30,0.32070949639394,0.108609441074109,99
-29.5,0.287200246484849,0.100943205207603,99
-29,0.246589511303031,0.0899460524446325,99
-28.5,0.213803831494951,0.0816425641419697,99
-28,0.210921196444446,0.0828976985121636,99
-27.5,0.241031608616163,0.0954878999068557,99
-27,0.2776547606633,0.110900902099534,99
-26.5,0.301309557811448,0.111743858215541,99
-26,0.301011207090909,0.110417748678946,99
-25.5,0.272607318511784,0.101942527486677,99
-25,0.230831152872052,0.0895425386078313,99
-24.5,0.189705277343434,0.0726861235827276,99
-24,0.163171777737374,0.0584469195209284,99
-23.5,0.152567711252525,0.0478539910248902,99
-23,0.148993305921717,0.0458949119072413,99
-22.5,0.147421152563132,0.0476638701066501,99
-22,0.144737856608586,0.0487796727379497,99
-21.5,0.142590528391414,0.0469382139151228,99
-21,0.140713670275252,0.046987101235011,99
-20.5,0.141310654684343,0.0458118746646818,99
-20,0.142800554063131,0.0489078070388974,99
-19.5,0.145206431169192,0.0506497261085986,99
-19,0.145262308073233,0.0517501678811369,99
-18.5,0.141403072209596,0.0487197160755289,99
-18,0.140798143174243,0.0459723438409969,99
-17.5,0.142895223320707,0.0438006608166182,99
-17,0.142507538578283,0.048131872305786,99
-16.5,0.144001537560936,0.0517929234586108,99
-16,0.148805301284915,0.0635475897946492,99
-15.5,0.155088414301823,0.0804708971018809,99
-15,0.158670671843984,0.100269081855471,99
-14.5,0.157241028456851,0.122994948406474,99
-14,0.156847392877801,0.14592589774624,99
-13.5,0.158974255076527,0.168545400350447,99
-13,0.160458947770203,0.192828195781997,99
-12.5,0.160364489191151,0.21809824284694,99
-12,0.161699009763614,0.24358006391317,99
-11.5,0.166526435831028,0.268056736167091,99
-11,0.170233166878239,0.293340445874145,99
-10.5,0.173861391481006,0.318527667094658,99
-10,0.179804758194884,0.343390232944065,99
-9.5,0.18646378109058,0.367940468344172,99
-9,0.192207586774155,0.392955632616316,99
-8.5,0.195517624225407,0.418042936425169,99
-8,0.196238757858476,0.443445037887642,99
-7.5,0.195999947198617,0.469117726921881,99
