FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,4516575985,748.6094,748,988,-58.16,124,13,1612,750,17512,698,0.4219342,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,10906359707,751.5156,751,969,-57.51,124,13,1612,756,16776,701,0.5171451,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,17296142923,746.3906,746,984,-57.38,108,13,1404,770,17067,696,0.6212515,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,23685926172,748.7812,748,998,-57.43,124,13,1612,772,17445,698,0.7324114,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,30075709907,752.0156,752,1005,-57.61,120,13,1560,756,17343,702,0.8224765,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,36465493117,746.7969,746,953,-58.01,116,13,1508,748,17046,696,0.9183624,1.5,150,02_lde_aligned\frame_0006_aligned.csv
7,42855276825,749.2344,749,1003,-57.86,116,13,1508,751,17173,699,1.0309689,1.5,150,02_lde_aligned\frame_0007_aligned.csv
8,49245060026,751.5,751,955,-58.23,112,13,1456,756,16501,701,1.1312742,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,55634843707,746.0156,746,1002,-58.15,116,13,1508,750,16869,696,1.2260087,1.5,150,02_lde_aligned\frame_0009_aligned.csv
10,62024626886,747.8125,747,941,-57.85,104,13,1352,749,16855,697,1.3221791,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,68414410580,749.9062,749,993,-57.47,112,13,1456,751,17504,699,1.4251331,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,74804193760,752.7187,752,974,-57.33,112,13,1456,776,17689,702,1.5209499,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,81193977411,745.8906,745,1004,-57.85,108,13,1404,747,17544,695,1.6160151,1.5,150,02_lde_aligned\frame_0013_aligned.csv
14,87583760580,747.2812,747,946,-57.48,104,13,1352,749,16596,697,1.7194559,1.5,150,02_lde_aligned\frame_0014_aligned.csv
15,93973544227,748.8906,748,1001,-57.71,112,13,1456,772,17528,698,1.8295709,1.5,150,02_lde_aligned\frame_0015_aligned.csv
16,100363327358,751.0625,751,979,-57.99,108,13,1404,752,16883,701,1.9250946,1.5,150,02_lde_aligned\frame_0016_aligned.csv
17,106753111036,752.2812,752,964,-57.83,104,13,1352,754,17308,702,2.0288831,1.5,150,02_lde_aligned\frame_0017_aligned.csv
18,113142894165,745.6719,745,977,-57.94,108,13,1404,747,17682,695,2.1326934,1.5,150,02_lde_aligned\frame_0018_aligned.csv
19,119532677280,747.5937,747,929,-58,100,13,1300,749,16775,697,2.2204025,1.5,150,02_lde_aligned\frame_0019_aligned.csv
20,125922460927,748.3281,748,951,-57.46,108,13,1404,772,16993,698,2.3176258,1.5,150,02_lde_aligned\frame_0020_aligned.csv
21,132312244049,750.3594,750,1010,-57.68,112,13,1456,752,18044,700,2.4243784,1.5,150,02_lde_aligned\frame_0021_aligned.csv
