sample,taps_from_fp,amplitude,amplitude_norm
701,-50.5312,345.81,0.36594
702,-49.5312,298.3,0.31567
703,-48.5312,799.81,0.84636
704,-47.5312,983.17,1.04039
705,-46.5312,979.29,1.03629
706,-45.5312,896.32,0.94848
707,-44.5312,849.69,0.89914
708,-43.5312,482.19,0.51025
709,-42.5312,212.25,0.2246
710,-41.5312,287.01,0.30371
711,-40.5312,159.67,0.16896
712,-39.5312,244.18,0.25839
713,-38.5312,155.5,0.16455
714,-37.5312,50.45,0.05338
715,-36.5312,75.27,0.07965
716,-35.5312,151.46,0.16028
717,-34.5312,77.49,0.082
718,-33.5312,210.84,0.22311
719,-32.5312,306.15,0.32397
720,-31.5312,315.64,0.33401
721,-30.5312,313.83,0.33209
722,-29.5312,344.45,0.3645
723,-28.5312,170.31,0.18022
724,-27.5312,138.65,0.14672
725,-26.5312,132.82,0.14055
726,-25.5312,330.35,0.34958
727,-24.5312,291.69,0.30866
728,-23.5312,194.46,0.20577
729,-22.5312,90.43,0.09569
730,-21.5312,131.49,0.13914
731,-20.5312,160.96,0.17033
732,-19.5312,240.22,0.2542
733,-18.5312,204.35,0.21625
734,-17.5312,174.47,0.18462
735,-16.5312,280.71,0.29705
736,-15.5312,264.33,0.27971
737,-14.5312,191.4,0.20254
738,-13.5312,230.34,0.24375
739,-12.5312,388.58,0.4112
740,-11.5312,442.47,0.46822
741,-10.5312,160.33,0.16966
742,-9.53120000000001,133,0.14074
743,-8.53120000000001,145.62,0.15409
744,-7.53120000000001,68.88,0.07289
745,-6.53120000000001,55.8,0.05905
746,-5.53120000000001,92.7,0.0981
747,-4.53120000000001,133.78,0.14156
748,-3.53120000000001,219.62,0.2324
749,-2.53120000000001,141.15,0.14937
750,-1.53120000000001,325.02,0.34394
751,-0.531200000000013,3878.53,4.10426
752,0.468799999999987,13564.11,14.35355
753,1.46879999999999,17332.45,18.34121
754,2.46879999999999,16423.19,17.37904
755,3.46879999999999,15124.94,16.00522
756,4.46879999999999,16005.22,16.93674
757,5.46879999999999,2917.23,3.08702
758,6.46879999999999,12031.88,12.73214
759,7.46879999999999,4942.01,5.22964
760,8.46879999999999,5450.35,5.76757
761,9.46879999999999,2281.97,2.41479
762,10.4688,3536.31,3.74213
763,11.4688,2099.55,2.22174
764,12.4688,2519.69,2.66634
765,13.4688,3977.31,4.20879
766,14.4688,5599.87,5.92579
767,15.4688,14128.49,14.95078
768,16.4688,16539.49,17.50211
769,17.4688,15668.33,16.58025
770,18.4688,15584.96,16.49202
771,19.4688,17220.2,18.22243
772,20.4688,11515.18,12.18538
773,21.4688,2285.11,2.41811
774,22.4688,4425.16,4.68271
775,23.4688,1236.54,1.30851
776,24.4688,5246.2,5.55154
777,25.4688,3730.58,3.9477
778,26.4688,900.87,0.9533
779,27.4688,1547.7,1.63778
780,28.4688,3567.5,3.77513
781,29.4688,1957.82,2.07177
782,30.4688,1767.6,1.87048
783,31.4688,3528.36,3.73371
784,32.4688,2327.26,2.46271
785,33.4688,917.07,0.97044
786,34.4688,678.36,0.71784
787,35.4688,431.12,0.45621
788,36.4688,739.82,0.78287
789,37.4688,803.31,0.85006
790,38.4688,1425.34,1.5083
791,39.4688,1968.76,2.08334
792,40.4688,1878.13,1.98743
793,41.4688,1030.36,1.09033
794,42.4688,618.63,0.65464
795,43.4688,1415.32,1.4977
796,44.4688,2318.21,2.45314
797,45.4688,2186.41,2.31366
798,46.4688,1238.77,1.31087
799,47.4688,296.02,0.31324
800,48.4688,139.28,0.14739
801,49.4688,926.21,0.98012
802,50.4688,930.57,0.98473
803,51.4688,626.88,0.66336
804,52.4688,1225.88,1.29722
805,53.4688,1210.61,1.28107
806,54.4688,1247.02,1.3196
807,55.4688,673.1,0.71228
808,56.4688,225.39,0.23851
809,57.4688,637.13,0.67422
810,58.4688,245.46,0.25974
811,59.4688,483,0.51111
812,60.4688,1141.96,1.20842
813,61.4688,1051.07,1.11225
814,62.4688,448.56,0.47467
815,63.4688,462.12,0.48902
816,64.4688,703.93,0.7449
817,65.4688,183.47,0.19415
818,66.4688,421.47,0.446
819,67.4688,814.83,0.86226
820,68.4688,808.78,0.85585
821,69.4688,799.63,0.84616
822,70.4688,380.62,0.40277
823,71.4688,75.5,0.0799
824,72.4688,363.9,0.38508
825,73.4688,419.87,0.44431
826,74.4688,434.65,0.45995
827,75.4688,260.65,0.27582
828,76.4688,562.7,0.59545
829,77.4688,697.18,0.73776
830,78.4688,771.35,0.81624
831,79.4688,1167.95,1.23593
832,80.4688,1300.1,1.37577
833,81.4688,1297.21,1.37271
834,82.4688,1079.65,1.14248
835,83.4688,784.67,0.83033
836,84.4688,482.58,0.51067
837,85.4688,396.99,0.4201
838,86.4688,564.61,0.59747
839,87.4688,460.61,0.48742
840,88.4688,518.65,0.54884
841,89.4688,358.17,0.37901
842,90.4688,287.63,0.30437
843,91.4688,142.37,0.15066
844,92.4688,216.12,0.2287
845,93.4688,401.26,0.42461
846,94.4688,523.69,0.55417
847,95.4688,519.76,0.55001
848,96.4688,219.97,0.23278
849,97.4688,760.1,0.80434
850,98.4688,835.07,0.88368
