sample,taps_from_fp,amplitude,amplitude_norm
701,-50.1719000000001,119.82,0.12733
702,-49.1719000000001,355.74,0.37805
703,-48.1719000000001,792.63,0.84232
704,-47.1719000000001,925.15,0.98316
705,-46.1719000000001,853.27,0.90677
706,-45.1719000000001,920.98,0.97872
707,-44.1719000000001,906.7,0.96355
708,-43.1719000000001,327.47,0.348
709,-42.1719000000001,339.62,0.36092
710,-41.1719000000001,232.2,0.24676
711,-40.1719000000001,159.93,0.16996
712,-39.1719000000001,348.21,0.37004
713,-38.1719000000001,282.97,0.30072
714,-37.1719000000001,133.45,0.14182
715,-36.1719000000001,62.61,0.06654
716,-35.1719000000001,117,0.12434
717,-34.1719000000001,87.37,0.09284
718,-33.1719000000001,181.69,0.19308
719,-32.1719000000001,211.4,0.22466
720,-31.1719000000001,326.71,0.3472
721,-30.1719000000001,319.18,0.33919
722,-29.1719000000001,337.2,0.35834
723,-28.1719000000001,218.76,0.23248
724,-27.1719000000001,83.73,0.08898
725,-26.1719000000001,255,0.27099
726,-25.1719000000001,507.42,0.53924
727,-24.1719000000001,322.24,0.34244
728,-23.1719000000001,355.11,0.37737
729,-22.1719000000001,155.05,0.16477
730,-21.1719000000001,152.55,0.16212
731,-20.1719000000001,177.89,0.18904
732,-19.1719000000001,232.08,0.24663
733,-18.1719000000001,191.78,0.20381
734,-17.1719000000001,266,0.28267
735,-16.1719000000001,286.03,0.30396
736,-15.1719000000001,251.96,0.26776
737,-14.1719000000001,109.59,0.11646
738,-13.1719000000001,219.18,0.23293
739,-12.1719000000001,314.22,0.33393
740,-11.1719000000001,247.95,0.2635
741,-10.1719000000001,56.73,0.06028
742,-9.17190000000005,151.29,0.16077
743,-8.17190000000005,74.25,0.0789
744,-7.17190000000005,23.09,0.02453
745,-6.17190000000005,19.24,0.02044
746,-5.17190000000005,74.33,0.07899
747,-4.17190000000005,156.78,0.16661
748,-3.17190000000005,143.68,0.15269
749,-2.17190000000005,152.11,0.16165
750,-1.17190000000005,1038.6,1.10372
751,-0.171900000000051,7105.12,7.5506
752,0.828099999999949,15900.31,16.89725
753,1.82809999999995,17379.57,18.46925
754,2.82809999999995,15647.81,16.62891
755,3.82809999999995,15675.54,16.65839
756,4.82809999999995,13323.31,14.15868
757,5.82809999999995,4517.9,4.80116
758,6.82809999999995,11850,12.59299
759,7.82809999999995,1458.5,1.54995
760,8.82809999999995,5561.04,5.90972
761,9.82809999999995,736.5,0.78268
762,10.8280999999999,3732.53,3.96656
763,11.8280999999999,464.56,0.49369
764,12.8280999999999,3403.53,3.61693
765,13.8280999999999,1696.05,1.80239
766,14.8280999999999,7386.49,7.84962
767,15.8280999999999,14611.35,15.52747
768,16.8280999999999,16030.85,17.03597
769,17.8280999999999,14342.21,15.24146
770,18.8280999999999,16465.72,17.4981
771,19.8280999999999,16581.92,17.6216
772,20.8280999999999,6094.02,6.47611
773,21.8280999999999,6480.07,6.88636
774,22.8280999999999,3995.18,4.24567
775,23.8280999999999,2569.52,2.73063
776,24.8280999999999,5398.13,5.73658
777,25.8280999999999,3049.09,3.24027
778,26.8280999999999,1000.83,1.06358
779,27.8280999999999,2215.01,2.35388
780,28.8280999999999,3589.05,3.81408
781,29.8280999999999,2152.16,2.2871
782,30.8280999999999,2021.25,2.14798
783,31.8280999999999,3013.18,3.20211
784,32.8280999999999,1662.08,1.76629
785,33.8280999999999,660.98,0.70243
786,34.8280999999999,431.81,0.45888
787,35.8280999999999,526.41,0.55941
788,36.8280999999999,863.59,0.91773
789,37.8280999999999,1118.81,1.18896
790,38.8280999999999,1855.28,1.97161
791,39.8280999999999,2146.98,2.28159
792,40.8280999999999,1931.16,2.05224
793,41.8280999999999,801.23,0.85147
794,42.8280999999999,273.01,0.29012
795,43.8280999999999,1340.9,1.42498
796,44.8280999999999,2479.58,2.63505
797,45.8280999999999,1984.76,2.1092
798,46.8280999999999,1144.28,1.21602
799,47.8280999999999,287.85,0.30589
800,48.8280999999999,619.81,0.65868
801,49.8280999999999,1210.31,1.28619
802,50.8280999999999,701.92,0.74593
803,51.8280999999999,518.17,0.55066
804,52.8280999999999,1186.01,1.26037
805,53.8280999999999,1288.2,1.36897
806,54.8280999999999,725.76,0.77127
807,55.8280999999999,26.4,0.02806
808,56.8280999999999,439.83,0.46741
809,57.8280999999999,271.19,0.28819
810,58.8280999999999,249.71,0.26536
811,59.8280999999999,469,0.49841
812,60.8280999999999,838.63,0.89121
813,61.8280999999999,629.22,0.66867
814,62.8280999999999,195.43,0.20769
815,63.8280999999999,812.79,0.86375
816,64.8280999999999,549.06,0.58349
817,65.8280999999999,247.16,0.26266
818,66.8280999999999,698.04,0.7418
819,67.8280999999999,801.15,0.85138
820,68.8280999999999,640.87,0.68105
821,69.8280999999999,565.15,0.60059
822,70.8280999999999,217.51,0.23114
823,71.8280999999999,408.76,0.43438
824,72.8280999999999,563.34,0.59866
825,73.8280999999999,281.6,0.29926
826,74.8280999999999,249.9,0.26557
827,75.8280999999999,189.74,0.20163
828,76.8280999999999,715.32,0.76017
829,77.8280999999999,724.89,0.77034
830,78.8280999999999,823.27,0.87489
831,79.8280999999999,1002.37,1.06522
832,80.8280999999999,1095.76,1.16446
833,81.8280999999999,1098.87,1.16777
834,82.8280999999999,904.93,0.96167
835,83.8280999999999,725.65,0.77115
836,84.8280999999999,270.47,0.28743
837,85.8280999999999,477.9,0.50786
838,86.8280999999999,542.69,0.57672
839,87.8280999999999,425.63,0.45232
840,88.8280999999999,464.85,0.49399
841,89.8280999999999,324.3,0.34464
