sample,taps_from_fp,amplitude,amplitude_norm
695,-50.5,52.2,0.05613
696,-49.5,284.38,0.30579
697,-48.5,640.98,0.68922
698,-47.5,783.88,0.84289
699,-46.5,747.6,0.80387
700,-45.5,763.87,0.82136
701,-44.5,900.26,0.96802
702,-43.5,541.81,0.58259
703,-42.5,379.24,0.40779
704,-41.5,450.18,0.48406
705,-40.5,66.37,0.07137
706,-39.5,258.45,0.2779
707,-38.5,150.38,0.16169
708,-37.5,109.59,0.11784
709,-36.5,155.79,0.16752
710,-35.5,215.6,0.23183
711,-34.5,154.3,0.16592
712,-33.5,94.15,0.10124
713,-32.5,65.79,0.07074
714,-31.5,160.03,0.17208
715,-30.5,100.42,0.10798
716,-29.5,148.39,0.15956
717,-28.5,365.57,0.39309
718,-27.5,267.13,0.28724
719,-26.5,44.28,0.04762
720,-25.5,241.96,0.26018
721,-24.5,237.01,0.25485
722,-23.5,346.6,0.37269
723,-22.5,202.23,0.21745
724,-21.5,104.89,0.11279
725,-20.5,57.01,0.0613
726,-19.5,112.16,0.1206
727,-18.5,129.25,0.13898
728,-17.5,148.56,0.15974
729,-16.5,278.71,0.29968
730,-15.5,353.28,0.37987
731,-14.5,361.45,0.38865
732,-13.5,313.41,0.337
733,-12.5,341.6,0.36731
734,-11.5,199.81,0.21485
735,-10.5,109.64,0.11789
736,-9.5,138.45,0.14887
737,-8.5,133.96,0.14404
738,-7.5,170.14,0.18295
739,-6.5,158.15,0.17005
740,-5.5,126.91,0.13646
741,-4.5,89.16,0.09587
742,-3.5,58.69,0.06311
743,-2.5,110.16,0.11846
744,-1.5,548,0.58925
745,-0.5,4399.82,4.73099
746,0.5,14092.64,15.15338
747,1.5,17238.8,18.53635
748,2.5,16308.21,17.53571
749,3.5,15373.91,16.53109
750,4.5,15420.83,16.58154
751,5.5,1041.87,1.12029
752,6.5,12004.14,12.90768
753,7.5,3808.4,4.09506
754,8.5,5743.87,6.1762
755,9.5,1703.39,1.8316
756,10.5,3445.73,3.70508
757,11.5,1415.13,1.52164
758,12.5,2922.73,3.14272
759,13.5,3087.2,3.31957
760,14.5,3607.67,3.87921
761,15.5,12551.13,13.49584
762,16.5,16412.01,17.64732
763,17.5,15781.55,16.96941
764,18.5,15304.5,16.45645
765,19.5,16523,17.76667
766,20.5,9882.88,10.62676
767,21.5,6597.81,7.09442
768,22.5,7543.24,8.11101
769,23.5,558.74,0.60079
770,24.5,5083.43,5.46605
771,25.5,3381.58,3.63611
772,26.5,579.86,0.6235
773,27.5,1211.75,1.30296
774,28.5,2692.18,2.89482
775,29.5,1983.39,2.13267
776,30.5,1074.95,1.15586
777,31.5,2425.59,2.60816
778,32.5,1950.24,2.09703
779,33.5,664.69,0.71472
780,34.5,216.76,0.23308
781,35.5,459.11,0.49367
782,36.5,862.16,0.92706
783,37.5,1110.02,1.19357
784,38.5,1707.57,1.8361
785,39.5,2077.31,2.23366
786,40.5,2280.24,2.45187
787,41.5,1379.24,1.48305
788,42.5,516.36,0.55522
789,43.5,1133.81,1.21915
790,44.5,1683.21,1.80991
791,45.5,1408.25,1.51424
792,46.5,998.99,1.07418
793,47.5,409.78,0.44063
794,48.5,183.13,0.19692
795,49.5,520.67,0.55986
796,50.5,742.36,0.79823
797,51.5,246.15,0.26468
798,52.5,1299.98,1.39783
799,53.5,1646.31,1.77023
800,54.5,1107.68,1.19106
801,55.5,316.24,0.34005
802,56.5,859.83,0.92455
803,57.5,782.37,0.84126
804,58.5,216.19,0.23246
805,59.5,246.88,0.26546
806,60.5,508.86,0.54716
807,61.5,471.47,0.50695
808,62.5,101.91,0.10958
809,63.5,469.76,0.50512
810,64.5,500.62,0.53831
811,65.5,263.43,0.28326
812,66.5,653.31,0.70248
813,67.5,903.49,0.9715
814,68.5,659.04,0.70864
815,69.5,696.82,0.74927
816,70.5,513.97,0.55265
817,71.5,92.8,0.09979
818,72.5,341.07,0.36674
819,73.5,330.49,0.35537
820,74.5,391.51,0.42098
821,75.5,192.38,0.20686
822,76.5,335.34,0.36059
823,77.5,459.44,0.49402
824,78.5,378.02,0.40647
825,79.5,832.41,0.89506
826,80.5,975.64,1.04907
827,81.5,961.18,1.03352
828,82.5,869.36,0.9348
829,83.5,852.88,0.91707
830,84.5,457.63,0.49208
831,85.5,288.09,0.30977
832,86.5,504.19,0.54214
833,87.5,193.34,0.20789
834,88.5,264.76,0.28468
835,89.5,233.45,0.25102
836,90.5,111.77,0.12019
837,91.5,26.48,0.02847
838,92.5,155.57,0.16728
839,93.5,232.65,0.25016
840,94.5,257.73,0.27713
841,95.5,275.96,0.29673
842,96.5,387.76,0.41695
843,97.5,842.48,0.9059
844,98.5,881,0.94731
