sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
697,-731,965,1210.61,1.34214,-15.23921,NaN
698,-1110,554,1240.57,1.37536,-14.93893,NaN
699,-673,448,808.48,0.89631,-14.63865,NaN
700,210,619,653.65,0.72467,-14.33837,NaN
701,337,827,893.03,0.99005,-14.03809,NaN
702,16,356,356.36,0.39508,-13.73781,NaN
703,-258,16,258.5,0.28658,-13.43753,NaN
704,-62,-30,68.88,0.07636,-13.13725,NaN
705,81,113,139.03,0.15414,-12.83697,NaN
706,176,1,176,0.19513,-12.53669,NaN
707,298,-268,400.78,0.44433,-12.23641,NaN
708,391,-306,496.5,0.55045,-11.93613,NaN
709,162,-64,174.18,0.19311,-11.63585,NaN
710,-193,-80,208.92,0.23162,-11.33557,NaN
711,-346,-272,440.11,0.48793,-11.03529,NaN
712,-43,-195,199.68,0.22138,-10.73501,NaN
713,153,99,182.24,0.20204,-10.43473,NaN
714,28,250,251.56,0.27889,-10.13445,NaN
715,-187,29,189.24,0.2098,-9.83417,NaN
716,-497,-99,506.76,0.56182,-9.53389,NaN
717,-464,184,499.15,0.55338,-9.23361,NaN
718,-112,392,407.69,0.45198,-8.93333,NaN
719,597,319,676.88,0.75042,-8.63305,NaN
720,593,-8,593.05,0.65749,-8.33277,NaN
721,452,-183,487.64,0.54062,-8.03249,NaN
722,103,-209,233,0.25832,-7.73221,NaN
723,-52,92,105.68,0.11716,-7.43193,NaN
724,99,136,168.22,0.18649,-7.13165,NaN
725,167,-172,239.74,0.26578,-6.83137,NaN
726,101,-477,487.58,0.54055,-6.53109,NaN
727,-51,-300,304.3,0.33737,-6.23081,NaN
728,72,-37,80.95,0.08975,-5.93053,NaN
729,335,-92,347.4,0.38515,-5.63025,NaN
730,603,-55,605.5,0.67129,-5.32997,NaN
731,541,-56,543.89,0.60298,-5.02969,NaN
732,180,-68,192.42,0.21332,-4.72941,NaN
733,-18,-250,250.65,0.27788,-4.42913,NaN
