sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
702,-1059,-266,1091.9,1.19725,-15.196990632,NaN
703,129,40,135.06,0.14809,-14.896710632,NaN
704,1097,348,1150.87,1.26192,-14.596430632,NaN
705,437,322,542.82,0.5952,-14.296150632,NaN
706,-575,429,717.4,0.78663,-13.995870632,NaN
707,-729,314,793.75,0.87034,-13.695590632,NaN
708,-122,-44,129.69,0.14221,-13.395310632,NaN
709,39,-260,262.91,0.28828,-13.095030632,NaN
710,120,189,223.88,0.24548,-12.794750632,NaN
711,151,781,795.46,0.87222,-12.494470632,NaN
712,108,639,648.06,0.71059,-12.194190632,NaN
713,51,91,104.32,0.11438,-11.893910632,NaN
714,-28,-60,66.21,0.0726,-11.593630632,NaN
715,1,80,80.01,0.08773,-11.293350632,NaN
716,75,214,226.76,0.24864,-10.993070632,NaN
717,170,151,227.38,0.24932,-10.692790632,NaN
718,-6,51,51.35,0.05631,-10.392510632,NaN
719,-352,225,417.77,0.45808,-10.092230632,NaN
720,-239,344,418.88,0.45929,-9.79195063200001,NaN
721,-373,90,383.7,0.42073,-9.49167063200001,NaN
722,-411,9,411.1,0.45077,-9.19139063200002,NaN
723,-307,185,358.43,0.39302,-8.89111063200001,NaN
724,205,515,554.3,0.60779,-8.59083063200002,NaN
725,353,394,529,0.58005,-8.29055063200001,NaN
726,-59,-354,358.88,0.39351,-7.99027063200001,NaN
727,243,-648,692.06,0.75884,-7.68999063200001,NaN
728,306,-98,321.31,0.35231,-7.38971063200001,NaN
729,598,592,841.47,0.92266,-7.08943063200002,NaN
730,197,582,614.44,0.67372,-6.78915063200002,NaN
731,-73,102,125.43,0.13753,-6.48887063200002,NaN
732,153,31,156.11,0.17117,-6.18859063200001,NaN
733,458,162,485.81,0.53268,-5.88831063200001,NaN
734,538,310,620.92,0.68084,-5.58803063200001,NaN
735,47,73,86.82,0.0952,-5.28775063200001,NaN
736,-359,-98,372.14,0.40804,-4.98747063200002,NaN
737,104,142,176.01,0.19299,-4.68719063200002,NaN
738,695,334,771.09,0.84549,-4.38691063200002,NaN
739,532,275,598.87,0.65666,-4.08663063200002,NaN
740,31,125,128.79,0.14121,-3.78635063200002,NaN
741,-124,22,125.94,0.13809,-3.48607063200002,NaN
742,79,-26,83.17,0.09119,-3.18579063200001,NaN
743,236,-150,279.64,0.30662,-2.88551063200002,NaN
744,236,-115,262.53,0.28786,-2.58523063200002,NaN
745,125,43,132.19,0.14494,-2.28495063200002,NaN
746,236,92,253.3,0.27774,-1.98467063200002,NaN
747,173,74,188.16,0.20632,-1.68439063200002,NaN
748,127,32,130.97,0.14361,-1.38411063200002,NaN
749,21,64,67.36,0.07386,-1.08383063200002,NaN
750,-402,421,582.1,0.63827,-0.783550632000015,NaN
751,-2116,1334,2501.4,2.74277,-0.483270632000015,NaN
752,-3060,-2567,3994.13,4.37953,-0.182990632000015,NaN
753,606,-13664,13677.43,14.99718,0.117289367999985,0.249166376065173
754,3516,-16417,16789.29,18.4093,0.417569367999985,0.502370110847539
755,-621,-14821,14834,16.26536,0.717849367999985,0.698392162602421
756,-11205,373,11211.21,12.29299,1.01812936799998,0.876476774647226
757,-9048,11221,14414.48,15.80535,1.31840936799998,1.04582766238397
758,5868,7220,9303.86,10.2016,1.61868936799998,1.21011714371752
759,13344,2841,13643.08,14.95952,1.91896936799998,1.37116576052298
760,3253,5130,6074.45,6.66058,2.21924936799998,1.52999726252764
761,-7807,1294,7913.51,8.6771,2.51952936799998,1.68723790351378
