sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
704,358,116,376.32,0.39781,-15.112521868,NaN
705,88,23,90.96,0.09615,-14.812241868,NaN
706,38,-357,359.02,0.37951,-14.511961868,NaN
707,54,-1004,1005.45,1.06284,-14.211681868,NaN
708,29,-1113,1113.38,1.17693,-13.911401868,NaN
709,-7,-566,566.04,0.59835,-13.611121868,NaN
710,-252,230,341.18,0.36066,-13.310841868,NaN
711,-2,271,271.01,0.28648,-13.010561868,NaN
712,23,27,35.47,0.03749,-12.710281868,NaN
713,-44,-99,108.34,0.11452,-12.410001868,NaN
714,-126,-238,269.3,0.28467,-12.109721868,NaN
715,-141,-89,166.74,0.17626,-11.809441868,NaN
716,-64,91,111.25,0.1176,-11.509161868,NaN
717,135,42,141.38,0.14945,-11.208881868,NaN
718,261,-32,262.95,0.27796,-10.908601868,NaN
719,300,-138,330.22,0.34907,-10.608321868,NaN
720,120,-189,223.88,0.23666,-10.308041868,NaN
721,-1,-262,262,0.27696,-10.007761868,NaN
722,28,-15,31.76,0.03358,-9.70748186799998,NaN
723,-160,291,332.09,0.35104,-9.40720186799999,NaN
724,-355,364,508.45,0.53747,-9.10692186799998,NaN
725,-93,493,501.7,0.53033,-8.80664186799998,NaN
726,605,126,617.98,0.65326,-8.50636186799998,NaN
727,588,212,625.05,0.66073,-8.20608186799998,NaN
728,177,150,232.01,0.24525,-7.90580186799998,NaN
729,-268,125,295.72,0.3126,-7.60552186799998,NaN
730,68,563,567.09,0.59946,-7.30524186799998,NaN
731,298,316,434.35,0.45914,-7.00496186799998,NaN
732,214,52,220.23,0.2328,-6.70468186799998,NaN
733,174,-7,174.14,0.18408,-6.40440186799998,NaN
734,387,-31,388.24,0.4104,-6.10412186799998,NaN
735,348,16,348.37,0.36825,-5.80384186799999,NaN
736,169,47,175.41,0.18543,-5.50356186799998,NaN
737,135,71,152.53,0.16124,-5.20328186799998,NaN
738,60,153,164.34,0.17373,-4.90300186799998,NaN
739,-46,406,408.6,0.43192,-4.60272186799998,NaN
740,85,410,418.72,0.44262,-4.30244186799998,NaN
741,253,285,381.1,0.40285,-4.00216186799998,NaN
742,278,183,332.83,0.35182,-3.70188186799998,NaN
743,113,173,206.63,0.21843,-3.40160186799998,NaN
744,-5,94,94.13,0.09951,-3.10132186799998,NaN
745,-92,67,113.81,0.12031,-2.80104186799998,NaN
746,-17,161,161.9,0.17114,-2.50076186799998,NaN
747,135,121,181.29,0.19164,-2.20048186799998,NaN
748,110,52,121.67,0.12862,-1.90020186799998,NaN
749,95,83,126.15,0.13335,-1.59992186799998,NaN
750,34,50,60.46,0.06392,-1.29964186799998,NaN
751,-19,113,114.59,0.12113,-0.999361867999985,NaN
752,-20,206,206.97,0.21878,-0.699081867999985,NaN
753,-25,-92,95.34,0.10078,-0.398801867999985,NaN
754,887,-4563,4648.41,4.91375,-0.0985218679999848,NaN
755,2931,-14450,14744.26,15.5859,0.201758132000015,0.33325013421909
756,2457,-16401,16584.02,17.53067,0.502038132000015,0.56038347361028
757,-7827,-2985,8376.88,8.85505,0.802318132000015,0.749725057760514
758,-12060,12446,17330.51,18.31978,1.10259813200002,0.924786313789563
759,-10513,13752,17310.13,18.29824,1.40287813200002,1.09245403990784
760,967,3036,3186.28,3.36816,1.70315813200002,1.25569342263526
761,12931,-8140,15279.74,16.15194,2.00343813200001,1.41603677677804
762,6543,1317,6674.23,7.05521,2.30371813200002,1.5743691987353
763,-6468,11092,12840.07,13.57302,2.60399813200002,1.73124251156934
764,-8090,10425,13195.78,13.94903,2.90427813200002,1.88702064986141
765,-267,4917,4924.24,5.20533,3.20455813200001,2.04195427748563
766,4831,502,4857.01,5.13426,3.50483813200002,2.19622213104238
767,3312,-2227,3991.1,4.21892,3.80511813200002,2.34995533268588
768,511,-1842,1911.57,2.02068,4.10539813200002,2.503252388705
769,-485,447,659.57,0.69722,4.40567813200002,2.65618881420275
770,-4775,2327,5311.83,5.61504,4.70595813200002,2.80882351724602
771,-12854,1875,12990.03,13.73153,5.00623813200002,2.96120315489714
772,-14848,1578,14931.62,15.78395,5.30651813200001,3.11336517891995
773,-9161,3334,9748.82,10.30531,5.60679813200001,3.2653400112775
774,-1447,3015,3344.25,3.53515,5.90707813200001,3.41715262761092
775,1353,1247,1840,1.94504,6.20735813200001,3.56882372928766
776,584,-41,585.44,0.61886,6.50763813200002,3.7203706240461
777,-1181,571,1311.79,1.38667,6.80791813200002,3.87180789670712
778,-2696,2544,3706.8,3.91839,7.10819813200002,4.02314792630623
779,-1413,2952,3272.75,3.45956,7.40847813200002,4.17440128929654
780,632,1290,1436.5,1.5185,7.70875813200001,4.32557707715619
781,1101,-276,1135.07,1.19986,8.00903813200001,4.47668314893489
782,314,-1673,1702.21,1.79938,8.30931813200002,4.62772633381621
783,-1249,-2571,2858.33,3.02149,8.60959813200001,4.77871259489777
784,-3045,-1328,3321.99,3.51162,8.90987813200002,4.92964716260434
785,-3194,529,3237.51,3.42232,9.21015813200001,5.08053464412078
786,-21,43,47.85,0.05059,9.51043813200002,5.2313791137376
787,3098,-668,3169.2,3.35011,9.81071813200001,5.38218418789142
788,2976,-141,2979.34,3.14941,10.110998132,5.53295308784802
789,1047,1862,2136.18,2.25812,10.411278132,5.6836886923428
790,-5,1872,1872.01,1.97887,10.711558132,5.83439358201038
791,-171,410,444.23,0.46959,11.011838132,5.98507007706196
792,1498,-1715,2277.11,2.40709,11.312118132,6.13572026938002
793,3358,-550,3402.74,3.59698,11.612398132,6.28634604997365
794,4536,3323,5622.96,5.94393,11.912678132,6.43694913255945
795,1160,3587,3769.9,3.9851,12.212958132,6.58753107389228
796,-1451,568,1558.21,1.64716,12.513238132,6.73809329135734
797,-238,-1508,1526.67,1.61381,12.813518132,6.88863707824511
798,2700,-1256,2977.84,3.14782,13.113798132,7.03916361705791
799,3004,-984,3161.06,3.3415,13.414078132,7.18967399113828
800,1253,-811,1492.56,1.57776,13.714358132,7.34016919486116
801,475,-631,789.8,0.83489,14.014638132,7.49065014259291
802,796,-570,979.04,1.03492,14.314918132,7.64111767658801
803,622,-198,652.75,0.69001,14.615198132,7.79157257396761
804,636,-588,866.16,0.91561,14.915478132,7.94201555290234
805,2407,-1121,2655.24,2.80681,15.215758132,8.09244727810328
806,2915,-650,2986.59,3.15707,15.516038132,8.24286836570982
807,1632,292,1657.92,1.75255,15.816318132,8.39327938765046
808,206,426,473.19,0.5002,16.116598132,8.54368087554168
809,-226,275,355.95,0.37627,16.416878132,8.69407332418097
810,181,-41,185.59,0.19618,16.717158132,8.84445719468264
811,676,-537,863.33,0.91261,17.017438132,8.99483291729824
812,470,-491,679.69,0.71849,17.317718132,9.14520089395802
813,311,-485,576.15,0.60904,17.617998132,9.29556150056515
814,347,-481,593.1,0.62696,17.918278132,9.44591508907038
815,475,-38,476.52,0.50372,18.218558132,9.59626198935116
816,664,300,728.63,0.77022,18.518838132,9.74660251091653
817,763,-151,777.8,0.8222,18.819118132,9.89693694445625
818,1197,-1051,1592.92,1.68385,19.119398132,10.0472655632506
