sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
703,-226,824,854.43,0.89096,-15.234525632,NaN
704,-839,672,1074.94,1.1209,-14.934245632,NaN
705,-1140,227,1162.38,1.21208,-14.633965632,NaN
706,-941,-291,984.97,1.02708,-14.333685632,NaN
707,-547,-207,584.86,0.60986,-14.033405632,NaN
708,-4,146,146.05,0.1523,-13.733125632,NaN
709,123,578,590.94,0.61621,-13.432845632,NaN
710,95,669,675.71,0.7046,-13.132565632,NaN
711,78,377,384.98,0.40144,-12.832285632,NaN
712,54,144,153.79,0.16037,-12.532005632,NaN
713,-3,28,28.16,0.02936,-12.231725632,NaN
714,-2,-140,140.01,0.146,-11.931445632,NaN
715,11,-230,230.26,0.24011,-11.631165632,NaN
716,68,-30,74.32,0.0775,-11.330885632,NaN
717,11,81,81.74,0.08524,-11.030605632,NaN
718,-274,198,338.05,0.35251,-10.730325632,NaN
719,-268,168,316.3,0.32983,-10.430045632,NaN
720,131,72,149.48,0.15587,-10.129765632,NaN
721,333,-129,357.11,0.37238,-9.82948563200002,NaN
722,-128,-204,240.83,0.25113,-9.52920563200001,NaN
723,-425,-168,457,0.47654,-9.22892563200002,NaN
724,-430,-276,510.96,0.5328,-8.92864563200001,NaN
725,-205,-346,402.17,0.41936,-8.62836563200002,NaN
726,493,101,503.24,0.52475,-8.32808563200001,NaN
727,431,511,668.49,0.69707,-8.02780563200002,NaN
728,162,502,527.49,0.55004,-7.72752563200001,NaN
729,206,-54,212.96,0.22206,-7.42724563200002,NaN
730,237,-149,279.95,0.29191,-7.12696563200002,NaN
731,171,217,276.28,0.28809,-6.82668563200002,NaN
732,-403,-127,422.54,0.4406,-6.52640563200001,NaN
733,-524,-299,603.31,0.6291,-6.22612563200001,NaN
734,161,-146,217.34,0.22663,-5.92584563200001,NaN
735,499,6,499.04,0.52037,-5.62556563200001,NaN
736,458,-80,464.93,0.48481,-5.32528563200002,NaN
737,368,-69,374.41,0.39042,-5.02500563200002,NaN
738,305,149,339.45,0.35396,-4.72472563200002,NaN
739,123,303,327.01,0.34099,-4.42444563200002,NaN
