FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,2583969932,750.5312,750,875,-62.45,76,13,988,753,16719,700,0.3900154,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,8973773017,752.8594,752,894,-60.78,80,13,1040,755,17473,702,0.4928276,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,15363576630,746.1875,746,961,-61.19,116,13,1508,748,18071,696,0.5882988,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,21753368446,747.5625,747,954,-60.79,88,13,1144,749,18131,697,0.6952075,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,28143172008,747.5937,747,983,-61.03,96,13,1248,749,18414,697,0.788411,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,34532987311,747.4531,747,885,-61.07,76,13,988,749,16998,697,0.8977612,1.5,150,02_lde_aligned\frame_0006_aligned.csv
7,40922790785,746.7344,746,1024,-61.73,108,13,1404,748,18697,696,0.994348,1.5,150,02_lde_aligned\frame_0007_aligned.csv
8,47312593706,745.625,745,1106,-62.3,116,13,1508,747,19263,695,1.0889568,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,53702397111,751.3281,751,896,-61.43,84,13,1092,753,17368,701,1.2002876,1.5,150,02_lde_aligned\frame_0009_aligned.csv
10,60092188662,748.5625,748,1143,-62.34,116,13,1508,751,19795,698,1.3065994,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,66481991471,745.3281,745,894,-61.43,100,13,1300,747,17259,695,1.4005848,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,72871807010,749.875,749,879,-61.26,96,13,1248,752,16816,699,1.4895628,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,79261609713,753.1094,753,886,-60.84,76,13,988,755,17284,703,1.6006299,1.5,150,02_lde_aligned\frame_0013_aligned.csv
14,85651412893,748.1719,748,934,-62.03,88,13,1144,751,17424,698,1.6963607,1.5,150,02_lde_aligned\frame_0014_aligned.csv
15,92041204246,749.6875,749,877,-61.12,72,13,936,751,16740,699,1.790082,1.5,150,02_lde_aligned\frame_0015_aligned.csv
16,98431007332,751.4062,751,976,-61.32,88,13,1144,753,18488,701,1.8887599,1.5,150,02_lde_aligned\frame_0016_aligned.csv
17,104820822157,751.5469,751,867,-61.23,80,13,1040,753,16729,701,2.0003204,1.5,150,02_lde_aligned\frame_0017_aligned.csv
18,111210625164,750.7812,750,950,-61.47,92,13,1196,753,18224,700,2.0882707,1.5,150,02_lde_aligned\frame_0018_aligned.csv
19,117600433238,750.3125,750,977,-61.32,88,13,1144,752,18297,700,2.1989086,1.5,150,02_lde_aligned\frame_0019_aligned.csv
20,123990236156,749.5312,749,867,-61.2,80,13,1040,751,16778,699,2.2933093,1.5,150,02_lde_aligned\frame_0020_aligned.csv
21,130380021627,747.0156,747,894,-60.98,76,13,988,749,17524,697,2.3889221,1.5,150,02_lde_aligned\frame_0021_aligned.csv
22,136769823957,753.2969,753,981,-61.41,88,13,1144,755,18368,703,2.4993291,1.5,150,02_lde_aligned\frame_0022_aligned.csv
23,143159639053,749.5469,749,1088,-61.87,92,13,1196,751,19369,699,2.5878965,1.5,150,02_lde_aligned\frame_0023_aligned.csv
24,149549441829,746.1719,746,889,-60.99,92,13,1196,748,17353,696,2.6995864,1.5,150,02_lde_aligned\frame_0024_aligned.csv
25,155939249684,749.4062,749,896,-61.69,76,13,988,752,17148,699,2.7948834,1.5,150,02_lde_aligned\frame_0025_aligned.csv
26,162329052379,753.1406,753,861,-61.06,76,13,988,755,16531,703,2.8891901,1.5,150,02_lde_aligned\frame_0026_aligned.csv
27,168718837629,747.1719,747,861,-61.01,76,13,988,749,16320,697,3.0002516,1.5,150,02_lde_aligned\frame_0027_aligned.csv
28,175108639749,749.5469,749,901,-60.53,84,13,1092,751,17417,699,3.0881447,1.5,150,02_lde_aligned\frame_0028_aligned.csv
29,181498454616,750.3437,750,968,-61.17,84,13,1092,752,18413,700,3.1915791,1.5,150,02_lde_aligned\frame_0029_aligned.csv
30,187888257169,752.2344,752,878,-60.62,80,13,1040,754,16992,702,3.2875388,1.5,150,02_lde_aligned\frame_0030_aligned.csv
31,194278059166,751.3125,751,904,-60.6,100,13,1300,753,17601,701,3.3974736,1.5,150,02_lde_aligned\frame_0031_aligned.csv
32,200667861645,751.4219,751,862,-60.91,92,13,1196,754,16664,701,3.4944318,1.5,150,02_lde_aligned\frame_0032_aligned.csv
33,207057652297,750.4844,750,990,-61.54,88,13,1144,752,18630,700,3.5874325,1.5,150,02_lde_aligned\frame_0033_aligned.csv
