taps_from_fp,transition_1_to_2,transition_2_to_3,transition_3_to_4,transition_4_to_5,transition_5_to_6,transition_6_to_7,transition_7_to_8,transition_8_to_9,transition_9_to_10,transition_10_to_11,transition_11_to_12,transition_12_to_13,transition_13_to_14,transition_14_to_15,transition_15_to_16,transition_16_to_17,transition_17_to_18,transition_18_to_19,transition_19_to_20,transition_20_to_21,transition_21_to_22,transition_22_to_23,transition_23_to_24,transition_24_to_25,transition_25_to_26,transition_26_to_27,transition_27_to_28,transition_28_to_29,transition_29_to_30,transition_30_to_31,transition_31_to_32,transition_32_to_33,transition_33_to_34,transition_34_to_35,transition_35_to_36,transition_36_to_37,transition_37_to_38
-16.5,0.134944202222372,0.151180251404826,0.17336393610676,0.0513924016880745,0.103024643416871,0.109646037029355,0.144850215413744,0.100117687050631,0.0718226670438058,0.0769437109552187,0.130743466477709,0.174231787666332,0.0763365956350983,0.110807995600564,0.0536432338178049,0.073717917462779,0.084790805932879,0.0569014384999201,0.218129352048346,0.0734555952162635,0.11005329524728,0.0410223744745178,0.0515200987975913,0.0524273884764696,0.0744871434853476,0.066883348834782,0.024385959283972,0.20172511871471,0.119432174893423,0.0281340895166393,0.0848243287202433,0.0150766082845767,0.1461350093352,0.118467223037195,0.104770424423467,0.0523473988169576,0.0716845627484602
-16,0.116782121398762,0.15646416964315,0.118756908182059,0.0556627903264923,0.0739464538807122,0.108844466021729,0.0903814145153216,0.104513206455362,0.077249156856609,0.0615382407097256,0.0758571030086705,0.130129347010643,0.0801572327540104,0.0768853049964758,0.0346145000729018,0.0195552829267629,0.0797063856103955,0.0773277131837189,0.205054130208755,0.108698015148069,0.10070282903249,0.0573280432719031,0.0703003876739715,0.0368471538798707,0.0245492441656927,0.0557307797767838,0.0296945078701072,0.119940346780494,0.078916343177796,0.0198803919399319,0.0918437027056907,0.0589760662342803,0.174214142963483,0.13168882774906,0.0649914122291103,0.028606359978868,0.123529498413268
-15.5,0.0801551754079698,0.123854549167087,0.0574404468666469,0.096762695797414,0.106635177107416,0.114661773565443,0.123536739765791,0.0611336225649738,0.0617946582892212,0.0700780324289245,0.100973969504848,0.0970568063932544,0.100196852306282,0.0190984025035661,0.0353456678470398,0.0262767359404927,0.0493729082928204,0.0939103930951355,0.176326695033464,0.134581468682962,0.0862688570093266,0.0622034179271732,0.0847618970313383,0.0326779810434269,0.025501998227389,0.0587242012783834,0.0235066904280138,0.0899302847777536,0.0557895121636298,0.0456870724733501,0.0977499766218149,0.0737818229628176,0.169271997845986,0.125003397120799,0.0175319414781445,0.0693956923466886,0.170190428475092
-15,0.0730323881705259,0.0972229405289574,0.0639515888060642,0.109979988927264,0.168726007437484,0.128034970773963,0.171825606348207,0.0765092260448241,0.0413590174602006,0.054282314501173,0.103439082888108,0.10285753669158,0.0840085736560811,0.0526155448907757,0.100911406894275,0.0675644773426026,0.0380219457830784,0.117331160742843,0.145337648956901,0.148698305946785,0.0492131409990996,0.00922572046781385,0.0315186812019382,0.0755841996779574,0.0611747578803553,0.104344718807554,0.0462066302836824,0.0885756541485186,0.0657480281638828,0.064370848798022,0.131716109585525,0.0675835903280981,0.122066199034358,0.0818201346547069,0.0814521347398539,0.14698262084574,0.22582284444271
-14.5,0.116244030687573,0.101815855968515,0.0795277644843929,0.0839423448132312,0.206175384584418,0.15384606549155,0.216208577132371,0.146205037240764,0.0129730248761156,0.0725658276317697,0.0774722501898936,0.0950636600372131,0.0646431964988252,0.0654467314517256,0.0971419802957993,0.137134926372985,0.093806226626063,0.152945530953675,0.103334532061576,0.111809741157307,0.11353956501445,0.0547015419572879,0.101016376858385,0.0907746598126661,0.0752437735714437,0.10496785402429,0.0860536156733571,0.0796635068893033,0.0662763754091682,0.0978233149167979,0.187690674634992,0.0910944708062745,0.0965121219656018,0.0399056298545064,0.124599324491014,0.202410469068128,0.269681830155448
-14,0.167035845366055,0.107705355874851,0.118013739127764,0.0497711130818375,0.232461920368514,0.187508875432377,0.269201378614386,0.230037472780747,0.0413608595826413,0.0962149923083574,0.0279664845820261,0.0712960281161134,0.0339409985686466,0.0422424858498268,0.102656585757011,0.214683401861681,0.185429415711434,0.19312436458365,0.0442617418907723,0.15704886595002,0.196570156327582,0.0535743189281591,0.140886547368774,0.106253842901956,0.0795717545427294,0.0553044555903529,0.143900618090734,0.0756661863007843,0.0781231620670088,0.115354014207156,0.265900173580698,0.0954391439244378,0.0735456628995061,0.0260493065453776,0.160945483517141,0.239659844407926,0.293110710460625
-13.5,0.217194896016771,0.136361220176481,0.159792079336076,0.0190183749066861,0.226446694079854,0.117887576837725,0.297146709839854,0.255991972506333,0.0955852350591035,0.130517740279318,0.054420125918634,0.0247238850293083,0.0497334042859493,0.0433471671736108,0.091437138726939,0.215928804768641,0.207497489866592,0.213321506532759,0.0334704802467441,0.178127998906909,0.244180679615636,0.0739926186293486,0.184154467249147,0.134853806206097,0.0930712850813603,0.0540650105830337,0.108874661000772,0.0757147534196622,0.0703209373544537,0.0974679693725893,0.312981654117345,0.111662918671376,0.0718672900013752,0.0463609909631714,0.143722272909061,0.194691940333164,0.231042556321185
-13,0.257653836479268,0.172914526684701,0.160100366425207,0.0306339825330612,0.182537242417683,0.0453502874377659,0.322255011175132,0.263184731890042,0.12515034435231,0.127938335084127,0.0970310027469563,0.0525171375115951,0.0848663535222542,0.0919501847827495,0.100658132902465,0.186576496028626,0.178454867198835,0.193458521346848,0.0816987189026083,0.218495926460024,0.230676514477686,0.0239846359636404,0.235799444818856,0.184861636760698,0.102147813129204,0.131486935342741,0.0289284667613936,0.0905787480732691,0.0527844194134872,0.0922479236621969,0.2876112308266,0.0813980347303806,0.0895236950396908,0.0570238759692287,0.0908589567927067,0.136693470044498,0.160896575184402
-12.5,0.255755214595732,0.174951482396995,0.154601274194637,0.0524359283139855,0.0986518843750335,0.0861726720599851,0.261780007852741,0.197291545663058,0.095093902349154,0.0867666902725267,0.14078100361697,0.135178719464802,0.119816216363289,0.108242822749913,0.0772015912439706,0.155152711329787,0.163554127244396,0.168705093553665,0.115652682249263,0.206567558266045,0.18382080297113,0.0228442567785467,0.229171091485649,0.19473778111593,0.105049659752422,0.155758871633707,0.0421300760696138,0.105825042869459,0.0880420099677361,0.0574574734548754,0.209582684728476,0.0518206623274877,0.120461281879471,0.0730831768530195,0.0531160056711812,0.0687636790839593,0.0574097625567794
-12,0.243083188957963,0.145695945829383,0.034745324053384,0.0248642065132931,0.0617077649181315,0.108862424339463,0.172203810957564,0.160772623226926,0.109376128888854,0.068829338756375,0.149097989773258,0.132716561210398,0.0383057856585703,0.0664301727732679,0.0694972564575952,0.115851286112824,0.14391205283297,0.137183798965811,0.158061991844836,0.191772225241232,0.168313393001511,0.05129856433742,0.164944411353524,0.160553360717396,0.107790371660901,0.122309959646469,0.0498479845908609,0.100702372038733,0.111072419330485,0.0312589221279154,0.122252231329628,0.0306917520016135,0.167683535145234,0.0705493318938992,0.0619641080090909,0.0589935702257922,0.0720050151165111
-11.5,0.17946451989764,0.111980829227737,0.0644238592546381,0.0428038364606408,0.113796319210504,0.0869607979589008,0.119675221140823,0.166367049220935,0.0635633188681269,0.084050581406449,0.124253154515069,0.140994659018192,0.0759573652037727,0.0550348546088204,0.0605897827323066,0.0677074234117801,0.0952234370011662,0.122947163443732,0.17108382024796,0.114210029720336,0.0866797773219425,0.0953306269340923,0.117880251188513,0.141313686000393,0.102101280423066,0.103476643186976,0.0621960676279748,0.12223374153298,0.131707641251462,0.0194290051681064,0.027117563694905,0.0649924688264471,0.176647516468916,0.066576038045587,0.0982677254611445,0.080720463603169,0.0374507440550582
-11,0.117884308052698,0.12650656306614,0.0593778989358361,0.0542899719625541,0.148316598944105,0.0655586114531385,0.12745552792215,0.155477681641663,0.0183585031805423,0.0653055678361988,0.0559816127043456,0.159019107204751,0.0969328461484356,0.0877527683717338,0.0441417617292138,0.0352399661587249,0.0597110733303768,0.130849690896067,0.180514026974102,0.139182614226066,0.0491964737647824,0.0496095023793682,0.088280560757515,0.132368975044637,0.0848889330399718,0.0960203086009535,0.100132304481279,0.160717556775034,0.155239263749024,0.0901442871390816,0.0541921087934569,0.0554745095088951,0.125968585745781,0.0737457076119296,0.0975117273520441,0.0912912438758971,0.0565448641978025
-10.5,0.0990461064140295,0.126511606449625,0.0820630387972286,0.0565995955037308,0.13660904651872,0.0490645079358302,0.13852269529862,0.125679231319119,0.0753990738140397,0.0381013765976152,0.086527782829498,0.18098247411692,0.10629405428965,0.0638658302084639,0.0433500019192511,0.0423889223691915,0.0362164230510205,0.124931825873558,0.175695826623984,0.123858242330183,0.0536247161288343,0.00676701132333915,0.0879313296975907,0.140866098998145,0.0884072336499374,0.0962039382392424,0.0954117749977355,0.164940761063795,0.157642391449781,0.0871021318691397,0.0493336554124274,0.0520825887298288,0.0702604975770752,0.0823183825734382,0.0819559152722167,0.0460412580623428,0.0744532833765622
-10,0.0953847723100515,0.0702084126688341,0.0789318235663661,0.0250586370567439,0.113308227399741,0.0391873938459664,0.143376921623863,0.109898447092856,0.126272049738105,0.0607116009283217,0.0916376321487308,0.182786355149455,0.0568573346186357,0.0329481090646038,0.0992931126904761,0.0814003771050409,0.0520093822358803,0.101567388443378,0.155897465537272,0.127749755895356,0.0368491899564891,0.0224252023168385,0.0681862695017487,0.127682026008697,0.0902533600625419,0.11533210656647,0.0808894601349763,0.112142537862414,0.0948005173752481,0.0552524265323069,0.0404671579466312,0.0394618544747972,0.0413428737402841,0.0684949027035843,0.0658946190349921,0.0447771334662867,0.117738612475782
-9.5,0.104281230660647,0.0782402987735944,0.0906059121401976,0.00577406756001413,0.113489931659331,0.0449894034364048,0.0899609440512111,0.0404345675953562,0.0981692222338036,0.0660567568051487,0.0462414317810879,0.169443247312583,0.0103219228730582,0.0534252184664445,0.0928642992864978,0.114087361399006,0.0382564361653314,0.091270434684119,0.123413127788901,0.085780884774498,0.0245763603058133,0.0456553458651832,0.0556406457189065,0.102216627862096,0.0928740220322018,0.116715533879605,0.0527882763450619,0.0720231619475412,0.0806171791798035,0.0215025866196563,0.0309303859369652,0.0192761041534988,0.0506454584746069,0.0695615216009746,0.0657091365078647,0.0438200085210945,0.153612098996114
-9,0.0994336923042304,0.131413608940219,0.09514194022929,0.0406697991156641,0.132934097726684,0.0830036220058141,0.0159736986178122,0.0760275239720812,0.0702772569627069,0.0418384477576321,0.0395023813782542,0.108243031389105,0.051965004499672,0.0968173368138207,0.0649993617047806,0.133044998801467,0.0419726071459471,0.0840147898621602,0.0968197210769745,0.0799696928274821,0.0730761927616997,0.0450987026903208,0.0888378100238652,0.0747105934150117,0.0954454081170272,0.104142827034555,0.0050741222021974,0.0622354434274696,0.0714830887400955,0.0148129416074435,0.0457600372507138,0.0280169204756801,0.0589151945521931,0.064904910459072,0.0571104447097273,0.0492029617830303,0.196687808605689
-8.5,0.057482735900829,0.129212065247018,0.093832003531831,0.072152626888932,0.124848339915588,0.0464620988178841,0.0409661349937011,0.108793671225771,0.0915262539292301,0.0752828260807532,0.107955262256062,0.0328893857094325,0.083718959106462,0.137251050866658,0.0341144304156513,0.147944340599409,0.0897027979956125,0.0954124219872423,0.0566422216167634,0.0955883885102068,0.102867405897254,0.0422046546898806,0.115171775822882,0.0715731725568203,0.103730087534811,0.104376349694652,0.0404599869538517,0.0581941694199419,0.0665955550791668,0.0314180588675106,0.137228871747986,0.0417282751125459,0.114041823205751,0.0797919732773045,0.02865263429927,0.0829444945906592,0.211327130412307
-8,0.013784925846424,0.0954410392143562,0.12373746081088,0.0830354110623723,0.134925630704075,0.0707954230129582,0.114120895830217,0.122153891254613,0.0983248458414178,0.124289653775716,0.153098708192132,0.0170136457503558,0.0282833014700701,0.124966023428051,0.0537349343931397,0.158921498069875,0.117384431215544,0.120532794903976,0.0266512548654367,0.128446680382677,0.131884073415408,0.0298462879423447,0.145060424417835,0.0900337336871926,0.125314582803685,0.105131054094404,0.0829221247952776,0.0596164505287444,0.0684674384478392,0.0628545375398733,0.211880237802605,0.0190330392864989,0.173862092847165,0.129538948241661,0.0504846904552397,0.11085647944231,0.222479471558149
-7.5,0.0360766405698316,0.102557652534973,0.190640515680827,0.125191079497444,0.186658630769934,0.110479112246847,0.174603891159822,0.11798242761427,0.0387566993865491,0.15306424667312,0.192097256205908,0.0631849705211796,0.0706556333977743,0.0938728030932252,0.0776497463245248,0.178570408816256,0.149974265764821,0.14448552686554,0.0618978749315093,0.164522554953407,0.169101192867487,0.0361551418031351,0.183372365315633,0.136550629792607,0.164206882949789,0.103498326369812,0.0663484089141106,0.0458313502604062,0.0779564128499376,0.0628529306539087,0.247314299998708,0.0349614063729075,0.20979883708428,0.156675473062707,0.1075862255504,0.0737503680500541,0.164203837540994
-7,0.093133104141091,0.135707483387842,0.181546073810957,0.0977662361015302,0.260400920526211,0.142751716523628,0.23565797652163,0.132984315096416,0.0569892236928409,0.140239524684423,0.14225547890249,0.101949469330939,0.0615575297364823,0.0878937631078007,0.0949873254138035,0.198177918399051,0.178984453775737,0.167960875454652,0.099905311043931,0.193370467554666,0.230693635784736,0.0416168226265232,0.210133667604084,0.224720381218302,0.231580505202749,0.106880766682215,0.0260769221476006,0.0616372200199595,0.0564705298963178,0.0736586741955302,0.25338924331279,0.0783007035235514,0.215281365298586,0.148380183945432,0.16130638649209,0.087174419832604,0.12215675004867
-6.5,0.127581176790109,0.155462603657588,0.178579224583393,0.0610065123610087,0.30260448864628,0.156626357562602,0.29806660029726,0.165794136927365,0.101964220757643,0.146711249130783,0.0962454063959553,0.138657904388134,0.0478140756945972,0.0915263680057321,0.107647433298984,0.219858338989043,0.202106202658885,0.221984012365121,0.161885978943951,0.145121708188821,0.261514564238297,0.0468541792162309,0.237559553707912,0.307589344602891,0.298539241849174,0.117369312543302,0.0294965736166456,0.0858969206539421,0.0278553189598231,0.0815548674768813,0.277398240603171,0.103523183786224,0.215787035785601,0.12468304017967,0.192348567363236,0.103257296828783,0.124045325375326
-6,0.170875058251465,0.161532399573041,0.138015922296413,0.0823915542006962,0.319347953241477,0.167808755430295,0.353809165061442,0.205788081228275,0.138255221935753,0.158032347800719,0.104686947645912,0.192813178929538,0.0821957159251137,0.0734750246923815,0.143884832714164,0.268489011174451,0.23133374621399,0.314744002548188,0.282906933107398,0.0789079903607218,0.281134672723186,0.0525276471587029,0.271861799295948,0.365258551264592,0.351922506923522,0.142245118481149,0.0373805984974796,0.113019400500057,0.00448880789217702,0.126240275729039,0.32678824549462,0.101840520186891,0.196862815111359,0.0846834491622499,0.204269759487206,0.12813550250892,0.137331856600555
-5.5,0.22481662880267,0.146176404971861,0.107773231861918,0.119813673060171,0.309429017189408,0.190203444893857,0.366819440202871,0.263301944398027,0.123126475159906,0.158407124361433,0.136445286205306,0.255636143682107,0.115347499753127,0.0140766170699514,0.132708489907583,0.267962460198512,0.240384334544475,0.362658833019242,0.334326409191677,0.0411792722218098,0.308551328546791,0.0562964703280031,0.30712882798074,0.384191162311136,0.373494945010282,0.164919227913636,0.0570809072374208,0.143376885904848,0.0222279458023485,0.1483476247011,0.366471717814021,0.0962018986451758,0.188859469441703,0.0898273206985938,0.18893894537521,0.155480696777208,0.208398248300058
-5,0.254257282196551,0.123400332537715,0.0735997922848947,0.0903604006506348,0.306549590996873,0.211617698226449,0.369821617003168,0.325823429463233,0.0809967352942446,0.113799449614267,0.0928527324592111,0.241855130077109,0.0961958142544647,0.0207018339326281,0.0931678461257192,0.241254062968926,0.260744030689318,0.356185742301016,0.316286307758769,0.0487210891725118,0.304683494161118,0.0579701370915622,0.324267050289202,0.358317677391337,0.347461238241977,0.173039899568313,0.0781047651542563,0.169270007486077,0.0394800748406152,0.143824015552459,0.41833675741139,0.0962621737870575,0.201337341789722,0.126995586277509,0.189938751281239,0.158216870177769,0.270781455875707
-4.5,0.2449642028906,0.130078188360537,0.0593320407101778,0.0678030674716134,0.274234334722717,0.197035829637459,0.368864251982304,0.320082018395926,0.0721354576810143,0.0686181806309961,0.0399071770714678,0.180429626797808,0.0671290853528591,0.0679435226230735,0.0663151632015791,0.213750673045167,0.247210315430479,0.349332233587799,0.273110086373053,0.0589153448790244,0.269438671811772,0.0775327487420596,0.331700241191283,0.331860922637886,0.315454663255712,0.167984446168824,0.0886993829440596,0.194391798542372,0.047891768865785,0.131768621895786,0.45244005194136,0.104557572290104,0.228549897759501,0.149804926963914,0.195399468353842,0.0922852396491958,0.285089478047856
-4,0.213495921945936,0.150912571367013,0.0936505621943583,0.041062025668556,0.24942582586596,0.175913449142537,0.371245283518559,0.296234394227187,0.0643262609234609,0.0862206847760018,0.0809979312008876,0.129590100025576,0.074417235689296,0.0846256106430752,0.0478731091510116,0.198358773784436,0.19170852982089,0.332829560109938,0.229425692236144,0.0838809230104556,0.232897872408831,0.0735908105230771,0.289628177073285,0.311989450320166,0.281807775228504,0.149973173213105,0.101359695652021,0.193316817014506,0.0797888439051683,0.10438158221127,0.434204429915278,0.0683514411162606,0.273973568441854,0.153517218644258,0.22763819398854,0.0714687350458626,0.292420266177767
-3.5,0.165287935231484,0.133956690876819,0.152531254846862,0.130740110180894,0.262166015126719,0.121989695831899,0.326403410806058,0.259027113662383,0.0703665812204839,0.110565077892127,0.137885201955751,0.0825823799590539,0.0889173870886824,0.0978215991020184,0.0383766946895126,0.234925688502676,0.203447646179421,0.311921073692352,0.155158037922667,0.138261062650963,0.208549017246933,0.0744221611834387,0.259880986373902,0.29378347434983,0.26635150325353,0.134901409455407,0.0662674610048205,0.144535715863078,0.0988665554266158,0.0429545542433244,0.379528999047581,0.0673308998486879,0.306961097172293,0.158852082873888,0.232280554846288,0.0683213893641867,0.251764423786948
-3,0.139184089112034,0.116770793367827,0.172902475396359,0.119075100726841,0.297035418323053,0.0928693943256828,0.273186526257688,0.239467639494183,0.102382224032931,0.110952069755716,0.134050975232161,0.090846838575936,0.12289202671444,0.121045443762755,0.0289415591472733,0.272152483972894,0.239485745202237,0.274977068337983,0.0689921786534975,0.208645874728919,0.208863670063262,0.0287321091323636,0.280849952903967,0.272309881773076,0.267743765681675,0.138279280100371,0.00719110716346592,0.0645653911609678,0.105110839091327,0.0388376981782894,0.33091184092403,0.056690459550535,0.316688179656496,0.166572686403706,0.2165945917143,0.0702160358086918,0.193334996741825
-2.5,0.122873072965649,0.113200529640759,0.217444174241063,0.1284383542404,0.26367251002647,0.0489353627292832,0.278319202375543,0.257492472569542,0.0966215177453432,0.212497062624914,0.214387391930424,0.241031241229448,0.168370242030873,0.108510502461632,0.0544280251015273,0.165382103606053,0.167816995526315,0.213666669681342,0.184734049253248,0.277818214157895,0.185499770125329,0.0201728655410826,0.187443489835662,0.145100531402301,0.257668915463289,0.163122784418893,0.0233160720277946,0.156723805645837,0.151312245586843,0.0462215116900279,0.291152077830757,0.0657889892036595,0.278055340252093,0.157204827419104,0.171396682694303,0.0562126244528026,0.0892105141843702
-2,0.279620149764083,0.272093045902703,0.312026319119007,0.11166771965788,0.294395876542785,0.206991494531141,0.5017757178188,0.36037959887329,0.20950071982498,0.331062642065528,0.318722985550349,0.574829580317778,0.376454809140457,0.379320285899933,0.0854205727413863,0.178946304099264,0.143352482421589,0.371717458611498,0.535072120744708,0.37503463994362,0.425322570435699,0.0291996381254797,0.395195018900679,0.415183347801371,0.580005619473691,0.327772166545433,0.0602420841707511,0.489374522054893,0.194909646202673,0.0897172324448252,0.43988194871661,0.0469533610485763,0.441880488477106,0.221581527155964,0.327993720239159,0.166576156581419,0.520280418427746
-1.5,1.44167440639421,1.07796532155516,0.924525205560371,0.405257367529128,1.6414921926148,1.08290346915056,2.1042991481256,1.77110134532425,0.476889630890065,0.907104745001175,0.691393175261372,1.12015808220726,0.592479742350257,0.470346426869359,0.226193863639752,1.51773513149441,1.26491606639939,1.70388669340981,2.01813225011503,0.224010310482586,1.6325934277551,0.0591195791330103,1.60821910105492,1.91199207033573,2.00231153276813,1.22417708127034,0.116775710354017,1.78565418247387,0.578533373271993,0.270842083739965,1.78188329697509,0.134836163187646,1.6540874401132,0.681194068890132,1.22827749458452,0.681280749461387,2.14766533996725
-1,3.19662088387272,2.71132947242403,3.27466694183183,0.440946979856843,4.02115695599784,2.41024491117165,4.30895462463104,3.74363332869917,1.16943058152355,2.09317771041937,1.09893115471912,2.81337761853045,1.36821089686927,1.57102050195092,0.545710901310683,3.36087634986998,3.02036050620457,4.62654962375605,4.46811389763802,0.271506693325042,4.1841332593088,0.0449363298381256,4.61705911258719,4.85229677461487,4.98896593736236,2.79735472290799,0.307040347992609,3.99143665720578,1.1673314581893,0.580790429142805,4.71179275474115,0.172881307977556,4.22846507269065,1.56563194901447,2.92685197533553,1.45261898116725,4.74187027854048
-0.5,8.0928788027934,6.44545997395485,6.09319689960347,0.737699678045801,9.85491175479146,6.20781233878872,10.9615715146153,9.60423202393508,2.77244563337584,4.43568895779583,2.38089475821831,5.20046752381368,2.44474506042908,2.31754615807145,1.32474985337412,8.34966682245916,7.1815039307628,10.0564787441666,9.85194370989693,0.832331434306744,9.76428882574014,0.0565940087365692,9.5694610886419,10.2845746047697,10.4313403426689,6.05144550027467,0.303237186958773,8.52006548054535,2.36943311451101,2.1084867562405,10.7068737808823,0.388888291336636,8.94063302094448,3.21813012505435,7.2218814603143,3.9225785847129,11.4612873375293
0,13.9348650090035,11.2843851394427,12.390081281626,0.648915274759591,17.064492951651,10.7336984590531,19.2250368938992,16.81096216091,4.81706739396369,7.51727807666439,3.30179011423361,8.7310258860062,3.73950639959656,4.00040838462479,2.19387797802377,14.8264220904604,13.0748600077736,19.1978793097462,17.6602074004952,1.37002257546936,17.390825327453,0.187165072525825,17.9146325483257,19.0199480918385,19.4072371744192,11.0518350688298,0.551785276770454,15.1115939245382,4.15361738026136,3.30623582056195,19.1416159363728,0.511934930000938,16.8421853244898,6.1234066440186,12.9421362782181,6.49099437834102,18.3690014249417
0.5,19.7365942362233,16.4048114223241,18.1749944715688,1.08801276223974,24.4094004238653,15.1246879318467,26.4272857324681,23.00935747819,6.46696227283725,10.6779912117636,4.76144861052454,12.4604484498496,5.17378570512304,5.52419465177456,3.27148964351802,20.4162735865454,18.0689323921285,26.9524826642299,24.3153485855536,2.18023298151579,24.6458236515299,0.339076046382397,25.3125132792044,26.242856385857,26.9267940871415,15.2573876056218,0.642281419544779,20.7189612783562,5.62853286309216,5.02843334740743,27.5716186451347,0.573161301314429,23.4274475989426,8.52582380175827,18.2681026604117,9.09830146823542,26.0389620553681
1,24.7408707027538,20.0510298465587,21.073199624435,0.684142896575237,30.4661485058014,19.1196928753298,33.1841033156086,28.9449707362811,7.76108172619402,13.4101207917899,5.68265584782842,15.1792253254146,6.16700155138815,7.06409426275089,4.04299584009393,25.6629299750065,22.468877421798,32.6859681235294,29.8869195415955,3.24400879551386,29.8582608932799,0.440722557872878,30.0318601832254,31.48860347513,32.2004902776126,18.724382398935,0.736722553237537,25.3745712448195,6.67890691746699,6.83512137534609,33.8491276540555,0.73177760267148,28.1239057188387,10.2603847475211,22.539593227065,11.5124084559408,32.6175023422894
1.5,26.5615087988711,21.6785743874405,23.6374306599851,0.805994097223592,32.7373427423284,20.3306550529092,35.7295798284826,31.0974012179995,8.15266024769759,14.814543490917,5.91224407346964,17.0905533690762,6.8931880611664,7.33366818550736,4.42354628594093,27.6733187501497,24.3525615403296,36.3950223543125,32.9310281248683,2.86951273281482,32.2977198578383,0.521534853700498,33.2487306734939,34.7178302258963,35.5778915050949,20.9141384688826,0.777505490392266,28.1953800460471,7.24955711727807,6.22546852476009,36.6784836136677,0.803251787864052,31.1831561082529,11.4134748068877,24.4491615372043,12.0157007548104,34.5594871799092
2,27.4610070936587,22.3421234866873,23.9150035669384,0.642401398357538,33.8137938085332,21.0028693581404,36.7862988675991,32.024174273997,8.03609149519814,15.7012974296564,5.99617924436935,18.1061518891367,7.20319529176488,7.33894877392731,4.59316890255671,28.4249476884492,24.9273569194671,37.128545002285,33.8620188066081,3.01366722964487,33.1812554259696,0.534426519867604,33.9024909457094,35.3672919473768,36.2220888410479,21.7880308347605,0.769447148511165,29.4085154072929,7.28486392972008,6.14831421093508,37.7354234121103,0.797210958423186,31.8108640127599,11.6061104418143,25.1675641785071,12.4290253113382,36.1237166841321
2.5,27.6034870533007,22.3704352286961,24.2653772295759,0.867137535079509,34.0949909255415,21.1276977926118,37.0909303568789,32.3050518745105,7.69394364242337,16.2757092476989,5.52429551163446,18.8008446802873,7.38684482755649,7.39744355531391,4.55655023635966,28.7350213441562,25.2547718878257,37.5771987384642,33.7229690902088,3.4600021643474,33.3456243233542,0.525492306802172,34.2186168596324,35.7569609455954,36.5837436104204,22.2654008267105,0.80656083908157,29.5788534846758,7.00613865417262,5.85947103867411,38.0907797816936,0.855356905024227,32.1871766273865,11.7656078732666,25.2871464582399,12.4367280032525,35.9507595402041
3,27.6711075354767,22.5132487619148,24.1749179594994,0.738189656440034,34.2227027941835,21.141789155029,37.1558323742215,32.3253590136342,7.35970680007029,15.9719633268825,5.19212008055858,18.4016800536683,7.46461695445953,6.95772266076448,4.62745970679102,28.7142678370213,25.1536745597389,37.5762200111694,33.0220920595432,4.31009156329436,33.5416201401576,0.533816145849773,34.2958388464267,35.7354984975729,36.5926093542524,22.3090011313296,0.768080159792799,28.7263392203012,6.54544176651547,6.10740432510039,38.1098376306185,0.885608779152967,32.1530070349152,11.7340341982998,25.4477030734258,12.5125277250836,35.5297570305313
3.5,27.3574326898471,22.1463880806617,24.2519931614011,1.12926493958126,33.9734264493644,20.9741654313332,36.7913188826651,32.0791996592048,7.19002116540242,15.423172906755,4.33900437166368,17.7447461113956,7.52812297765161,6.88674876834817,4.50480172609599,28.57250670188,25.0990046746013,37.3391156007357,31.3471698771205,5.57564928199522,33.1351419880677,0.506669839507849,34.0283284396331,35.5249644713566,36.337778221173,21.9597042826412,0.79626271733236,26.8516284173282,5.88533094027768,6.67958740849004,37.9387787627005,0.960798231250587,31.9504249971844,11.7191583760511,25.0761204804854,12.3757307529017,33.8314205757481
4,27.1723062479582,22.1644659022336,23.6777205917169,0.69949897950526,33.5790349759632,20.6459647377872,36.3988696652714,31.7259022920696,7.56041856836215,13.4408086512789,4.00251371722835,15.1495350412573,6.92746249875087,6.33959835319406,4.61770882418508,28.1375423243572,24.5424788446062,36.8024005953943,29.2653038970331,7.33277557728979,32.9140029342365,0.498909202548998,33.6197472800238,35.0072590050333,35.8926055815743,21.3628249117283,0.729317141207964,23.980943099338,5.22491202094576,7.85094417623912,37.426121190752,0.869077590247108,31.5097955655406,11.5569331704886,24.9822064744768,12.3361832080536,31.844099624397
4.5,25.9601850796336,21.0690127481765,23.2565565045888,1.12911187359291,32.2482992035106,19.970816465358,34.7915311289787,30.3672482560115,9.10682159494697,10.8620400604334,3.58262649681972,12.3436598241982,6.33916937224306,6.26617211979808,4.22352522422354,27.1253884490319,23.8275668163869,35.6085363685596,26.1549380111634,9.11818646725667,31.572338190102,0.446849427804376,32.5521464550608,33.911044293699,34.8081508785099,20.3489466250772,0.726687562291878,20.1903496943942,4.60163012774117,8.94049902450588,36.511383308067,0.85823935826424,30.6485857414727,11.3268050406256,23.9817111353091,12.0141641277961,28.0945133275615
5,25.0485054596283,20.3313923372857,21.5232540976653,0.793191621077091,30.8290872975894,18.7863297268057,33.255405373513,28.923992035291,10.7046795500551,8.21444540762606,3.3991770941874,8.90850392698855,5.04277670899159,6.61328719277531,4.32987825622694,25.7195325566079,22.4991749642142,33.6475511248034,22.3869767018732,11.6276185450927,30.0850121760773,0.338441043889585,30.7035773325371,32.1190452414937,33.0735229766459,19.3378766018881,0.779552380020268,15.7547965982904,3.93017384479955,10.246559174544,34.9207249243532,0.768637834727119,29.2478377401924,10.8248978318873,23.2132898452415,11.5905312541115,24.3846982010306
