sample,taps_from_fp,excess_path_m,reflector_off_m,amplitude,amplitude_norm
726,-20.4687,-6.146341236,NaN,279.97,0.27556
727,-19.4687,-5.846061236,NaN,293.25,0.28863
728,-18.4687,-5.545781236,NaN,128.97,0.12694
729,-17.4687,-5.245501236,NaN,380.48,0.37449
730,-16.4687,-4.945221236,NaN,462.22,0.45494
731,-15.4687,-4.644941236,NaN,687.17,0.67634
732,-14.4687,-4.344661236,NaN,559.65,0.55084
733,-13.4687,-4.044381236,NaN,92.14,0.09068
734,-12.4687,-3.744101236,NaN,218.05,0.21461
735,-11.4687,-3.443821236,NaN,83.1,0.08179
736,-10.4687,-3.143541236,NaN,155.21,0.15276
737,-9.46870000000001,-2.843261236,NaN,189.87,0.18688
738,-8.46870000000001,-2.542981236,NaN,119.42,0.11754
739,-7.46870000000001,-2.242701236,NaN,110.42,0.10868
740,-6.46870000000001,-1.942421236,NaN,91.44,0.09
741,-5.46870000000001,-1.642141236,NaN,197,0.1939
742,-4.46870000000001,-1.341861236,NaN,219.64,0.21618
743,-3.46870000000001,-1.041581236,NaN,194.99,0.19192
744,-2.46870000000001,-0.741301236000004,NaN,193.07,0.19003
745,-1.46870000000001,-0.441021236000004,NaN,138.61,0.13643
746,-0.468700000000013,-0.140741236000004,NaN,3643.29,3.58592
747,0.531299999999987,0.159538763999996,0.174051627124428,16229.48,15.9739
748,1.53129999999999,0.459818763999996,0.349043175741369,19250.55,18.94739
749,2.53129999999999,0.760098763999996,0.50838208796001,19363.37,19.05843
750,3.53129999999999,1.060378764,0.663443739427496,19183.45,18.88135
751,4.53129999999999,1.360658764,0.816668159421254,5051.32,4.97177
752,5.53129999999999,1.660938764,0.968927349722082,18568.44,18.27602
753,6.53129999999999,1.961218764,1.12061481993878,14808.05,14.57485
754,7.53129999999999,2.261498764,1.27193513179461,2881.75,2.83637
755,8.53129999999999,2.561778764,1.42300541935733,2793.1,2.74911
756,9.53129999999999,2.862058764,1.57389767988497,10621.49,10.45422
757,10.5313,3.162338764,1.7246586413474,6912.37,6.80351
758,11.5313,3.462618764,1.8753199702454,8308.47,8.17763
759,12.5313,3.762898764,2.02590389496347,7002.15,6.89188
760,13.5313,4.063178764,2.17642648202395,2234.35,2.19916
761,14.5313,4.363458764,2.32689963489663,10573.63,10.40711
762,15.5313,4.663738764,2.47733236149473,13131.72,12.92492
763,16.5313,4.964018764,2.62773160481355,16697.87,16.43491
764,17.5313,5.264298764,2.77810280295078,16472.19,16.21278
765,18.5313,5.564578764,2.92845027613411,8021.26,7.89494
766,19.5313,5.864858764,3.07877750008293,2100.58,2.0675
767,20.5313,6.165138764,3.2290873028526,2276,2.24016
768,21.5313,6.465418764,3.37938200904704,2078.01,2.04528
769,22.5313,6.765698764,3.52966354712425,1330.81,1.30985
770,23.5313,7.065978764,3.67993353036773,4248.72,4.18181
771,24.5313,7.366258764,3.83019331877017,4491.06,4.42033
772,25.5313,7.666538764,3.98044406688232,2165.14,2.13105
773,26.5313,7.966818764,4.13068676120637,1060.37,1.04367
774,27.5313,8.267098764,4.28092224970655,1150.83,1.1327
775,28.5313,8.567378764,4.43115126531012,2165,2.1309
776,29.5313,8.867658764,4.58137444478035,3397.73,3.34422
777,30.5313,9.167938764,4.73159234399091,2755.55,2.71215
778,31.5313,9.468218764,4.88180545037801,1430.07,1.40755
779,32.5313,9.768498764,5.03201419316037,470.88,0.46346
780,33.5313,10.068778764,5.18221895178063,560.51,0.55168
781,34.5313,10.369058764,5.33242006291902,851.03,0.83762
782,35.5313,10.669338764,5.48261782635341,1004.25,0.98843
783,36.5313,10.969618764,5.63281250988129,1390.76,1.36886
784,37.5313,11.269898764,5.78300435347425,878.08,0.86425
785,38.5313,11.570178764,5.93319357280117,521.15,0.51294
786,39.5313,11.870458764,6.08338036222922,1106.65,1.08923
787,40.5313,12.170738764,6.23356489739082,1117.6,1.1
788,41.5313,12.471018764,6.38374733738813,1527.29,1.50324
789,42.5313,12.771298764,6.53392782669329,2131.19,2.09763
790,43.5313,13.071578764,6.68410649679252,2586.5,2.54577
791,44.5313,13.371858764,6.83428346761318,2870.37,2.82517
792,45.5313,13.672138764,6.98445884876687,1895.24,1.8654
793,46.5313,13.972418764,7.13463274063527,1767.14,1.73931
794,47.5313,14.272698764,7.28480523532179,1736.13,1.70879
795,48.5313,14.572978764,7.43497641748773,2304.68,2.26838
796,49.5313,14.873258764,7.58514636508918,2285.71,2.24972
797,50.5313,15.173538764,7.735315150028,1915.62,1.88545
798,51.5313,15.473818764,7.88548283872837,997.58,0.98187
799,52.5313,15.774098764,8.03564949264878,751.33,0.7395
800,53.5313,16.074378764,8.18581516873754,1656.49,1.6304
801,54.5313,16.374658764,8.33597991983909,1894.29,1.86446
802,55.5313,16.674938764,8.48614379505718,2180.63,2.14629
