taps_from_fp,offset_m,amplitude_norm_diff,amplitude_norm_diff_pos,background_mean,phase2_mean,n_background,n_phase2
-3,NaN,-0.00175725135842986,0,0.160913414742268,0.159156163383838,97,99
-2.5,NaN,-0.00441097976205457,0,0.16017398972165,0.155763009959596,97,99
-2,NaN,-0.0106730946617719,0,0.273185188257734,0.262512093595962,97,99
-1.5,NaN,-0.0274038946441867,0,0.618779381886606,0.59137548724242,97,99
-1,NaN,-0.0375815218217155,0,2.16237151017528,2.12478998835356,97,99
-0.5,NaN,-0.0780860341030154,0,4.77530215559798,4.69721612149497,97,99
0,NaN,-0.0174772725287902,0,9.32505354017532,9.30757626764653,97,99
0.5,NaN,-0.00900706225561798,0,14.0830072751547,14.0740002128991,97,99
1,NaN,-0.0370603748842093,0,16.7415297932681,16.7044694183839,97,99
1.5,NaN,0.0144199944754959,0.0144199944754959,18.1054844254639,18.1199044199394,97,99
2,0.284087143144494,0.00881178571196983,0.00881178571196983,18.0285711432577,18.0373829289697,97,99
2.5,0.415550261219988,0.0361952852390992,0.0361952852390992,17.4402843411649,17.476479626404,97,99
3,0.525289961925792,0.0330309802608504,0.0330309802608504,16.7679541585876,16.8009851388485,97,99
3.5,0.624858446690128,0.0145030167093445,0.0145030167093445,16.4256215478866,16.4401245645959,97,99
4,0.718496779742262,0.0345105942066013,0.0345105942066013,16.5719635697732,16.6064741639798,97,99
4.5,0.80826862886048,0.0410943651933309,0.0410943651933309,15.894158547433,15.9352529126263,97,99
5,0.895337779890919,-0.174768981431351,0,10.9137841283505,10.7390151469191,97,99
5.5,0.980424557831963,-0.223042692742068,0,5.56875965122678,5.34571695848471,97,99
6,1.06400465078871,0.0998040876956443,0.0998040876956443,7.45470085356705,7.5545049412627,97,99
6.5,1.14640764564792,0.148358676574803,0.148358676574803,11.4590119560516,11.6073706326264,97,99
7,1.22787055217559,0.00575326031540335,0.00575326031540335,9.96053075088656,9.96628401120196,97,99
7.5,1.30856895332267,0.0850858134653434,0.0850858134653434,5.97767932046388,6.06276513392922,97,99
8,1.38863613956284,0.126233398975645,0.126233398975645,4.58619848520619,4.71243188418183,97,99
8.5,1.46817538475483,0.0205168019026498,0.0205168019026498,5.07633316131959,5.09684996322224,97,99
9,1.54726810944322,-0.00768090537062172,0,4.37923841284534,4.37155750747472,97,99
9.5,1.62597947539322,0.0506260466709172,0.0506260466709172,2.69675817128865,2.74738421795956,97,99
10,1.70436231949078,0.0298068609783502,0.0298068609783502,2.39411618007217,2.42392304105052,97,99
10.5,1.78245998204728,-0.0775759397533871,0,2.95100687579382,2.87343093604043,97,99
11,1.86030838005423,-0.113597013053222,0,2.61497661513401,2.50137960208079,97,99
11.5,1.93793755317348,-0.0435502812633914,0,1.75323505153608,1.70968477027269,97,99
12,2.01537283421703,0.0778052399077493,0.0778052399077493,2.19047298356702,2.26827822347477,97,99
12.5,2.09263574747255,0.150345477788101,0.150345477788101,3.37480019298971,3.52514567077781,97,99
13,2.16974470666482,0.130578601553347,0.130578601553347,3.74772199760826,3.8783005991616,97,99
13.5,2.24671556330569,-0.00134997241432666,0,3.33622257601028,3.33487260359595,97,99
14,2.32356204188741,-0.118753184937586,0,3.03256059541235,2.91380741047476,97,99
