FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,1824712421,748.5469,748,896,-60.41,108,13,1404,751,16938,698,0.3830583,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,8214523509,752.5469,752,940,-60.55,116,13,1508,754,17772,702,0.4782117,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,14604311042,750.125,750,886,-60.08,88,13,1144,752,16745,700,0.5881378,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,20994122110,747.5625,747,880,-60.07,88,13,1144,750,16660,697,0.6892653,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,27383909587,746.1406,746,974,-61.34,92,13,1196,748,17799,696,0.7848793,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,33773720557,750.5469,750,1075,-60.84,104,13,1352,752,19106,700,0.8796979,1.5,150,02_lde_aligned\frame_0006_aligned.csv
7,40163519748,746.5312,746,885,-60.25,84,13,1092,749,16755,696,0.9839201,1.5,150,02_lde_aligned\frame_0007_aligned.csv
8,46553318883,750.3906,750,897,-59.49,92,13,1196,752,17065,700,1.0786987,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,52943117985,753.6094,753,982,-61.2,100,13,1300,755,18278,703,1.1842969,1.5,150,02_lde_aligned\frame_0009_aligned.csv
10,59332917054,747.5625,747,931,-61.2,92,13,1196,750,17554,697,1.2783028,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,65722716075,749.3906,749,914,-60.68,96,13,1248,751,17240,699,1.3896892,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,72112515065,749.9844,749,963,-61.04,96,13,1248,752,18232,699,1.483561,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,78502314014,750.8125,750,954,-60.72,100,13,1300,752,17739,700,1.5782144,1.5,150,02_lde_aligned\frame_0013_aligned.csv
14,84892118563,750.5156,750,889,-60.77,100,13,1300,752,16839,700,1.6820695,1.5,150,02_lde_aligned\frame_0014_aligned.csv
15,91281900028,749.6562,749,894,-61.19,100,13,1300,752,16953,699,1.7783046,1.5,150,02_lde_aligned\frame_0015_aligned.csv
16,97671698854,748.4375,748,886,-60.23,108,13,1404,750,16844,698,1.8888721,1.5,150,02_lde_aligned\frame_0016_aligned.csv
17,104061497650,747.625,747,952,-60.72,108,13,1404,749,17940,697,1.9843781,1.5,150,02_lde_aligned\frame_0017_aligned.csv
18,110451296414,752.5625,752,882,-60.76,100,13,1300,755,16775,702,2.0797669,1.5,150,02_lde_aligned\frame_0018_aligned.csv
