sample,real,imag,amplitude,amplitude_norm
728,121,-209,241.5,0.28213
729,-51,-76,91.53,0.10692
730,-102,44,111.09,0.12977
731,38,30,48.41,0.05656
732,-23,161,162.63,0.18999
733,-134,265,296.95,0.34691
734,-123,78,145.65,0.17015
735,176,-44,181.42,0.21194
736,252,23,253.05,0.29562
737,219,36,221.94,0.25927
738,191,47,196.7,0.22979
739,58,-9,58.69,0.06857
740,-12,-41,42.72,0.04991
741,-34,-11,35.74,0.04175
742,-80,31,85.8,0.10023
743,-141,12,141.51,0.16532
744,-87,72,112.93,0.13193
745,100,86,131.89,0.15408
746,137,65,151.64,0.17715
747,132,73,150.84,0.17622
748,1616,728,1772.41,2.07057
749,10920,3508,11469.63,13.3991
750,15791,3952,16278.02,19.01638
751,16423,2053,16550.82,19.33507
752,14632,-3680,15087.67,17.62578
753,-6343,-8424,10545.02,12.31895
754,-15746,-2548,15950.83,18.63414
755,-8987,823,9024.61,10.54276
756,7887,-1737,8076.01,9.43459
757,6439,-5759,8638.68,10.09192
758,1404,-1742,2237.36,2.61374
759,7156,3782,8093.94,9.45554
760,12861,4137,13510,15.78271
761,7533,767,7571.95,8.84573
762,701,-253,745.26,0.87063
763,-745,-324,812.4,0.94907
764,-1197,-2517,2787.13,3.25599
765,-641,-5924,5958.58,6.96096
766,1792,-4086,4461.69,5.21225
767,3723,1343,3957.82,4.62363
768,2217,4191,4741.26,5.53886
769,-1095,2052,2325.88,2.71715
770,-2282,-220,2292.58,2.67825
771,-839,-383,922.29,1.07744
772,345,216,407.04,0.47551
773,406,-116,422.25,0.49328
774,-45,-2632,2632.38,3.07522
775,-1642,-6669,6868.17,8.02356
776,-3213,-5687,6531.87,7.63069
777,-2268,-624,2352.28,2.74799
778,-709,1992,2114.41,2.47011
779,-247,748,787.73,0.92024
780,-1334,-1904,2324.82,2.71591
781,-1147,-2835,3058.24,3.57271
782,-123,-1430,1435.28,1.67673
783,1,-797,797,0.93108
784,-384,-543,665.06,0.77694
785,-1002,726,1237.37,1.44552
786,-544,1306,1414.77,1.65277
787,-1156,629,1316.05,1.53744
788,-2479,-1052,2692.98,3.14601
789,-2754,-852,2882.78,3.36773
790,-1461,288,1489.12,1.73962
791,-642,1009,1195.93,1.39711
792,-771,1261,1478.03,1.72667
793,-1718,1041,2008.78,2.34671
794,-1014,513,1136.38,1.32755
795,-558,310,638.33,0.74571
796,-455,881,991.56,1.15836
797,-829,1565,1771.01,2.06893
798,-1219,1173,1691.71,1.9763
799,-1130,178,1143.93,1.33637
800,-628,-106,636.88,0.74402
801,-334,62,339.71,0.39685
802,-720,235,757.38,0.88479
803,-1169,334,1215.78,1.4203
804,-1220,583,1352.14,1.57961
805,-1066,644,1245.43,1.45494
806,-1172,483,1267.63,1.48087
807,-1508,41,1508.56,1.76233
808,-1363,-9,1363.03,1.59232
809,-867,358,938,1.0958
810,-632,397,746.35,0.8719
811,-637,220,673.92,0.78729
812,-850,459,966.01,1.12852
813,-880,1211,1496.97,1.7488
814,-385,1158,1220.32,1.42561
815,-86,969,972.81,1.13646
816,189,874,894.2,1.04463
817,-39,24,45.79,0.0535
818,-272,-462,536.12,0.62631
819,-1120,86,1123.3,1.31226
820,-1158,860,1442.42,1.68507
821,-616,573,841.3,0.98283
822,-441,238,501.12,0.58542
823,-889,711,1138.35,1.32985
824,-694,1405,1567.05,1.83067
825,-922,936,1313.84,1.53486
826,-463,306,554.98,0.64834
827,-517,113,529.21,0.61823
828,-451,84,458.76,0.53593
829,-443,294,531.68,0.62112
830,-735,455,864.44,1.00986
831,-1156,344,1206.1,1.40899
832,-1188,169,1199.96,1.40182
833,-998,158,1010.43,1.18041
834,-944,62,946.03,1.10518
835,-724,134,736.3,0.86016
836,-467,279,543.99,0.63551
837,-351,280,449,0.52453
838,-278,227,358.91,0.41928
839,-350,19,350.52,0.40948
840,-616,-195,646.13,0.75482
841,-898,5,898.01,1.04908
842,-863,255,899.89,1.05127
843,-674,226,710.88,0.83047
844,-794,63,796.5,0.93049
845,-769,894,1179.24,1.37761
846,-328,1396,1434.02,1.67525
847,-70,1503,1504.63,1.75774
848,255,1218,1244.41,1.45375
849,154,-339,372.34,0.43498
850,-74,-1198,1200.28,1.4022
851,-774,-677,1028.3,1.20129
852,-834,527,986.55,1.15251
853,-368,496,617.61,0.7215
854,-486,188,521.09,0.60876
855,-1126,689,1320.07,1.54214
856,-854,1304,1558.76,1.82098
857,-931,793,1222.95,1.42868
858,-392,253,466.55,0.54504
859,-368,70,374.6,0.43762
860,-337,-37,339.03,0.39606
861,-269,15,269.42,0.31474
862,-493,333,594.93,0.69501
863,-1002,444,1095.97,1.28033
864,-1062,256,1092.42,1.27619
865,-794,73,797.35,0.93148
866,-707,-113,715.97,0.83642
867,-546,-1,546,0.63785
868,-484,154,507.91,0.59335
869,-359,165,395.1,0.46157
870,-209,143,253.24,0.29584
871,-25,22,33.3,0.0389
872,-125,-146,192.2,0.22453
873,-565,-1,565,0.66005
874,-686,159,704.19,0.82265
875,-468,150,491.45,0.57412
876,-395,-165,428.08,0.50009
877,84,-697,702.04,0.82014
878,213,-987,1009.72,1.17958
879,110,-1025,1030.89,1.20431
880,-342,-897,959.99,1.12148
881,-944,724,1189.67,1.3898
882,-378,1244,1300.16,1.51888
883,-419,789,893.35,1.04364
884,-638,-541,836.5,0.97721
885,-856,-359,928.23,1.08438
886,-488,76,493.88,0.57697
887,-208,-336,395.17,0.46165
888,-83,-706,710.86,0.83045
889,-526,-310,610.55,0.71326
890,-385,110,400.41,0.46776
891,-196,193,275.07,0.32135
892,-388,274,474.99,0.5549
893,-805,287,854.63,0.9984
894,-790,132,800.95,0.93569
895,-386,-151,414.48,0.48421
896,-119,-153,193.83,0.22644
897,-157,191,247.24,0.28884
898,-299,250,389.74,0.45531
899,-201,102,225.4,0.26332
900,-257,-23,258.03,0.30143
901,-283,-15,283.4,0.33107
902,-411,135,432.6,0.50538
903,-644,283,703.44,0.82177
904,-563,329,652.08,0.76178
905,-272,178,325.07,0.37975
906,-170,60,180.28,0.2106
907,-222,40,225.57,0.26352
908,-304,86,315.93,0.36908
909,-185,91,206.17,0.24085
910,143,-11,143.42,0.16755
911,153,-147,212.17,0.24787
912,79,-122,145.34,0.16979
913,-200,232,306.31,0.35784
914,43,215,219.26,0.25614
915,-284,224,361.71,0.42255
916,-403,24,403.71,0.47163
917,-331,136,357.85,0.41805
918,-119,121,169.71,0.19826
919,-153,-16,153.83,0.17971
920,84,-51,98.27,0.1148
921,-141,-47,148.63,0.17363
922,42,111,118.68,0.13865
923,-48,67,82.42,0.09628
924,-164,-34,167.49,0.19566
925,-255,-34,257.26,0.30053
926,-279,-35,281.19,0.32849
927,-298,-37,300.29,0.3508
