sample,real,imag,amplitude,amplitude_norm
726,9,-47,47.85,0.04235
727,-106,-78,131.61,0.11647
728,-62,148,160.46,0.142
729,14,33,35.85,0.03172
730,116,-83,142.64,0.12623
731,19,-2,19.1,0.01691
732,-33,11,34.79,0.03078
733,17,179,179.81,0.15912
734,-50,151,159.06,0.14076
735,-99,87,131.8,0.11663
736,52,202,208.59,0.18459
737,66,230,239.28,0.21175
738,7,125,125.2,0.11079
739,-40,20,44.72,0.03958
740,27,-2,27.07,0.02396
741,17,171,171.84,0.15207
742,96,262,279.03,0.24693
743,147,218,262.93,0.23268
744,85,77,114.69,0.1015
745,240,-16,240.53,0.21286
746,5110,-4498,6807.65,6.02447
747,14278,-13634,19742.02,17.47081
748,15042,-15588,21662.12,19.17002
749,14226,-16411,21718.66,19.22005
750,9376,-13470,16411.89,14.5238
751,-10672,10970,15304.66,13.54394
752,-12981,16307,20842.86,18.44501
753,-1385,-881,1641.46,1.45262
754,8001,-16386,18235.05,16.13721
755,-2408,-2383,3387.79,2.99805
756,-10267,14030,17385.4,15.38531
757,-4670,11864,12750.04,11.28322
758,4136,-2448,4806.16,4.25324
759,3704,-6309,7315.95,6.47429
760,-693,-673,966.01,0.85488
761,-2093,3186,3811.99,3.37344
762,-263,3009,3020.47,2.67298
763,853,-308,906.9,0.80257
764,49,-3749,3749.32,3.31798
765,-1655,-3773,4120.02,3.64603
766,-1357,-1129,1765.24,1.56216
767,-1504,1933,2449.18,2.16742
768,-3680,5324,6472.05,5.72747
769,-4790,5799,7521.47,6.65617
770,-1604,1915,2498.01,2.21063
771,838,-783,1146.88,1.01494
772,1298,-2671,2969.69,2.62804
773,-1550,-2874,3265.33,2.88967
774,-5748,-869,5813.32,5.14453
775,-5464,2263,5914.09,5.23371
776,-1132,1731,2068.28,1.83034
777,546,-217,587.54,0.51995
778,-1066,89,1069.71,0.94665
779,-1297,1614,2070.56,1.83235
780,-442,2708,2743.83,2.42817
781,-69,1945,1946.22,1.72232
782,-726,810,1087.74,0.9626
783,-580,719,923.78,0.8175
784,330,893,952.02,0.8425
785,594,1379,1501.49,1.32875
786,-231,320,394.67,0.34926
787,-1175,501,1277.35,1.1304
788,-984,1317,1644,1.45487
789,-859,2293,2448.62,2.16692
790,-1009,1958,2202.69,1.94928
791,-964,1460,1749.54,1.54827
792,-910,1047,1387.19,1.22761
793,-1912,1340,2334.81,2.0662
794,-1651,537,1736.14,1.5364
795,-874,143,885.62,0.78374
796,-242,487,543.81,0.48125
797,-377,990,1059.35,0.93748
798,-1265,1643,2073.57,1.83501
799,-1763,2299,2897.17,2.56386
800,-1628,2524,3003.49,2.65796
801,-1467,1997,2477.92,2.19285
802,-1082,994,1469.27,1.30024
803,-609,495,784.8,0.69451
804,-123,715,725.5,0.64204
805,277,1339,1367.35,1.21005
806,-334,1788,1818.93,1.60967
807,-1022,1966,2215.77,1.96086
808,-514,1672,1749.22,1.54798
809,-154,1516,1523.8,1.3485
810,-126,1933,1937.1,1.71425
811,645,1876,1983.78,1.75556
812,912,1706,1934.47,1.71192
813,1153,1383,1800.58,1.59344
814,877,1164,1457.4,1.28974
815,-1112,-3,1112,0.98407
816,-1573,-391,1620.87,1.4344
817,-657,812,1044.51,0.92434
818,896,990,1335.26,1.18164
819,-36,1311,1311.49,1.16061
820,-1278,708,1461.01,1.29293
821,-1573,1285,2031.15,1.79747
822,-762,1588,1761.36,1.55873
823,-192,1317,1330.92,1.17781
824,-289,654,715.01,0.63275
825,-771,1126,1364.67,1.20767
826,-592,1105,1253.59,1.10937
827,-430,703,824.08,0.72927
828,-559,1040,1180.71,1.04488
829,-712,910,1155.44,1.02251
830,-740,692,1013.15,0.89659
831,-821,951,1256.36,1.11182
832,-1210,1135,1659.01,1.46815
833,-1403,1261,1886.41,1.66939
834,-810,937,1238.58,1.09608
835,-287,685,742.69,0.65725
836,-206,846,870.72,0.77055
837,-230,562,607.24,0.53738
