sample,real,imag,amplitude,amplitude_norm
728,56,192,200,0.2004
729,400,322,513.5,0.51453
730,299,96,314.03,0.31466
731,29,125,128.32,0.12858
732,-64,-47,79.4,0.07956
733,223,-331,399.11,0.39991
734,320,-363,483.91,0.48488
735,168,120,206.46,0.20687
736,47,286,289.84,0.29042
737,61,353,358.23,0.35895
738,208,185,278.37,0.27893
739,232,91,249.21,0.24971
740,164,90,187.07,0.18745
741,145,132,196.08,0.19648
742,131,142,193.2,0.19358
743,204,35,206.98,0.2074
744,193,-10,193.26,0.19365
745,65,8,65.49,0.06562
746,53,53,74.95,0.0751
747,81,67,105.12,0.10533
748,-1868,1466,2374.57,2.37933
749,-11484,8404,14230.58,14.2591
750,-15366,11146,18982.81,19.02086
751,-15597,11244,19227.43,19.26596
752,-15422,11069,18983.17,19.02121
753,-2605,1697,3108.99,3.11522
754,14073,-10170,17363.13,17.39792
755,8008,-3322,8669.7,8.68708
756,-4498,9957,10925.83,10.94773
757,-263,3661,3670.43,3.67779
758,7791,-9775,12500.01,12.52506
759,3624,-11725,12272.29,12.29688
760,-7271,116,7271.93,7.2865
761,-7386,5772,9373.85,9.39263
762,-832,266,873.49,0.87524
763,1663,-6080,6303.33,6.31596
764,7584,-6662,10094.52,10.11475
765,15677,225,15678.61,15.71003
766,16403,2904,16658.08,16.69146
767,8670,211,8672.57,8.68995
768,-239,-81,252.35,0.25286
769,-3030,2805,4129.03,4.13731
770,-1903,3147,3677.64,3.68501
771,-341,19,341.53,0.34221
772,897,-2254,2425.93,2.43079
773,1684,-1816,2476.63,2.4816
774,1458,-373,1504.96,1.50797
775,959,341,1017.82,1.01986
776,903,526,1045.03,1.04712
777,1702,397,1747.69,1.75119
778,3121,-32,3121.16,3.12742
779,3181,-642,3245.14,3.25164
780,1534,-742,1704.03,1.70745
781,266,-384,467.13,0.46807
782,304,-50,308.08,0.3087
783,865,-217,891.8,0.89359
784,1449,-407,1505.07,1.50809
785,1962,-670,2073.24,2.0774
786,688,-291,747.01,0.74851
787,1107,46,1107.96,1.11018
788,2081,117,2084.29,2.08846
789,1892,-697,2016.3,2.02034
790,923,-1049,1397.26,1.40006
791,218,-1307,1325.06,1.32771
792,798,-1806,1974.45,1.9784
793,1970,-1994,2803.02,2.80864
794,1468,-1089,1827.83,1.83149
795,1422,-1000,1738.41,1.7419
796,1804,-953,2040.25,2.04434
797,1659,-1622,2320.16,2.32481
798,1694,-1687,2390.73,2.39552
799,2343,-105,2345.35,2.35005
800,1401,781,1603.98,1.6072
801,1089,245,1116.22,1.11846
802,1236,-1094,1650.62,1.65392
803,1322,-1178,1770.7,1.77425
804,1538,-1000,1834.51,1.83819
805,1630,-713,1779.12,1.78269
806,1167,-685,1353.19,1.3559
807,719,-837,1103.42,1.10563
808,602,-804,1004.4,1.00641
809,723,-667,983.68,0.98565
810,1053,-679,1252.94,1.25545
811,1405,-828,1630.83,1.6341
812,1182,-694,1370.68,1.37343
813,114,-922,929.02,0.93088
814,-660,-1043,1234.28,1.23675
815,-661,-1326,1481.62,1.48459
816,-333,-1493,1529.69,1.53275
817,909,-880,1265.18,1.26772
818,1378,702,1546.51,1.54961
819,1028,28,1028.38,1.03044
820,-151,-645,662.44,0.66377
821,266,-590,647.19,0.64849
822,1208,-172,1220.18,1.22263
823,1280,-853,1538.18,1.54127
824,648,-1916,2022.61,2.02667
825,805,-1752,1928.09,1.93195
826,820,-781,1132.41,1.13468
827,1388,-1193,1830.24,1.83391
828,1458,-560,1561.85,1.56498
829,737,293,793.11,0.7947
830,636,328,715.6,0.71703
831,1665,-204,1677.45,1.68081
832,1251,-577,1377.65,1.38041
833,972,-1037,1421.32,1.42417
834,759,-924,1195.77,1.19816
835,789,-597,989.41,0.99139
836,1012,-658,1207.11,1.20953
837,1007,-563,1153.7,1.15601
838,760,-449,882.72,0.88449
839,553,-322,639.92,0.6412
840,594,-277,655.41,0.65673
841,773,-166,790.62,0.79221
842,1123,-228,1145.91,1.14821
843,1179,-438,1257.73,1.26025
844,973,-665,1178.54,1.1809
845,1,-1271,1271,1.27355
846,-735,-1295,1489.04,1.49203
847,-654,-1349,1499.17,1.50218
848,-549,-1314,1424.08,1.42693
849,656,-446,793.25,0.79484
850,1296,1048,1666.71,1.67005
851,982,237,1010.19,1.01222
852,273,-798,843.41,0.8451
853,510,-346,616.29,0.61753
854,1512,484,1587.58,1.59076
855,1810,-70,1811.35,1.81498
856,956,-1146,1492.4,1.49539
857,459,-1251,1332.55,1.33522
858,598,-506,783.35,0.78492
859,1270,-691,1445.81,1.44871
860,1616,-14,1616.06,1.6193
861,795,853,1166.03,1.16837
862,535,869,1020.48,1.02253
863,1127,246,1153.54,1.15585
864,807,-362,884.47,0.88625
865,552,-816,985.17,0.98714
866,523,-780,939.11,0.94099
867,672,-424,794.58,0.79617
