FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,3860138547,751.1406,751,871,-61.42,80,13,1040,753,16745,701,0.410852,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,10249932036,747.1562,747,952,-61.62,96,13,1248,749,18119,697,0.5210851,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,16639730632,750.0937,750,890,-61.28,84,13,1092,752,17418,700,0.6163746,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,23029517954,752.5,752,888,-61.24,84,13,1092,755,17197,702,0.726018,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,29419316496,747.0937,747,1127,-62.75,108,13,1404,752,19243,697,0.8209347,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,35809127291,748.2656,748,876,-61.29,80,13,1040,750,16864,698,0.9244617,1.5,150,02_lde_aligned\frame_0006_aligned.csv
7,42198925763,749.2656,749,935,-61.32,96,13,1248,751,18024,699,1.0211001,1.5,150,02_lde_aligned\frame_0007_aligned.csv
8,48588712422,750.3125,750,897,-61.23,76,13,988,752,17458,700,1.1247417,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,54978523104,750.0937,750,882,-60.58,84,13,1092,752,17220,700,1.2197075,1.5,150,02_lde_aligned\frame_0009_aligned.csv
10,61368309673,749.9844,749,1039,-61.91,96,13,1248,752,18877,699,1.3139027,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,67758120291,748.1406,748,863,-61.29,76,13,988,750,16716,698,1.4191615,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,74147906789,745.7969,745,1047,-62.44,96,13,1248,748,19097,695,1.5130911,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,80537717325,752.2969,752,959,-61.81,88,13,1144,754,18255,702,1.6225334,1.5,150,02_lde_aligned\frame_0013_aligned.csv
14,86927504263,748.4531,748,869,-61.2,84,13,1092,750,16839,698,1.7103747,1.5,150,02_lde_aligned\frame_0014_aligned.csv
15,93317302433,753.9844,753,872,-61.17,80,13,1040,756,17094,703,1.822422,1.5,150,02_lde_aligned\frame_0015_aligned.csv
16,99707112867,749.5156,749,1062,-62.12,104,13,1352,751,19263,699,1.9167042,1.5,150,02_lde_aligned\frame_0016_aligned.csv
17,106096916597,752.5469,752,1020,-62.92,104,13,1352,755,18786,702,2.0220893,1.5,150,02_lde_aligned\frame_0017_aligned.csv
18,112486709552,747.3437,747,897,-61.11,88,13,1144,749,17457,697,2.1172779,1.5,150,02_lde_aligned\frame_0018_aligned.csv
19,118876513214,750.1875,750,869,-61.25,84,13,1092,752,16931,700,2.2114644,1.5,150,02_lde_aligned\frame_0019_aligned.csv
20,125266306092,751.4531,751,1100,-63.32,108,13,1404,754,19514,701,2.3230054,1.5,150,02_lde_aligned\frame_0020_aligned.csv
21,131656109705,753.2344,753,911,-61.44,84,13,1092,755,17624,703,2.4177831,1.5,150,02_lde_aligned\frame_0021_aligned.csv
22,138045902527,746.2031,746,859,-61.52,76,13,988,748,16420,696,2.5236456,1.5,150,02_lde_aligned\frame_0022_aligned.csv
23,144435706070,746.4375,746,879,-61.07,88,13,1144,748,16894,696,2.6190431,1.5,150,02_lde_aligned\frame_0023_aligned.csv
24,150825498829,746.4219,746,1065,-62.17,92,13,1196,748,19312,696,2.7134066,1.5,150,02_lde_aligned\frame_0024_aligned.csv
25,157215302313,753.3594,753,869,-61.25,80,13,1040,755,16714,703,2.8228938,1.5,150,02_lde_aligned\frame_0025_aligned.csv
26,163605095020,752.2812,752,864,-61.39,80,13,1040,754,16669,702,2.9102135,1.5,150,02_lde_aligned\frame_0026_aligned.csv
27,169994898951,751.0781,751,932,-61.31,88,13,1144,753,18039,701,3.020608,1.5,150,02_lde_aligned\frame_0027_aligned.csv
28,176384691077,749.2969,749,918,-61.2,84,13,1092,751,17832,699,3.1154775,1.5,150,02_lde_aligned\frame_0028_aligned.csv
29,182774494962,747.25,747,958,-62.07,88,13,1144,750,17847,697,3.2257597,1.5,150,02_lde_aligned\frame_0029_aligned.csv
30,189164275253,751.9219,751,862,-61.27,80,13,1040,754,16708,701,3.3205048,1.5,150,02_lde_aligned\frame_0030_aligned.csv
31,195554072945,748.2344,748,1011,-62.88,100,13,1300,751,18346,698,3.4150682,1.5,150,02_lde_aligned\frame_0031_aligned.csv
32,201943882890,753.625,753,876,-61.41,80,13,1040,756,16696,703,3.5255633,1.5,150,02_lde_aligned\frame_0032_aligned.csv
33,208333669265,749.3594,749,943,-62.15,96,13,1248,752,17888,699,3.6145142,1.5,150,02_lde_aligned\frame_0033_aligned.csv
34,214723466863,752.3281,752,907,-61.46,80,13,1040,754,17636,702,3.7235305,1.5,150,02_lde_aligned\frame_0034_aligned.csv
35,221113276738,747.75,747,992,-62.31,92,13,1196,750,18639,697,3.8164689,1.5,150,02_lde_aligned\frame_0035_aligned.csv
36,227503080444,751.2812,751,907,-61.72,76,13,988,753,17465,701,3.9109358,1.5,150,02_lde_aligned\frame_0036_aligned.csv
37,233892860574,754.0625,754,989,-62.12,92,13,1196,756,18421,704,4.0214161,1.5,150,02_lde_aligned\frame_0037_aligned.csv
38,240282658094,747.3125,747,907,-61.09,88,13,1144,749,17660,697,4.1167522,1.5,150,02_lde_aligned\frame_0038_aligned.csv
39,246672467867,750.1875,750,1129,-63.13,128,13,1664,752,19671,700,4.2118671,1.5,150,02_lde_aligned\frame_0039_aligned.csv
40,253062254094,752.0625,752,891,-61.32,80,13,1040,754,17379,702,4.3224506,1.5,150,02_lde_aligned\frame_0040_aligned.csv
41,259452051555,752.2656,752,877,-61.23,80,13,1040,754,17138,702,4.4174039,1.5,150,02_lde_aligned\frame_0041_aligned.csv
42,265841861290,753.5,753,865,-61.44,76,13,988,756,16674,703,4.5126796,1.5,150,02_lde_aligned\frame_0042_aligned.csv
43,272231664838,746.1875,746,936,-61.55,112,13,1456,748,18099,696,4.6222446,1.5,150,02_lde_aligned\frame_0043_aligned.csv
44,278621456594,746,746,868,-61.19,80,13,1040,748,16961,696,4.711154,1.5,150,02_lde_aligned\frame_0044_aligned.csv
