taps_from_fp,excess_path_m,reflector_off_m,amplitude_norm_mean,amplitude_norm_sd,n_frames
-50,-15.014,NaN,0.638834293222226,0.349163543970493,9
-49.5,-14.86386,NaN,0.742233497555557,0.42328997701467,9
-49,-14.71372,NaN,0.882300137333338,0.384513374892603,9
-48.5,-14.56358,NaN,1.00958119588889,0.260741738116832,9
-48,-14.41344,NaN,1.03158487888889,0.216151975755694,9
-47.5,-14.2633,NaN,0.977741777777781,0.285006534004275,9
-47,-14.11316,NaN,0.880687571,0.315174860165378,9
-46.5,-13.96302,NaN,0.733715906333331,0.275677340193377,9
-46,-13.81288,NaN,0.599952818555551,0.246524722666916,9
-45.5,-13.66274,NaN,0.594478391666661,0.272246434717652,9
-45,-13.5126,NaN,0.677348430777777,0.311521509378827,9
-44.5,-13.36246,NaN,0.730218014111113,0.282123990916394,9
-44,-13.21232,NaN,0.671912586444443,0.193647574101449,9
-43.5,-13.06218,NaN,0.519329450999999,0.179629530310408,9
-43,-12.91204,NaN,0.392455247111113,0.204230548159401,9
-42.5,-12.7619,NaN,0.383052036666667,0.244255792364899,9
-42,-12.61176,NaN,0.435824050444444,0.213492343560877,9
-41.5,-12.46162,NaN,0.43166187888889,0.170562583063183,9
-41,-12.31148,NaN,0.369445241111111,0.173604864118081,9
-40.5,-12.16134,NaN,0.31741097044444,0.15711017181898,9
-40,-12.0112,NaN,0.299529518888886,0.112655762665887,9
-39.5,-11.86106,NaN,0.306771941999998,0.115128537837059,9
-39,-11.71092,NaN,0.318619531666664,0.161455718749554,9
-38.5,-11.56078,NaN,0.317253503777778,0.190008517847205,9
-38,-11.41064,NaN,0.308087283888891,0.195007894778005,9
-37.5,-11.2605,NaN,0.282170740555556,0.176137680523803,9
-37,-11.11036,NaN,0.249238515555557,0.10676864707623,9
-36.5,-10.96022,NaN,0.258526658555556,0.0740949169573026,9
-36,-10.81008,NaN,0.286246301777776,0.128097894565656,9
-35.5,-10.65994,NaN,0.304693412333332,0.154048461944988,9
-35,-10.5098,NaN,0.317997664777776,0.182604456138988,9
-34.5,-10.35966,NaN,0.286749991111112,0.184435083724961,9
-34,-10.20952,NaN,0.242214384555558,0.143146968392996,9
-33.5,-10.05938,NaN,0.256344069444446,0.11416987789918,9
-33,-9.90924,NaN,0.309145951555559,0.123106548852112,9
-32.5,-9.7591,NaN,0.354405104444447,0.129267126411832,9
-32,-9.60896,NaN,0.448992089555559,0.22561323389014,9
-31.5,-9.45882,NaN,0.589364257333335,0.240581995909095,9
-31,-9.30868,NaN,0.681084051999998,0.174812023350978,9
-30.5,-9.15854,NaN,0.715945803666666,0.143602787539649,9
-30,-9.0084,NaN,0.692397799333331,0.0946108677917291,9
-29.5,-8.85826,NaN,0.633311428555554,0.107634755330357,9
-29,-8.70812,NaN,0.576657475111109,0.139668477266602,9
-28.5,-8.55798,NaN,0.534234686666666,0.16745931988583,9
-28,-8.40784,NaN,0.542689105444447,0.143529909103912,9
-27.5,-8.2577,NaN,0.56640965088889,0.122547164069451,9
-27,-8.10756,NaN,0.528892205222217,0.105757826152471,9
-26.5,-7.95742,NaN,0.430395502555552,0.157559818636713,9
-26,-7.80728,NaN,0.347770155000001,0.16377602645216,9
-25.5,-7.65714,NaN,0.328430921333335,0.135919554674498,9
-25,-7.507,NaN,0.32376102566667,0.156179382309813,9
-24.5,-7.35686,NaN,0.331361113444447,0.177688644434233,9
-24,-7.20672,NaN,0.348303970000001,0.172573771859094,9
-23.5,-7.05658,NaN,0.344328357444447,0.172341638769428,9
-23,-6.90644,NaN,0.323068405666666,0.197097708665088,9
-22.5,-6.7563,NaN,0.27522765133333,0.189531395000642,9
-22,-6.60616,NaN,0.264076210000001,0.189269762589915,9
-21.5,-6.45602,NaN,0.31772390066667,0.198749648781843,9
-21,-6.30588,NaN,0.346260792777776,0.192004706071224,9
-20.5,-6.15574,NaN,0.330924954555555,0.169267075569496,9
-20,-6.0056,NaN,0.290309064999999,0.142221297426856,9
-19.5,-5.85546,NaN,0.255308977666664,0.128482279008975,9
-19,-5.70532,NaN,0.271636136222221,0.130457953707819,9
-18.5,-5.55518,NaN,0.295984876888888,0.140176974774041,9
-18,-5.40504,NaN,0.311791695444444,0.179100094866176,9
-17.5,-5.2549,NaN,0.35361817311111,0.191398516233859,9
-17,-5.10476,NaN,0.408565777111112,0.167693502906851,9
-16.5,-4.95462,NaN,0.450440564777779,0.169240722076466,9
-16,-4.80448,NaN,0.465578681666667,0.172085474051207,9
-15.5,-4.65434,NaN,0.470013838333334,0.183568645060639,9
-15,-4.5042,NaN,0.474807587222221,0.211427385634267,9
-14.5,-4.35406,NaN,0.448128784111111,0.213655231224337,9
-14,-4.20392,NaN,0.39373439411111,0.157633720105416,9
-13.5,-4.05378,NaN,0.351400691444442,0.128378185268351,9
-13,-3.90364,NaN,0.315631700222222,0.18608353117487,9
-12.5,-3.7535,NaN,0.308329671333333,0.205868688400541,9
-12,-3.60336,NaN,0.318338240999998,0.171900546350107,9
-11.5,-3.45322,NaN,0.259513153666666,0.121423580796283,9
-11,-3.30308,NaN,0.191917267222224,0.101859712619804,9
-10.5,-3.15294,NaN,0.177839054111112,0.0921759996014789,9
-10,-3.0028,NaN,0.178161500888888,0.105199236363389,9
-9.5,-2.85266,NaN,0.170219892222221,0.121097937670495,9
-9,-2.70252,NaN,0.159399114444445,0.0896059319621268,9
-8.5,-2.55238,NaN,0.161887729333333,0.0725638888911281,9
-8,-2.40224,NaN,0.174032297777778,0.0959205466188843,9
-7.5,-2.2521,NaN,0.193592594111111,0.124110255427358,9
-7,-2.10196,NaN,0.198138309999999,0.139015938636658,9
-6.5,-1.95182,NaN,0.186190010222223,0.138897421257759,9
-6,-1.80168,NaN,0.181366967000001,0.118656387732301,9
-5.5,-1.65154,NaN,0.167152794444446,0.0941961666045345,9
-5,-1.5014,NaN,0.144345335444447,0.0798191448786479,9
-4.5,-1.35126,NaN,0.151296952666666,0.0887421993230921,9
-4,-1.20112,NaN,0.174607930333332,0.0760477414520149,9
-3.5,-1.05098,NaN,0.182191584111111,0.0682987313944204,9
-3,-0.90084,NaN,0.171998806555555,0.0549537507320869,9
-2.5,-0.7507,NaN,0.173118659444444,0.0686791503760499,9
-2,-0.60056,NaN,0.249847348444447,0.109996060219185,9
-1.5,-0.45042,NaN,0.771970527999987,0.420187851402496,9
-1,-0.30028,NaN,2.16301926433338,0.619859241132345,9
-0.5,-0.15014,NaN,5.05535095955557,0.910649530065394,9
0,0,0,9.53909103500006,0.812294318859566,9
0.5,0.15014,0.284087143144494,13.8017312265556,0.54770307388401,9
1,0.30028,0.415550261219988,16.6409306727778,0.772578980078446,9
1.5,0.45042,0.525289961925792,17.9789002247778,0.75898483381531,9
2,0.60056,0.624858446690128,17.8593102866667,1.83151261410128,9
2.5,0.7507,0.718496779742262,16.6365847117778,4.01701066067522,9
3,0.90084,0.80826862886048,15.5318109777777,3.86113597117917,9
3.5,1.05098,0.895337779890919,15.0385373328889,2.14366140046268,9
4,1.20112,0.980424557831963,13.94298174,2.79687636973621,9
4.5,1.35126,1.06400465078871,13.0920523862221,3.48134400120674,9
5,1.5014,1.14640764564792,13.0021444367778,4.15183684162785,9
5.5,1.65154,1.22787055217559,12.0143959820001,3.28629376116164,9
6,1.80168,1.30856895332267,9.99392106011108,3.47112715776186,9
6.5,1.95182,1.38863613956284,8.34745415044444,3.27174686900058,9
7,2.10196,1.46817538475483,7.73686105277784,4.17126313043114,9
7.5,2.2521,1.54726810944322,7.76253470711113,4.94518384138452,9
8,2.40224,1.62597947539322,7.94742032666672,4.48758999248506,9
8.5,2.55238,1.70436231949078,8.05909509477782,3.82555419851493,9
9,2.70252,1.78245998204728,8.2641399944444,3.93676097370335,9
9.5,2.85266,1.86030838005423,8.13819724133328,4.35943945027738,9
10,3.0028,1.93793755317348,7.80046177166668,4.62889961044885,9
10.5,3.15294,2.01537283421703,8.08935530911115,4.84538612489439,9
11,3.30308,2.09263574747255,8.10498985622221,5.08675759172444,9
11.5,3.45322,2.16974470666482,7.83174288011108,5.02326973816372,9
12,3.60336,2.24671556330569,7.1178534073333,4.67094965666716,9
12.5,3.7535,2.32356204188741,6.18675788999994,4.67382158093315,9
13,3.90364,2.40029608848575,6.3392587593333,4.67991491097311,9
13.5,4.05378,2.47692815238957,6.98754091366666,4.18641890505897,9
14,4.20392,2.55346741541771,8.21713730222229,4.34382955157854,9
14.5,4.35406,2.62992198000245,9.69592599300005,4.94136754385378,9
15,4.5042,2.70629902449822,11.2414335425556,4.90413913263793,9
15.5,4.65434,2.78260493223526,12.6432194437778,3.28592056391015,9
16,4.80448,2.85884539938766,12.7171891262222,2.72761405821394,9
16.5,4.95462,2.93502552563006,11.9431980346667,3.418722226734,9
17,5.10476,3.01114989072281,11.0245588475556,3.46530832155831,9
17.5,5.2549,3.0872226195239,9.38543452777777,2.71445057972591,9
18,5.40504,3.16324743742882,7.54232355855553,1.75858050341055,9
18.5,5.55518,3.2392277178519,7.54209876722213,2.43039952906802,9
19,5.70532,3.31516652305733,8.82345407177775,4.04718259368553,9
19.5,5.85546,3.39106663940714,9.50469275511113,4.03806207261426,9
20,6.0056,3.46693060790088,8.87231420622221,3.14053623126994,9
20.5,6.15574,3.54276075072817,6.8730481517778,2.08635603844677,9
21,6.30588,3.61855919443084,5.03935869544448,1.80943738344977,9
21.5,6.45602,3.69432789017163,4.70919607944445,2.46649665005108,9
22,6.60616,3.77006863152383,5.26802492222223,2.59506770248759,9
22.5,6.7563,3.84578307013019,5.32893622966667,2.40744508486701,9
23,6.90644,3.92147272952395,4.64935086888887,2.10787344600513,9
23.5,7.05658,3.99713901735979,3.98672714911106,1.65811087672304,9
24,7.20672,4.07278323626485,3.72427747066664,1.58852772020913,9
24.5,7.35686,4.14840659348864,3.90475244544443,2.08925458084431,9
25,7.507,4.22401020950471,4.17209205544442,2.61075694967688,9
25.5,7.65714,4.29959512569498,4.13608688844445,2.82156536047466,9
26,7.80728,4.37516231122915,3.8340546087778,2.71400431371618,9
26.5,7.95742,4.45071266923624,3.37713139544444,2.45764057966869,9
27,8.10756,4.52624704235197,2.9019259198889,1.77942475569589,9
27.5,8.2577,4.60176621771467,2.78511616022222,1.33792531912605,9
28,8.40784,4.67727093147275,2.90800449999998,1.69716209993377,9
28.5,8.55798,4.75276187285877,3.07900230944444,2.1008766390984,9
29,8.70812,4.82823968787797,3.2339171982222,2.41102811275279,9
29.5,8.85826,4.90370498265342,2.92000111844445,2.37725899104881,9
30,9.0084,4.97915832646442,2.42090792677781,1.69285500725314,9
30.5,9.15854,5.05460025451074,2.45256257477779,1.28738299798361,9
31,9.30868,5.13003127043101,2.69543037855557,1.46658585351112,9
31.5,9.45882,5.20545184860066,2.66092879666667,1.15327705784327,9
32,9.60896,5.28086243623142,2.62693241277777,0.998254286871544,9
