sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
696,-50.2812,-15.098438736,NaN,83,108,136.21,0.14475
697,-49.2812,-14.798158736,NaN,127,99,161.03,0.17112
698,-48.2812,-14.497878736,NaN,92,121,152,0.16153
699,-47.2812,-14.197598736,NaN,94,113,146.99,0.1562
700,-46.2812,-13.897318736,NaN,84,53,99.32,0.10555
701,-45.2812,-13.597038736,NaN,42,7,42.58,0.04525
702,-44.2812,-13.296758736,NaN,57,-19,60.08,0.06385
703,-43.2812,-12.996478736,NaN,95,100,137.93,0.14658
704,-42.2812,-12.696198736,NaN,86,147,170.31,0.18099
705,-41.2812,-12.395918736,NaN,15,100,101.12,0.10746
706,-40.2812,-12.095638736,NaN,59,79,98.6,0.10478
707,-39.2812,-11.795358736,NaN,92,38,99.54,0.10578
708,-38.2812,-11.495078736,NaN,102,-32,106.9,0.1136
709,-37.2812,-11.194798736,NaN,88,31,93.3,0.09915
710,-36.2812,-10.894518736,NaN,91,64,111.25,0.11823
711,-35.2812,-10.594238736,NaN,86,38,94.02,0.09992
712,-34.2812,-10.293958736,NaN,64,2,64.03,0.06805
713,-33.2812,-9.993678736,NaN,101,-29,105.08,0.11167
714,-32.2812,-9.693398736,NaN,156,-109,190.31,0.20224
715,-31.2812,-9.393118736,NaN,20,-270,270.74,0.28771
716,-30.2812,-9.092838736,NaN,-146,-307,339.95,0.36126
717,-29.2812,-8.792558736,NaN,-324,-36,325.99,0.34643
718,-28.2812,-8.492278736,NaN,-320,353,476.45,0.50633
719,-27.2812,-8.191998736,NaN,-157,475,500.27,0.53164
720,-26.2812,-7.891718736,NaN,71,481,486.21,0.5167
721,-25.2812,-7.591438736,NaN,383,307,490.85,0.52163
722,-24.2812,-7.291158736,NaN,406,331,523.83,0.55667
723,-23.2812,-6.990878736,NaN,147,291,326.02,0.34646
724,-22.2812,-6.690598736,NaN,29,51,58.67,0.06235
725,-21.2812,-6.390318736,NaN,117,-70,136.34,0.14489
726,-20.2812,-6.090038736,NaN,175,-199,265,0.28162
727,-19.2812,-5.789758736,NaN,132,-45,139.46,0.1482
728,-18.2812,-5.489478736,NaN,65,51,82.62,0.0878
729,-17.2812,-5.189198736,NaN,66,51,83.41,0.08864
730,-16.2812,-4.888918736,NaN,4,22,22.36,0.02376
731,-15.2812,-4.588638736,NaN,28,16,32.25,0.03427
732,-14.2812,-4.288358736,NaN,73,23,76.54,0.08134
733,-13.2812,-3.988078736,NaN,184,-3,184.02,0.19556
734,-12.2812,-3.687798736,NaN,144,24,145.99,0.15514
735,-11.2812,-3.387518736,NaN,121,80,145.06,0.15415
736,-10.2812,-3.087238736,NaN,47,72,85.98,0.09137
737,-9.28120000000001,-2.786958736,NaN,60,20,63.25,0.06721
738,-8.28120000000001,-2.486678736,NaN,149,64,162.16,0.17233
739,-7.28120000000001,-2.186398736,NaN,139,148,203.04,0.21577
740,-6.28120000000001,-1.886118736,NaN,93,123,154.2,0.16387
741,-5.28120000000001,-1.585838736,NaN,63,114,130.25,0.13842
742,-4.28120000000001,-1.285558736,NaN,67,86,109.02,0.11585
