sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
704,-50.2344000000001,-15.084385632,NaN,70,74,101.86,0.11523
705,-49.2344000000001,-14.784105632,NaN,87,42,96.61,0.10928
706,-48.2344000000001,-14.483825632,NaN,113,52,124.39,0.14071
707,-47.2344000000001,-14.183545632,NaN,110,139,177.26,0.20052
708,-46.2344000000001,-13.883265632,NaN,32,107,111.68,0.12634
709,-45.2344000000001,-13.582985632,NaN,27,29,39.62,0.04482
710,-44.2344000000001,-13.282705632,NaN,59,42,72.42,0.08193
711,-43.2344000000001,-12.982425632,NaN,64,121,136.88,0.15485
712,-42.2344000000001,-12.682145632,NaN,18,130,131.24,0.14846
713,-41.2344000000001,-12.381865632,NaN,39,76,85.42,0.09663
714,-40.2344000000001,-12.081585632,NaN,57,33,65.86,0.07451
715,-39.2344000000001,-11.781305632,NaN,60,29,66.64,0.07539
716,-38.2344000000001,-11.481025632,NaN,66,112,130,0.14706
717,-37.2344000000001,-11.180745632,NaN,22,64,67.68,0.07656
718,-36.2344000000001,-10.880465632,NaN,38,20,42.94,0.04858
719,-35.2344000000001,-10.580185632,NaN,73,2,73.03,0.08261
720,-34.2344000000001,-10.279905632,NaN,132,117,176.39,0.19953
721,-33.2344000000001,-9.97962563200002,NaN,70,135,152.07,0.17202
722,-32.2344000000001,-9.67934563200001,NaN,30,-43,52.43,0.05931
723,-31.2344000000001,-9.37906563200002,NaN,-98,-236,255.54,0.28907
724,-30.2344000000001,-9.07878563200001,NaN,-185,-240,303.03,0.34279
725,-29.2344000000001,-8.77850563200001,NaN,-267,85,280.2,0.31697
726,-28.2344000000001,-8.47822563200002,NaN,-203,419,465.59,0.52668
727,-27.2344000000001,-8.17794563200001,NaN,-49,488,490.45,0.55481
728,-26.2344000000001,-7.87766563200002,NaN,122,465,480.74,0.54382
729,-25.2344000000001,-7.57738563200001,NaN,315,327,454.04,0.51362
730,-24.2344000000001,-7.27710563200001,NaN,469,200,509.86,0.57677
731,-23.2344000000001,-6.97682563200001,NaN,362,178,403.4,0.45633
732,-22.2344000000001,-6.67654563200001,NaN,89,107,139.18,0.15744
733,-21.2344000000001,-6.37626563200002,NaN,31,-31,43.84,0.04959
734,-20.2344000000001,-6.07598563200002,NaN,64,-137,151.21,0.17105
735,-19.2344000000001,-5.77570563200002,NaN,41,-147,152.61,0.17264
736,-18.2344000000001,-5.47542563200002,NaN,67,-56,87.32,0.09878
737,-17.2344000000001,-5.17514563200001,NaN,64,75,98.6,0.11153
738,-16.2344000000001,-4.87486563200001,NaN,25,51,56.8,0.06425
739,-15.2344000000001,-4.57458563200001,NaN,15,39,41.79,0.04727
740,-14.2344000000001,-4.27430563200002,NaN,8,13,15.26,0.01727
741,-13.2344000000001,-3.97402563200002,NaN,140,39,145.33,0.1644
742,-12.2344000000001,-3.67374563200002,NaN,148,42,153.84,0.17403
743,-11.2344000000001,-3.37346563200001,NaN,93,53,107.04,0.12109
744,-10.2344000000001,-3.07318563200002,NaN,40,-3,40.11,0.04538
745,-9.23440000000005,-2.77290563200002,NaN,93,26,96.57,0.10924
746,-8.23440000000005,-2.47262563200002,NaN,76,53,92.66,0.10481
747,-7.23440000000005,-2.17234563200001,NaN,59,64,87.05,0.09847
748,-6.23440000000005,-1.87206563200002,NaN,31,64,71.11,0.08044
749,-5.23440000000005,-1.57178563200002,NaN,70,73,101.14,0.11441
750,-4.23440000000005,-1.27150563200002,NaN,89,80,119.67,0.13537
751,-3.23440000000005,-0.971225632000015,NaN,84,92,124.58,0.14093
752,-2.23440000000005,-0.670945632000015,NaN,127,0,127,0.14367
753,-1.23440000000005,-0.370665632000015,NaN,757,-358,837.38,0.94727
754,-0.234400000000051,-0.0703856320000152,NaN,4710,-2189,5193.83,5.87537
755,0.765599999999949,0.229894367999985,0.306065162848572,11496,-6199,13060.84,14.77471
756,1.76559999999995,0.530174367999985,0.505798619927971,11335,-10542,15479.53,17.51079
757,2.76559999999995,0.830454367999985,0.680494410801851,581,-14960,14971.28,16.93583
758,3.76559999999995,1.13073436799998,0.845811492913212,-11845,-10963,16139.75,18.25763
759,4.76559999999995,1.43101436799998,1.00638241198641,-16313,-4279,16864.87,19.07791
760,5.76559999999995,1.73129436799998,1.16417270023271,-16417,3171,16720.44,18.91452
761,6.76559999999995,2.03157436799998,1.32017977259865,-11047,11972,16290.03,18.42763
762,7.76559999999995,2.33185436799998,1.4749695682251,-3896,15418,15902.63,17.9894
763,8.76559999999995,2.63213436799998,1.62888914957454,-1943,9780,9971.14,11.27957
764,9.76559999999995,2.93241436799998,1.78216400345568,-398,1274,1334.72,1.50987
765,10.7655999999999,3.23269436799998,1.9349473501945,2725,-722,2819.03,3.18894
766,11.7655999999999,3.53297436799998,2.08734712015904,7591,-169,7592.88,8.58923
767,12.7655999999999,3.83325436799998,2.23944162488057,6664,-756,6706.75,7.58682
768,13.7655999999999,4.13353436799998,2.39128911293872,2402,-823,2539.08,2.87226
769,14.7655999999999,4.43381436799999,2.54293383540956,664,-424,787.83,0.89121
770,15.7655999999999,4.73409436799998,2.69441002820326,623,-398,739.28,0.83629
771,16.7655999999999,5.03437436799998,2.8457446034551,1019,-835,1317.42,1.49029
772,17.7655999999999,5.33465436799998,2.99695901461887,1248,-801,1482.94,1.67753
773,18.7655999999999,5.63493436799998,3.14807057762637,1460,341,1499.29,1.69603
774,19.7655999999999,5.93521436799998,3.29909342506822,1792,1314,2222.13,2.51372
775,20.7655999999999,6.23549436799998,3.45003920733372,1610,830,1811.35,2.04904
776,21.7655999999999,6.53577436799998,3.60091761585174,918,-240,948.85,1.07336
777,22.7655999999999,6.83605436799999,3.75173677906152,284,-427,512.82,0.58011
778,23.7655999999999,7.13633436799998,3.90250356588875,294,119,317.17,0.35879
779,24.7655999999999,7.43661436799998,4.05322382103258,416,665,784.4,0.88733
780,25.7655999999999,7.73689436799998,4.20390254932217,474,814,941.95,1.06556
781,26.7655999999999,8.03717436799998,4.35454406157625,340,653,736.21,0.83282
782,27.7655999999999,8.33745436799999,4.50515209104204,262,372,455,0.51471
783,28.7655999999999,8.63773436799998,4.65572988712103,506,347,613.55,0.69406
784,29.7655999999999,8.93801436799999,4.80628029139412,939,718,1182.05,1.33716
785,30.7655999999999,9.23829436799998,4.95680579973182,1142,927,1470.88,1.66389
786,31.7655999999999,9.53857436799998,5.10730861337619,1095,542,1221.8,1.38212
787,32.7655999999999,9.83885436799998,5.25779068121565,692,48,693.66,0.78469
788,33.7655999999999,10.139134368,5.40825373497672,448,-31,449.07,0.508
789,34.7655999999999,10.439414368,5.55869931868069,399,250,470.85,0.53264
790,35.7655999999999,10.739694368,5.7091288134279,183,492,524.93,0.59381
791,36.7655999999999,11.039974368,5.85954345835272,289,578,646.22,0.73102
792,37.7655999999999,11.340254368,6.00994436842269,554,686,881.77,0.99747
793,38.7655999999999,11.640534368,6.16033254962321,938,691,1165.04,1.31792
794,39.7655999999999,11.940814368,6.31070891196533,945,470,1055.43,1.19392
795,40.7655999999999,12.241094368,6.4610742806727,686,411,799.7,0.90464
796,41.7655999999999,12.541374368,6.61142940583818,346,283,447,0.50565
797,42.7655999999999,12.841654368,6.76177497078935,574,333,663.6,0.75068
798,43.7655999999999,13.141934368,6.91211159935983,792,470,920.96,1.04181
799,44.7655999999999,13.442214368,7.06243986223007,613,397,730.33,0.82616
800,45.7655999999999,13.742494368,7.21276028247354,438,191,477.83,0.54054
801,46.7655999999999,14.042774368,7.36307334042242,335,84,345.37,0.39069
802,47.7655999999999,14.343054368,7.51337947794805,353,193,402.32,0.45511
803,48.7655999999999,14.643334368,7.66367910223689,343,190,392.11,0.44356
804,49.7655999999999,14.943614368,7.81397258912993,350,210,408.17,0.46173
805,50.7655999999999,15.243894368,7.96426028608341,546,189,577.79,0.6536
806,51.7655999999999,15.544174368,8.11454251480001,604,284,667.44,0.75502
807,52.7655999999999,15.844454368,8.26481957357258,530,369,645.8,0.73055
808,53.7655999999999,16.144734368,8.41509173937634,361,397,536.59,0.607
809,54.7655999999999,16.445014368,8.56535926974061,393,359,532.29,0.60214
810,55.7655999999999,16.745294368,8.7156224044266,453,330,560.45,0.634
811,56.7655999999999,17.045574368,8.86588136693439,391,330,511.65,0.57878
812,57.7655999999999,17.345854368,9.01613636585905,335,244,414.44,0.46882
813,58.7655999999999,17.646134368,9.16638759611318,315,148,348.04,0.39371
814,59.7655999999999,17.946414368,9.31663524003108,460,163,488.03,0.55207
815,60.7655999999999,18.246694368,9.46687946836763,571,238,618.62,0.69979
816,61.7655999999999,18.546974368,9.61712044120339,516,267,580.99,0.65722
817,62.7655999999999,18.847254368,9.76735830876617,419,254,489.98,0.55427
818,63.7655999999999,19.147534368,9.9175932121778,443,259,513.16,0.58049
819,64.7655999999999,19.447814368,10.0678252841339,568,342,663.01,0.75002
820,65.7655999999999,19.748094368,10.218054649524,565,306,642.54,0.72686
821,66.7655999999999,20.048374368,10.3682814259968,487,226,536.88,0.60734
822,67.7655999999999,20.348654368,10.5185057244782,435,93,444.83,0.5032
823,68.7655999999999,20.648934368,10.6687276496447,362,43,364.54,0.41238
824,69.7655999999999,20.949214368,10.8189473003571,392,129,412.68,0.46683
825,70.7655999999999,21.249494368,10.9691647700596,324,201,381.28,0.43132
826,71.7655999999999,21.549774368,11.1193801471452,312,208,374.98,0.42418
827,72.7655999999999,21.850054368,11.2695935152932,412,264,489.33,0.55354
828,73.7655999999999,22.150334368,11.4198049537788,377,277,467.82,0.52921
829,74.7655999999999,22.450614368,11.5700145377593,425,343,546.14,0.61781
830,75.7655999999999,22.750894368,11.7202223385383,500,301,583.61,0.66019
831,76.7655999999999,23.051174368,11.8704284238095,530,292,605.11,0.68452
832,77.7655999999999,23.351454368,12.0206328578822,354,275,448.26,0.50709
833,78.7655999999999,23.651734368,12.1708357018903,309,216,377.01,0.42648
834,79.7655999999999,23.952014368,12.3210370139863,292,194,350.57,0.39657
835,80.7655999999999,24.252294368,12.4712368495202,331,157,366.35,0.41442
836,81.7655999999999,24.552574368,12.6214352612071,395,162,426.93,0.48295
837,82.7655999999999,24.852854368,12.7716322992816,428,226,484,0.54752
838,83.7655999999999,25.153134368,12.9218280116424,383,236,449.87,0.50891
839,84.7655999999999,25.453414368,13.0720224439861,326,139,354.4,0.4009
840,85.7655999999999,25.753694368,13.222215639933,394,183,434.42,0.49143
841,86.7655999999999,26.053974368,13.372407641143,436,245,500.12,0.56575
842,87.7655999999999,26.354254368,13.5225984874251,355,232,424.09,0.47974
843,88.7655999999999,26.654534368,13.6727882168387,246,187,309.01,0.34955
844,89.7655999999999,26.954814368,13.8229768657889,244,126,274.61,0.31065
845,90.7655999999999,27.255094368,13.9731644691153,299,162,340.07,0.38469
846,91.7655999999999,27.555374368,14.1233510601754,306,177,353.5,0.39989
847,92.7655999999999,27.855654368,14.2735366709225,325,180,371.52,0.42027
848,93.7655999999999,28.155934368,14.4237213319788,361,135,385.42,0.43599
849,94.7655999999999,28.456214368,14.5739050727042,334,131,358.77,0.40585
850,95.7655999999999,28.756494368,14.7240879212603,371,143,397.61,0.44978
851,96.7655999999999,29.056774368,14.8742699046715,253,167,303.15,0.34293
852,97.7655999999999,29.357054368,15.0244510488812,173,62,183.77,0.20789
853,98.7655999999999,29.657334368,15.1746313788058,178,73,192.39,0.21763
