sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
703,-50.5625,-15.1829075,NaN,53,84,99.32,0.11172
704,-49.5625,-14.8826275,NaN,87,73,113.57,0.12775
705,-48.5625,-14.5823475,NaN,106,65,124.34,0.13987
706,-47.5625,-14.2820675,NaN,66,63,91.24,0.10263
707,-46.5625,-13.9817875,NaN,26,18,31.62,0.03557
708,-45.5625,-13.6815075,NaN,59,62,85.59,0.09627
709,-44.5625,-13.3812275,NaN,9,101,101.4,0.11406
710,-43.5625,-13.0809475,NaN,6,72,72.25,0.08127
711,-42.5625,-12.7806675,NaN,95,136,165.89,0.18661
712,-41.5625,-12.4803875,NaN,85,139,162.93,0.18327
713,-40.5625,-12.1801075,NaN,136,70,152.96,0.17206
714,-39.5625,-11.8798275,NaN,60,49,77.47,0.08714
715,-38.5625,-11.5795475,NaN,56,72,91.21,0.1026
716,-37.5625,-11.2792675,NaN,92,86,125.94,0.14166
717,-36.5625,-10.9789875,NaN,121,35,125.96,0.14169
718,-35.5625,-10.6787075,NaN,99,70,121.25,0.13639
719,-34.5625,-10.3784275,NaN,113,71,133.45,0.15012
720,-33.5625,-10.0781475,NaN,131,95,161.82,0.18203
721,-32.5625,-9.7778675,NaN,66,76,100.66,0.11323
722,-31.5625,-9.4775875,NaN,-209,-19,209.86,0.23607
723,-30.5625,-9.1773075,NaN,-315,57,320.12,0.36009
724,-29.5625,-8.8770275,NaN,-123,277,303.08,0.34092
725,-28.5625,-8.5767475,NaN,179,494,525.43,0.59104
726,-27.5625,-8.2764675,NaN,310,504,591.71,0.66559
727,-26.5625,-7.9761875,NaN,382,340,511.39,0.57525
728,-25.5625,-7.6759075,NaN,488,103,498.75,0.56103
729,-24.5625,-7.3756275,NaN,427,-65,431.92,0.48585
730,-23.5625,-7.0753475,NaN,325,-23,325.81,0.36649
731,-22.5625,-6.7750675,NaN,123,84,148.95,0.16754
732,-21.5625,-6.4747875,NaN,13,44,45.88,0.05161
733,-20.5625,-6.1745075,NaN,-21,-148,149.48,0.16815
734,-19.5625,-5.8742275,NaN,46,-69,82.93,0.09328
735,-18.5625,-5.5739475,NaN,65,-30,71.59,0.08053
736,-17.5625,-5.2736675,NaN,52,49,71.45,0.08037
737,-16.5625,-4.9733875,NaN,49,38,62.01,0.06975
738,-15.5625,-4.6731075,NaN,22,90,92.65,0.10422
739,-14.5625,-4.3728275,NaN,71,65,96.26,0.10828
740,-13.5625,-4.0725475,NaN,145,81,166.09,0.18683
741,-12.5625,-3.7722675,NaN,77,-64,100.12,0.11263
742,-11.5625,-3.4719875,NaN,79,-21,81.74,0.09195
743,-10.5625,-3.1717075,NaN,97,17,98.48,0.11077
744,-9.5625,-2.8714275,NaN,103,26,106.23,0.11949
745,-8.5625,-2.5711475,NaN,188,-10,188.27,0.21177
746,-7.5625,-2.2708675,NaN,163,6,163.11,0.18348
747,-6.5625,-1.9705875,NaN,92,64,112.07,0.12606
748,-5.5625,-1.6703075,NaN,77,32,83.38,0.0938
749,-4.5625,-1.3700275,NaN,115,-6,115.16,0.12953
750,-3.5625,-1.0697475,NaN,132,-10,132.38,0.14891
751,-2.5625,-0.7694675,NaN,147,-46,154.03,0.17326
752,-1.5625,-0.4691875,NaN,248,-358,435.51,0.48989
753,-0.5625,-0.1689075,NaN,1399,-2993,3303.82,3.71634
754,0.4375,0.1313725,0.224265597983869,3918,-9811,10564.4,11.88346
755,1.4375,0.4316525,0.444588962063907,1475,-14012,14089.42,15.84862
756,2.4375,0.7319325,0.624585999794314,-9775,-9890,13905.49,15.64172
757,3.4375,1.0322125,0.792237361078776,-16207,666,16220.68,18.24598
758,4.4375,1.3324925,0.954073603365622,-15068,7716,16928.71,19.04242
759,5.4375,1.6327725,1.11263510828531,-10118,13288,16701.64,18.787
760,6.4375,1.9330525,1.26914985992162,-372,16408,16412.22,18.46144
761,7.4375,2.2333325,1.42429276796909,6849,14303,15858.27,17.83832
762,8.4375,2.5336125,1.57846838740567,4348,8458,9510.15,10.69758
763,9.4375,2.8338925,1.73193505951842,-168,704,723.77,0.81414
764,10.4375,3.1341725,1.88486596073542,790,-2344,2473.55,2.78239
765,11.4375,3.4344525,2.03738174348576,4905,-4226,6474.42,7.28281
766,12.4375,3.7347325,2.18956915548221,4049,-4018,5704.27,6.4165
