sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
703,-50.0937,-15.042136236,NaN,160,134,208.7,0.23529
704,-49.0937,-14.741856236,NaN,61,153,164.71,0.1857
705,-48.0937,-14.441576236,NaN,11,97,97.62,0.11006
706,-47.0937,-14.141296236,NaN,40,36,53.81,0.06067
707,-46.0937,-13.841016236,NaN,98,58,113.88,0.12838
708,-45.0937,-13.540736236,NaN,84,91,123.84,0.13962
709,-44.0937,-13.240456236,NaN,43,195,199.68,0.22512
710,-43.0937,-12.940176236,NaN,-6,138,138.13,0.15573
711,-42.0937,-12.639896236,NaN,-2,151,151.01,0.17025
712,-41.0937,-12.339616236,NaN,30,35,46.1,0.05197
713,-40.0937,-12.039336236,NaN,22,95,97.51,0.10994
714,-39.0937,-11.739056236,NaN,80,122,145.89,0.16448
715,-38.0937,-11.438776236,NaN,91,75,117.92,0.13295
716,-37.0937,-11.138496236,NaN,105,148,181.46,0.20458
717,-36.0937,-10.838216236,NaN,49,88,100.72,0.11355
718,-35.0937,-10.537936236,NaN,44,47,64.38,0.07258
719,-34.0937,-10.237656236,NaN,61,63,87.69,0.09886
720,-33.0937,-9.937376236,NaN,85,53,100.17,0.11293
721,-32.0937,-9.637096236,NaN,157,-2,157.01,0.17702
722,-31.0937,-9.336816236,NaN,20,-109,110.82,0.12494
723,-30.0937,-9.036536236,NaN,-199,-51,205.43,0.2316
724,-29.0937,-8.736256236,NaN,-269,271,381.84,0.43049
725,-28.0937,-8.435976236,NaN,-148,472,494.66,0.55768
726,-27.0937,-8.135696236,NaN,48,538,540.14,0.60895
727,-26.0937,-7.835416236,NaN,260,495,559.13,0.63036
728,-25.0937,-7.535136236,NaN,466,323,567,0.63923
729,-24.0937,-7.234856236,NaN,512,283,585.01,0.65953
730,-23.0937,-6.934576236,NaN,126,330,353.24,0.39824
731,-22.0937,-6.634296236,NaN,12,166,166.43,0.18764
732,-21.0937,-6.334016236,NaN,7,-75,75.33,0.08492
733,-20.0937,-6.033736236,NaN,70,-59,91.55,0.10321
734,-19.0937,-5.733456236,NaN,103,14,103.95,0.11719
735,-18.0937,-5.433176236,NaN,65,103,121.79,0.13731
736,-17.0937,-5.132896236,NaN,58,97,113.02,0.12742
737,-16.0937,-4.832616236,NaN,44,24,50.12,0.0565
738,-15.0937,-4.532336236,NaN,18,-29,34.13,0.03848
739,-14.0937,-4.232056236,NaN,92,-88,127.31,0.14353
740,-13.0937,-3.931776236,NaN,150,-48,157.49,0.17756
741,-12.0937,-3.631496236,NaN,142,42,148.08,0.16695
742,-11.0937,-3.331216236,NaN,155,117,194.2,0.21894
743,-10.0937,-3.030936236,NaN,42,125,131.87,0.14867
744,-9.09370000000001,-2.730656236,NaN,32,31,44.55,0.05023
745,-8.09370000000001,-2.430376236,NaN,93,14,94.05,0.10603
746,-7.09370000000001,-2.130096236,NaN,137,46,144.52,0.16293
747,-6.09370000000001,-1.829816236,NaN,124,81,148.11,0.16698
748,-5.09370000000001,-1.529536236,NaN,118,133,177.8,0.20045
749,-4.09370000000001,-1.229256236,NaN,137,127,186.81,0.21061
750,-3.09370000000001,-0.928976236000004,NaN,178,87,198.12,0.22336
751,-2.09370000000001,-0.628696236000004,NaN,299,-14,299.33,0.33746
752,-1.09370000000001,-0.328416236000004,NaN,1377,-407,1435.89,1.61882
753,-0.0937000000000126,-0.0281362360000038,NaN,5637,-2231,6062.44,6.83476
754,0.906299999999987,0.272143763999996,0.337291972141378,10277,-5830,11815.48,13.32072
755,1.90629999999999,0.572423763999996,0.531286701130359,7027,-11076,13117.03,14.78808
756,2.90629999999999,0.872703763999996,0.704165663977547,-5047,-13117,14054.46,15.84494
757,3.90629999999999,1.172983764,0.868629406048344,-13767,-8490,16174.37,18.23492
758,4.90629999999999,1.473263764,1.02872194833145,-16415,-1889,16523.33,18.62834
759,5.90629999999999,1.773543764,1.18621443597092,-14193,6961,15808.12,17.82201
760,6.90629999999999,2.073823764,1.34202256629044,-6989,13672,15354.79,17.31093
761,7.90629999999999,2.374103764,1.49667247183869,-2642,11939,12227.83,13.78561
762,8.90629999999999,2.674383764,1.65048975964309,-1409,3954,4197.55,4.7323
763,9.90629999999999,2.974663764,1.80368745757508,406,-261,482.66,0.54414
764,10.9063,3.274943764,1.95641112288307,3646,78,3646.83,4.11143
765,11.9063,3.575223764,2.10876375112709,5660,318,5668.93,6.39112
766,12.9063,3.875503764,2.26082035411806,3421,-570,3468.16,3.90999
767,13.9063,4.175783764,2.41263690353967,1119,-497,1224.41,1.38039
768,14.9063,4.476063764,2.56425603679673,469,-250,531.47,0.59918
769,15.9063,4.776343764,2.71571081954162,678,-360,767.65,0.86544
770,16.9063,5.076623764,2.86702729803927,1081,-634,1253.2,1.41286
771,17.9063,5.376903764,3.01822627369608,1333,-324,1371.81,1.54657
772,18.9063,5.677183764,3.16932456368171,1459,621,1585.66,1.78767
773,19.9063,5.977463764,3.32033591371163,1533,999,1829.78,2.06288
774,20.9063,6.277743764,3.47127167029753,1280,312,1317.48,1.48532
775,21.9063,6.578023764,3.62214128345888,729,-425,843.84,0.95134
776,22.9063,6.878303764,3.77295268786452,392,-271,476.56,0.53727
777,23.9063,7.178583764,3.92371259543702,377,369,527.53,0.59474
778,24.9063,7.478863764,4.07442672256086,496,788,931.11,1.04973
779,25.9063,7.779143764,4.2250999683611,411,761,864.89,0.97508
780,26.9063,8.079423764,4.37573655593798,205,539,576.67,0.65013
781,27.9063,8.379703764,4.52634014524968,279,436,517.63,0.58357
782,28.9063,8.679983764,4.67691392407706,629,643,899.49,1.01409
783,29.9063,8.980263764,4.82746068188575,952,942,1339.28,1.5099
784,30.9063,9.280543764,4.97798287022764,1009,829,1305.88,1.47224
785,31.9063,9.580823764,5.1284826524623,997,387,1069.48,1.20572
786,32.9063,9.881103764,5.27896194494085,765,-5,765.02,0.86248
787,33.9063,10.181383764,5.42942245131659,582,182,609.79,0.68748
788,34.9063,10.481663764,5.57986569128574,381,289,478.21,0.53913
789,35.9063,10.781943764,5.73029302478631,267,450,523.25,0.58991
790,36.9063,11.082223764,5.88070567247176,394,632,744.76,0.83963
791,37.9063,11.382503764,6.03110473311221,682,675,959.56,1.0818
792,38.9063,11.682783764,6.18149119844843,879,425,976.35,1.10074
793,39.9063,11.983063764,6.33186596592367,751,291,805.41,0.90801
794,40.9063,12.283343764,6.48222984963889,514,306,598.19,0.6744
795,41.9063,12.583623764,6.63258358981448,479,274,551.83,0.62213
796,42.9063,12.883903764,6.78292786099066,675,246,718.43,0.80995
797,43.9063,13.184183764,6.93326327915869,693,344,773.68,0.87225
798,44.9063,13.484463764,7.08359040798219,534,288,606.71,0.68401
799,45.9063,13.784743764,7.2339097642412,364,271,453.8,0.51162
800,46.9063,14.085023764,7.38422182261009,403,255,476.9,0.53766
801,47.9063,14.385303764,7.5345270198625,396,189,438.79,0.49469
802,48.9063,14.685583764,7.68482575858198,391,200,439.18,0.49513
803,49.9063,14.985863764,7.83511841044486,447,186,484.15,0.54583
804,50.9063,15.286143764,7.98540531913183,493,245,550.52,0.62066
805,51.9063,15.586423764,8.13568680291627,498,229,548.13,0.61796
806,52.9063,15.886703764,8.28596315697052,417,260,491.42,0.55402
807,53.9063,16.186983764,8.43623465542536,404,275,488.71,0.55097
808,54.9063,16.487263764,8.58650155321286,434,315,536.27,0.60458
809,55.9063,16.787543764,8.73676408771885,455,275,531.65,0.59938
810,56.9063,17.087823764,8.88702248026755,419,255,490.5,0.55298
811,57.9063,17.388103764,9.03727693745786,407,198,452.61,0.51027
812,58.9063,17.688383764,9.18752765236844,385,149,412.83,0.46542
813,59.9063,17.988663764,9.33777480564624,462,198,502.64,0.56668
814,60.9063,18.288943764,9.48801856649156,440,223,493.28,0.55613
815,61.9063,18.589223764,9.63825909355084,478,250,539.43,0.60815
816,62.9063,18.889503764,9.78849653572715,439,191,478.75,0.53974
817,63.9063,19.189783764,9.9387310329171,481,268,550.62,0.62077
818,64.9063,19.490063764,10.0889627166819,571,305,647.35,0.72982
819,65.9063,19.790343764,10.239191710859,594,200,626.77,0.70661
820,66.9063,20.090623764,10.3894181321213,544,36,545.19,0.61464
821,67.9063,20.390903764,10.5396420904876,442,3,442.01,0.49832
822,68.9063,20.691183764,10.6898636897906,373,58,377.48,0.42557
823,69.9063,20.991463764,10.840083028106,284,78,294.52,0.33204
824,70.9063,21.291743764,10.9903001981456,290,131,318.22,0.35875
825,71.9063,21.592023764,11.1405152876196,307,208,370.83,0.41807
826,72.9063,21.892303764,11.2907283795693,398,229,459.18,0.51768
827,73.9063,22.192583764,11.4409395526739,432,200,476.05,0.5367
828,74.9063,22.492863764,11.5911488815331,494,196,531.46,0.59917
829,75.9063,22.793143764,11.7413564369281,468,256,533.44,0.6014
830,76.9063,23.093423764,11.8915622860632,421,251,490.14,0.55259
831,77.9063,23.393703764,12.0417664927886,325,195,379.01,0.4273
832,78.9063,23.693983764,12.1919691178076,336,189,385.51,0.43462
833,79.9063,23.994263764,12.3421702188675,329,148,360.76,0.40671
834,80.9063,24.294543764,12.4923698509381,406,209,456.64,0.51481
835,81.9063,24.594823764,12.6425680663762,407,216,460.77,0.51947
836,82.9063,24.895103764,12.7927649150792,384,206,435.77,0.49128
837,83.9063,25.195383764,12.9429604446281,403,182,442.19,0.49852
838,84.9063,25.495663764,13.0931547004202,400,118,417.04,0.47017
839,85.9063,25.795943764,13.2433477257928,396,150,423.46,0.4774
840,86.9063,26.096223764,13.3935395621393,337,172,378.36,0.42656
841,87.9063,26.396503764,13.5437302490162,364,220,425.32,0.4795
842,88.9063,26.696783764,13.6939198242448,322,214,386.63,0.43588
843,89.9063,26.997063764,13.8441083240045,321,196,376.11,0.42402
844,90.9063,27.297343764,13.9942957829216,261,164,308.25,0.34752
845,91.9063,27.597623764,14.1444822341514,269,197,333.42,0.3759
846,92.9063,27.897903764,14.2946677094556,344,130,367.74,0.41459
847,93.9063,28.198183764,14.4448522392747,358,147,387.01,0.43631
848,94.9063,28.498463764,14.5950358527962,336,164,373.89,0.42152
849,95.9063,28.798743764,14.7452185780182,384,158,415.23,0.46813
850,96.9063,29.099023764,14.8954004418095,262,40,265.04,0.2988
851,97.9063,29.399303764,15.0455814699661,281,30,282.6,0.3186
852,98.9063,29.699583764,15.1957616872638,280,112,301.57,0.33999
