sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
697,-50.8594000000001,-15.272060632,NaN,97,-4,97.08,0.10896
698,-49.8594000000001,-14.971780632,NaN,58,107,121.71,0.1366
699,-48.8594000000001,-14.671500632,NaN,87,91,125.9,0.1413
700,-47.8594000000001,-14.371220632,NaN,49,17,51.87,0.05821
701,-46.8594000000001,-14.070940632,NaN,96,-4,96.08,0.10784
702,-45.8594000000001,-13.770660632,NaN,106,70,127.03,0.14257
703,-44.8594000000001,-13.470380632,NaN,109,39,115.77,0.12993
704,-43.8594000000001,-13.170100632,NaN,137,2,137.01,0.15378
705,-42.8594000000001,-12.869820632,NaN,149,53,158.15,0.17749
706,-41.8594000000001,-12.569540632,NaN,137,93,165.58,0.18584
707,-40.8594000000001,-12.269260632,NaN,104,114,154.31,0.17319
708,-39.8594000000001,-11.968980632,NaN,25,78,81.91,0.09193
709,-38.8594000000001,-11.668700632,NaN,88,20,90.24,0.10128
710,-37.8594000000001,-11.368420632,NaN,107,9,107.38,0.12051
711,-36.8594000000001,-11.068140632,NaN,74,60,95.27,0.10692
712,-35.8594000000001,-10.767860632,NaN,66,45,79.88,0.08965
713,-34.8594000000001,-10.467580632,NaN,57,31,64.88,0.07282
714,-33.8594000000001,-10.167300632,NaN,61,78,99.02,0.11113
715,-32.8594000000001,-9.86702063200002,NaN,70,159,173.73,0.19498
716,-31.8594000000001,-9.56674063200001,NaN,169,267,315.99,0.35465
717,-30.8594000000001,-9.26646063200002,NaN,372,365,521.16,0.58492
718,-29.8594000000001,-8.96618063200001,NaN,420,255,491.35,0.55146
719,-28.8594000000001,-8.66590063200002,NaN,323,-132,348.93,0.39162
720,-27.8594000000001,-8.36562063200001,NaN,206,-364,418.25,0.46941
721,-26.8594000000001,-8.06534063200002,NaN,1,-347,347,0.38945
722,-25.8594000000001,-7.76506063200002,NaN,-235,-210,315.16,0.35371
723,-24.8594000000001,-7.46478063200002,NaN,-347,-29,348.21,0.39081
724,-23.8594000000001,-7.16450063200002,NaN,-253,27,254.44,0.28556
725,-22.8594000000001,-6.86422063200002,NaN,6,56,56.32,0.06321
726,-21.8594000000001,-6.56394063200001,NaN,87,94,128.08,0.14375
727,-20.8594000000001,-6.26366063200001,NaN,164,239,289.86,0.32532
728,-19.8594000000001,-5.96338063200001,NaN,124,211,244.74,0.27468
729,-18.8594000000001,-5.66310063200002,NaN,155,155,219.2,0.24602
730,-17.8594000000001,-5.36282063200002,NaN,55,179,187.26,0.21017
