sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
701,-50.8905999999999,-15.281429368,NaN,57,114,127.46,0.14786
702,-49.8905999999999,-14.981149368,NaN,89,52,103.08,0.11958
703,-48.8905999999999,-14.680869368,NaN,97,18,98.66,0.11445
704,-47.8905999999999,-14.380589368,NaN,93,63,112.33,0.13031
705,-46.8905999999999,-14.080309368,NaN,71,94,117.8,0.13666
706,-45.8905999999999,-13.780029368,NaN,89,76,117.03,0.13577
707,-44.8905999999999,-13.479749368,NaN,26,119,121.81,0.14131
708,-43.8905999999999,-13.179469368,NaN,-12,74,74.97,0.08697
709,-42.8905999999999,-12.879189368,NaN,9,173,173.23,0.20097
710,-41.8905999999999,-12.578909368,NaN,23,136,137.93,0.16001
711,-40.8905999999999,-12.278629368,NaN,-36,43,56.08,0.06506
712,-39.8905999999999,-11.978349368,NaN,38,60,71.02,0.08239
713,-38.8905999999999,-11.678069368,NaN,72,78,106.15,0.12314
714,-37.8905999999999,-11.377789368,NaN,33,106,111.02,0.12879
715,-36.8905999999999,-11.077509368,NaN,11,49,50.22,0.05826
716,-35.8905999999999,-10.777229368,NaN,77,31,83.01,0.09629
717,-34.8905999999999,-10.476949368,NaN,77,45,89.19,0.10346
718,-33.8905999999999,-10.176669368,NaN,95,77,122.29,0.14186
719,-32.8905999999999,-9.87638936799998,NaN,126,17,127.14,0.1475
720,-31.8905999999999,-9.57610936799998,NaN,99,-150,179.72,0.2085
721,-30.8905999999999,-9.27582936799998,NaN,-84,-259,272.28,0.31587
722,-29.8905999999999,-8.97554936799999,NaN,-228,-107,251.86,0.29218
723,-28.8905999999999,-8.67526936799998,NaN,-277,242,367.82,0.42671
724,-27.8905999999999,-8.37498936799999,NaN,-152,474,497.78,0.57747
725,-26.8905999999999,-8.07470936799998,NaN,49,603,604.99,0.70184
726,-25.8905999999999,-7.77442936799998,NaN,250,480,541.2,0.62784
727,-24.8905999999999,-7.47414936799998,NaN,397,260,474.56,0.55054
728,-23.8905999999999,-7.17386936799998,NaN,503,154,526.05,0.61026
729,-22.8905999999999,-6.87358936799998,NaN,217,277,351.88,0.40821
730,-21.8905999999999,-6.57330936799998,NaN,46,145,152.12,0.17648
731,-20.8905999999999,-6.27302936799998,NaN,76,-91,118.56,0.13754
732,-19.8905999999999,-5.97274936799998,NaN,49,-214,219.54,0.25468
733,-18.8905999999999,-5.67246936799998,NaN,29,-90,94.56,0.10969
734,-17.8905999999999,-5.37218936799998,NaN,55,20,58.52,0.06789
735,-16.8905999999999,-5.07190936799998,NaN,45,15,47.43,0.05503
736,-15.8905999999999,-4.77162936799999,NaN,44,34,55.61,0.06451
737,-14.8905999999999,-4.47134936799998,NaN,12,84,84.85,0.09844
738,-13.8905999999999,-4.17106936799998,NaN,31,71,77.47,0.08988
739,-12.8905999999999,-3.87078936799998,NaN,109,29,112.79,0.13085
740,-11.8905999999999,-3.57050936799998,NaN,167,-35,170.63,0.19794
741,-10.8905999999999,-3.27022936799998,NaN,75,36,83.19,0.09651
742,-9.89059999999995,-2.96994936799998,NaN,94,81,124.08,0.14395
743,-8.89059999999995,-2.66966936799998,NaN,58,43,72.2,0.08376
744,-7.89059999999995,-2.36938936799998,NaN,64,31,71.11,0.0825
745,-6.89059999999995,-2.06910936799998,NaN,76,41,86.35,0.10018
746,-5.89059999999995,-1.76882936799998,NaN,73,84,111.29,0.1291
747,-4.89059999999995,-1.46854936799998,NaN,73,36,81.39,0.09442
748,-3.89059999999995,-1.16826936799998,NaN,93,52,106.55,0.12361
749,-2.89059999999995,-0.867989367999985,NaN,143,45,149.91,0.17391
750,-1.89059999999995,-0.567709367999985,NaN,282,-27,283.29,0.32864
751,-0.890599999999949,-0.267429367999985,NaN,1745,-704,1881.66,2.1829
752,0.109400000000051,0.0328506320000152,0.108478164649414,7484,-3490,8257.75,9.57975
753,1.10940000000005,0.333130632000015,0.37992068342509,12054,-7481,14186.76,16.45796
754,2.10940000000005,0.633410632000015,0.567446894768726,7080,-12790,14618.84,16.95921
755,3.10940000000005,0.933690632000015,0.738062511086393,-6226,-13739,15083.87,17.49869
756,4.10940000000005,1.23397063200002,0.901421433825286,-14296,-7841,16305.12,18.91545
757,5.10940000000005,1.53425063200002,1.0608812241001,-16419,-1186,16461.78,19.09719
758,6.10940000000005,1.83453063200002,1.21797429411979,-14242,7512,16101.7,18.67947
759,7.10940000000005,2.13481063200002,1.37351295218687,-6923,14605,16162.73,18.75027
760,8.10940000000005,2.43509063200002,1.52797196234537,-2335,14539,14725.31,17.08273
761,9.10940000000005,2.73537063200002,1.68164884705519,-1309,5681,5829.86,6.76318
762,10.1094000000001,3.03565063200001,1.83474014811104,864,-1180,1462.5,1.69663
763,11.1094000000001,3.33593063200002,1.98738119558856,5503,-752,5554.14,6.44332
764,12.1094000000001,3.63621063200002,2.1396683531023,8261,-134,8262.09,9.58479
765,13.1094000000001,3.93649063200002,2.29167217226984,4845,-1011,4949.36,5.74171
766,14.1094000000001,4.23677063200001,2.44344553208056,1358,-863,1609.02,1.86661
767,15.1094000000001,4.53705063200001,2.59502886892091,545,-419,687.45,0.7975
768,16.1094000000001,4.83733063200001,2.74645364643597,778,-533,943.07,1.09404
769,17.1094000000001,5.13761063200002,2.8977447217983,1221,-950,1547.04,1.79471
770,18.1094000000001,5.43789063200002,3.04892199844443,1544,-600,1656.48,1.92167
771,19.1094000000001,5.73817063200002,3.20000160495067,1837,666,1954,2.26682
772,20.1094000000001,6.03845063200002,3.35099675171065,1975,1143,2281.9,2.64722
773,21.1094000000001,6.33873063200001,3.50191836390625,1519,252,1539.76,1.78627
774,22.1094000000001,6.63901063200001,3.65277555622465,807,-539,970.45,1.12581
775,23.1094000000001,6.93929063200001,3.80357599372496,387,-255,463.46,0.53766
776,24.1094000000001,7.23957063200001,3.95432616954258,375,449,585,0.67866
777,25.1094000000001,7.53985063200002,4.10503162100096,469,813,938.58,1.08884
778,26.1094000000001,7.84013063200002,4.25569709952509,438,719,841.91,0.97669
779,27.1094000000001,8.14041063200001,4.40632670549912,284,474,552.57,0.64103
780,28.1094000000001,8.44069063200002,4.55692399623729,370,352,510.69,0.59245
781,29.1094000000001,8.74097063200002,4.70749207312893,783,586,978,1.13457
782,30.1094000000001,9.04125063200001,4.85803365250388,1139,904,1454.14,1.68694
783,31.1094000000001,9.34153063200002,5.00855112366327,1318,939,1618.28,1.87736
784,32.1094000000001,9.64181063200001,5.15904659671117,1181,469,1270.72,1.47415
785,33.1094000000001,9.94209063200002,5.30952194222094,759,132,770.39,0.89373
786,34.1094000000001,10.242370632,5.4599788243192,555,93,562.74,0.65283
787,35.1094000000001,10.542650632,5.61041872842862,411,170,444.77,0.51598
788,36.1094000000001,10.842930632,5.76084298464999,290,416,507.11,0.58829
789,37.1094000000001,11.143210632,5.91125278756369,422,550,693.24,0.80422
790,38.1094000000001,11.443490632,6.06164921307461,674,616,913.09,1.05927
791,39.1094000000001,11.743770632,6.21203323280361,929,427,1022.43,1.18612
792,40.1094000000001,12.044050632,6.36240572643281,891,325,948.42,1.10026
793,41.1094000000001,12.344330632,6.51276749233638,603,339,691.76,0.8025
794,42.1094000000001,12.644610632,6.66311925676871,516,279,586.6,0.68051
795,43.1094000000001,12.944890632,6.81346168183328,716,314,781.83,0.90699
796,44.1094000000001,13.245170632,6.96379537241718,824,254,862.26,1.0003
797,45.1094000000001,13.545450632,7.11412088224451,773,229,806.21,0.93528
798,46.1094000000001,13.845730632,7.26443871917686,489,160,514.51,0.59688
799,47.1094000000001,14.146010632,7.41474934986776,376,169,412.23,0.47823
800,48.1094000000001,14.446290632,7.56505320386135,373,91,383.94,0.44541
801,49.1094000000001,14.746570632,7.71535067721107,436,69,441.43,0.5121
802,50.1094000000001,15.046850632,7.86564213568287,618,101,626.2,0.72645
803,51.1094000000001,15.347130632,8.01592791759746,704,228,740,0.85847
804,52.1094000000001,15.647410632,8.16620833635824,615,322,694.2,0.80533
805,53.1094000000001,15.947690632,8.3164836827048,459,308,552.76,0.64125
806,54.1094000000001,16.247970632,8.46675422672607,445,353,568.01,0.65894
807,55.1094000000001,16.548250632,8.61702021966249,515,298,595,0.69026
808,56.1094000000001,16.848530632,8.76728189552273,518,290,593.65,0.68869
809,57.1094000000001,17.148810632,8.91753947253665,474,260,540.63,0.62718
810,58.1094000000001,17.449090632,9.06779315446364,403,188,444.69,0.51589
811,59.1094000000001,17.749370632,9.21804313177293,401,170,435.55,0.50527
812,60.1094000000001,18.049650632,9.3682895827101,516,135,533.37,0.61876
813,61.1094000000001,18.349930632,9.51853267426251,562,190,593.25,0.68822
