sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
702,-50.9375,-15.2955125,NaN,80,119,143.39,0.16501
703,-49.9375,-14.9952325,NaN,50,42,65.3,0.07514
704,-48.9375,-14.6949525,NaN,94,22,96.54,0.11109
705,-47.9375,-14.3946725,NaN,92,37,99.16,0.11411
706,-46.9375,-14.0943925,NaN,106,122,161.62,0.18598
707,-45.9375,-13.7941125,NaN,125,95,157,0.18067
708,-44.9375,-13.4938325,NaN,95,99,137.21,0.15789
709,-43.9375,-13.1935525,NaN,73,108,130.36,0.15001
710,-42.9375,-12.8932725,NaN,86,105,135.72,0.15618
711,-41.9375,-12.5929925,NaN,93,95,132.94,0.15298
712,-40.9375,-12.2927125,NaN,110,87,140.25,0.16139
713,-39.9375,-11.9924325,NaN,53,58,78.57,0.09041
714,-38.9375,-11.6921525,NaN,96,69,118.22,0.13605
715,-37.9375,-11.3918725,NaN,83,54,99.02,0.11395
716,-36.9375,-11.0915925,NaN,136,57,147.46,0.16969
717,-35.9375,-10.7913125,NaN,73,53,90.21,0.10381
718,-34.9375,-10.4910325,NaN,74,42,85.09,0.09792
719,-33.9375,-10.1907525,NaN,85,16,86.49,0.09953
720,-32.9375,-9.8904725,NaN,76,72,104.69,0.12047
721,-31.9375,-9.5901925,NaN,2,188,188.01,0.21635
722,-30.9375,-9.2899125,NaN,-38,369,370.95,0.42687
723,-29.9375,-8.9896325,NaN,134,502,519.58,0.5979
724,-28.9375,-8.6893525,NaN,392,193,436.94,0.5028
725,-27.9375,-8.3890725,NaN,544,-35,545.12,0.6273
726,-26.9375,-8.0887925,NaN,506,-155,529.21,0.60898
727,-25.9375,-7.7885125,NaN,232,-303,381.62,0.43915
728,-24.9375,-7.4882325,NaN,-58,-221,228.48,0.26293
729,-23.9375,-7.1879525,NaN,-8,-206,206.16,0.23723
730,-22.9375,-6.8876725,NaN,151,-28,153.57,0.17673
731,-21.9375,-6.5873925,NaN,101,87,133.3,0.1534
732,-20.9375,-6.2871125,NaN,-41,182,186.56,0.21468
733,-19.9375,-5.9868325,NaN,-12,244,244.29,0.28112
734,-18.9375,-5.6865525,NaN,22,118,120.03,0.13813
735,-17.9375,-5.3862725,NaN,21,34,39.96,0.04599
