sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
700,-50.8125,-15.2579775,NaN,96,36,102.53,0.1188
701,-49.8125,-14.9576975,NaN,130,67,146.25,0.16947
702,-48.8125,-14.6574175,NaN,78,98,125.25,0.14514
703,-47.8125,-14.3571375,NaN,-4,111,111.07,0.1287
704,-46.8125,-14.0568575,NaN,-49,22,53.71,0.06224
705,-45.8125,-13.7565775,NaN,24,79,82.57,0.09567
706,-44.8125,-13.4562975,NaN,83,118,144.27,0.16717
707,-43.8125,-13.1560175,NaN,56,145,155.44,0.18011
708,-42.8125,-12.8557375,NaN,0,82,82,0.09502
709,-41.8125,-12.5554575,NaN,31,47,56.3,0.06524
710,-40.8125,-12.2551775,NaN,73,28,78.19,0.0906
711,-39.8125,-11.9548975,NaN,86,77,115.43,0.13376
712,-38.8125,-11.6546175,NaN,8,103,103.31,0.11971
713,-37.8125,-11.3543375,NaN,72,78,106.15,0.123
714,-36.8125,-11.0540575,NaN,84,59,102.65,0.11895
715,-35.8125,-10.7537775,NaN,122,77,144.27,0.16717
716,-34.8125,-10.4534975,NaN,41,92,100.72,0.11671
717,-33.8125,-10.1532175,NaN,-1,101,101,0.11704
718,-32.8125,-9.8529375,NaN,-6,86,86.21,0.09989
719,-31.8125,-9.5526575,NaN,-187,210,281.19,0.32583
720,-30.8125,-9.2523775,NaN,-166,382,416.51,0.48263
721,-29.8125,-8.9520975,NaN,109,501,512.72,0.59411
722,-28.8125,-8.6518175,NaN,386,275,473.94,0.54918
723,-27.8125,-8.3515375,NaN,499,30,499.9,0.57926
724,-26.8125,-8.0512575,NaN,468,-155,493,0.57126
725,-25.8125,-7.7509775,NaN,171,-224,281.81,0.32655
726,-24.8125,-7.4506975,NaN,-70,-296,304.16,0.35245
727,-23.8125,-7.1504175,NaN,-48,-176,182.43,0.21139
728,-22.8125,-6.8501375,NaN,93,37,100.09,0.11598
729,-21.8125,-6.5498575,NaN,2,80,80.02,0.09273
730,-20.8125,-6.2495775,NaN,-191,73,204.47,0.23694
731,-19.8125,-5.9492975,NaN,-159,123,201.02,0.23293
732,-18.8125,-5.6490175,NaN,-50,137,145.84,0.16899
733,-17.8125,-5.3487375,NaN,-24,118,120.42,0.13953
734,-16.8125,-5.0484575,NaN,-38,111,117.32,0.13595
735,-15.8125,-4.7481775,NaN,42,100,108.46,0.12568
736,-14.8125,-4.4478975,NaN,5,124,124.1,0.1438
737,-13.8125,-4.1476175,NaN,26,115,117.9,0.13662
738,-12.8125,-3.8473375,NaN,13,70,71.2,0.0825
739,-11.8125,-3.5470575,NaN,-17,19,25.5,0.02954
740,-10.8125,-3.2467775,NaN,87,68,110.42,0.12795
741,-9.8125,-2.9464975,NaN,75,139,157.94,0.18302
742,-8.8125,-2.6462175,NaN,-7,86,86.28,0.09998
743,-7.8125,-2.3459375,NaN,-21,5,21.59,0.02501
744,-6.8125,-2.0456575,NaN,63,-52,81.69,0.09466
745,-5.8125,-1.7453775,NaN,146,-24,147.96,0.17145
746,-4.8125,-1.4450975,NaN,121,80,145.06,0.16808
747,-3.8125,-1.1448175,NaN,-18,-4,18.44,0.02137
748,-2.8125,-0.8445375,NaN,-69,19,71.57,0.08293
749,-1.8125,-0.5442575,NaN,-126,-120,174,0.20162
750,-0.8125,-0.2439775,NaN,-1648,-1460,2201.7,2.55122
751,0.1875,0.0563025,0.143172510897038,-6861,-6475,9433.92,10.93155
752,1.1875,0.3565825,0.395716621872979,-11398,-7791,13806.31,15.99804
753,2.1875,0.6568625,0.58117894058247,-13599,1538,13685.69,15.85828
754,3.1875,0.9571425,0.751019517939822,-7565,13398,15386.22,17.82875
755,4.1875,1.2574225,0.913988900849765,103,16407,16407.32,19.01196
756,5.1875,1.5577025,1.07322185247346,7647,13849,15819.97,18.33137
757,6.1875,1.8579825,1.23017015797676,14318,4474,15000.73,17.38207
758,7.1875,2.1582625,1.3856103816465,14429,-3738,14905.32,17.27152
759,8.1875,2.4585425,1.5399992471026,9596,-3732,10296.17,11.93067
760,9.1875,2.7588225,1.69362430061291,1562,410,1614.91,1.87128
761,10.1875,3.0591025,1.84667617664185,-1910,-1135,2221.78,2.57449
762,11.1875,3.3593825,1.99928651531654,-2849,-6103,6735.24,7.80445
763,12.1875,3.6596625,2.15154927400619,-3047,-7000,7634.41,8.84636
764,13.1875,3.9599425,2.30353337849196,-2665,-3820,4657.75,5.39716
765,14.1875,4.2602225,2.45529057595564,-1603,-1658,2306.2,2.67231
766,15.1875,4.5605025,2.60686049456555,-1219,-1294,1777.75,2.05997
767,16.1875,4.8607825,2.7582740079761,-1835,-1195,2189.81,2.53743
768,17.1875,5.1610625,2.90955553430873,-1965,-833,2134.27,2.47308
769,18.1875,5.4613425,3.06072464468409,-800,-895,1200.43,1.39099
770,19.1875,5.7616225,3.21179721232935,467,-1598,1664.84,1.92913
771,20.1875,6.0619025,3.36278624876405,571,-1824,1911.29,2.2147
772,21.1875,6.3621825,3.51370252238669,-325,-1048,1097.24,1.27142
773,22.1875,6.6624625,3.66455502291568,-692,-262,739.94,0.8574
774,23.1875,6.9627425,3.81535131479744,-165,-165,233.35,0.27039
775,24.1875,7.2630225,3.96609780941879,483,-558,738.01,0.85516
776,25.1875,7.5633025,4.11679997712138,822,-854,1185.33,1.3735
777,26.1875,7.8635825,4.26746251402125,753,-611,969.71,1.12365
778,27.1875,8.1638625,4.4180894745044,459,-304,550.54,0.63794
779,28.1875,8.4641425,4.56868437737567,340,-285,443.65,0.51408
780,29.1875,8.7644225,4.71925029158515,331,-591,677.38,0.78491
781,30.1875,9.0647025,4.86978990597916,362,-891,961.73,1.1144
782,31.1875,9.3649825,5.02030558644855,204,-1070,1089.27,1.26219
783,32.1875,9.6652625,5.17079942305603,-36,-761,761.85,0.88279
784,33.1875,9.9655425,5.32127326913649,-79,-385,393.02,0.45541
785,34.1875,10.2658225,5.47172877392297,27,-197,198.84,0.23041
786,35.1875,10.5661025,5.62216740991644,229,-177,289.43,0.33538
787,36.1875,10.8663825,5.7725904959625,348,-387,520.45,0.60308
788,37.1875,11.1666625,5.92299921680111,425,-650,776.61,0.8999
789,38.1875,11.4669425,6.07339463970328,227,-769,801.8,0.92909
790,39.1875,11.7672225,6.22377772868911,-10,-630,630.08,0.7301
791,40.1875,12.0675025,6.37414935672805,76,-493,498.82,0.57801
792,41.1875,12.3677825,6.524510316248,107,-274,294.15,0.34085
793,42.1875,12.6680625,6.67486132822073,111,-303,322.69,0.37392
794,43.1875,12.9683425,6.82520305004375,73,-407,413.49,0.47914
795,44.1875,13.2686225,6.97553608240088,141,-520,538.78,0.62431
796,45.1875,13.5689025,7.1258609752525,60,-513,516.5,0.59849
797,46.1875,13.8691825,7.27617823308202,8,-401,401.08,0.46475
798,47.1875,14.1694625,7.42648831950381,-44,-331,333.91,0.38692
799,48.1875,14.4697425,7.57679166132186,-90,-271,285.55,0.33089
800,49.1875,14.7700225,7.72708865211384,-40,-269,271.96,0.31513
801,50.1875,15.0703025,7.87737965540424,38,-353,355.04,0.4114
802,51.1875,15.3705825,8.02766500748048,41,-372,374.25,0.43366
803,52.1875,15.6708625,8.17794501989813,122,-373,392.44,0.45474
804,53.1875,15.9711425,8.32821998171437,171,-279,327.23,0.37918
805,54.1875,16.2714225,8.47849016148374,286,-240,373.36,0.43263
806,55.1875,16.5717025,8.62875580904493,198,-236,308.06,0.35696
807,56.1875,16.8719825,8.77901715712394,46,-312,315.37,0.36544
808,57.1875,17.1722625,8.92927442277515,20,-388,388.52,0.45019
809,58.1875,17.4725425,9.07952780867907,27,-338,339.08,0.3929
810,59.1875,17.7728225,9.22977750431323,63,-299,305.57,0.35407
811,60.1875,18.0731025,9.38002368701042,-19,-259,259.7,0.30092
812,61.1875,18.3733825,9.53026652291669,-107,-305,323.22,0.37454
813,62.1875,18.6736625,9.68050616786005,-51,-336,339.85,0.3938
814,63.1875,18.9739425,9.83074276813947,58,-293,298.69,0.3461
815,64.1875,19.2742225,9.98097646124248,147,-288,323.35,0.37468
816,65.1875,19.5745025,10.1312073764989,115,-349,367.46,0.42579
817,66.1875,19.8747825,10.2814356356774,48,-313,316.66,0.36693
818,67.1875,20.1750625,10.4316613535298,-37,-283,285.41,0.33072
819,68.1875,20.4753425,10.5818846382899,-64,-223,232,0.26883
820,69.1875,20.7756225,10.7321055921299,-20,-163,164.22,0.19029
821,70.1875,21.0759025,10.8823243115787,29,-125,128.32,0.14869
822,71.1875,21.3761825,11.0325408879064,87,-151,174.27,0.20194
823,72.1875,21.6764625,11.1827554074779,145,-176,228.04,0.26424
824,73.1875,21.9767425,11.332967952078,162,-204,260.5,0.30185
825,74.1875,22.2770225,11.483178599211,55,-255,260.86,0.30228
826,75.1875,22.5773025,11.6333874223773,21,-259,259.85,0.3011
827,76.1875,22.8775825,11.7835944913289,117,-318,338.84,0.39263
828,77.1875,23.1778625,11.933799872305,95,-254,271.18,0.31423
829,78.1875,23.4781425,12.0840036282507,53,-286,290.87,0.33704
830,79.1875,23.7784225,12.2342058190193,60,-258,264.88,0.30693
831,80.1875,24.0787025,12.3844065015598,109,-200,227.77,0.26393
832,81.1875,24.3789825,12.5346057300909,107,-185,213.71,0.24764
833,82.1875,24.6792625,12.6848035562628,49,-177,183.66,0.21281
834,83.1875,24.9795425,12.8350000293076,85,-242,256.49,0.29721
835,84.1875,25.2798225,12.9851951961792,69,-260,269,0.3117
836,85.1875,25.5801025,13.1353891016835,106,-191,218.44,0.25312
837,86.1875,25.8803825,13.2855817885999,1,-141,141,0.16339
838,87.1875,26.1806625,13.4357732977945,-47,-131,139.18,0.16127
839,88.1875,26.4809425,13.5859636683261,17,-179,179.81,0.20835
840,89.1875,26.7812225,13.736152937545,101,-112,150.81,0.17476
841,90.1875,27.0815025,13.8863411411853,42,-109,116.81,0.13536
842,91.1875,27.3817825,14.0365283134515,-27,-143,145.53,0.16863
843,92.1875,27.6820625,14.1867144870994,43,-176,181.18,0.20994
844,93.1875,27.9823425,14.3368996935121,36,-223,225.89,0.26175
845,94.1875,28.2826225,14.487083962771,91,-228,245.49,0.28446
846,95.1875,28.5829025,14.6372673237229,2,-132,132.02,0.15297
847,96.1875,28.8831825,14.7874498040425,-49,-105,115.87,0.13426
848,97.1875,29.1834625,14.9376314302913,77,-121,143.42,0.16619
849,98.1875,29.4837425,15.0878122279732,112,-54,124.34,0.14408
