sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
698,-50.4530999999999,-15.150056868,NaN,-9,45,45.89,0.05162
699,-49.4530999999999,-14.849776868,NaN,67,3,67.07,0.07544
700,-48.4530999999999,-14.549496868,NaN,132,20,133.51,0.15018
701,-47.4530999999999,-14.249216868,NaN,119,66,136.08,0.15307
702,-46.4530999999999,-13.948936868,NaN,121,110,163.53,0.18394
703,-45.4530999999999,-13.648656868,NaN,78,132,153.32,0.17247
704,-44.4530999999999,-13.348376868,NaN,92,24,95.08,0.10695
705,-43.4530999999999,-13.048096868,NaN,168,60,178.39,0.20067
706,-42.4530999999999,-12.747816868,NaN,119,114,164.79,0.18537
707,-41.4530999999999,-12.447536868,NaN,75,89,116.39,0.13092
708,-40.4530999999999,-12.147256868,NaN,93,46,103.75,0.11671
709,-39.4530999999999,-11.846976868,NaN,143,102,175.65,0.19758
710,-38.4530999999999,-11.546696868,NaN,74,123,143.54,0.16147
711,-37.4530999999999,-11.246416868,NaN,66,66,93.34,0.10499
712,-36.4530999999999,-10.946136868,NaN,14,24,27.78,0.03125
713,-35.4530999999999,-10.645856868,NaN,102,58,117.34,0.13199
714,-34.4530999999999,-10.345576868,NaN,171,67,183.66,0.20659
715,-33.4530999999999,-10.045296868,NaN,100,196,220.04,0.24751
716,-32.4530999999999,-9.74501686799998,NaN,161,185,245.25,0.27587
717,-31.4530999999999,-9.44473686799998,NaN,362,293,465.72,0.52387
718,-30.4530999999999,-9.14445686799998,NaN,485,221,532.98,0.59953
719,-29.4530999999999,-8.84417686799998,NaN,444,-159,471.61,0.5305
720,-28.4530999999999,-8.54389686799998,NaN,156,-361,393.26,0.44237
721,-27.4530999999999,-8.24361686799998,NaN,-49,-421,423.84,0.47676
722,-26.4530999999999,-7.94333686799998,NaN,-164,-259,306.56,0.34483
723,-25.4530999999999,-7.64305686799998,NaN,-260,106,280.78,0.31584
724,-24.4530999999999,-7.34277686799998,NaN,-281,254,378.78,0.42608
725,-23.4530999999999,-7.04249686799998,NaN,-73,52,89.63,0.10082
726,-22.4530999999999,-6.74221686799998,NaN,177,10,177.28,0.19942
727,-21.4530999999999,-6.44193686799998,NaN,168,178,244.76,0.27532
728,-20.4530999999999,-6.14165686799999,NaN,69,393,399.01,0.44883
729,-19.4530999999999,-5.84137686799998,NaN,108,297,316.03,0.35549
730,-18.4530999999999,-5.54109686799998,NaN,165,114,200.55,0.22559
731,-17.4530999999999,-5.24081686799998,NaN,201,80,216.34,0.24335
732,-16.4530999999999,-4.94053686799998,NaN,131,166,211.46,0.23787
733,-15.4530999999999,-4.64025686799998,NaN,90,156,180.1,0.20259
734,-14.4530999999999,-4.33997686799998,NaN,74,54,91.61,0.10305
735,-13.4530999999999,-4.03969686799998,NaN,59,112,126.59,0.1424
736,-12.4530999999999,-3.73941686799998,NaN,55,174,182.49,0.20527
737,-11.4530999999999,-3.43913686799998,NaN,61,164,174.98,0.19682
738,-10.4530999999999,-3.13885686799998,NaN,64,35,72.95,0.08205
739,-9.45309999999995,-2.83857686799998,NaN,87,67,109.81,0.12352
740,-8.45309999999995,-2.53829686799998,NaN,68,126,143.18,0.16106
741,-7.45309999999995,-2.23801686799998,NaN,-26,115,117.9,0.13262
742,-6.45309999999995,-1.93773686799998,NaN,-48,96,107.33,0.12073
743,-5.45309999999995,-1.63745686799998,NaN,-8,20,21.54,0.02423
744,-4.45309999999995,-1.33717686799998,NaN,73,83,110.54,0.12434
745,-3.45309999999995,-1.03689686799998,NaN,69,163,177,0.1991
746,-2.45309999999995,-0.736616867999985,NaN,43,228,232.02,0.26099
747,-1.45309999999995,-0.436336867999985,NaN,-341,615,703.21,0.79101
748,-0.453099999999949,-0.136056867999985,NaN,-2757,3613,4544.76,5.11221
749,0.546900000000051,0.164223132000015,0.253417452972322,-7207,9699,12083.52,13.59226
750,1.54690000000005,0.464503132000015,0.465313750183101,-5080,13537,14458.8,16.26411
751,2.54690000000005,0.764783132000015,0.643348588207003,7605,11940,14156.26,15.9238
752,3.54690000000005,1.06506313200002,0.810161690643557,16249,3207,16562.45,18.63043
753,4.54690000000005,1.36534313200002,0.971550597357084,16405,-3700,16817.07,18.91684
754,5.54690000000005,1.66562313200002,1.12984211315714,10577,-10928,15208.36,17.10726
755,6.54690000000005,1.96590313200002,1.28618034400385,-1261,-14294,14349.51,16.14119
756,7.54690000000005,2.26618313200002,1.44120109392838,-6373,-11643,13273.08,14.93035
757,8.54690000000005,2.56646313200002,1.59528848431211,-1991,-5559,5904.79,6.64206
758,9.54690000000005,2.86674313200001,1.74868926411107,927,-123,935.12,1.05188
759,10.5469000000001,3.16702313200002,1.90156960846975,-2282,2395,3308.1,3.72115
760,11.5469000000001,3.46730313200002,2.05404572697257,-6254,3614,7223.12,8.125
761,12.5469000000001,3.76758313200002,2.20620143240203,-5425,3414,6409.84,7.21017
762,13.5469000000001,4.06786313200002,2.35809874928325,-2670,2176,3444.4,3.87446
763,14.5469000000001,4.36814313200002,2.5097845926712,-1590,1349,2085.16,2.34551
764,15.5469000000001,4.66842313200002,2.66129512287687,-1367,1616,2116.64,2.38092
765,16.5469000000001,4.96870313200002,2.81265867102404,-901,2263,2435.77,2.7399
766,17.5469000000001,5.26898313200001,2.96389775591622,-535,1744,1824.22,2.05199
767,18.5469000000001,5.56926313200001,3.11503050620113,-960,393,1037.33,1.16685
768,19.5469000000001,5.86954313200001,3.26607168335328,-1609,-431,1665.73,1.87371
769,20.5469000000001,6.16982313200002,3.41703343065891,-1315,-78,1317.31,1.48179
770,21.5469000000001,6.47010313200002,3.56792583035005,-366,615,715.67,0.80503
771,22.5469000000001,6.77038313200002,3.71875732398843,122,628,639.74,0.71962
772,23.5469000000001,7.07066313200002,3.8695350337936,-200,0,200,0.22497
773,24.5469000000001,7.37094313200001,4.02026501116463,-760,-479,898.35,1.01052
