sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
695,-50.7344000000001,-15.234525632,NaN,170,31,172.8,0.18423
696,-49.7344000000001,-14.934245632,NaN,145,-22,146.66,0.15635
697,-48.7344000000001,-14.633965632,NaN,99,46,109.17,0.11638
698,-47.7344000000001,-14.333685632,NaN,115,80,140.09,0.14935
699,-46.7344000000001,-14.033405632,NaN,100,129,163.22,0.17401
700,-45.7344000000001,-13.733125632,NaN,74,77,106.79,0.11385
701,-44.7344000000001,-13.432845632,NaN,33,42,53.41,0.05694
702,-43.7344000000001,-13.132565632,NaN,27,83,87.28,0.09305
703,-42.7344000000001,-12.832285632,NaN,55,58,79.93,0.08521
704,-41.7344000000001,-12.532005632,NaN,85,34,91.55,0.0976
705,-40.7344000000001,-12.231725632,NaN,112,39,118.6,0.12643
706,-39.7344000000001,-11.931445632,NaN,130,140,191.05,0.20368
707,-38.7344000000001,-11.631165632,NaN,86,127,153.38,0.16352
708,-37.7344000000001,-11.330885632,NaN,15,159,159.71,0.17026
709,-36.7344000000001,-11.030605632,NaN,4,80,80.1,0.08539
710,-35.7344000000001,-10.730325632,NaN,34,22,40.5,0.04317
711,-34.7344000000001,-10.430045632,NaN,50,53,72.86,0.07768
712,-33.7344000000001,-10.129765632,NaN,86,6,86.21,0.09191
713,-32.7344000000001,-9.82948563200002,NaN,152,63,164.54,0.17541
714,-31.7344000000001,-9.52920563200001,NaN,364,153,394.85,0.42095
715,-30.7344000000001,-9.22892563200002,NaN,493,160,518.31,0.55257
716,-29.7344000000001,-8.92864563200001,NaN,366,-70,372.63,0.39726
717,-28.7344000000001,-8.62836563200002,NaN,21,-281,281.78,0.30041
718,-27.7344000000001,-8.32808563200001,NaN,-208,-296,361.77,0.38569
719,-26.7344000000001,-8.02780563200002,NaN,-289,-191,346.41,0.36931
720,-25.7344000000001,-7.72752563200001,NaN,-223,71,234.03,0.2495
721,-24.7344000000001,-7.42724563200002,NaN,-89,256,271.03,0.28894
722,-23.7344000000001,-7.12696563200002,NaN,9,206,206.2,0.21983
723,-22.7344000000001,-6.82668563200002,NaN,55,154,163.53,0.17434
724,-21.7344000000001,-6.52640563200001,NaN,98,177,202.32,0.21569
725,-20.7344000000001,-6.22612563200001,NaN,24,183,184.57,0.19677
726,-19.7344000000001,-5.92584563200001,NaN,70,105,126.19,0.13454
727,-18.7344000000001,-5.62556563200001,NaN,148,31,151.21,0.16121
728,-17.7344000000001,-5.32528563200002,NaN,158,21,159.39,0.16992
729,-16.7344000000001,-5.02500563200002,NaN,139,134,193.07,0.20583
730,-15.7344000000001,-4.72472563200002,NaN,208,94,228.25,0.24334
731,-14.7344000000001,-4.42444563200002,NaN,158,114,194.83,0.20771
732,-13.7344000000001,-4.12416563200001,NaN,98,99,139.3,0.14851
733,-12.7344000000001,-3.82388563200002,NaN,77,168,184.81,0.19702
734,-11.7344000000001,-3.52360563200001,NaN,123,113,167.03,0.17807
735,-10.7344000000001,-3.22332563200001,NaN,85,98,129.73,0.1383
736,-9.73440000000005,-2.92304563200002,NaN,97,71,120.21,0.12815
737,-8.73440000000005,-2.62276563200002,NaN,45,58,73.41,0.07826
738,-7.73440000000005,-2.32248563200001,NaN,81,98,127.14,0.13555
739,-6.73440000000005,-2.02220563200002,NaN,39,137,142.44,0.15186
740,-5.73440000000005,-1.72192563200002,NaN,52,131,140.94,0.15026
741,-4.73440000000005,-1.42164563200002,NaN,2,105,105.02,0.11196
742,-3.73440000000005,-1.12136563200002,NaN,52,32,61.06,0.06509
743,-2.73440000000005,-0.821085632000015,NaN,54,90,104.96,0.11189
744,-1.73440000000005,-0.520805632000015,NaN,-14,456,456.21,0.48637
745,-0.734400000000051,-0.220525632000015,NaN,-721,2662,2757.91,2.94021
746,0.265599999999949,0.0797543679999848,0.171767920764513,-2500,8639,8993.46,9.58791
747,1.26559999999995,0.380034367999985,0.411240269204369,-1210,13353,13407.71,14.29393
748,2.26559999999995,0.680314367999985,0.594825132813669,8560,10205,13319.75,14.20015
749,3.26559999999995,0.980594367999985,0.763936749632008,16414,-935,16440.61,17.5273
750,4.26559999999995,1.28087436799998,0.926534303439346,15155,-8839,17544.29,18.70393
751,5.26559999999995,1.58115436799998,1.08554885318964,8997,-14156,16773.14,17.88181
752,6.26559999999995,1.88143436799998,1.24235697328621,-2510,-14978,15186.86,16.19068
753,7.26559999999995,2.18171436799998,1.39770147910217,-9013,-9757,13282.82,14.16078
754,8.26559999999995,2.48199436799998,1.5520219197859,-3930,-3846,5498.78,5.86224
755,9.26559999999995,2.78227436799998,1.70559628678871,1026,-101,1030.96,1.0991
756,10.2655999999999,3.08255436799998,1.85860953046059,-370,2463,2490.64,2.65526
757,11.2655999999999,3.38283436799998,2.01118972728344,-3148,4022,5107.48,5.44508
758,12.2655999999999,3.68311436799998,2.16342850372782,-2843,3636,4615.53,4.92061
759,13.2655999999999,3.98339436799998,2.31539320668294,-1186,2183,2484.37,2.64858
760,14.2655999999999,4.28367436799998,2.46713448185643,-465,1285,1366.55,1.45687
761,15.2655999999999,4.58395436799998,2.61869116941585,-283,1335,1364.67,1.45487
762,16.2655999999999,4.88423436799998,2.77009356686521,25,1716,1716.18,1.82962
763,17.2655999999999,5.18451436799998,2.92136566297332,42,1539,1539.57,1.64134
764,18.2655999999999,5.48479436799999,3.07252670348218,-654,811,1041.84,1.11071
765,19.2655999999999,5.78507436799998,3.22359231132329,-1432,330,1469.53,1.56667
766,20.2655999999999,6.08535436799998,3.37457530288392,-1266,432,1337.68,1.4261
767,21.2655999999999,6.38563436799998,3.5254862925908,-352,662,749.77,0.79932
768,22.2655999999999,6.68591436799998,3.67633414733443,170,476,505.45,0.53886
769,23.2655999999999,6.98619436799998,3.82712633259848,-96,102,140.07,0.14933
770,24.2655999999999,7.28647436799998,3.97786917930695,-611,-168,633.68,0.67556
771,25.2655999999999,7.58675436799998,4.1285680918318,-805,-193,827.81,0.88253
772,26.2655999999999,7.88703436799999,4.27922771178436,-548,-69,552.33,0.58883
773,27.2655999999999,8.18731436799998,4.42985204819695,-267,81,279.02,0.29746
774,28.2655999999999,8.48759436799998,4.58044458188572,-367,167,403.21,0.42986
775,29.2655999999999,8.78787436799998,4.73100834978525,-732,176,752.86,0.80262
776,30.2655999999999,9.08815436799999,4.88154601360566,-993,188,1010.64,1.07744
777,31.2655999999999,9.38843436799998,5.03205991611396,-770,322,834.62,0.88978
778,32.2655999999999,9.68871436799999,5.18255212756923,-370,504,625.23,0.66656
779,33.2655999999999,9.98899436799998,5.3330244842663,-54,502,504.9,0.53827
780,34.2655999999999,10.289274368,5.48347862071107,-221,228,317.53,0.33852
781,35.2655999999999,10.589554368,5.63391599662321,-351,-34,352.64,0.37595
782,36.2655999999999,10.889834368,5.78433791971202,-510,-110,521.73,0.55621
783,37.2655999999999,11.190114368,5.93474556497833,-697,9,697.06,0.74313
784,38.2655999999999,11.490394368,6.08513999114576,-769,334,838.4,0.89382
785,39.2655999999999,11.790674368,6.23552215470789,-496,445,666.36,0.71041
786,40.2655999999999,12.090954368,6.3858929219855,-297,232,376.87,0.40178
787,41.2655999999999,12.391234368,6.53625307951551,-223,83,237.95,0.25367
788,42.2655999999999,12.691514368,6.68660334303505,-269,184,325.91,0.34745
789,43.2655999999999,12.991794368,6.83694436527745,-399,297,497.4,0.53028
790,44.2655999999999,13.292074368,6.98727674275969,-407,340,530.33,0.56538
791,45.2655999999999,13.592354368,7.13760102171045,-397,317,508.03,0.54161
792,46.2655999999999,13.892634368,7.28791770326295,-306,225,379.82,0.40492
793,47.2655999999999,14.192914368,7.43822724801717,-218,223,311.85,0.33247
794,48.2655999999999,14.493194368,7.58853008005876,-144,236,276.46,0.29474
795,49.2655999999999,14.793474368,7.73882659050893,-102,264,283.02,0.30173
796,50.2655999999999,15.093754368,7.88911714066787,-278,333,433.79,0.46246
