sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
696,-50.1719000000001,-15.065618132,NaN,-18,97,98.66,0.10998
697,-49.1719000000001,-14.765338132,NaN,55,37,66.29,0.0739
698,-48.1719000000001,-14.465058132,NaN,75,77,107.49,0.11983
699,-47.1719000000001,-14.164778132,NaN,85,153,175.03,0.19512
700,-46.1719000000001,-13.864498132,NaN,11,159,159.38,0.17768
701,-45.1719000000001,-13.564218132,NaN,2,13,13.15,0.01466
702,-44.1719000000001,-13.263938132,NaN,35,17,38.91,0.04338
703,-43.1719000000001,-12.963658132,NaN,69,55,88.24,0.09837
704,-42.1719000000001,-12.663378132,NaN,35,104,109.73,0.12233
705,-41.1719000000001,-12.363098132,NaN,5,58,58.22,0.0649
706,-40.1719000000001,-12.062818132,NaN,39,1,39.01,0.04349
707,-39.1719000000001,-11.762538132,NaN,91,-4,91.09,0.10155
708,-38.1719000000001,-11.462258132,NaN,70,73,101.14,0.11275
709,-37.1719000000001,-11.161978132,NaN,38,13,40.16,0.04477
710,-36.1719000000001,-10.861698132,NaN,78,14,79.25,0.08835
711,-35.1719000000001,-10.561418132,NaN,77,68,102.73,0.11452
712,-34.1719000000001,-10.261138132,NaN,162,101,190.91,0.21283
713,-33.1719000000001,-9.96085813200001,NaN,166,69,179.77,0.20041
714,-32.1719000000001,-9.66057813200002,NaN,164,-67,177.16,0.1975
715,-31.1719000000001,-9.36029813200001,NaN,86,-202,219.54,0.24475
716,-30.1719000000001,-9.06001813200002,NaN,-52,-146,154.98,0.17278
717,-29.1719000000001,-8.75973813200001,NaN,-243,148,284.52,0.31719
718,-28.1719000000001,-8.45945813200001,NaN,-341,411,534.04,0.59537
719,-27.1719000000001,-8.15917813200002,NaN,-145,494,514.84,0.57396
720,-26.1719000000001,-7.85889813200002,NaN,125,581,594.29,0.66254
721,-25.1719000000001,-7.55861813200001,NaN,307,404,507.41,0.56567
722,-24.1719000000001,-7.25833813200001,NaN,339,262,428.44,0.47764
723,-23.1719000000001,-6.95805813200001,NaN,158,225,274.93,0.3065
724,-22.1719000000001,-6.65777813200001,NaN,22,93,95.57,0.10654
725,-21.1719000000001,-6.35749813200002,NaN,107,19,108.67,0.12115
726,-20.1719000000001,-6.05721813200002,NaN,134,-41,140.13,0.15622
727,-19.1719000000001,-5.75693813200002,NaN,5,-15,15.81,0.01763
728,-18.1719000000001,-5.45665813200002,NaN,-12,27,29.55,0.03294
729,-17.1719000000001,-5.15637813200001,NaN,-19,72,74.46,0.08302
730,-16.1719000000001,-4.85609813200001,NaN,-17,93,94.54,0.1054
731,-15.1719000000001,-4.55581813200001,NaN,-56,16,58.24,0.06493
732,-14.1719000000001,-4.25553813200001,NaN,-19,5,19.65,0.0219
733,-13.1719000000001,-3.95525813200002,NaN,80,25,83.82,0.09344
734,-12.1719000000001,-3.65497813200002,NaN,104,45,113.32,0.12633
735,-11.1719000000001,-3.35469813200001,NaN,56,60,82.07,0.0915
736,-10.1719000000001,-3.05441813200001,NaN,53,-27,59.48,0.06631
737,-9.17190000000005,-2.75413813200002,NaN,72,-47,85.98,0.09586
738,-8.17190000000005,-2.45385813200002,NaN,126,61,139.99,0.15606
739,-7.17190000000005,-2.15357813200001,NaN,114,65,131.23,0.1463
740,-6.17190000000005,-1.85329813200002,NaN,133,39,138.6,0.15452
741,-5.17190000000005,-1.55301813200002,NaN,103,59,118.7,0.13233
742,-4.17190000000005,-1.25273813200002,NaN,100,112,150.15,0.16739
743,-3.17190000000005,-0.952458132000015,NaN,102,68,122.59,0.13667
744,-2.17190000000005,-0.652178132000015,NaN,145,-5,145.09,0.16175
745,-1.17190000000005,-0.351898132000015,NaN,1227,-202,1243.52,1.38631
746,-0.171900000000051,-0.0516181320000152,NaN,6198,-868,6258.48,6.97713
747,0.828099999999949,0.248661867999985,0.320140336335966,12952,-2704,13231.25,14.75056
748,1.82809999999995,0.548941867999985,0.51716916711152,12672,-8092,15035.29,16.76175
749,2.82809999999995,0.849221867999985,0.691029738196802,2066,-14698,14842.49,16.54681
750,3.82809999999995,1.14950186799998,0.855958112254249,-9505,-13366,16401.07,18.28436
751,4.82809999999995,1.44978186799998,1.01631221580545,-14843,-8051,16885.89,18.82485
752,5.82809999999995,1.75006186799998,1.17396796773034,-16414,95,16414.28,18.29908
753,6.82809999999995,2.05034186799998,1.32988537014226,-12327,10158,15973.1,17.80725
754,7.82809999999995,2.35062186799998,1.48461222054108,-6511,13000,14539.36,16.20888
755,8.82809999999995,2.65090186799998,1.63848583522759,-3176,6221,6984.83,7.78688
756,9.82809999999995,2.95118186799998,1.79172605559638,182,190,263.1,0.29332
757,10.8280999999999,3.25146186799998,1.94448263647801,3666,199,3671.4,4.09297
758,11.8280999999999,3.55174186799998,2.09686128011035,7114,1698,7313.84,8.15366
759,12.8280999999999,3.85202186799998,2.24893881012524,5236,399,5251.18,5.85416
760,13.8280999999999,4.15230186799998,2.4007724495564,1944,-484,2003.35,2.23338
761,14.8280999999999,4.45258186799999,2.55240572335406,713,-286,768.22,0.85643
762,15.8280999999999,4.75286186799999,2.70387234126763,766,-212,794.8,0.88606
763,16.8280999999999,5.05314186799998,2.8551988264101,1275,-442,1349.44,1.50439
764,17.8280999999999,5.35342186799998,3.00640633946829,1359,-118,1364.11,1.52075
765,18.8280999999999,5.65370186799998,3.15751197255951,1217,1106,1644.48,1.83331
