FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,3572632318,747.1875,747,1054,-60.43,128,13,1664,749,19089,697,0.4092645,1,150,02_lde_aligned\frame_0001_aligned.csv
2,9962428753,748.3594,748,881,-59.61,128,13,1664,750,17145,698,0.5225043,1,150,02_lde_aligned\frame_0002_aligned.csv
3,16352148896,749.7187,749,1115,-61.14,144,13,1872,752,19399,699,0.6189005,1,150,02_lde_aligned\frame_0003_aligned.csv
4,22741897682,750.25,750,983,-61.29,144,13,1872,753,18097,700,0.7131873,1,150,02_lde_aligned\frame_0004_aligned.csv
5,29131694063,750.2031,750,880,-59.73,112,13,1456,752,17158,700,0.8236003,1,150,02_lde_aligned\frame_0005_aligned.csv
6,35521613279,750.0781,750,887,-59.83,128,13,1664,752,17342,700,0.9188506,1,150,02_lde_aligned\frame_0006_aligned.csv
7,41911333285,749.5469,749,1030,-60.74,144,13,1872,751,18898,699,1.022005,1,150,02_lde_aligned\frame_0007_aligned.csv
8,48301081929,748.2344,748,916,-60.11,132,13,1716,750,17793,698,1.1085016,1,150,02_lde_aligned\frame_0008_aligned.csv
9,54691001025,745.7344,745,972,-60.26,140,13,1820,748,18524,695,1.2213219,1,150,02_lde_aligned\frame_0009_aligned.csv
10,61080720919,751.8281,751,978,-60.43,128,13,1664,754,18512,701,1.3167703,1,150,02_lde_aligned\frame_0010_aligned.csv
11,67470517070,748.0625,748,938,-60.3,124,13,1612,750,18075,698,1.4113206,1,150,02_lde_aligned\frame_0011_aligned.csv
12,73860265557,751.7969,751,878,-60.06,112,13,1456,754,17009,701,1.5226308,1,150,02_lde_aligned\frame_0012_aligned.csv
13,80250184513,748.7344,748,872,-60.02,112,13,1456,751,16648,698,1.6180504,1,150,02_lde_aligned\frame_0013_aligned.csv
14,86639904277,751.5469,751,879,-59.51,124,13,1612,754,16918,701,1.7119501,1,150,02_lde_aligned\frame_0014_aligned.csv
15,93029652677,745.7969,745,869,-59.58,116,13,1508,748,16967,695,1.8101005,1,150,02_lde_aligned\frame_0015_aligned.csv
16,99419571559,748.3281,748,902,-60.03,108,13,1404,750,17505,698,1.9212742,1,150,02_lde_aligned\frame_0016_aligned.csv
17,105809291219,750.6406,750,867,-60.03,136,13,1768,753,16677,700,2.016356,1,150,02_lde_aligned\frame_0017_aligned.csv
18,112199040040,751.5937,751,1061,-60.95,140,13,1820,754,19216,701,2.111274,1,150,02_lde_aligned\frame_0018_aligned.csv
19,118588958314,752.75,752,935,-59.45,116,13,1508,754,17809,702,2.2083249,1,150,02_lde_aligned\frame_0019_aligned.csv
20,124978677905,753.2344,753,937,-61.05,120,13,1560,756,17466,703,2.3089087,1,150,02_lde_aligned\frame_0020_aligned.csv
21,131368426641,752.7344,752,1001,-60.18,140,13,1820,754,18530,702,2.4130853,1,150,02_lde_aligned\frame_0021_aligned.csv
22,137758345335,752.4531,752,879,-59.42,116,13,1508,754,16953,702,2.5074897,1,150,02_lde_aligned\frame_0022_aligned.csv
