taps_from_fp,offset_m,amplitude_norm_diff,amplitude_norm_diff_pos,background_mean,phase2_mean,n_background,n_phase2
24.5,4.14840659348864,-0.769673439990401,0,10.1685903204062,9.39891688041583,96,98
25,4.22401020950471,-0.785146661575657,0,8.62295823608331,7.83781157450765,96,98
25.5,4.29959512569498,-0.631008684772935,0,5.80298704874997,5.17197836397703,96,98
26,4.37516231122915,-0.361016249751039,0,3.08046690267704,2.719450652926,96,98
26.5,4.45071266923624,-0.32646130422238,0,1.80246663627084,1.47600533204846,96,98
27,4.52624704235197,-0.340529079380108,0,1.77574131600001,1.4352122366199,96,98
27.5,4.60176621771467,-0.343154090205353,0,2.0286458394375,1.68549174923215,96,98
28,4.67727093147275,-0.179941602295707,0,2.09081703686458,1.91087543456887,96,98
28.5,4.75276187285877,0.0944190098705242,0.0944190098705242,2.38061110071876,2.47503011058928,96,98
29,4.82823968787797,0.319663106161773,0.319663106161773,3.01984698044793,3.3395100866097,96,98
29.5,4.90370498265342,0.401375263788055,0.401375263788055,3.73746315476042,4.13883841854848,96,98
30,4.97915832646442,0.357879844198554,0.357879844198554,4.15939300264584,4.51727284684439,96,98
30.5,5.05460025451074,0.367927881914342,0.367927881914342,3.99012786457291,4.35805574648725,96,98
31,5.13003127043101,0.342105230144351,0.342105230144351,3.23607956630207,3.57818479644642,96,98
31.5,5.20545184860066,0.223189145322471,0.223189145322471,2.38110231469793,2.6042914600204,96,98
32,5.28086243623142,0.192184197332901,0.192184197332901,2.4889887756875,2.6811729730204,96,98
32.5,5.35626345529232,0.0867552358539516,0.0867552358539516,3.73717134128126,3.82392657713521,96,98
33,5.43165530426959,-0.0779727427293775,0,4.7402108888646,4.66223814613522,96,98
33.5,5.50703835978105,-0.0647650633892161,0,4.5097472621979,4.44498219880868,96,98
34,5.58241297805886,-0.0807527634921215,0,3.25318178523956,3.17242902174744,96,98
34.5,5.65777949631302,-0.0902139759581442,0,1.95083444207293,1.86062046611479,96,98
35,5.73313823398669,0.0572535429581125,0.0572535429581125,2.20889774117708,2.26615128413519,96,98
35.5,5.8084894939132,-0.0156235730121175,0,4.13077298609375,4.11514941308164,96,98
36,5.88383356338365,-0.342882812505739,0,5.38632751728128,5.04344470477554,96,98
36.5,5.95917071513311,-0.455303580602656,0,4.48842174703123,4.03311816642857,96,98
37,6.03450120825243,-0.220782029173886,0,2.94045382452079,2.71967179534691,96,98
37.5,6.10982528903241,0.0471552023983608,0.0471552023983608,2.86435729497918,2.91151249737754,96,98
38,6.18514319174585,0.0761772401692111,0.0761772401692111,3.82473119370836,3.90090843387758,96,98
38.5,6.26045513937285,-0.00480077910265297,0,3.82216131503123,3.81736053592858,96,98
39,6.33576134427426,0.0215251404234782,0.0215251404234782,2.92112402124996,2.94264916167344,96,98
39.5,6.41106200881726,0.137426260214035,0.137426260214035,3.28555177001045,3.42297803022448,96,98
40,6.4863573259573,0.386197944491048,0.386197944491048,5.38815642093755,5.7743543654286,96,98
40.5,6.56164747977975,0.53561674804297,0.53561674804297,7.33047573239582,7.86609248043879,96,98
41,6.63693264600448,0.307277179330371,0.307277179330371,7.22831235131251,7.53558953064288,96,98
41.5,6.71221299245636,0.196342159421149,0.196342159421149,4.81066617136456,5.00700833078571,96,98
42,6.78748867950437,0.265804741463656,0.265804741463656,2.5904614392812,2.85626618074486,96,98
42.5,6.86275986047159,0.165047349809076,0.165047349809076,2.73883576735418,2.90388311716325,96,98
43,6.93802668201845,0.192491809881579,0.192491809881579,3.80699774380211,3.99948955368369,96,98
43.5,7.01328928450125,0.512426973164354,0.512426973164354,3.7891897454479,4.30161671861225,96,98
44,7.08854780230761,0.520948932615877,0.520948932615877,2.71404003432289,3.23498896693877,96,98
44.5,7.16380236417086,0.00523266832693237,0.00523266832693237,1.84129292447918,1.84652559280611,96,98
45,7.23905309346464,-0.292415396719622,0,2.47317640776042,2.1807610110408,96,98
45.5,7.31430010847928,-0.234627117734504,0,4.5723027139896,4.3376755962551,96,98
46,7.38954352268122,0.149412426337569,0.149412426337569,6.63176185195837,6.78117427829593,96,98
46.5,7.46478344495673,0.892010893717286,0.892010893717286,7.62944870785416,8.52145960157145,96,98
47,7.5400199798409,1.40628590197089,1.40628590197089,7.23839865292709,8.64468455489798,96,98
47.5,7.61525322773314,1.51729608415309,1.51729608415309,5.40994036749998,6.92723645165306,96,98
48,7.69048328509984,0.946286898592278,0.946286898592278,3.31537478047913,4.26166167907141,96,98
48.5,7.76571024466533,0.03181604229952,0.03181604229952,2.07596336082291,2.10777940312243,96,98
49,7.84093419559175,-0.109186016582966,0,1.62546146344011,1.51627544685714,96,98
49.5,7.91615522364866,0.394642320366455,0.394642320366455,1.25500418891926,1.64964650928572,96,98
50,7.99137341137304,0.468130165538222,0.468130165538222,0.84136399000259,1.30949415554081,96,98
50.5,8.06658883822028,-0.123348298696491,0,0.931429376502608,0.808081077806117,96,98
51,8.14180158070682,-0.506570959014732,0,1.24816842709637,0.741597468081634,96,98
51.5,8.21701171254489,-0.376990031205833,0,1.15435555996094,0.777365528755102,96,98
52,8.29221930476998,-0.22120180286931,0,0.911396501971347,0.690194699102037,96,98
52.5,8.36742442586128,-0.270992073128249,0,1.13611023915886,0.865118166030612,96,98
53,8.44262714185579,-0.240480457462432,0,1.63534693603386,1.39486647857143,96,98
