taps_from_fp,excess_path_m,reflector_off_m,amplitude_norm_mean,amplitude_norm_sd,n_frames
-50,-15.014,NaN,0.121740786499999,0.0279521786979998,4
-49.5,-14.86386,NaN,0.112041411499999,0.0210160202779508,4
-49,-14.71372,NaN,0.0996779759999995,0.0309944895076468,4
-48.5,-14.56358,NaN,0.0895611009999995,0.0589765114295126,4
-48,-14.41344,NaN,0.1060906465,0.0546280888978376,4
-47.5,-14.2633,NaN,0.1271581465,0.0489492279884653,4
-47,-14.11316,NaN,0.138565374,0.0465155302578817,4
-46.5,-13.96302,NaN,0.146564749,0.0433734052338266,4
-46,-13.81288,NaN,0.157415859500001,0.0201842225675075,4
-45.5,-13.66274,NaN,0.168398359500001,0.0207428412109968,4
-45,-13.5126,NaN,0.171368874,0.0275624008209853,4
-44.5,-13.36246,NaN,0.173360749,0.0383928518302019,4
-44,-13.21232,NaN,0.1590172545,0.0516943897817783,4
-43.5,-13.06218,NaN,0.1418297545,0.0580909180358436,4
-43,-12.91204,NaN,0.135151205,0.0392128766360644,4
-42.5,-12.7619,NaN,0.124926205,0.0306390053767292,4
-42,-12.61176,NaN,0.1265296645,0.0362864307723809,4
-41.5,-12.46162,NaN,0.1303752895,0.0292612271755724,4
-41,-12.31148,NaN,0.127420477000001,0.0243643973024456,4
-40.5,-12.16134,NaN,0.129311102000001,0.041993589523469,4
-40,-12.0112,NaN,0.137114336499999,0.0408875759905765,4
-39.5,-11.86106,NaN,0.138684336499999,0.0370259742306011,4
-39,-11.71092,NaN,0.127590949999999,0.0443010647167997,4
-38.5,-11.56078,NaN,0.116629074999999,0.049559502701513,4
-38,-11.41064,NaN,0.104653779000001,0.0395994218476715,4
-37.5,-11.2605,NaN,0.105389404000001,0.0269196079196441,4
-37,-11.11036,NaN,0.12653253,0.017227157939619,4
-36.5,-10.96022,NaN,0.139963155,0.0160486248088661,4
-36,-10.81008,NaN,0.135446645499999,0.0208277381999198,4
-35.5,-10.65994,NaN,0.122952270499999,0.0311805904128053,4
-35,-10.5098,NaN,0.120631761500001,0.0194886783180435,4
-34.5,-10.35966,NaN,0.133366136500001,0.0153889612669607,4
-34,-10.20952,NaN,0.141143855999999,0.0143091156050109,4
-33.5,-10.05938,NaN,0.138333230999999,0.0198325307257265,4
-33,-9.90924,NaN,0.122451843,0.042512985594439,4
-32.5,-9.7591,NaN,0.115406843,0.0835736102636452,4
-32,-9.60896,NaN,0.159481632500001,0.108416488513925,4
-31.5,-9.45882,NaN,0.221541632500001,0.118311274780233,4
-31,-9.30868,NaN,0.293541295000002,0.119182939470567,4
-30.5,-9.15854,NaN,0.355849420000002,0.112356782675618,4
-30,-9.0084,NaN,0.365895117000001,0.125641298959331,4
-29.5,-8.85826,NaN,0.357947617000001,0.135435122518722,4
-29,-8.70812,NaN,0.322590730500001,0.156610206938234,4
-28.5,-8.55798,NaN,0.263943855500001,0.164318902524222,4
-28,-8.40784,NaN,0.272951476499998,0.0909388877851054,4
