FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,4278784063,751.3281,751,1058,-62.46,116,13,1508,753,16808,701,0.416967,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,10668580486,753.5625,753,965,-62.38,112,13,1456,755,16639,703,0.5138046,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,17058329784,745.5937,745,1064,-62.42,116,13,1508,747,18425,695,0.6249167,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,23448249044,746.1562,746,993,-62.63,108,13,1404,748,17451,696,0.7201657,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,29838045400,745.7187,745,1029,-62.47,116,13,1508,747,17919,695,0.815297,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,36227842212,753.4062,753,994,-62.42,108,13,1404,755,17596,703,0.9235621,1.5,150,02_lde_aligned\frame_0006_aligned.csv
7,42617562716,751.5312,751,1048,-62.54,112,13,1456,754,16798,701,1.0242031,1.5,150,02_lde_aligned\frame_0007_aligned.csv
8,49007311834,750.25,750,1077,-62.38,116,13,1508,754,16616,700,1.1191023,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,55397230912,747.9687,747,1035,-62.84,108,13,1404,750,17953,697,1.2144757,1.5,150,02_lde_aligned\frame_0009_aligned.csv
10,61786968215,752.8281,752,1001,-62.2,116,13,1508,754,17172,702,1.310916,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,68176764347,750.1406,750,1066,-62.14,120,13,1560,752,18143,700,1.4142968,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,74566543535,746.3281,746,1082,-62.1,120,13,1560,748,18503,696,1.5252954,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,80956292504,748.9687,748,1041,-62.1,124,13,1612,750,17506,698,1.6100993,1.5,150,02_lde_aligned\frame_0013_aligned.csv
14,87346211436,752.6562,752,1072,-62.68,116,13,1508,754,18042,702,1.7205691,1.5,150,02_lde_aligned\frame_0014_aligned.csv
15,93736007942,747.1875,747,1064,-62.84,120,13,1560,749,18346,697,1.8149717,1.5,150,02_lde_aligned\frame_0015_aligned.csv
16,100125727629,749.7969,749,1073,-62.3,124,13,1612,751,17833,699,1.9194901,1.5,150,02_lde_aligned\frame_0016_aligned.csv
17,106515476995,751.5156,751,1037,-62.61,108,13,1404,754,17119,701,2.0149217,1.5,132,02_lde_aligned\frame_0017_aligned.csv
18,112905395800,752.2187,752,1081,-62.4,116,13,1508,756,16819,702,2.1095372,1.5,150,02_lde_aligned\frame_0018_aligned.csv
19,119295115937,753.6094,753,1060,-62.51,120,13,1560,755,18327,703,2.2181356,1.5,150,02_lde_aligned\frame_0019_aligned.csv
20,125684911797,745.2969,745,1064,-62.5,108,13,1404,748,16479,695,2.3141644,1.5,150,02_lde_aligned\frame_0020_aligned.csv
21,132074660538,745.25,745,957,-62.4,108,13,1404,747,16898,695,2.4246366,1.5,150,02_lde_aligned\frame_0021_aligned.csv
22,138464579226,753.375,753,947,-62.44,108,13,1404,755,16624,703,2.5155779,1.5,150,02_lde_aligned\frame_0022_aligned.csv
23,144854316128,752.7187,752,1049,-62.45,112,13,1456,754,17948,702,2.6279543,1.5,150,02_lde_aligned\frame_0023_aligned.csv
24,151244094973,750.7969,750,994,-62.24,112,13,1456,752,17082,700,2.7178615,1.5,150,02_lde_aligned\frame_0024_aligned.csv
25,157633843586,749,749,1084,-62.17,128,13,1664,750,17969,699,2.8099275,1.5,150,02_lde_aligned\frame_0025_aligned.csv
26,164023762677,746.2969,746,949,-62.55,108,13,1404,748,16446,696,2.9190545,1.5,150,02_lde_aligned\frame_0026_aligned.csv
27,170413482052,752.9062,752,1014,-62.21,120,13,1560,754,17314,702,3.025391,1.5,150,02_lde_aligned\frame_0027_aligned.csv
28,176803230595,748.5156,748,1062,-62.62,112,13,1456,750,16880,698,3.1202255,1.5,150,02_lde_aligned\frame_0028_aligned.csv
29,183193026726,754.0625,754,980,-62.74,104,13,1352,756,16930,704,3.2147217,1.5,150,02_lde_aligned\frame_0029_aligned.csv
30,189582945199,749.3281,749,1053,-62.32,120,13,1560,751,18279,699,3.3253053,1.5,150,02_lde_aligned\frame_0030_aligned.csv
31,195972664973,753.6719,753,1084,-62.67,120,13,1560,756,18046,703,3.4138381,1.5,150,02_lde_aligned\frame_0031_aligned.csv
32,202362413407,748.9531,748,1027,-62.41,120,13,1560,751,17652,698,3.5094084,1.5,150,02_lde_aligned\frame_0032_aligned.csv
33,208752331802,751,751,998,-62.38,112,13,1456,753,17187,701,3.6163453,1.5,150,02_lde_aligned\frame_0033_aligned.csv
34,215142068417,746.7344,746,1015,-62.33,116,13,1508,748,17758,696,3.7096737,1.5,150,02_lde_aligned\frame_0034_aligned.csv
35,221531846980,748.6562,748,1061,-62.42,124,13,1612,750,17599,698,3.8205208,1.5,150,02_lde_aligned\frame_0035_aligned.csv
