taps_from_fp,amplitude_norm_diff,background_mean,phase2_mean,n_background,n_phase2
-50,-0.008758181349064,0.152569187604166,0.143811006255102,96,98
-49.5,-0.0149870701145833,0.166395057114584,0.151407987000001,96,98
-49,-0.016708177272535,0.187397909354168,0.170689732081633,96,98
-48.5,-0.00535044516836733,0.20180561575,0.196455170581632,96,98
-48,0.0135515164810804,0.203980197427083,0.217531713908163,96,98
-47.5,0.029710422490434,0.20549153496875,0.235201957459184,96,98
-47,0.0335616011373304,0.214792522770833,0.248354123908164,96,98
-46.5,0.024514507946216,0.220641253635417,0.245155761581633,96,98
-46,0.0148862103114361,0.211108894239584,0.22599510455102,96,98
-45.5,0.00114869780144564,0.194721742729166,0.195870440530612,96,98
-45,-0.0212151986135205,0.1917678505625,0.170552651948979,96,98
-44.5,-0.032259411242772,0.200823019395833,0.168563608153061,96,98
-44,-0.019135510034651,0.202222514197916,0.183087004163265,96,98
-43.5,0.0160457085650509,0.1962599423125,0.212305650877551,96,98
-43,0.0564769437179005,0.189196493822917,0.245673437540817,96,98
-42.5,0.073389702080358,0.1864634475625,0.259853149642858,96,98
-42,0.0603430825992778,0.197933382135416,0.258276464734694,96,98
-41.5,0.0290273335997024,0.230155434614583,0.259182768214286,96,98
-41,0.000281276755738025,0.270394733968751,0.270676010724489,96,98
-40.5,-0.00106844320259503,0.278530144927083,0.277461701724488,96,98
-40,0.014092839189201,0.241008883729166,0.255101722918367,96,98
-39.5,0.0154862299219817,0.189930309322917,0.205416539244898,96,98
-39,0.0130395008932828,0.157700743229166,0.170740244122449,96,98
-38.5,0.0205196188764883,0.148746224552084,0.169265843428572,96,98
-38,0.0322159462121604,0.150915483104167,0.183131429316327,96,98
-37.5,0.0420387545718541,0.157264213479167,0.199302968051021,96,98
-37,0.049527922944515,0.157229805218751,0.206757728163266,96,98
-36.5,0.0516866043265314,0.145839861499999,0.197526465826531,96,98
-36,0.040945942147321,0.133111471781249,0.17405741392857,96,98
-35.5,0.0240422455729165,0.125442323927083,0.149484569499999,96,98
-35,0.0119838845163698,0.123494907697916,0.135478792214286,96,98
-34.5,0.00533264712266177,0.126402001489583,0.131734648612245,96,98
-34,0.00323180538307807,0.129903627229167,0.133135432612245,96,98
-33.5,0.0028261543858408,0.135231238593751,0.138057392979592,96,98
-33,0.00176394131101129,0.142577620760417,0.144341562071428,96,98
-32.5,-0.00284653544302751,0.170397865208335,0.167551329765308,96,98
-32,-0.00874292925722725,0.252624455104167,0.24388152584694,96,98
-31.5,-0.015291082973214,0.374469966687499,0.359178883714285,96,98
-31,-0.0284223512376708,0.467844626645835,0.439422275408164,96,98
-30.5,-0.034753907396471,0.499628054927083,0.464874147530612,96,98
-30,-0.027204460285714,0.496551005,0.469346544714285,96,98
-29.5,-0.0170926800552723,0.484603706208333,0.467511026153061,96,98
-29,-0.0216162981666658,0.478455140166666,0.456838842,96,98
-28.5,-0.0735203079232579,0.478590774239583,0.405070466316326,96,98
-28,-0.166312001094817,0.474314512645835,0.308002511551018,96,98
-27.5,-0.226108701343751,0.454116424343751,0.228007722999999,96,98
-27,-0.223898482853741,0.419929305333333,0.196030822479592,96,98
-26.5,-0.204382191518494,0.395597378906249,0.191215187387755,96,98
-26,-0.157096361891793,0.357569192197915,0.200472830306123,96,98
-25.5,-0.0838134133056968,0.304867581479166,0.221054168173469,96,98
-25,-0.0912788938401366,0.332310428166667,0.241031534326531,96,98
-24.5,-0.15814114512989,0.424109753864585,0.265968608734695,96,98
-24,-0.1617343371233,0.482834974541667,0.321100637418367,96,98
-23.5,-0.0805595753031456,0.483570069354166,0.40301049405102,96,98
-23,0.0158766221243635,0.42979765590625,0.445674278030613,96,98
-22.5,0.0628080780667519,0.348460397729167,0.411268475795919,96,98
-22,0.0694707871896256,0.282202095208334,0.351672882397959,96,98
-21.5,0.0627806742049329,0.237727277458332,0.300507951663265,96,98
-21,0.068784161476192,0.196010727166665,0.264794888642857,96,98
-20.5,0.0653740330703654,0.182439783052084,0.247813816122449,96,98
-20,0.0311707781288261,0.2184968341875,0.249667612316326,96,98
-19.5,-0.0259718396792112,0.28321638528125,0.257244545602039,96,98
-19,-0.0934192854553603,0.344896132312502,0.251476846857142,96,98
-18.5,-0.107283099758504,0.353796587666667,0.246513487908164,96,98
-18,-0.0566791523454486,0.298572273927082,0.241893121581634,96,98
-17.5,-0.00208516598681741,0.222589471854165,0.220504305867347,96,98
-17,0.0244782964859701,0.166519757687498,0.190998054173468,96,98
-16.5,0.0267821559056124,0.144920592625,0.171702748530612,96,98
-16,0.0179082348054841,0.14474041903125,0.162648653836734,96,98
-15.5,0.0131509217897522,0.146814761302084,0.159965683091836,96,98
