sample,real,imag,amplitude,amplitude_norm
703,44,144,150.57,0.14704
704,-26,207,208.63,0.20374
705,18,176,176.92,0.17277
706,113,116,161.94,0.15815
707,126,137,186.13,0.18177
708,18,156,157.04,0.15335
709,23,102,104.56,0.10211
710,65,66,92.63,0.09046
711,142,15,142.79,0.13944
712,100,33,105.3,0.10284
713,69,73,100.45,0.09809
714,24,86,89.29,0.08719
715,46,124,132.26,0.12916
716,93,113,146.35,0.14292
717,116,163,200.06,0.19537
718,50,147,155.27,0.15163
719,80,99,127.28,0.1243
720,106,123,162.37,0.15857
721,163,209,265.05,0.25884
722,362,236,432.13,0.42201
723,531,59,534.27,0.52175
724,536,-162,559.95,0.54682
725,337,-264,428.09,0.41806
726,-84,-118,144.84,0.14145
727,-312,223,383.5,0.37451
728,-230,378,442.47,0.4321
729,47,400,402.75,0.39331
730,242,302,387,0.37793
731,231,81,244.79,0.23905
732,233,21,233.94,0.22846
733,114,33,118.68,0.1159
734,63,105,122.45,0.11958
735,138,21,139.59,0.13632
736,217,58,224.62,0.21935
737,123,34,127.61,0.12462
738,-14,56,57.72,0.05637
739,90,69,113.41,0.11075
740,115,67,133.09,0.12997
741,190,140,236.01,0.23048
742,158,165,228.45,0.22309
743,93,144,171.42,0.1674
744,25,113,115.73,0.11302
745,95,87,128.82,0.1258
746,140,86,164.3,0.16045
747,138,99,169.84,0.16586
748,101,94,137.97,0.13474
749,-20,182,183.1,0.1788
750,9,168,168.24,0.1643
751,-159,261,305.62,0.29845
752,-1420,922,1693.07,1.65339
753,-4600,3552,5811.77,5.67556
754,-5611,9184,10762.4,10.51015
755,1778,14810,14916.35,14.56674
756,10679,14056,17652.54,17.23881
757,15189,6557,16543.88,16.15613
758,10732,-8237,13528.64,13.21156
759,-1032,-16405,16437.43,16.05218
760,-9462,-12797,15915.17,15.54216
761,-13052,-2330,13258.34,12.9476
762,-8508,6754,10862.9,10.6083
763,-917,6821,6882.36,6.72106
764,2283,2034,3057.65,2.98599
765,1649,-1351,2131.76,2.0818
766,1003,-1333,1668.2,1.6291
767,1642,790,1822.16,1.77945
768,1924,1524,2454.46,2.39693
769,1509,-553,1607.14,1.56947
770,1030,-2906,3083.14,3.01088
771,737,-2527,2632.28,2.57059
772,342,59,347.05,0.33892
773,-126,2086,2089.8,2.04082
774,-694,2591,2682.33,2.61947
775,-887,1812,2017.45,1.97017
776,-209,898,922,0.90039
777,595,552,811.62,0.7926
778,532,145,551.41,0.53848
779,-409,-545,681.4,0.66543
780,-1385,-1247,1863.66,1.81998
781,-1790,-1102,2102.02,2.05276
782,-1406,-488,1488.28,1.4534
783,-533,-229,580.11,0.56652
784,373,-364,521.18,0.50896
785,943,89,947.19,0.92499
786,746,1105,1333.24,1.302
787,159,1050,1061.97,1.03708
788,-34,252,254.28,0.24832
789,643,-554,848.74,0.82885
790,1511,-140,1517.47,1.48191
791,1510,307,1540.89,1.50478
792,961,483,1075.55,1.05034
793,785,891,1187.48,1.15965
794,407,885,974.1,0.95127
795,-744,148,758.58,0.7408
796,-1282,-743,1481.75,1.44702
797,-993,-852,1308.42,1.27775
798,-108,-892,898.51,0.87746
799,1272,-1232,1770.82,1.72932
800,2708,-1506,3098.6,3.02597
801,2713,-1095,2925.64,2.85707
802,1666,-488,1736,1.69531
803,742,38,742.97,0.72556
804,92,-36,98.79,0.09648
805,-271,-917,956.21,0.93379
806,155,-2171,2176.53,2.12551
807,955,-2379,2563.53,2.50344
808,1261,-1152,1707.99,1.66796
809,1035,-5,1035.01,1.01075
810,666,63,668.97,0.65329
811,223,-811,841.1,0.82139
812,-542,-1427,1526.46,1.49069
813,-1217,-1072,1621.81,1.5838
814,-1031,-351,1089.11,1.06358
815,-268,134,299.63,0.29261
816,479,33,480.14,0.46888
817,840,-312,896.07,0.87507
818,268,-418,496.54,0.4849
819,-521,-216,564,0.55078
820,-765,-24,765.38,0.74744
821,-578,-318,659.7,0.64424
822,-496,-875,1005.8,0.98223
823,136,-726,738.63,0.72132
824,503,-544,740.91,0.72354
825,200,-113,229.72,0.22433
826,-251,401,473.08,0.46199
827,-146,637,653.52,0.6382
828,128,709,720.46,0.70358
829,-143,1083,1092.4,1.0668
830,-534,1260,1368.49,1.33641
831,-595,1031,1190.37,1.16247
832,-34,617,617.94,0.60345
833,588,354,686.34,0.67025
834,706,317,773.9,0.75576
835,289,287,407.3,0.39775
836,-113,232,258.06,0.25201
837,-354,195,404.15,0.39468
838,-344,33,345.58,0.33748
839,-200,4,200.04,0.19535
840,-157,339,373.59,0.36483
841,-275,729,779.14,0.76088
842,-208,676,707.28,0.6907
843,38,255,257.82,0.25177
844,119,-246,273.27,0.26687
845,67,-226,235.72,0.2302
846,68,177,189.61,0.18517
847,46,418,420.52,0.41067
848,159,234,282.91,0.27628
849,109,-143,179.81,0.17559
850,-49,-508,510.36,0.4984
851,-46,-428,430.46,0.42038
852,-41,-276,279.03,0.27249
