sample,real,imag,amplitude,amplitude_norm
699,195,321,375.59,0.36465
700,-357,-126,378.58,0.36756
701,-622,-189,650.08,0.63115
702,-718,130,729.67,0.70842
703,-359,799,875.95,0.85043
704,-103,121,158.9,0.15427
705,844,-61,846.2,0.82155
706,1030,124,1037.44,1.00722
707,523,124,537.5,0.52184
708,-198,-331,385.7,0.37447
709,-581,-236,627.1,0.60884
710,-376,-364,523.33,0.50809
711,-27,-256,257.42,0.24992
712,-115,-418,433.53,0.4209
713,-91,-449,458.13,0.44479
714,-39,-397,398.91,0.38729
715,-213,-582,619.75,0.6017
716,-285,-750,802.32,0.77896
717,68,-560,564.11,0.54768
718,523,-685,861.83,0.83673
719,520,-922,1058.53,1.0277
720,552,-922,1074.61,1.04331
721,415,-983,1067.01,1.03593
722,265,-579,636.76,0.61822
723,-531,47,533.08,0.51755
724,-736,-405,840.07,0.8156
725,-163,-579,601.51,0.58399
726,298,-408,505.24,0.49052
727,-176,-511,540.46,0.52472
728,-54,-323,327.48,0.31794
729,74,-389,395.98,0.38444
730,-39,-617,618.23,0.60022
731,-184,-646,671.69,0.65213
732,-115,-578,589.33,0.57216
733,-135,-331,357.47,0.34706
734,-184,-220,286.8,0.27845
735,-241,-319,399.8,0.38816
736,-169,-402,436.08,0.42338
737,-562,-52,564.4,0.54796
738,-605,-79,610.14,0.59237
739,-139,-131,191,0.18544
740,-29,-364,365.15,0.35452
741,-21,-454,454.49,0.44125
742,25,-203,204.53,0.19858
743,59,-54,79.98,0.07765
744,-2,-74,74.03,0.07187
745,-122,-244,272.8,0.26485
746,-130,-322,347.25,0.33714
747,-71,-154,169.58,0.16464
748,28,131,133.96,0.13006
749,2368,3437,4173.77,4.05221
750,10353,13043,16652.46,16.16744
751,12829,15128,19835.31,19.25759
752,12895,15204,19935.96,19.35531
753,11685,16174,19953.38,19.37222
754,3184,15062,15394.86,14.94647
755,-11918,-7407,14032.19,13.62349
756,-8613,-16404,18527.68,17.98804
757,4127,-8367,9329.46,9.05773
758,5688,3259,6555.49,6.36455
759,-4942,2381,5485.67,5.32589
760,-13163,-2369,13374.48,12.98493
761,-6313,-4030,7489.65,7.27151
762,741,-420,851.75,0.82694
763,449,-495,668.3,0.64884
764,-2490,-1529,2921.98,2.83687
765,-7186,1307,7303.89,7.09116
766,-7236,4766,8664.55,8.41219
767,-2570,3876,4650.62,4.51517
768,-3218,-1951,3763.23,3.65362
769,-9781,-8951,13258.52,12.87235
770,-9551,-10504,14197.03,13.78352
771,-4136,-6666,7844.87,7.61638
772,-1474,-2333,2759.63,2.67925
773,-1964,-980,2194.93,2.131
774,-3587,-2602,4431.36,4.30229
775,-3118,-4021,5088.26,4.94006
776,-1418,-3272,3566.05,3.46218
777,-448,-2058,2106.2,2.04485
778,-413,-1550,1604.08,1.55736
779,-1131,-2119,2401.94,2.33198
780,-1941,-3329,3853.53,3.74129
781,-1473,-3701,3983.36,3.86734
782,-188,-2660,2666.64,2.58897
783,-90,-2380,2381.7,2.31233
784,-244,-2277,2290.04,2.22334
785,-115,-1568,1572.21,1.52642
786,-177,-963,979.13,0.95061
787,-644,-413,765.05,0.74277
788,-854,-652,1074.44,1.04314
789,-1158,-2648,2890.13,2.80595
790,-1022,-3084,3248.93,3.1543
791,-906,-2084,2272.42,2.20623
792,-1584,-2985,3379.24,3.28082
793,-2314,-3969,4594.3,4.46048
794,-1725,-3232,3663.53,3.55682
795,-1213,-2347,2641.93,2.56498
796,-1757,-2268,2868.95,2.78539
797,-2056,-2036,2893.52,2.80924
798,-1105,-1794,2107,2.04563
799,-463,-2113,2163.13,2.10013
800,-1181,-2322,2605.08,2.5292
801,-1322,-2263,2620.85,2.54451
802,-1326,-2295,2650.53,2.57333
803,-1782,-3050,3532.42,3.42954
804,-1302,-2522,2838.25,2.75559
805,-1228,-2206,2524.76,2.45122
806,-1575,-2066,2597.88,2.52221
807,-1406,-2207,2616.81,2.54059
808,-938,-2177,2370.48,2.30144
809,-602,-1871,1965.46,1.90822
810,-581,-1642,1741.76,1.69103
811,-917,-1786,2007.66,1.94918
812,-1194,-2011,2338.75,2.27063
813,-1153,-1666,2026.07,1.96706
814,-1286,-509,1383.07,1.34278
815,-1212,-1,1212,1.1767
816,-1367,45,1367.74,1.3279
817,-1347,12,1347.05,1.30782
818,-1413,-675,1565.95,1.52034
819,181,-2124,2131.7,2.06961
820,772,-1690,1857.98,1.80386
821,-164,-2080,2086.46,2.02568
822,-1036,-1495,1818.88,1.7659
823,-658,-1642,1768.93,1.71741
824,-581,-2326,2397.46,2.32764
825,-1189,-2499,2767.44,2.68683
826,-949,-1847,2076.54,2.01606
827,-816,-1708,1892.91,1.83778
828,-1578,-2269,2763.77,2.68328
829,-1825,-2258,2903.31,2.81874
830,-1200,-2181,2489.33,2.41682
831,-477,-1992,2048.31,1.98866
832,-998,-2366,2567.87,2.49308
833,23,-3096,3096.09,3.00591
834,267,-2839,2851.53,2.76847
835,-1252,-3411,3633.51,3.52768
836,-1448,-2743,3101.73,3.01139
837,-1492,-2190,2649.94,2.57275
838,-1711,-2539,3061.71,2.97253
839,-1642,-2932,3360.47,3.2626
840,-1181,-2854,3088.7,2.99874
841,-682,-2210,2312.84,2.24547
842,-596,-1783,1879.97,1.82522
843,-863,-1917,2102.3,2.04107
844,-1126,-2434,2681.83,2.60372
845,-1248,-2364,2673.2,2.59534
846,-1305,-854,1559.6,1.51417
847,-1294,-31,1294.37,1.25667
848,-1411,85,1413.56,1.37239
