sample,real,imag,amplitude,amplitude_norm
700,312,-36,314.07,0.36267
701,433,-223,487.05,0.56241
702,446,-406,603.12,0.69644
703,-17,-650,650.22,0.75083
704,-134,-275,305.91,0.35324
705,-151,390,418.21,0.48292
706,-466,789,916.34,1.05813
707,-369,707,797.5,0.9209
708,-8,257,257.12,0.29691
709,447,-25,447.7,0.51697
710,501,-46,503.11,0.58096
711,260,117,285.11,0.32923
712,268,129,297.43,0.34345
713,563,118,575.23,0.66424
714,571,128,585.17,0.67572
715,555,88,561.93,0.64888
716,780,75,783.6,0.90485
717,686,139,699.94,0.80825
718,251,544,599.11,0.69182
719,520,841,988.78,1.14178
720,705,830,1089,1.25751
721,691,778,1040.56,1.20157
722,687,769,1031.18,1.19074
723,332,374,500.1,0.57748
724,468,-495,681.21,0.78662
725,932,-280,973.15,1.12373
726,659,371,756.26,0.87327
727,502,199,540,0.62356
728,592,2,592,0.68361
729,464,-59,467.74,0.54011
730,529,125,543.57,0.62768
731,683,18,683.24,0.78896
732,640,150,657.34,0.75906
733,508,71,512.94,0.59231
734,348,-10,348.14,0.40201
735,450,-73,455.88,0.52642
736,713,66,716.05,0.82685
737,370,-139,395.25,0.45641
738,549,-463,718.17,0.8293
739,372,-262,455,0.52541
740,279,62,285.81,0.33003
741,366,117,384.25,0.4437
742,367,88,377.4,0.4358
743,320,53,324.36,0.37455
744,192,-1,192,0.22171
745,248,-8,248.13,0.28652
746,271,0,271,0.31293
747,323,-11,323.19,0.3732
748,158,-31,161.01,0.18593
749,-278,-61,284.61,0.32865
750,-6415,1712,6639.52,7.66688
751,-14796,4771,15546.19,17.95172
752,-15866,4962,16623.82,19.1961
753,-16219,3730,16642.38,19.21753
754,-16411,606,16422.19,18.96326
755,-8413,-7939,11567.47,13.35735
756,12247,-5931,13607.56,15.71312
757,12597,4804,13481.94,15.56806
758,-234,8156,8159.36,9.42189
759,-2348,66,2348.93,2.71239
760,2414,-7798,8163.1,9.42621
761,7247,-7720,10588.55,12.22696
762,3455,-851,3558.26,4.10885
763,657,815,1046.84,1.20882
764,1639,-116,1643.1,1.89734
765,2612,-3035,4004.22,4.62381
766,1394,-7472,7600.92,8.77705
767,-1019,-5424,5518.89,6.37285
768,646,-1035,1220.06,1.40884
769,7222,-1162,7314.88,8.44675
770,11682,-3398,12166.16,14.04869
771,9613,-2787,10008.85,11.55757
772,5741,-1136,5852.31,6.75787
773,3561,-992,3696.59,4.26858
774,3885,-1430,4139.82,4.78039
775,4694,-976,4794.39,5.53625
776,4187,-70,4187.58,4.83555
777,2823,404,2851.76,3.29303
778,1750,316,1778.3,2.05347
779,1577,165,1585.61,1.83096
780,2468,154,2472.8,2.85543
781,3803,493,3834.82,4.4282
782,3974,1068,4115.01,4.75174
783,2513,1355,2855.03,3.2968
784,1974,1018,2221.04,2.56471
785,1740,798,1914.26,2.21047
786,1307,628,1450.05,1.67442
787,1030,222,1053.65,1.21669
788,797,-294,849.5,0.98094
789,1983,-493,2043.36,2.35954
790,3326,137,3328.82,3.8439
791,3100,247,3109.82,3.59102
792,2345,-114,2347.77,2.71105
793,2737,-420,2769.04,3.1975
794,3127,-349,3146.42,3.63327
795,2639,-103,2641.01,3.04966
796,2376,-189,2383.51,2.75232
797,2559,-847,2695.53,3.11262
798,2129,-479,2182.22,2.51988
799,1935,56,1935.81,2.23535
800,2024,133,2028.37,2.34222
801,2957,-264,2968.76,3.42813
802,2565,-193,2572.25,2.97027
803,2969,-310,2985.14,3.44704
804,3055,-372,3077.57,3.55377
805,2717,-430,2750.82,3.17646
806,2752,-604,2817.5,3.25347
807,2780,-445,2815.39,3.25103
808,2476,-84,2477.42,2.86077
809,2087,172,2094.08,2.4181
810,1664,178,1673.49,1.93244
811,1594,89,1596.48,1.84351
812,1850,17,1850.08,2.13635
813,2046,65,2047.03,2.36378
814,1721,-369,1760.11,2.03246
815,736,-745,1047.24,1.20929
816,474,-923,1037.6,1.19815
817,577,-1014,1166.67,1.3472
818,741,-1070,1301.53,1.50292
819,1816,-703,1947.32,2.24864
820,1725,1031,2009.62,2.32058
821,1362,789,1574.03,1.81758
822,1706,113,1709.74,1.97429
823,1399,-184,1411.05,1.62939
824,1911,-17,1911.08,2.20678
825,2265,300,2284.78,2.63832
826,2877,-139,2880.36,3.32605
827,2057,124,2060.73,2.3796
828,2362,-121,2365.1,2.73106
829,2661,-609,2729.8,3.15219
830,2525,-571,2588.76,2.98933
831,2149,-92,2150.97,2.4838
832,1920,7,1920.01,2.2171
833,2906,463,2942.65,3.39798
834,2253,1322,2612.22,3.01642
835,2799,731,2892.88,3.34051
836,3481,-138,3483.73,4.02279
837,3214,-315,3229.4,3.7291
838,3083,-357,3103.6,3.58383
839,3256,-245,3265.2,3.77044
840,3235,58,3235.52,3.73617
841,2708,264,2720.84,3.14185
842,2055,223,2067.06,2.38691
843,1844,124,1848.16,2.13414
844,2182,115,2185.03,2.52313
845,2630,340,2651.89,3.06222
846,2358,-10,2358.02,2.72289
847,984,-628,1167.32,1.34795
848,574,-875,1046.47,1.2084
849,565,-1068,1208.24,1.3952
