sample,real,imag,amplitude,amplitude_norm
698,457,47,459.41,0.52206
699,-307,251,396.55,0.45062
700,-371,362,518.35,0.58903
701,-243,668,710.83,0.80776
702,393,712,813.26,0.92416
703,209,269,340.65,0.3871
704,412,-490,640.19,0.72749
705,564,-726,919.33,1.0447
706,360,-318,480.34,0.54584
707,-337,121,358.06,0.40689
708,-339,386,513.73,0.58378
709,-392,338,517.6,0.58818
710,-229,21,229.96,0.26132
711,-377,41,379.22,0.43094
712,-475,17,475.3,0.54012
713,-334,-26,335.01,0.38069
714,-567,64,570.6,0.64841
715,-710,87,715.31,0.81285
716,-605,8,605.05,0.68756
717,-398,-409,570.69,0.64851
718,-662,-582,881.46,1.00166
719,-617,-647,894.03,1.01595
720,-763,-546,938.24,1.06618
721,-625,-410,747.48,0.84941
722,-113,421,435.9,0.49534
723,-567,697,898.5,1.02102
724,-712,203,740.37,0.84133
725,-313,-232,389.61,0.44273
726,-434,136,454.81,0.51683
727,-321,113,340.31,0.38671
728,-283,-9,283.14,0.32175
729,-508,-31,508.94,0.57835
730,-584,43,585.58,0.66543
731,-478,16,478.27,0.54349
732,-270,144,306,0.34773
733,-256,266,369.18,0.41952
734,-262,343,431.62,0.49047
735,-437,125,454.53,0.51651
736,-212,431,480.32,0.54582
737,-437,597,739.85,0.84074
738,-184,232,296.11,0.33649
739,-207,6,207.09,0.23533
740,-375,-14,375.26,0.42643
741,-340,-21,340.65,0.3871
742,-141,-15,141.8,0.16113
743,-113,26,115.95,0.13176
744,-216,85,232.12,0.26378
745,-309,114,329.36,0.37427
746,-226,118,254.95,0.28972
747,-55,97,111.51,0.12671
748,1680,-238,1696.77,1.92815
749,11525,-3590,12071.19,13.71727
750,15864,-5756,16875.96,19.17723
751,15981,-5939,17048.87,19.37372
752,16413,-4678,17066.64,19.39391
753,15712,509,15720.24,17.86391
754,-4062,8419,9347.7,10.62238
755,-15786,2624,16002.6,18.18477
756,-7993,-6209,10121.25,11.50142
757,3360,-3514,4861.87,5.52485
758,945,6013,6086.8,6.91682
759,-5690,10721,12137.38,13.79247
760,-5403,4368,6947.79,7.89522
761,279,-557,622.97,0.70792
762,81,-403,411.06,0.46711
763,-2441,1562,2897.99,3.29317
764,-2312,5972,6403.92,7.27718
765,918,8344,8394.35,9.53903
766,2883,4544,5381.41,6.11524
767,-1224,1184,1702.95,1.93517
768,-9266,2994,9737.7,11.06557
769,-11794,3711,12364.06,14.05007
770,-7450,1376,7576.01,8.6091
771,-2637,450,2675.12,3.03991
772,-1033,862,1345.41,1.52888
773,-2460,1705,2993.1,3.40125
774,-4102,1472,4358.12,4.95241
775,-3352,455,3382.74,3.84402
776,-1981,-43,1981.47,2.25167
777,-1578,25,1578.2,1.79341
778,-2323,515,2379.4,2.70387
779,-3277,979,3420.11,3.88649
780,-3195,522,3237.36,3.67882
781,-2287,-385,2319.18,2.63543
782,-1855,-624,1957.14,2.22402
783,-1971,-555,2047.65,2.32687
784,-1421,-465,1495.15,1.69903
785,-944,-234,972.57,1.10519
786,-725,419,837.37,0.95156
787,-791,815,1135.74,1.29061
788,-2496,580,2562.5,2.91193
789,-3076,92,3077.38,3.49702
790,-2208,140,2212.43,2.51413
791,-2546,623,2621.12,2.97854
792,-3545,1127,3719.83,4.22708
793,-3122,665,3192.04,3.62732
794,-2378,430,2416.56,2.7461
795,-2607,975,2783.36,3.16291
796,-2475,1459,2873.03,3.26481
797,-1842,773,1997.62,2.27002
798,-1766,98,1768.72,2.00991
799,-2018,251,2033.55,2.31085
800,-2614,690,2703.53,3.0722
801,-2419,604,2493.27,2.83326
802,-3073,645,3139.96,3.56814
803,-2322,332,2345.61,2.66547
804,-2050,306,2072.71,2.35535
805,-2209,661,2305.78,2.6202
806,-2407,666,2497.44,2.838
807,-2190,299,2210.32,2.51172
808,-1746,69,1747.36,1.98564
809,-1639,126,1643.84,1.868
810,-1954,407,1995.94,2.26811
811,-2196,573,2269.53,2.57901
812,-1791,495,1858.15,2.11153
813,-1104,943,1451.92,1.64991
814,-339,1059,1111.94,1.26356
815,-342,1122,1172.97,1.33292
816,-422,1122,1198.74,1.3622
817,-777,1264,1483.72,1.68605
818,-1913,-97,1915.46,2.17666
819,-1181,-823,1439.48,1.63577
820,-1636,-314,1665.86,1.89302
821,-1533,498,1611.86,1.83166
822,-1604,241,1622,1.84319
823,-2032,-44,2032.48,2.30963
824,-2438,474,2483.65,2.82233
825,-1721,445,1777.6,2.02
826,-1589,313,1619.53,1.84038
827,-2515,787,2635.26,2.99461
828,-2484,1058,2699.93,3.0681
829,-2305,695,2407.5,2.73579
830,-2015,14,2015.05,2.28983
831,-1988,227,2000.92,2.27377
832,-2604,-416,2637.02,2.99661
833,-2108,-966,2318.8,2.635
834,-3139,-12,3139.02,3.56707
835,-2786,357,2808.78,3.1918
836,-2125,538,2192.05,2.49096
837,-2515,787,2635.26,2.99461
838,-2971,649,3041.06,3.45575
839,-2862,315,2879.28,3.27191
840,-2180,85,2181.66,2.47916
841,-1799,97,1801.61,2.04729
842,-2033,307,2056.05,2.33642
843,-2355,384,2386.1,2.71148
844,-2323,396,2356.51,2.67785
845,-1384,928,1666.33,1.89355
846,-517,1084,1200.98,1.36475
847,-442,1153,1234.82,1.4032
