sample,real,imag,amplitude,amplitude_norm
703,20,74,76.66,0.08613
704,0,521,521,0.58539
705,59,530,533.27,0.59918
706,534,642,835.06,0.93827
707,772,-67,774.9,0.87068
708,334,152,366.96,0.41232
709,-187,-283,339.2,0.38113
710,-371,-714,804.63,0.90408
711,-139,-591,607.13,0.68216
712,-98,-26,101.39,0.11392
713,-207,533,571.78,0.64245
714,-147,522,542.3,0.60933
715,-143,186,234.62,0.26361
716,-164,251,299.83,0.33689
717,-350,495,606.24,0.68117
718,-295,471,555.76,0.62445
719,-256,595,647.74,0.72779
720,-373,710,802.02,0.90114
721,-380,460,596.66,0.6704
722,-520,-203,558.22,0.62721
723,-835,-129,844.91,0.94933
724,-919,-92,923.59,1.03775
725,-917,36,917.71,1.03113
726,-819,110,826.35,0.92849
727,-91,148,173.74,0.19521
728,210,779,806.81,0.90653
729,-302,891,940.79,1.05707
730,-534,292,608.62,0.68384
731,-140,421,443.67,0.4985
732,-164,486,512.92,0.57632
733,-111,430,444.1,0.49898
734,-315,394,504.44,0.56679
735,-363,582,685.92,0.7707
736,-374,510,632.44,0.7106
737,-159,450,477.26,0.53625
738,-69,448,453.28,0.50931
739,-169,467,496.64,0.55802
740,-327,471,573.38,0.64425
741,125,363,383.92,0.43137
742,260,716,761.75,0.85589
743,75,426,432.55,0.48601
744,-68,230,239.84,0.26948
745,-193,314,368.57,0.41413
746,-151,210,258.65,0.29062
747,-39,149,154.02,0.17306
748,55,113,125.67,0.14121
749,21,199,200.1,0.22484
750,-64,288,295.03,0.33149
751,-60,264,270.73,0.30419
752,93,183,205.28,0.23065
753,578,-582,820.25,0.92163
754,2883,-9170,9612.52,10.80059
755,4176,-16102,16634.7,18.69068
756,4768,-16400,17079.05,19.18994
757,6647,-15699,17048.2,19.15528
758,10762,-12603,16572.76,18.62107
759,10828,3367,11339.41,12.74091
760,-4986,14492,15325.74,17.21993
761,-12484,3608,12994.92,14.60103
762,-4722,-7994,9284.47,10.43198
763,4247,-784,4318.76,4.85254
764,6051,9138,10959.82,12.3144
765,996,10084,10133.07,11.38547
766,-1531,2463,2900.06,3.25849
767,-800,423,904.95,1.01679
768,-540,2428,2487.32,2.79475
769,1244,4556,4722.78,5.3065
770,3385,3496,4866.23,5.46768
771,2387,689,2484.45,2.79152
772,-25,1487,1487.21,1.67102
773,-2385,8199,8538.84,9.5942
774,-2915,12101,12447.15,13.98556
775,-3260,8379,8990.84,10.10207
776,-2451,4329,4974.7,5.58955
777,-1300,2694,2991.26,3.36097
778,-1219,3605,3805.52,4.27587
779,-2051,4466,4914.44,5.52185
780,-2321,3459,4165.54,4.68038
781,-1654,2040,2626.27,2.95087
782,-925,1357,1642.28,1.84526
783,-764,1514,1695.85,1.90544
784,-1324,2258,2617.54,2.94106
785,-2502,2958,3874.24,4.35308
786,-3206,2517,4075.99,4.57977
787,-2548,1635,3027.46,3.40164
788,-2020,1661,2615.21,2.93844
789,-1538,1327,2031.35,2.28241
790,-1000,825,1296.39,1.45662
791,-475,796,926.95,1.04152
792,80,955,958.34,1.07679
793,-704,2202,2311.8,2.59753
794,-1842,2627,3208.44,3.60499
795,-1645,2412,2919.55,3.28039
796,-1003,2144,2367.01,2.65956
797,-1184,2750,2994.05,3.3641
798,-1488,2631,3022.63,3.39622
799,-1236,2164,2492.11,2.80012
800,-935,2483,2653.21,2.98113
801,-315,2974,2990.64,3.36026
802,-344,2081,2109.24,2.36993
803,-974,1245,1580.73,1.7761
804,-945,1567,1829.89,2.05606
805,-1075,2563,2779.32,3.12283
806,-982,2280,2482.48,2.78931
807,-1328,2982,3264.34,3.6678
808,-1424,2637,2996.92,3.36733
809,-1205,2204,2511.9,2.82236
810,-1021,2351,2563.13,2.87992
811,-1090,2383,2620.46,2.94433
812,-1202,1979,2315.44,2.60161
813,-1102,1579,1925.52,2.16351
814,-819,1365,1591.85,1.7886
815,-734,1414,1593.16,1.79006
816,-879,1664,1881.9,2.11449
817,-1040,1658,1957.18,2.19908
818,-154,1593,1600.43,1.79823
819,614,973,1150.53,1.29273
820,735,1043,1275.96,1.43366
821,645,1225,1384.43,1.55554
822,599,1530,1643.08,1.84615
823,-638,1966,2066.93,2.32239
824,-1522,648,1654.2,1.85866
825,-959,808,1254.01,1.409
826,-522,1767,1842.49,2.07021
827,-691,1750,1881.48,2.11403
828,-1200,1857,2210.98,2.48425
829,-1351,1924,2350.95,2.64152
830,-1418,2413,2798.8,3.14472
831,-1113,1706,2036.96,2.28872
832,-1009,2463,2661.66,2.99063
833,-698,2665,2754.89,3.09538
834,-540,2112,2179.94,2.44937
835,-698,1200,1388.24,1.55982
836,-839,1672,1870.7,2.10191
837,-1909,2222,2929.43,3.2915
838,-2209,1322,2574.37,2.89255
839,-1904,2381,3048.67,3.42547
840,-1847,2949,3479.66,3.90973
841,-1480,2653,3037.9,3.41337
842,-1307,2783,3074.63,3.45464
843,-1553,2883,3274.68,3.67941
844,-1765,2622,3160.71,3.55136
845,-1531,2100,2598.84,2.92004
846,-1050,1660,1964.2,2.20697
847,-862,1614,1829.77,2.05592
848,-1131,1884,2197.41,2.469
849,-1617,2052,2612.55,2.93544
850,-784,1891,2047.08,2.30009
851,315,1075,1120.2,1.25865
852,606,1114,1268.16,1.4249
